strategy_id,policy_id,switch_mode,year,partial_year,net_return,excess_vs_global,excess_vs_equal_pool,maximum_drawdown,ulcer_index,worst_month,best_month,realised_volatility,turnover,cost_drag,average_swda_weight,average_m2_weight,average_cash_weight,portfolio_changes,regime_changes,maximum_time_underwater_calendar_days,strategy_switches,months_risk_score_0,months_risk_score_1,months_risk_score_2,months_risk_score_3,months_R1_BROAD_RISK_ON,months_R2_LEADERSHIP_RISK_ON,months_R3_ISOLATED_LEADERSHIP,months_R4_CAPITAL_PRESERVATION
GLOBAL_50_M2_50,GLOBAL_50_M2_50,STATIC_MONTHLY,2021,False,0.22745285266410464,0.05966012463991932,0.05997384968163577,-0.054383877377390144,0.016679205387494962,-0.010987205512471454,0.04125076898187485,0.13959206803290017,2.847597454872798,0.010941866580303381,0.4998397003304035,0.5001602996695965,0.0,12,0,44,0,12,0,0,0,0,12,0,0
GLOBAL_50_M2_50,GLOBAL_50_M2_50,STATIC_MONTHLY,2022,False,-0.11298187042742491,-0.03075293707422877,-0.04763119911009206,-0.14565478834542311,0.08239236324536184,-0.07576280024341564,0.06214022329543356,0.17936337984187134,3.285383286288929,0.012496658450595327,0.49963723944255317,0.5003627605574469,0.0,12,10,359,0,0,6,5,1,2,4,4,2
GLOBAL_50_M2_50,GLOBAL_50_M2_50,STATIC_MONTHLY,2023,False,0.16954049134808669,-0.053258397023919546,0.039636387715527466,-0.0961572574368812,0.03871242838125477,-0.03412366938238687,0.060883582567206274,0.1315500137942364,2.8666460056778087,0.011188803444819635,0.5012199931085314,0.49878000689146856,0.0,12,2,220,0,7,5,0,0,2,10,0,0
GLOBAL_50_M2_50,GLOBAL_50_M2_50,STATIC_MONTHLY,2024,False,0.14081777617938762,-0.06957612944306701,0.0542101953886065,-0.07637555250858141,0.023773189145919964,-0.022473586289444847,0.05500823287040624,0.12699614827034023,3.975549239804581,0.01734197837892275,0.5003065304549663,0.49969346954503363,0.0,12,0,97,0,12,0,0,0,0,12,0,0
GLOBAL_50_M2_50,GLOBAL_50_M2_50,STATIC_MONTHLY,2025,False,0.2973551493709794,0.17369429989885066,0.03882161873898826,-0.1717544093728316,0.04715741878779805,-0.03297091941684971,0.08123176337945881,0.1719819500461143,4.236708903551423,0.02126236123092404,0.4960378054812204,0.5039621945187797,0.0,12,2,146,0,7,1,3,1,0,8,4,0
GLOBAL_50_M2_50,GLOBAL_50_M2_50,STATIC_MONTHLY,2026,True,0.1317741459497761,0.019453817407682372,0.012448824657305124,-0.09526133720661722,0.03947585189912077,-0.06955106283847079,0.0718449385486819,0.16274561171530202,2.344272159325171,0.014931974720889769,0.5006844140636121,0.4993155859363879,0.0,8,0,79,0,7,1,0,0,0,8,0,0
GLOBAL_50_M2_25_CASH25,GLOBAL_50_M2_25_CASH25,STATIC_MONTHLY,2017,True,0.03624034916964991,-0.016948428200019183,-0.029712635735823056,-0.03631868656774173,0.012940995571709676,-0.013954270253339951,0.02157492483699075,0.07380315226563604,1.0990162186090664,0.003509735027025146,0.5007543829172361,0.24995600387322248,0.24928961320954143,10,2,88,0,11,0,0,0,1,10,0,0
GLOBAL_50_M2_25_CASH25,GLOBAL_50_M2_25_CASH25,STATIC_MONTHLY,2018,False,-0.03805423650170425,0.02768857786086243,0.052197684530940536,-0.10932585850730037,0.03891966058390247,-0.0468485724547032,0.027447285194448723,0.12123704980652455,0.6713980533363086,0.0030500004090186165,0.5000329503684455,0.24936920378706426,0.25059784584449013,12,6,150,0,7,2,1,2,1,8,1,2
GLOBAL_50_M2_25_CASH25,GLOBAL_50_M2_25_CASH25,STATIC_MONTHLY,2019,False,0.15371629727992198,-0.019147836362163106,-0.0127086808670831,-0.04184507875361887,0.01675271225124801,-0.019550637260724257,0.03963039058703499,0.09654241179107179,1.323974235556303,0.004707617233640184,0.5012535638443726,0.24981618038193348,0.24893025577369385,12,4,140,0,9,1,2,0,1,9,2,0
GLOBAL_50_M2_25_CASH25,GLOBAL_50_M2_25_CASH25,STATIC_MONTHLY,2020,False,0.13737669887165826,0.1434119398928666,0.10118507824374157,-0.18438255487213073,0.0546026412056657,-0.05735467156658647,0.09074775389756495,0.18281226959380353,1.2147300422142822,0.004442266010126728,0.5006051096750945,0.2523012294682089,0.24709366085669662,11,4,119,0,2,4,4,2,0,6,5,1
GLOBAL_50_M2_25_CASH25,GLOBAL_50_M2_25_CASH25,STATIC_MONTHLY,2021,False,0.16868747940633444,0.0008947513821491171,0.0012084764238655676,-0.03754248487742695,0.011865075319663604,-0.009752368807893763,0.03155955166830804,0.09938093091087721,1.4523016740384773,0.00597592360091106,0.5014044066408961,0.25089586223454596,0.24769973112455793,12,0,45,0,12,0,0,0,0,12,0,0
GLOBAL_50_M2_25_CASH25,GLOBAL_50_M2_25_CASH25,STATIC_MONTHLY,2022,False,-0.07401227366293961,0.008216659690256534,-0.008661602345606756,-0.10910779273306703,0.05711890612319666,-0.0507913822610101,0.04544646742073821,0.13251488979268533,1.6659119870269121,0.006723105185694199,0.49907522924168396,0.24992281473422007,0.2510019560240959,12,10,359,0,0,6,5,1,2,4,4,2
GLOBAL_50_M2_25_CASH25,GLOBAL_50_M2_25_CASH25,STATIC_MONTHLY,2023,False,0.13895055647205745,-0.08384833189994878,0.009046452839498231,-0.06584716174063321,0.024588695269321004,-0.023336917260896706,0.04344226844967647,0.09386351508248805,1.4558452808149955,0.006162817688051937,0.5011200192189492,0.24936119212962807,0.2495187886514228,12,2,163,0,7,5,0,0,2,10,0,0
GLOBAL_50_M2_25_CASH25,GLOBAL_50_M2_25_CASH25,STATIC_MONTHLY,2024,False,0.1346658376224117,-0.07572806800004295,0.048058256831630564,-0.053026692931589126,0.014328891637286671,-0.015680377003871704,0.042816072833064656,0.08754763994842947,2.0196975643478936,0.008914925279285946,0.5010713027814839,0.2502487847959969,0.24867991242251924,12,0,86,0,12,0,0,0,0,12,0,0
GLOBAL_50_M2_25_CASH25,GLOBAL_50_M2_25_CASH25,STATIC_MONTHLY,2025,False,0.1867419220184312,0.06308107254630246,-0.07179160861355993,-0.13155058202840242,0.03646065528376826,-0.032460780474657835,0.04960495187251723,0.11928406547327394,2.1481324702097453,0.010339029973744631,0.49797926661943664,0.2530047074748249,0.24901602590573846,12,2,147,0,7,1,3,1,0,8,4,0
GLOBAL_50_M2_25_CASH25,GLOBAL_50_M2_25_CASH25,STATIC_MONTHLY,2026,True,0.10001900205318393,-0.012301326488909803,-0.01930631923928705,-0.060639082809310296,0.022446788032122654,-0.047683903750850076,0.051147136109376046,0.10427652883713379,1.1823214787607688,0.006707254144195178,0.5006412971216433,0.24981070580617082,0.24954799707218586,8,0,70,0,7,1,0,0,0,8,0,0
EQUAL_WEIGHT_OPPORTUNITY_POOL,EQUAL_WEIGHT_OPPORTUNITY_POOL,STATIC_MONTHLY,2017,True,0.07886995478292813,0.026176110556364485,0.0,-0.04296047012205728,0.015937457650983554,-0.01563442935824566,0.041879836342821,0.10193377860232485,0.0,0.0,0.0,0.0,0.0,0,2,88,0,11,0,0,0,1,10,0,0
EQUAL_WEIGHT_OPPORTUNITY_POOL,EQUAL_WEIGHT_OPPORTUNITY_POOL,STATIC_MONTHLY,2018,False,-0.08983590089122906,-0.046111323554703154,0.0,-0.15799014513772736,0.061613567115745095,-0.06830307751483489,0.03253963894288647,0.1444328679377018,0.0,0.0,0.0,0.0,0.0,0,6,143,0,7,2,1,2,1,8,1,2
EQUAL_WEIGHT_OPPORTUNITY_POOL,EQUAL_WEIGHT_OPPORTUNITY_POOL,STATIC_MONTHLY,2019,False,0.2442969529024377,-0.0006460825091383349,0.0,-0.054346512403852354,0.020559583557386952,-0.029906994121092212,0.07031807140941915,0.12352019386787555,0.0,0.0,0.0,0.0,0.0,0,4,137,0,9,1,2,0,1,9,2,0
EQUAL_WEIGHT_OPPORTUNITY_POOL,EQUAL_WEIGHT_OPPORTUNITY_POOL,STATIC_MONTHLY,2020,False,0.14988253196929513,0.0532613078832167,0.0,-0.28304082159972477,0.0944544077262237,-0.11976802017868138,0.1258441694099659,0.2623075327117206,0.0,0.0,0.0,0.0,0.0,0,4,182,0,2,4,4,2,0,6,5,1
EQUAL_WEIGHT_OPPORTUNITY_POOL,EQUAL_WEIGHT_OPPORTUNITY_POOL,STATIC_MONTHLY,2021,False,0.23510229182594444,-0.014390600086701566,0.0,-0.08031855430483748,0.02189676752874526,-0.0071446303556869095,0.03945111052355088,0.13989801277141067,0.0,0.0,0.0,0.0,0.0,0,0,46,0,12,0,0,0,0,12,0,0
EQUAL_WEIGHT_OPPORTUNITY_POOL,EQUAL_WEIGHT_OPPORTUNITY_POOL,STATIC_MONTHLY,2022,False,-0.050374376685031974,0.019056706016961078,0.0,-0.1348313043650089,0.06711959467042916,-0.06487377854694465,0.05841283340224912,0.20950540320682476,0.0,0.0,0.0,0.0,0.0,0,10,160,0,0,6,5,1,2,4,4,2
EQUAL_WEIGHT_OPPORTUNITY_POOL,EQUAL_WEIGHT_OPPORTUNITY_POOL,STATIC_MONTHLY,2023,False,0.08410169947709023,-0.09178762858615186,0.0,-0.15113336384598597,0.08995163514291349,-0.053986363807436266,0.07269173889752922,0.15720716762863832,0.0,0.0,0.0,0.0,0.0,0,2,326,0,7,5,0,0,2,10,0,0
EQUAL_WEIGHT_OPPORTUNITY_POOL,EQUAL_WEIGHT_OPPORTUNITY_POOL,STATIC_MONTHLY,2024,False,0.09731882062341057,-0.09995366282301021,0.0,-0.08572138361616377,0.02864936645339973,-0.03494717553424609,0.054965834545539494,0.13568829959790296,0.0,0.0,0.0,0.0,0.0,0,0,77,0,12,0,0,0,0,12,0,0
EQUAL_WEIGHT_OPPORTUNITY_POOL,EQUAL_WEIGHT_OPPORTUNITY_POOL,STATIC_MONTHLY,2025,False,0.2815656626328238,0.15884352394078016,0.0,-0.207029891368546,0.057106882455022566,-0.05322891079334702,0.07362779201120562,0.17779951032176208,0.0,0.0,0.0,0.0,0.0,0,2,156,0,7,1,3,1,0,8,4,0
EQUAL_WEIGHT_OPPORTUNITY_POOL,EQUAL_WEIGHT_OPPORTUNITY_POOL,STATIC_MONTHLY,2026,True,0.11932532129247098,0.007004992750377248,0.0,-0.07565055021189926,0.032400124636449784,-0.05562088715031166,0.06665448311665068,0.15503085000977074,0.0,0.0,0.0,0.0,0.0,0,0,84,0,7,1,0,0,0,8,0,0
ACTUAL_GBP_CASH,ACTUAL_GBP_CASH,STATIC_MONTHLY,2017,True,0.0021529946202283323,-0.050540849606335314,-0.0767169601626998,0.0,0.0,0.00015902802401668303,0.0003682708149568281,0.00012742286271145607,0.0,0.0,0.0,0.0,1.0,0,2,0,0,11,0,0,0,1,10,0,0
ACTUAL_GBP_CASH,ACTUAL_GBP_CASH,STATIC_MONTHLY,2018,False,0.005610477767406419,0.04343289840232789,0.09544637865863548,0.0,0.0,0.00035507589182115495,0.0006314779228822065,0.00022843258332942078,0.0,0.0,0.0,0.0,1.0,0,6,0,0,7,2,1,2,1,8,1,2
ACTUAL_GBP_CASH,ACTUAL_GBP_CASH,STATIC_MONTHLY,2019,False,0.007085446319370581,-0.22322773836937837,-0.2372115065830671,0.0,0.0,0.0005397855554536424,0.0006387790875885813,0.0002669621782694821,0.0,0.0,0.0,0.0,1.0,0,4,0,0,9,1,2,0,1,9,2,0
ACTUAL_GBP_CASH,ACTUAL_GBP_CASH,STATIC_MONTHLY,2020,False,0.0018935882936068626,-0.12056608067768959,-0.14798894367568827,0.0,0.0,4.2083593920105855e-05,0.0006020789592871001,0.00019458728928374176,0.0,0.0,0.0,0.0,1.0,0,4,0,0,2,4,4,2,0,6,5,1
ACTUAL_GBP_CASH,ACTUAL_GBP_CASH,STATIC_MONTHLY,2021,False,0.000549439577369748,-0.23584813391772452,-0.2345528522485747,0.0,0.0,3.7536717458763746e-05,9.833903716294223e-05,3.450983555451856e-05,0.0,0.0,0.0,0.0,1.0,0,0,0,0,12,0,0,0,0,12,0,0
ACTUAL_GBP_CASH,ACTUAL_GBP_CASH,STATIC_MONTHLY,2022,False,0.013820127722819375,0.09715346105615519,0.06419450440785135,0.0,0.0,0.00016547705138281188,0.00257441714044071,0.0008907232739509454,0.0,0.0,0.0,0.0,1.0,0,10,0,0,0,6,5,1,2,4,4,2
ACTUAL_GBP_CASH,ACTUAL_GBP_CASH,STATIC_MONTHLY,2023,False,0.045849134487719656,-0.13004019357552243,-0.038252564989370574,0.0,0.0,0.0029327822574467532,0.00444344299812216,0.0018120874494586302,0.0,0.0,0.0,0.0,1.0,0,2,0,0,7,5,0,0,2,10,0,0
ACTUAL_GBP_CASH,ACTUAL_GBP_CASH,STATIC_MONTHLY,2024,False,0.05099339311163198,-0.16007103265867473,-0.046325427511778594,0.0,0.0,0.0037017208733516327,0.0045937320602564835,0.00189928083859157,0.0,0.0,0.0,0.0,1.0,0,0,0,0,12,0,0,0,0,12,0,0
ACTUAL_GBP_CASH,ACTUAL_GBP_CASH,STATIC_MONTHLY,2025,False,0.04216739043750284,-0.08423482998576537,-0.23939827219532095,0.0,0.0,0.002990479165106752,0.003908489261286396,0.0015983394719271036,0.0,0.0,0.0,0.0,1.0,0,2,0,0,7,1,3,1,0,8,4,0
ACTUAL_GBP_CASH,ACTUAL_GBP_CASH,STATIC_MONTHLY,2026,True,0.0236465318385759,-0.08867379670351783,-0.09567878945389507,0.0,0.0,0.0021099503982897616,0.0032156275419514824,0.0013971171879420682,0.0,0.0,0.0,0.0,1.0,0,0,0,0,7,1,0,0,0,8,0,0
POLICY_0_STATIC_DEFENSIVE_CONTROL|SWITCH_IMMEDIATE_MONTHLY,POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_IMMEDIATE_MONTHLY,2017,True,0.039905256079677986,-0.01278858814688566,-0.03615601108229649,-0.03854295893764392,0.01470352005406339,-0.014435707241069684,0.023381899566688347,0.07292743438866074,0.7714547650296929,0.0017026449937569046,0.7508429352219053,0.0,0.2491570647780947,10,2,106,0,11,0,0,0,1,10,0,0
POLICY_0_STATIC_DEFENSIVE_CONTROL|SWITCH_IMMEDIATE_MONTHLY,POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_IMMEDIATE_MONTHLY,2018,False,-0.025324946425937966,0.012497474208983506,0.06451095446529109,-0.11225530170625087,0.037436553284745135,-0.051700368262615926,0.030137095421528537,0.11180957844573858,0.06566268369619443,0.00032926676284092995,0.7494534676874038,0.0,0.2505465323125961,12,6,131,0,7,2,1,2,1,8,1,2
POLICY_0_STATIC_DEFENSIVE_CONTROL|SWITCH_IMMEDIATE_MONTHLY,POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_IMMEDIATE_MONTHLY,2019,False,0.17101591054875942,-0.05929727413998953,-0.07328104235367827,-0.04289860236321652,0.01732150746948715,-0.02068615056589307,0.04070661829722311,0.09445561575196487,0.07411793327931493,0.000355502958049408,0.7510616647342239,0.0,0.24893833526577624,12,4,140,0,9,1,2,0,1,9,2,0
POLICY_0_STATIC_DEFENSIVE_CONTROL|SWITCH_IMMEDIATE_MONTHLY,POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_IMMEDIATE_MONTHLY,2020,False,0.09639289679651464,-0.026066772174781816,-0.05348963517278049,-0.19551631373842482,0.06274731121338452,-0.0640475584444673,0.06697006263060024,0.17797409089721986,0.11439198827590014,0.00045217865848204365,0.752363203243555,0.0,0.24763679675644512,12,4,189,0,2,4,4,2,0,6,5,1
POLICY_0_STATIC_DEFENSIVE_CONTROL|SWITCH_IMMEDIATE_MONTHLY,POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_IMMEDIATE_MONTHLY,2021,False,0.17332202311114364,-0.06307555038395063,-0.0617802687148008,-0.039115316207053774,0.011461681984311961,-0.012694370809877564,0.03288967923268005,0.08877843954840295,0.050429911573662944,0.0003350002756546114,0.7522025551097584,0.0,0.24779744489024164,12,0,49,0,12,0,0,0,0,12,0,0
POLICY_0_STATIC_DEFENSIVE_CONTROL|SWITCH_IMMEDIATE_MONTHLY,POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_IMMEDIATE_MONTHLY,2022,False,-0.05854525291059598,0.024788080422739833,-0.008170876225564006,-0.1120457210955128,0.0514244927113662,-0.04162286483989608,0.05529961813224071,0.1301566590149934,0.07429337860905949,0.0004079017734620028,0.7488451881793851,0.0,0.25115481182061494,12,10,359,0,0,6,5,1,2,4,4,2
POLICY_0_STATIC_DEFENSIVE_CONTROL|SWITCH_IMMEDIATE_MONTHLY,POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_IMMEDIATE_MONTHLY,2023,False,0.14241779722052672,-0.03347153084271537,0.05831609774343649,-0.053646396379579575,0.019111636473279563,-0.020755864708977834,0.03720492736471637,0.08774433012445697,0.04365585357621116,0.000324610421640019,0.750838739643129,0.0,0.24916126035687103,12,2,127,0,7,5,0,0,2,10,0,0
POLICY_0_STATIC_DEFENSIVE_CONTROL|SWITCH_IMMEDIATE_MONTHLY,POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_IMMEDIATE_MONTHLY,2024,False,0.16960170527669516,-0.04146272049361155,0.07228288465328458,-0.04511773089283122,0.009946579080907868,-0.015333860927073895,0.044234725797564156,0.0769018431485748,0.05307984639071872,0.00038049891072830245,0.7513303098655312,0.0,0.24866969013446896,12,0,78,0,12,0,0,0,0,12,0,0
POLICY_0_STATIC_DEFENSIVE_CONTROL|SWITCH_IMMEDIATE_MONTHLY,POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_IMMEDIATE_MONTHLY,2025,False,0.10554256736981849,-0.020859653053449723,-0.1760230952630053,-0.13900740592582106,0.04198942860504974,-0.04966972414186732,0.043487148080852744,0.11026142753104219,0.057984689432317826,0.0004186270827535708,0.7500195301074376,0.0,0.24998046989256223,12,2,183,0,7,1,3,1,0,8,4,0
POLICY_0_STATIC_DEFENSIVE_CONTROL|SWITCH_IMMEDIATE_MONTHLY,POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_IMMEDIATE_MONTHLY,2026,True,0.09001351645608047,-0.02230681208601326,-0.02931180483639051,-0.04846569833358427,0.01373146553996058,-0.040010593873667455,0.05402995153077916,0.08107908480221716,0.033068321139769874,0.0002728678467980403,0.7505968691613729,0.0,0.2494031308386271,8,0,44,0,7,1,0,0,0,8,0,0
POLICY_0_STATIC_DEFENSIVE_CONTROL|SWITCH_ASYMMETRIC_HYSTERESIS,POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_ASYMMETRIC_HYSTERESIS,2017,True,0.039905256079677986,-0.01278858814688566,-0.03615601108229649,-0.03854295893764392,0.01470352005406339,-0.014435707241069684,0.023381899566688347,0.07292743438866074,0.7714547650296929,0.0017026449937569046,0.7508429352219053,0.0,0.2491570647780947,10,2,106,0,11,0,0,0,1,10,0,0
POLICY_0_STATIC_DEFENSIVE_CONTROL|SWITCH_ASYMMETRIC_HYSTERESIS,POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_ASYMMETRIC_HYSTERESIS,2018,False,-0.025324946425937966,0.012497474208983506,0.06451095446529109,-0.11225530170625087,0.037436553284745135,-0.051700368262615926,0.030137095421528537,0.11180957844573858,0.06566268369619443,0.00032926676284092995,0.7494534676874038,0.0,0.2505465323125961,12,6,131,0,7,2,1,2,1,8,1,2
POLICY_0_STATIC_DEFENSIVE_CONTROL|SWITCH_ASYMMETRIC_HYSTERESIS,POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_ASYMMETRIC_HYSTERESIS,2019,False,0.17101591054875942,-0.05929727413998953,-0.07328104235367827,-0.04289860236321652,0.01732150746948715,-0.02068615056589307,0.04070661829722311,0.09445561575196487,0.07411793327931493,0.000355502958049408,0.7510616647342239,0.0,0.24893833526577624,12,4,140,0,9,1,2,0,1,9,2,0
POLICY_0_STATIC_DEFENSIVE_CONTROL|SWITCH_ASYMMETRIC_HYSTERESIS,POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_ASYMMETRIC_HYSTERESIS,2020,False,0.09639289679651464,-0.026066772174781816,-0.05348963517278049,-0.19551631373842482,0.06274731121338452,-0.0640475584444673,0.06697006263060024,0.17797409089721986,0.11439198827590014,0.00045217865848204365,0.752363203243555,0.0,0.24763679675644512,12,4,189,0,2,4,4,2,0,6,5,1
POLICY_0_STATIC_DEFENSIVE_CONTROL|SWITCH_ASYMMETRIC_HYSTERESIS,POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_ASYMMETRIC_HYSTERESIS,2021,False,0.17332202311114364,-0.06307555038395063,-0.0617802687148008,-0.039115316207053774,0.011461681984311961,-0.012694370809877564,0.03288967923268005,0.08877843954840295,0.050429911573662944,0.0003350002756546114,0.7522025551097584,0.0,0.24779744489024164,12,0,49,0,12,0,0,0,0,12,0,0
POLICY_0_STATIC_DEFENSIVE_CONTROL|SWITCH_ASYMMETRIC_HYSTERESIS,POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_ASYMMETRIC_HYSTERESIS,2022,False,-0.05854525291059598,0.024788080422739833,-0.008170876225564006,-0.1120457210955128,0.0514244927113662,-0.04162286483989608,0.05529961813224071,0.1301566590149934,0.07429337860905949,0.0004079017734620028,0.7488451881793851,0.0,0.25115481182061494,12,10,359,0,0,6,5,1,2,4,4,2
POLICY_0_STATIC_DEFENSIVE_CONTROL|SWITCH_ASYMMETRIC_HYSTERESIS,POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_ASYMMETRIC_HYSTERESIS,2023,False,0.14241779722052672,-0.03347153084271537,0.05831609774343649,-0.053646396379579575,0.019111636473279563,-0.020755864708977834,0.03720492736471637,0.08774433012445697,0.04365585357621116,0.000324610421640019,0.750838739643129,0.0,0.24916126035687103,12,2,127,0,7,5,0,0,2,10,0,0
POLICY_0_STATIC_DEFENSIVE_CONTROL|SWITCH_ASYMMETRIC_HYSTERESIS,POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_ASYMMETRIC_HYSTERESIS,2024,False,0.16960170527669516,-0.04146272049361155,0.07228288465328458,-0.04511773089283122,0.009946579080907868,-0.015333860927073895,0.044234725797564156,0.0769018431485748,0.05307984639071872,0.00038049891072830245,0.7513303098655312,0.0,0.24866969013446896,12,0,78,0,12,0,0,0,0,12,0,0
POLICY_0_STATIC_DEFENSIVE_CONTROL|SWITCH_ASYMMETRIC_HYSTERESIS,POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_ASYMMETRIC_HYSTERESIS,2025,False,0.10554256736981849,-0.020859653053449723,-0.1760230952630053,-0.13900740592582106,0.04198942860504974,-0.04966972414186732,0.043487148080852744,0.11026142753104219,0.057984689432317826,0.0004186270827535708,0.7500195301074376,0.0,0.24998046989256223,12,2,183,0,7,1,3,1,0,8,4,0
POLICY_0_STATIC_DEFENSIVE_CONTROL|SWITCH_ASYMMETRIC_HYSTERESIS,POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_ASYMMETRIC_HYSTERESIS,2026,True,0.09001351645608047,-0.02230681208601326,-0.02931180483639051,-0.04846569833358427,0.01373146553996058,-0.040010593873667455,0.05402995153077916,0.08107908480221716,0.033068321139769874,0.0002728678467980403,0.7505968691613729,0.0,0.2494031308386271,8,0,44,0,7,1,0,0,0,8,0,0
POLICY_1_RISK_TIMING_ONLY|SWITCH_IMMEDIATE_MONTHLY,POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,2017,True,0.052693844226563646,0.0,-0.02336742293541083,-0.051222048881955695,0.019579261746686696,-0.01926910299003337,0.03124183006535919,0.09717478299225267,1.0,0.0020159600000000002,1.0,0.0,0.0,10,2,106,0,11,0,0,0,1,10,0,0
POLICY_1_RISK_TIMING_ONLY|SWITCH_IMMEDIATE_MONTHLY,POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,2018,False,-0.08125765951691255,-0.04343523888199108,0.008578241374316509,-0.14952004517221984,0.05386620539561319,-0.06955270416117021,0.034966981824646304,0.13495618413643581,1.4713358615750733,0.0030531517919907694,0.8585302910970105,0.0,0.1414697089029894,12,6,208,6,7,2,1,2,1,8,1,2
POLICY_1_RISK_TIMING_ONLY|SWITCH_IMMEDIATE_MONTHLY,POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,2019,False,0.1528208946006968,-0.07749229008805214,-0.09147605830174088,-0.05749507924997532,0.022317085565966715,-0.027841501564129123,0.05407781930094546,0.10777568532747551,1.4846831564849106,0.003018878017584729,0.8351524627835465,0.0,0.16484753721645354,12,4,140,3,9,1,2,0,1,9,2,0
POLICY_1_RISK_TIMING_ONLY|SWITCH_IMMEDIATE_MONTHLY,POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,2020,False,0.01297223586419416,-0.1094874331071023,-0.13691029610510097,-0.1752895191558438,0.09804641667451403,-0.06479345774795586,0.06696791842861405,0.1405986797273686,1.234996974644818,0.002744015902582351,0.6307794245768983,0.0,0.36922057542310177,12,4,315,5,2,4,4,2,0,6,5,1
POLICY_1_RISK_TIMING_ONLY|SWITCH_IMMEDIATE_MONTHLY,POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,2021,False,0.23576785568532643,-0.000629717809767838,0.0006655638593819901,-0.051748878923767117,0.015203133202092725,-0.016941064185158727,0.04398169763750048,0.11825180147758824,0.24811373179063134,0.0005752796200144299,1.0,0.0,0.0,12,0,49,0,12,0,0,0,0,12,0,0
POLICY_1_RISK_TIMING_ONLY|SWITCH_IMMEDIATE_MONTHLY,POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,2022,False,-0.10967203437098783,-0.026338701037652013,-0.05929765768595585,-0.11970804844337157,0.08060373596189226,-0.05555555555555525,0.024904627287331005,0.1158471525306364,2.202333076772701,0.005844762520213923,0.6203928650628914,0.0,0.37960713493710874,12,10,359,8,0,6,5,1,2,4,4,2
POLICY_1_RISK_TIMING_ONLY|SWITCH_IMMEDIATE_MONTHLY,POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,2023,False,0.1544939123012592,-0.021395415761982894,0.07039221282416896,-0.05816162501826749,0.021730442069064368,-0.02912186379928383,0.04830421377183969,0.09921940845016115,0.2616508224469618,0.0008085036920841035,0.8772895592523837,0.0,0.12271044074761617,12,2,127,1,7,5,0,0,2,10,0,0
POLICY_1_RISK_TIMING_ONLY|SWITCH_IMMEDIATE_MONTHLY,POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,2024,False,0.21106442577030626,-4.440892098500626e-16,0.11374560514689569,-0.06081914631137475,0.013902726724384487,-0.021883798310723734,0.05776940833434585,0.10254080641308534,0.0,0.0,1.0,0.0,0.0,12,0,78,0,12,0,0,0,0,12,0,0
POLICY_1_RISK_TIMING_ONLY|SWITCH_IMMEDIATE_MONTHLY,POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,2025,False,0.07800705498901528,-0.04839516543425293,-0.2035586076438085,-0.1388868185717913,0.059763673729009925,-0.06746213859568584,0.04971666844862632,0.10833404340299778,1.4867401075255389,0.005073032780381384,0.7947602087740945,0.0,0.2052397912259055,12,2,253,5,7,1,3,1,0,8,4,0
POLICY_1_RISK_TIMING_ONLY|SWITCH_IMMEDIATE_MONTHLY,POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,2026,True,0.09650385681310358,-0.015816471728990145,-0.022821464479367393,-0.06548992077023341,0.018872191234278766,-0.054357637147728566,0.05877316469631744,0.10535482445812926,0.48993986313786864,0.0018790167505824827,0.9699017417274042,0.0,0.030098258272595848,8,0,46,2,7,1,0,0,0,8,0,0
