policy_id,switch_mode,year,risk_timing_contribution,m2_selection_contribution,interaction_contribution,cash_yield_contribution,cost_contribution,switch_event_count,defensive_switch_count,risk_on_switch_count,switching_gain,false_defensive_cost,successful_defence_value,false_risk_on_cost,successful_risk_on_value,counterfactual_scope,reconciliation_error
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,2026,,,,,,2,1,1,-0.023479097411010508,0.01615318844429503,0.0,0.0073259089667154775,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,2017,,,,,,0,0,0,0.0,-0.0,0.0,-0.0,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,2018,,,,,,5,2,2,-0.06129369863761347,0.018995635103411068,0.0,0.026071753411141207,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,2019,,,,,,4,0,2,-0.022394805846557952,-0.0,0.0,0.025243034116567697,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,2020,,,,,,3,1,2,0.031302548220195514,-0.0,0.043416303227361897,0.012525749882739579,0.00041199487557319614,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,2021,,,,,,0,0,0,0.0,-0.0,0.0,-0.0,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,2022,,,,,,5,4,1,0.006211997825531945,0.009712441255110171,0.021287276346955153,0.005362837266313036,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,2023,,,,,,4,0,1,-0.01610311911580886,-0.0,0.0,0.0015606044235982885,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,2024,,,,,,0,0,0,0.0,-0.0,0.0,-0.0,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,2025,,,,,,3,2,1,0.004899256314964018,-0.0,0.0175177605764415,0.012618504261477481,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,2026,,,,,,1,1,0,-0.01802912661589895,0.01802912661589895,0.0,-0.0,0.0,ONE_MONTH_AFTER_ACTUAL_ALLOCATION_SWITCH_VS_STATIC_MATCHED_CONTROL;NOT_DRAWDOWN_ATTRIBUTION,
