policy_id,switch_mode,window_id,cost_scenario,gross_cagr,net_cagr,cost_drag,terminal_wealth_per_100k,excess_vs_global,maximum_drawdown,ulcer_index,calmar,sortino,annualised_volatility,longest_underwater_days,turnover,trade_legs,average_global_weight,average_m2_weight,average_cash_weight,annual_strategy_changes,annual_rebalance_events,return_retention,promotion_status,return_gate,drawdown_gate,matched_risk_gate,regime_gate,exclude_2025_gate,double_cost_gate,family_gate,threshold_gate,hysteresis_gate,all_mandatory_gates,positive_regimes,positive_episodes,largest_positive_episode_share,eligible_for_selection
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LATEST_FIVE_YEARS,DOUBLE,0.09972621342815291,0.08464432710870873,0.015081886319444182,149745.39202310523,-0.030520221104205048,-0.15602593541118226,0.07234287151932942,0.542501648111525,1.020199473422722,0.1130919393869726,810,2.7670363416976542,563,0.6153478260869565,0.18769565217391304,0.19695652173913036,4.222456647398844,11.822878612716762,0.7349859693993683,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,False,False,2.0,12.0,0.29160699546579694,True
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LATEST_THREE_YEARS,DOUBLE,0.18971453288653728,0.1746817620572334,0.015032770829303876,162111.13411780732,-0.012141661565141959,-0.11183213841684214,0.03600663034817725,1.5619996588648437,2.075568135804134,0.11498799973498884,223,2.484837592097382,360,0.6153478260869565,0.18769565217391304,0.19695652173913036,4.222456647398844,11.822878612716762,0.9350099611187739,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,False,False,2.0,12.0,0.29160699546579694,True
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,FULL_COMMON_HISTORY,BASE,0.06556437794284031,0.059120462604620005,0.006443915338220307,172310.3370145385,-0.05689036968863537,-0.1729117944796833,0.07504739376599444,0.3419111043438191,0.6570242672793873,0.11225991648751488,1244,2.475703569627225,896,0.5920869565217391,0.1673913043478261,0.2405217391304347,3.377965317919075,10.978387283236994,0.5096115719191953,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,True,False,2.0,12.0,0.27177564267663734,True
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,PRE_2020,BASE,0.005210749774773316,-0.001045814037998971,0.006256563812772287,99703.92823100566,-0.08179988129100058,-0.1729117944796833,0.08069294865275124,-0.0060482516021881415,-0.010757619324106366,0.11461148623997167,718,2.8140273028382023,232,0.5920869565217391,0.1673913043478261,0.2405217391304347,3.377965317919075,10.978387283236994,-0.01295060513450607,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,True,False,2.0,12.0,0.27177564267663734,True
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,POST_2020,BASE,0.09050423990791812,0.08405812532934087,0.0064461145785772445,170781.55861194673,-0.04561710761213211,-0.14287858688255917,0.06741500242588135,0.5883185658774291,0.9674432225212753,0.11124576612249275,763,2.3341932669168712,664,0.5920869565217391,0.1673913043478261,0.2405217391304347,3.377965317919075,10.978387283236994,0.6482203534369533,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,True,False,2.0,12.0,0.27177564267663734,True
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LATEST_FIVE_YEARS,BASE,0.09499320818527934,0.08841555099029508,0.0065776571949842655,152350.5889780476,-0.026748997222618698,-0.124386613318891,0.06012824361137463,0.7108124309456307,1.0663254902403965,0.11008952002855836,763,2.4158689216273777,504,0.5920869565217391,0.1673913043478261,0.2405217391304347,3.377965317919075,10.978387283236994,0.7677323652313061,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,True,False,2.0,12.0,0.27177564267663734,True
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LATEST_THREE_YEARS,BASE,0.175125849624306,0.167887947124002,0.007237902500303983,159313.9538132016,-0.01893547649837335,-0.11020574019294094,0.03649343752605819,1.5234047412600729,1.9902053149976853,0.11401767546125435,230,2.4240169028356244,349,0.5920869565217391,0.1673913043478261,0.2405217391304347,3.377965317919075,10.978387283236994,0.8986450621060907,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,True,False,2.0,12.0,0.27177564267663734,True
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,FULL_COMMON_HISTORY,DOUBLE,0.06556437794283942,0.05262554304645772,0.012938834896381701,162556.4555720418,-0.06338528924679765,-0.17897975143348244,0.08172023387476061,0.2940307080827293,0.5849636996456142,0.1122128274253031,1278,2.4757035696272256,896,0.5920869565217391,0.1673913043478261,0.2405217391304347,3.377965317919075,10.978387283236994,0.4536261140979441,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,True,False,2.0,12.0,0.27177564267663734,True
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,PRE_2020,DOUBLE,0.0052107497747730935,-0.007296080765206714,0.012506830539979807,97946.28762883159,-0.08805014801820832,-0.1780791721094067,0.08644391100950617,-0.040970994410981496,-0.07504979136372963,0.11471586759487103,718,2.8140273028382023,232,0.5920869565217391,0.1673913043478261,0.2405217391304347,3.377965317919075,10.978387283236994,-0.09034939060528274,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,True,False,2.0,12.0,0.27177564267663734,True
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,POST_2020,DOUBLE,0.09050423990791812,0.07753474579565545,0.01296949411226267,164081.14357416227,-0.05214048714581754,-0.14626034569653235,0.07061009400238734,0.530114607800313,0.8926726512340538,0.11114275970207825,796,2.3341932669168712,664,0.5920869565217391,0.1673913043478261,0.2405217391304347,3.377965317919075,10.978387283236994,0.5979148372199156,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,True,False,2.0,12.0,0.27177564267663734,True
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LATEST_FIVE_YEARS,DOUBLE,0.09499320818527912,0.0817531634722608,0.013240044713018317,147772.3487509703,-0.03341138474065297,-0.12982526067124545,0.06376409824339536,0.6297169214185759,0.9863889232156,0.11005815730532711,796,2.4158689216273777,504,0.5920869565217391,0.1673913043478261,0.2405217391304347,3.377965317919075,10.978387283236994,0.7098813371031273,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,True,False,2.0,12.0,0.27177564267663734,True
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LATEST_THREE_YEARS,DOUBLE,0.1751258496243051,0.16053399005618973,0.014591859568115373,156322.62315963567,-0.026289433566185627,-0.11184474806164357,0.03748855371771806,1.4353288181910064,1.9050734571683936,0.11394945680768556,233,2.4240169028356244,349,0.5920869565217391,0.1673913043478261,0.2405217391304347,3.377965317919075,10.978387283236994,0.8592819194914004,FAILS_ONE_OR_MORE_MANDATORY_GATES,False,True,False,False,False,False,False,False,True,False,2.0,12.0,0.27177564267663734,True
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_IMMEDIATE_MONTHLY,FULL_COMMON_HISTORY,BASE,0.09266744340598865,0.08262009764328848,0.010047345762700166,212127.71267563544,-0.03339073464996689,-0.16316682555008488,0.06775172233933854,0.5063535272243672,0.845209216646395,0.1298839953762522,799,4.012071142170326,1027,0.45869565217391306,0.3934782608695652,0.14782608695652175,4.328018063583815,11.928440028901734,0.7121757167851286,NOT_ELIGIBLE_HIGHER_ALPHA_DIAGNOSTIC,,,,,,,,,,False,,,,False
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_IMMEDIATE_MONTHLY,PRE_2020,BASE,0.02521236089888057,0.01598560604449295,0.00922675485438762,104596.5830919245,-0.06476846120850865,-0.1427561604805211,0.05675129228083848,0.11197839722422465,0.17174501257749514,0.11810022175772028,489,4.079312273150027,283,0.45869565217391306,0.3934782608695652,0.14782608695652175,4.328018063583815,11.928440028901734,0.19795419089431399,NOT_ELIGIBLE_HIGHER_ALPHA_DIAGNOSTIC,,,,,,,,,,False,,,,False
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_IMMEDIATE_MONTHLY,POST_2020,BASE,0.12096363886223926,0.11067398108495774,0.010289657777281525,200583.10060377588,-0.019001251856515244,-0.16316682555008488,0.07160501188554953,0.6782872726232319,1.1124682979549503,0.13419205082549251,799,3.9883063374067085,744,0.45869565217391306,0.3934782608695652,0.14782608695652175,4.328018063583815,11.928440028901734,0.8534704628979446,NOT_ELIGIBLE_HIGHER_ALPHA_DIAGNOSTIC,,,,,,,,,,False,,,,False
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_IMMEDIATE_MONTHLY,LATEST_FIVE_YEARS,BASE,0.1187288230912682,0.10776934128376348,0.010959481807504723,166296.13912428412,-0.0073952069291503,-0.16077959375599304,0.0739889462547695,0.6702924094168287,1.1220012548589962,0.13298951407661527,799,4.324645208765527,567,0.45869565217391306,0.3934782608695652,0.14782608695652175,4.328018063583815,11.928440028901734,0.9357857340309433,NOT_ELIGIBLE_HIGHER_ALPHA_DIAGNOSTIC,,,,,,,,,,False,,,,False
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_IMMEDIATE_MONTHLY,LATEST_THREE_YEARS,BASE,0.22847012080515117,0.21723644940511222,0.011233671400038947,180380.0662956428,0.030413025782736858,-0.11879824380802195,0.035295929210421406,1.8286166734599754,2.1757815638044895,0.13845584239783865,197,3.9761908783473787,364,0.45869565217391306,0.3934782608695652,0.14782608695652175,4.328018063583815,11.928440028901734,1.1627902175918285,NOT_ELIGIBLE_HIGHER_ALPHA_DIAGNOSTIC,,,,,,,,,,False,,,,False
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_IMMEDIATE_MONTHLY,FULL_COMMON_HISTORY,DOUBLE,0.09266744340598865,0.07252497476978648,0.02014246863620217,194112.83122367744,-0.043485857523468896,-0.17135721508021307,0.07382708131703274,0.4232385238977957,0.7416001197195202,0.12986783828834578,1078,4.012071142170326,1027,0.45869565217391306,0.3934782608695652,0.14782608695652175,4.328018063583815,11.928440028901734,0.625156921436921,NOT_ELIGIBLE_HIGHER_ALPHA_DIAGNOSTIC,,,,,,,,,,False,,,,False
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_IMMEDIATE_MONTHLY,PRE_2020,DOUBLE,0.02521236089888057,0.006787474782181224,0.018424886116699346,101935.38186963458,-0.07396659247082038,-0.14796486486269966,0.062114684294157445,0.04587220613812268,0.07284783298988842,0.11810986429416394,706,4.079312273150026,283,0.45869565217391306,0.3934782608695652,0.14782608695652175,4.328018063583815,11.928440028901734,0.0840511817307745,NOT_ELIGIBLE_HIGHER_ALPHA_DIAGNOSTIC,,,,,,,,,,False,,,,False
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_IMMEDIATE_MONTHLY,POST_2020,DOUBLE,0.12096363886224015,0.10030027243070827,0.020663366431531882,188481.90059407835,-0.029374960510764714,-0.17135721508021307,0.07741069726713035,0.5853285628139864,1.0079073217608052,0.13417524769081637,817,3.9883063374067085,744,0.45869565217391306,0.3934782608695652,0.14782608695652175,4.328018063583815,11.928440028901734,0.7734728533395219,NOT_ELIGIBLE_HIGHER_ALPHA_DIAGNOSTIC,,,,,,,,,,False,,,,False
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_IMMEDIATE_MONTHLY,LATEST_FIVE_YEARS,DOUBLE,0.11872882309126842,0.09672237699358788,0.022006446097680543,158216.8025448628,-0.018442171219325898,-0.17135721508021295,0.08086304415006529,0.564448814999192,1.0064407257225625,0.13306190295531975,817,4.324645208765528,567,0.45869565217391306,0.3934782608695652,0.14782608695652175,4.328018063583815,11.928440028901734,0.8398624272355899,NOT_ELIGIBLE_HIGHER_ALPHA_DIAGNOSTIC,,,,,,,,,,False,,,,False
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_IMMEDIATE_MONTHLY,LATEST_THREE_YEARS,DOUBLE,0.22847012080515183,0.20586576991904448,0.02260435088610735,175370.91077381143,0.01904234629666912,-0.12042606667300737,0.03624272389582772,1.709478484239059,2.059966135159169,0.13847695159262463,199,3.9761908783473787,364,0.45869565217391306,0.3934782608695652,0.14782608695652175,4.328018063583815,11.928440028901734,1.1019269742918278,NOT_ELIGIBLE_HIGHER_ALPHA_DIAGNOSTIC,,,,,,,,,,False,,,,False
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_ASYMMETRIC_HYSTERESIS,FULL_COMMON_HISTORY,BASE,0.08415755260354918,0.07541687854798029,0.008740674055568887,199128.06874167683,-0.04059395374527508,-0.17229108186732778,0.06827528722290835,0.43772943863719443,0.775412531836953,0.12658636466101825,1079,3.5037832158829136,923,0.4673913043478261,0.3521739130434783,0.18043478260869567,3.4835267341040463,11.61175578034682,0.6500847986103525,NOT_ELIGIBLE_HIGHER_ALPHA_DIAGNOSTIC,,,,,,,,,,False,,,,False
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_ASYMMETRIC_HYSTERESIS,PRE_2020,BASE,0.013230665056696678,0.005423031404057754,0.007807633652638923,101544.39521504774,-0.07533103584894385,-0.16502561507627955,0.06846755105200202,0.032861755440517976,0.05754610463743869,0.11554206224479587,706,3.559028243743525,234,0.4673913043478261,0.3521739130434783,0.18043478260869567,3.4835267341040463,11.61175578034682,0.06715490115274883,NOT_ELIGIBLE_HIGHER_ALPHA_DIAGNOSTIC,,,,,,,,,,False,,,,False
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_ASYMMETRIC_HYSTERESIS,POST_2020,BASE,0.1140954853468934,0.10505698849122758,0.009038496855665823,193951.40368955405,-0.024618244450245408,-0.16317049208086376,0.06656228274281753,0.6438479602008162,1.0673091698715438,0.13070360461038166,763,3.4845151505699157,689,0.4673913043478261,0.3521739130434783,0.18043478260869567,3.4835267341040463,11.61175578034682,0.8101546155590367,NOT_ELIGIBLE_HIGHER_ALPHA_DIAGNOSTIC,,,,,,,,,,False,,,,False
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_ASYMMETRIC_HYSTERESIS,LATEST_FIVE_YEARS,BASE,0.11408022865254996,0.10472227005081258,0.009357958601737382,164035.45489718372,-0.010442278162101193,-0.13762979552068433,0.06639338764736993,0.7608982463036059,1.098214800303038,0.13018987255509362,763,3.6626829649514407,520,0.4673913043478261,0.3521739130434783,0.18043478260869567,3.4835267341040463,11.61175578034682,0.9093273205674742,NOT_ELIGIBLE_HIGHER_ALPHA_DIAGNOSTIC,,,,,,,,,,False,,,,False
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_ASYMMETRIC_HYSTERESIS,LATEST_THREE_YEARS,BASE,0.21504398160090643,0.20409399070463863,0.010949990896267803,174598.83675787202,0.017270567082263266,-0.11880358796036006,0.03584569366159937,1.71791100090964,2.0449590949433465,0.13732698247855765,202,3.8863942250113204,364,0.4673913043478261,0.3521739130434783,0.18043478260869567,3.4835267341040463,11.61175578034682,1.0924432640586446,NOT_ELIGIBLE_HIGHER_ALPHA_DIAGNOSTIC,,,,,,,,,,False,,,,False
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_ASYMMETRIC_HYSTERESIS,FULL_COMMON_HISTORY,DOUBLE,0.08415755260354918,0.06663253318899276,0.01752501941455642,184242.10161208062,-0.04937829910426261,-0.18897269328136812,0.07482397425726343,0.3526040298837315,0.6848551099289171,0.1265606397568505,1111,3.5037832158829145,923,0.4673913043478261,0.3521739130434783,0.18043478260869567,3.4835267341040463,11.61175578034682,0.5743647543236067,NOT_ELIGIBLE_HIGHER_ALPHA_DIAGNOSTIC,,,,,,,,,,False,,,,False
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_ASYMMETRIC_HYSTERESIS,PRE_2020,DOUBLE,0.013230665056696456,-0.002365178371324661,0.015595843428021117,99331.22389313322,-0.08311924562432627,-0.17038518197157304,0.07421944452714709,-0.013881361888143923,-0.02506591421556607,0.11566747638041446,706,3.559028243743525,234,0.4673913043478261,0.3521739130434783,0.18043478260869567,3.4835267341040463,11.61175578034682,-0.029288659404789894,NOT_ELIGIBLE_HIGHER_ALPHA_DIAGNOSTIC,,,,,,,,,,False,,,,False
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_ASYMMETRIC_HYSTERESIS,POST_2020,DOUBLE,0.1140954853468934,0.09594475140730441,0.018150733939588992,183589.14452599882,-0.03373048153416858,-0.1642603001531906,0.07039328743593515,0.5841018877831435,0.9747373396940381,0.1306333806135701,798,3.4845151505699157,689,0.4673913043478261,0.3521739130434783,0.18043478260869567,3.4835267341040463,11.61175578034682,0.7398849358582426,NOT_ELIGIBLE_HIGHER_ALPHA_DIAGNOSTIC,,,,,,,,,,False,,,,False
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_ASYMMETRIC_HYSTERESIS,LATEST_FIVE_YEARS,DOUBLE,0.11408022865255041,0.09528438212534196,0.01879584652720845,157188.60059638871,-0.019880166087571816,-0.14329260722405834,0.07086693077216583,0.6649636989042379,0.9992895231638391,0.13020562991534115,798,3.66268296495144,520,0.4673913043478261,0.3521739130434783,0.18043478260869567,3.4835267341040463,11.61175578034682,0.827375990302,NOT_ELIGIBLE_HIGHER_ALPHA_DIAGNOSTIC,,,,,,,,,,False,,,,False
POLICY_5_HIGHER_ALPHA_DIAGNOSTIC,SWITCH_ASYMMETRIC_HYSTERESIS,LATEST_THREE_YEARS,DOUBLE,0.21504398160090643,0.19303185971064396,0.02201212189026247,169829.5712862944,0.0062084360882685985,-0.12043359130187425,0.036827310215677436,1.602807469444282,1.9343098738660995,0.13733873503892782,205,3.88639422501132,364,0.4673913043478261,0.3521739130434783,0.18043478260869567,3.4835267341040463,11.61175578034682,1.0332315721866743,NOT_ELIGIBLE_HIGHER_ALPHA_DIAGNOSTIC,,,,,,,,,,False,,,,False
