policy_id,switch_mode,excluded_period,net_cagr,excess_vs_global,maximum_drawdown,ulcer_index,turnover,status
POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_IMMEDIATE_MONTHLY,EXCLUDE_2025,0.09090651245883685,-0.023614618704268953,-0.19551631373842526,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_IMMEDIATE_MONTHLY,EXCLUDE_2020,0.09201955205959234,-0.023018580533831212,-0.13900740592582073,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_IMMEDIATE_MONTHLY,EXCLUDE_2020_AND_2025,0.09027611860321394,-0.023316588765934565,-0.11564688528043565,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2017_OUT,0.09676032606105922,-0.02410555104266776,-0.19551631373842504,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2018_OUT,0.10721173986702826,-0.028184345389163035,-0.1955163137384247,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2019_OUT,0.08354038210337578,-0.01945984463850281,-0.2384108782554728,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2020_OUT,0.09201955205959234,-0.023018580533831212,-0.13900740592582073,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2021_OUT,0.08328938310697542,-0.01907027475310019,-0.19551631373842526,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2022_OUT,0.11157750216041662,-0.030103505493722427,-0.19551631373842526,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2023_OUT,0.08661536360533995,-0.0221700974487391,-0.19551631373842526,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2024_OUT,0.08373530090642456,-0.021366620308721718,-0.19551631373842526,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2025_OUT,0.09090651245883685,-0.023614618704268953,-0.19551631373842526,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2026_OUT,0.08878007513964814,-0.022400817292629105,-0.19551631373842526,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_ASYMMETRIC_HYSTERESIS,EXCLUDE_2025,0.09090651245883685,-0.023614618704268953,-0.19551631373842526,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_ASYMMETRIC_HYSTERESIS,EXCLUDE_2020,0.09201955205959234,-0.023018580533831212,-0.13900740592582073,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_ASYMMETRIC_HYSTERESIS,EXCLUDE_2020_AND_2025,0.09027611860321394,-0.023316588765934565,-0.11564688528043565,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_2017_OUT,0.09676032606105922,-0.02410555104266776,-0.19551631373842504,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_2018_OUT,0.10721173986702826,-0.028184345389163035,-0.1955163137384247,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_2019_OUT,0.08354038210337578,-0.01945984463850281,-0.2384108782554728,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_2020_OUT,0.09201955205959234,-0.023018580533831212,-0.13900740592582073,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_2021_OUT,0.08328938310697542,-0.01907027475310019,-0.19551631373842526,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_2022_OUT,0.11157750216041662,-0.030103505493722427,-0.19551631373842526,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_2023_OUT,0.08661536360533995,-0.0221700974487391,-0.19551631373842526,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_2024_OUT,0.08373530090642456,-0.021366620308721718,-0.19551631373842526,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_2025_OUT,0.09090651245883685,-0.023614618704268953,-0.19551631373842526,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_0_STATIC_DEFENSIVE_CONTROL,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_2026_OUT,0.08878007513964814,-0.022400817292629105,-0.19551631373842526,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,EXCLUDE_2025,0.07885108208641456,-0.035670049076691246,-0.175289519155844,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,EXCLUDE_2020,0.08682763206364474,-0.028210500529778804,-0.14952004517222017,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,EXCLUDE_2020_AND_2025,0.08805969097947419,-0.025533016389674312,-0.14952004517222017,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2017_OUT,0.08019831674976396,-0.04066756035396302,-0.1752895191558439,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2018_OUT,0.09935288393627273,-0.03604320131991856,-0.17528951915584357,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2019_OUT,0.07036040307947866,-0.032639823662399925,-0.23565465250643014,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2020_OUT,0.08682763206364474,-0.028210500529778804,-0.14952004517222017,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2021_OUT,0.06163862344239068,-0.04072103441768493,-0.175289519155844,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2022_OUT,0.10327537785441998,-0.038405629799719065,-0.175289519155844,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2023_OUT,0.07010986326179469,-0.038675597792284355,-0.175289519155844,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2024_OUT,0.06419698634751159,-0.04090493486763469,-0.175289519155844,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2025_OUT,0.07885108208641456,-0.035670049076691246,-0.175289519155844,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2026_OUT,0.07345161177154114,-0.03772928066073611,-0.175289519155844,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,EXCLUDE_2025,0.0739475652378172,-0.0405735659252886,-0.17528991808858507,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,EXCLUDE_2020,0.08145714366158896,-0.03358098893183459,-0.14952004517221906,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,EXCLUDE_2020_AND_2025,0.08356122746048644,-0.030031479908662062,-0.14952004517221906,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_2017_OUT,0.07401542741606049,-0.046850449687666496,-0.17528991808858507,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_2018_OUT,0.09541546615890195,-0.03998061909728934,-0.17528991808858518,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_2019_OUT,0.06568390908752852,-0.03731631765435006,-0.23565502223907042,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_2020_OUT,0.08145714366158896,-0.03358098893183459,-0.14952004517221906,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_2021_OUT,0.05547659180240627,-0.04688306605766934,-0.17528991808858507,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_2022_OUT,0.09454181310367038,-0.047139194550468666,-0.17528991808858507,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_2023_OUT,0.06454437846025285,-0.0442410825938262,-0.17528991808858507,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_2024_OUT,0.05798075259719204,-0.047121168617954234,-0.17528991808858507,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_2025_OUT,0.0739475652378172,-0.0405735659252886,-0.17528991808858507,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_2026_OUT,0.0688109131562391,-0.04236997927603814,-0.17528991808858507,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,EXCLUDE_2025,0.11476685887387283,0.0002457277107670297,-0.24503327939915098,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,EXCLUDE_2020,0.11950831782565241,0.004470185232228863,-0.17662004258857655,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,EXCLUDE_2020_AND_2025,0.10707049033847471,-0.006522217030673794,-0.15858142316820323,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2017_OUT,0.13182271247165622,0.01095683536792924,-0.24503327939915098,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2018_OUT,0.1464473889247313,0.011051303668540013,-0.24503327939915076,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2019_OUT,0.11397929755927105,0.010979070817392467,-0.30688804111138424,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2020_OUT,0.11950831782565241,0.004470185232228863,-0.17662004258857655,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2021_OUT,0.1116248593255127,0.009265201465437078,-0.24503327939915098,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2022_OUT,0.1575675825621461,0.015886574908007045,-0.24503327939915098,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2023_OUT,0.11831189459913927,0.00952643354506022,-0.24503327939915098,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2024_OUT,0.11888198630376778,0.013780065088621507,-0.24503327939915098,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2025_OUT,0.11476685887387283,0.0002457277107670297,-0.24503327939915098,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2026_OUT,0.11977733245423172,0.008596440021954477,-0.24503327939915098,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,EXCLUDE_2025,0.11351600240866833,-0.0010051287544374787,-0.24503287963988363,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,EXCLUDE_2020,0.1191909416907162,0.0041528090972926535,-0.17661951912200702,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,EXCLUDE_2020_AND_2025,0.10692596337218663,-0.006666743996961877,-0.15858311665090719,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_2017_OUT,0.13048467987843737,0.009618802774710389,-0.24503287963988352,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_2018_OUT,0.14549366571395783,0.010097580457766542,-0.2450328796398834,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_2019_OUT,0.11247549530355383,0.009475268561675243,-0.3102536742608343,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_2020_OUT,0.1191909416907162,0.0041528090972926535,-0.17661951912200702,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_2021_OUT,0.11043214651734123,0.00807248865726562,-0.24503287963988363,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_2022_OUT,0.15424343258990914,0.012562424935770089,-0.24503287963988363,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_2023_OUT,0.11820553454830551,0.009420073494226466,-0.24503287963988363,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_2024_OUT,0.1175623981897096,0.012460476974563317,-0.24503287963988363,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_2025_OUT,0.11351600240866833,-0.0010051287544374787,-0.24503287963988363,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_2026_OUT,0.11849909353603127,0.0073182011037540295,-0.24503287963988363,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,EXCLUDE_2025,0.07771365889038195,-0.03680747227272385,-0.16876686717904188,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,EXCLUDE_2020,0.0926991380827431,-0.022338994510680443,-0.14630132885571212,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,EXCLUDE_2020_AND_2025,0.08411281171228291,-0.029479895656865596,-0.14630132885571212,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2017_OUT,0.08884140211092983,-0.03202447499279715,-0.168766867179042,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2018_OUT,0.10846349237870201,-0.02693259287748928,-0.16876686717904177,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2019_OUT,0.07905393416268369,-0.023946292579194894,-0.23690854115884252,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2020_OUT,0.0926991380827431,-0.022338994510680443,-0.14630132885571212,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2021_OUT,0.06860693056895317,-0.03375272729112244,-0.16876686717904188,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2022_OUT,0.11491170613178592,-0.02676930152235313,-0.16876686717904188,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2023_OUT,0.0770015212704962,-0.03178393978358285,-0.16876686717904188,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2024_OUT,0.0752766386973589,-0.029825282517787377,-0.16876686717904188,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2025_OUT,0.07771365889038195,-0.03680747227272385,-0.16876686717904188,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_2026_OUT,0.07944160088532692,-0.03173929154695032,-0.16876686717904188,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,EXCLUDE_2025,0.07082723683488701,-0.043693894328218796,-0.16877047075947416,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,EXCLUDE_2020,0.08529603278768949,-0.029742099805734057,-0.15423593890054743,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,EXCLUDE_2020_AND_2025,0.07803519989647745,-0.03555750747267106,-0.15423593890054743,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_2017_OUT,0.08013819296817903,-0.04072768413554795,-0.1687704707594745,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_2018_OUT,0.10246350237914137,-0.03293258287704992,-0.16877047075947438,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_2019_OUT,0.07182989437939424,-0.031170332362484343,-0.24139206712039074,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_2020_OUT,0.08529603278768949,-0.029742099805734057,-0.15423593890054743,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_2021_OUT,0.060338023002267205,-0.04202163485780841,-0.16877047075947416,,,ROBUSTNESS_DIAGNOSTIC_NOT_CONTIGUOUS_CAGR
