policy_id,switch_mode,control_type,control_id,window_id,candidate_cagr,control_cagr,incremental_cagr,candidate_terminal_wealth,control_terminal_wealth,incremental_terminal_wealth,candidate_mdd,control_mdd,incremental_mdd,candidate_ulcer,control_ulcer,incremental_ulcer,candidate_turnover,control_turnover,candidate_cost,control_cost,matched_risk_gate_status
POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,MATCHED_VOLATILITY,STATIC_SWDA_CASH_NO_LEVERAGE_APPROX_VOL_MATCH,FULL_COMMON_HISTORY,0.07892536049309773,0.09597466713788227,-0.017049306644784545,205367.99666242805,238252.01602178309,-32884.019359355036,-0.1752895191558438,-0.20425623185976827,0.02896671270392448,0.05894638775001018,0.03782763426836453,0.02111875348164565,1.0429250034378006,0.1386910517854315,0.025012601075434175,0.004901885006656116,DIAGNOSTIC_CONTROL_NOT_PRIMARY_GATE
POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,MATCHED_VOLATILITY,STATIC_SWDA_CASH_NO_LEVERAGE_APPROX_VOL_MATCH,PRE_2020,0.03914658618961386,0.06495984161133106,-0.025813255421717196,111495.58078380315,119523.99487458018,-8028.414090777034,-0.14952004517221917,-0.11759746563467177,-0.0319225795375474,0.05139969779347525,0.03191347826336523,0.019486219530110024,1.396044711307994,0.3283425463028091,0.008087989809575499,0.0024243687769349817,DIAGNOSTIC_CONTROL_NOT_PRIMARY_GATE
POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,MATCHED_VOLATILITY,STATIC_SWDA_CASH_NO_LEVERAGE_APPROX_VOL_MATCH,POST_2020,0.09465722962540979,0.10815416916327858,-0.01349693953786879,182208.75018992383,197640.2235672848,-15431.473377360962,-0.1752895191558438,-0.20425623185976827,0.02896671270392448,0.06188610941076988,0.040085224817445864,0.021800884593324014,0.892948508333065,0.057794677570856635,0.016924611265858674,0.0024775162297211335,DIAGNOSTIC_CONTROL_NOT_PRIMARY_GATE
POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,MATCHED_VOLATILITY,STATIC_SWDA_CASH_NO_LEVERAGE_APPROX_VOL_MATCH,LATEST_FIVE_YEARS,0.09168323943506151,0.09837356342300096,-0.0066903239879394505,154637.09864927028,159404.06027804103,-4766.961628770747,-0.13888681857179197,-0.14565982325757632,0.006773004685784345,0.05586338521913966,0.0353789991320525,0.020484386087087157,0.8936193793365107,0.051708333540013064,0.013605315743261893,0.0018571640579226794,DIAGNOSTIC_CONTROL_NOT_PRIMARY_GATE
POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,MATCHED_VOLATILITY,STATIC_SWDA_CASH_NO_LEVERAGE_APPROX_VOL_MATCH,LATEST_THREE_YEARS,0.16401256950522902,0.15555539484504832,0.0084571746601807,157732.87518226486,154318.91291277643,3413.962269488431,-0.13888681857179197,-0.1456598232575762,0.006773004685784234,0.037184217312862214,0.02761719707021937,0.009567020242642842,0.6587295019936402,0.047947140017647744,0.0069520495309638684,0.0011365216402697354,DIAGNOSTIC_CONTROL_NOT_PRIMARY_GATE
POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,MATCHED_MDD_FRONTIER,M2_TOP7_CASH0_75_CASH25,FULL_COMMON_HISTORY,0.07892536049309773,0.10461144001433209,-0.025686079521234362,205367.99666242805,256643.8011816487,-51275.80451922066,-0.1752895191558438,-0.17951615330305348,0.004226634147209696,0.05894638775001018,0.0595162750687192,-0.0005698873187090156,1.0429250034378006,4.182444187261814,0.025012601075434175,0.1370394054390214,DIAGNOSTIC_CONTROL_NOT_PRIMARY_GATE
POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,MATCHED_MDD_FRONTIER,M2_TOP7_CASH0_75_CASH25,PRE_2020,0.03914658618961386,0.030091321908225055,0.009055264281388808,111495.58078380315,108764.30429573609,2731.2764880670584,-0.14952004517221917,-0.1041453211415263,-0.04537472403069287,0.05139969779347525,0.03465529481798326,0.01674440297549199,1.396044711307994,2.618753353234719,0.008087989809575499,0.01949689495004761,DIAGNOSTIC_CONTROL_NOT_PRIMARY_GATE
POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,MATCHED_MDD_FRONTIER,M2_TOP7_CASH0_75_CASH25,POST_2020,0.09465722962540979,0.13701379128053937,-0.042356561655129576,182208.75018992383,234311.88919237722,-52103.13900245339,-0.1752895191558438,-0.17951615330305337,0.004226634147209585,0.06188610941076988,0.06667158442017752,-0.004785475009407646,0.892948508333065,4.855841109549111,0.016924611265858674,0.11754251048897381,DIAGNOSTIC_CONTROL_NOT_PRIMARY_GATE
POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,MATCHED_MDD_FRONTIER,M2_TOP7_CASH0_75_CASH25,LATEST_FIVE_YEARS,0.09168323943506151,0.11253974716203019,-0.020856507726968676,154637.09864927028,169885.31830311075,-15248.219653840468,-0.13888681857179197,-0.17044333438520787,0.0315565158134159,0.05586338521913966,0.07322275130577519,-0.017359366086635526,0.8936193793365107,5.219280863590485,0.013605315743261893,0.09903519381414137,DIAGNOSTIC_CONTROL_NOT_PRIMARY_GATE
POLICY_1_RISK_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,MATCHED_MDD_FRONTIER,M2_TOP7_CASH0_75_CASH25,LATEST_THREE_YEARS,0.16401256950522902,0.22972124105721492,-0.0657086715519859,157732.87518226486,185988.90049608168,-28256.02531381682,-0.13888681857179197,-0.1255979679899214,-0.01328885058187057,0.037184217312862214,0.03644937926525316,0.0007348380476090571,0.6587295019936402,5.618261079306235,0.0069520495309638684,0.06937608972030351,DIAGNOSTIC_CONTROL_NOT_PRIMARY_GATE
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,MATCHED_AVERAGE_EXPOSURE,STATIC_SWDA_CASH_SAME_MEAN_RISKY_TARGET,FULL_COMMON_HISTORY,0.07327671492912091,0.09915147197963425,-0.025874757050513342,195405.53591551242,244875.10144679624,-49469.56553128382,-0.17528991808858485,-0.21254214365221102,0.03725222556362617,0.058245043663012926,0.039580303576819756,0.01866474008619317,1.008279512621922,0.13546621122703406,0.02371664067548431,0.004802686958424788,MATCHED_RISK_GATE_FAIL
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,MATCHED_AVERAGE_EXPOSURE,STATIC_SWDA_CASH_SAME_MEAN_RISKY_TARGET,PRE_2020,0.02755074479399333,0.06745484663726131,-0.03990410184326798,108005.86720396767,120319.2103601833,-12313.343156215618,-0.1495200451722194,-0.1226821605167705,-0.026837884655448896,0.053905763421732526,0.03333679835005638,0.020568965071676146,1.4076271020926587,0.3340862783373225,0.008124911433205996,0.0024550624467405023,MATCHED_RISK_GATE_FAIL
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,MATCHED_AVERAGE_EXPOSURE,STATIC_SWDA_CASH_SAME_MEAN_RISKY_TARGET,POST_2020,0.09170311723677993,0.11157122055849666,-0.019868103321716735,178971.39847394993,201718.46328647397,-22747.06481252404,-0.17528991808858474,-0.21254214365221102,0.037252225563626284,0.059999443521593906,0.041961299956080354,0.018038143565513552,0.8385278840305194,0.050736191814448654,0.015591729242278316,0.0023476245116842856,MATCHED_RISK_GATE_FAIL
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,MATCHED_AVERAGE_EXPOSURE,STATIC_SWDA_CASH_SAME_MEAN_RISKY_TARGET,LATEST_FIVE_YEARS,0.08949838870607252,0.10103206767782869,-0.011533678971756167,153105.2737716102,161330.55655500034,-8225.28278339014,-0.13888704947827735,-0.15196988065601236,0.01308283117773501,0.051757706881756745,0.0371199870769715,0.014637719804785246,0.8137074633516389,0.04538452928905967,0.012283170669638018,0.0017623876687601287,MATCHED_RISK_GATE_FAIL
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,MATCHED_AVERAGE_EXPOSURE,STATIC_SWDA_CASH_SAME_MEAN_RISKY_TARGET,LATEST_THREE_YEARS,0.15535167391362603,0.16046335807033296,-0.0051116841567069304,154237.28913510134,156294.07565240702,-2056.786517305678,-0.13888704947827746,-0.15196988065601236,0.0130828311777349,0.03827808510818936,0.028946734932335832,0.009331350175853525,0.6662875984472224,0.04207738847240611,0.006882326982337463,0.00107854521727739,MATCHED_RISK_GATE_FAIL
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,MATCHED_M2_EXPOSURE,STATIC_SWDA_M2_CASH_SAME_MEAN_TARGETS,FULL_COMMON_HISTORY,0.07327671492912091,0.09915147197963425,-0.025874757050513342,195405.53591551242,244875.10144679624,-49469.56553128382,-0.17528991808858485,-0.21254214365221102,0.03725222556362617,0.058245043663012926,0.039580303576819756,0.01866474008619317,1.008279512621922,0.13546621122703406,0.02371664067548431,0.004802686958424788,DIAGNOSTIC_CONTROL_NOT_PRIMARY_GATE
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,MATCHED_M2_EXPOSURE,STATIC_SWDA_M2_CASH_SAME_MEAN_TARGETS,PRE_2020,0.02755074479399333,0.06745484663726131,-0.03990410184326798,108005.86720396767,120319.2103601833,-12313.343156215618,-0.1495200451722194,-0.1226821605167705,-0.026837884655448896,0.053905763421732526,0.03333679835005638,0.020568965071676146,1.4076271020926587,0.3340862783373225,0.008124911433205996,0.0024550624467405023,DIAGNOSTIC_CONTROL_NOT_PRIMARY_GATE
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,MATCHED_M2_EXPOSURE,STATIC_SWDA_M2_CASH_SAME_MEAN_TARGETS,POST_2020,0.09170311723677993,0.11157122055849666,-0.019868103321716735,178971.39847394993,201718.46328647397,-22747.06481252404,-0.17528991808858474,-0.21254214365221102,0.037252225563626284,0.059999443521593906,0.041961299956080354,0.018038143565513552,0.8385278840305194,0.050736191814448654,0.015591729242278316,0.0023476245116842856,DIAGNOSTIC_CONTROL_NOT_PRIMARY_GATE
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,MATCHED_M2_EXPOSURE,STATIC_SWDA_M2_CASH_SAME_MEAN_TARGETS,LATEST_FIVE_YEARS,0.08949838870607252,0.10103206767782869,-0.011533678971756167,153105.2737716102,161330.55655500034,-8225.28278339014,-0.13888704947827735,-0.15196988065601236,0.01308283117773501,0.051757706881756745,0.0371199870769715,0.014637719804785246,0.8137074633516389,0.04538452928905967,0.012283170669638018,0.0017623876687601287,DIAGNOSTIC_CONTROL_NOT_PRIMARY_GATE
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,MATCHED_M2_EXPOSURE,STATIC_SWDA_M2_CASH_SAME_MEAN_TARGETS,LATEST_THREE_YEARS,0.15535167391362603,0.16046335807033296,-0.0051116841567069304,154237.28913510134,156294.07565240702,-2056.786517305678,-0.13888704947827746,-0.15196988065601236,0.0130828311777349,0.03827808510818936,0.028946734932335832,0.009331350175853525,0.6662875984472224,0.04207738847240611,0.006882326982337463,0.00107854521727739,DIAGNOSTIC_CONTROL_NOT_PRIMARY_GATE
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,MATCHED_VOLATILITY,STATIC_SWDA_CASH_NO_LEVERAGE_APPROX_VOL_MATCH,FULL_COMMON_HISTORY,0.07327671492912091,0.09427237410902278,-0.02099565917990187,195405.53591551242,234769.37245281477,-39363.836537302355,-0.17528991808858485,-0.19980806398835815,0.024518145899773303,0.058245043663012926,0.03689204583986179,0.021352997823151136,1.008279512621922,0.1401028882979526,0.02371664067548431,0.004944610609108058,DIAGNOSTIC_CONTROL_NOT_PRIMARY_GATE
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,MATCHED_VOLATILITY,STATIC_SWDA_CASH_NO_LEVERAGE_APPROX_VOL_MATCH,PRE_2020,0.02755074479399333,0.06362250347948106,-0.03607175868548773,108005.86720396767,119099.15820701492,-11093.291003047241,-0.1495200451722194,-0.11487587962288592,-0.03464416554933347,0.053905763421732526,0.03115262585134983,0.022753137570382696,1.4076271020926587,0.3249853884266275,0.008124911433205996,0.0024061413815613395,DIAGNOSTIC_CONTROL_NOT_PRIMARY_GATE
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,MATCHED_VOLATILITY,STATIC_SWDA_CASH_NO_LEVERAGE_APPROX_VOL_MATCH,POST_2020,0.09170311723677993,0.10632319492931397,-0.01462007769253404,178971.39847394993,195483.92664805934,-16512.528174109408,-0.17528991808858474,-0.19980806398835804,0.024518145899773303,0.059999443521593906,0.03908411039926589,0.020915333122328017,0.8385278840305194,0.06124478600468698,0.015591729242278316,0.002538469227546719,DIAGNOSTIC_CONTROL_NOT_PRIMARY_GATE
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,MATCHED_VOLATILITY,STATIC_SWDA_CASH_NO_LEVERAGE_APPROX_VOL_MATCH,LATEST_FIVE_YEARS,0.08949838870607252,0.09694980760464444,-0.0074514188985719265,153105.2737716102,158379.91190311877,-5274.638131508575,-0.13888704947827735,-0.1422736532218778,0.003386603743600447,0.051757706881756745,0.03445058669385794,0.017307120187898803,0.8137074633516389,0.054800551078942016,0.012283170669638018,0.0019012178738505986,DIAGNOSTIC_CONTROL_NOT_PRIMARY_GATE
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,MATCHED_VOLATILITY,STATIC_SWDA_CASH_NO_LEVERAGE_APPROX_VOL_MATCH,LATEST_THREE_YEARS,0.15535167391362603,0.1529358329321575,0.00241584098146852,154237.28913510134,153271.5407025257,965.7484325756377,-0.13888704947827746,-0.1422736532218779,0.003386603743600447,0.03827808510818936,0.02690549037817711,0.011372594730012248,0.6662875984472224,0.05081825398648139,0.006882326982337463,0.0011632679354306697,DIAGNOSTIC_CONTROL_NOT_PRIMARY_GATE
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,MATCHED_MDD_FRONTIER,M2_TOP7_CASH0_75_CASH25,FULL_COMMON_HISTORY,0.07327671492912091,0.10461144001433209,-0.03133472508521118,195405.53591551242,256643.8011816487,-61238.265266136295,-0.17528991808858485,-0.17951615330305348,0.004226235214468632,0.058245043663012926,0.0595162750687192,-0.0012712314057062718,1.008279512621922,4.182444187261814,0.02371664067548431,0.1370394054390214,DIAGNOSTIC_CONTROL_NOT_PRIMARY_GATE
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,MATCHED_MDD_FRONTIER,M2_TOP7_CASH0_75_CASH25,PRE_2020,0.02755074479399333,0.030091321908225055,-0.0025405771142317235,108005.86720396767,108764.30429573609,-758.4370917684137,-0.1495200451722194,-0.1041453211415263,-0.04537472403069309,0.053905763421732526,0.03465529481798326,0.019250468603749266,1.4076271020926587,2.618753353234719,0.008124911433205996,0.01949689495004761,DIAGNOSTIC_CONTROL_NOT_PRIMARY_GATE
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,MATCHED_MDD_FRONTIER,M2_TOP7_CASH0_75_CASH25,POST_2020,0.09170311723677993,0.13701379128053937,-0.045310674043759436,178971.39847394993,234311.88919237722,-55340.49071842729,-0.17528991808858474,-0.17951615330305337,0.004226235214468632,0.059999443521593906,0.06667158442017752,-0.006672140898583617,0.8385278840305194,4.855841109549111,0.015591729242278316,0.11754251048897381,DIAGNOSTIC_CONTROL_NOT_PRIMARY_GATE
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,MATCHED_MDD_FRONTIER,M2_TOP7_CASH0_75_CASH25,LATEST_FIVE_YEARS,0.08949838870607252,0.11253974716203019,-0.023041358455957672,153105.2737716102,169885.31830311075,-16780.04453150055,-0.13888704947827735,-0.17044333438520787,0.03155628490693052,0.051757706881756745,0.07322275130577519,-0.02146504442401844,0.8137074633516389,5.219280863590485,0.012283170669638018,0.09903519381414137,DIAGNOSTIC_CONTROL_NOT_PRIMARY_GATE
POLICY_1_RISK_TIMING_ONLY,SWITCH_ASYMMETRIC_HYSTERESIS,MATCHED_MDD_FRONTIER,M2_TOP7_CASH0_75_CASH25,LATEST_THREE_YEARS,0.15535167391362603,0.22972124105721492,-0.07436956714358889,154237.28913510134,185988.90049608168,-31751.611360980343,-0.13888704947827746,-0.1255979679899214,-0.013289081488356058,0.03827808510818936,0.03644937926525316,0.0018287058429362,0.6662875984472224,5.618261079306235,0.006882326982337463,0.06937608972030351,DIAGNOSTIC_CONTROL_NOT_PRIMARY_GATE
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,MATCHED_AVERAGE_EXPOSURE,STATIC_SWDA_CASH_SAME_MEAN_RISKY_TARGET,FULL_COMMON_HISTORY,0.11659430939178739,0.11601083229325537,0.0005834770985320148,284263.3041867834,282859.2536793278,1404.0505074555986,-0.24503327939915098,-0.2558185599683075,0.010785280569156508,0.05278971226074617,0.04890992072479278,0.0038797915359533933,2.281776538194094,0.1055614161849711,0.08211765298034111,0.0020159600000000002,MATCHED_RISK_GATE_FAIL
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,MATCHED_AVERAGE_EXPOSURE,STATIC_SWDA_CASH_SAME_MEAN_RISKY_TARGET,PRE_2020,0.06433093217510866,0.0807540672530016,-0.016423135077892947,119324.08518372965,124615.76682771275,-5291.681643983102,-0.14628390343414843,-0.14952004517221906,0.0032361417380706303,0.042524467102116326,0.04087472980339594,0.001649737298720387,2.487019185252865,0.3528913043478261,0.019273570756951096,0.0020159600000000002,MATCHED_RISK_GATE_FAIL
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,MATCHED_AVERAGE_EXPOSURE,STATIC_SWDA_CASH_SAME_MEAN_RISKY_TARGET,POST_2020,0.1378151250645554,0.12967523294147298,0.008139892123082415,235409.11687269568,224538.8601036255,10870.256769070169,-0.24503327939915098,-0.2558185599683076,0.010785280569156619,0.05630650559138459,0.05196027087625241,0.00434623471513218,2.196895939477643,0.0,0.06284408222339004,0.0,MATCHED_RISK_GATE_FAIL
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,MATCHED_AVERAGE_EXPOSURE,STATIC_SWDA_CASH_SAME_MEAN_RISKY_TARGET,LATEST_FIVE_YEARS,0.11982151259839058,0.11516454821291378,0.004656964385476803,175483.0698725241,171886.4033000154,3596.666572508693,-0.176620042588576,-0.18496854651804406,0.008348503929468065,0.05497543693636156,0.04640044369222054,0.008574993244141023,2.3396588319455596,0.0,0.05265833803417456,0.0,MATCHED_RISK_GATE_FAIL
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,MATCHED_AVERAGE_EXPOSURE,STATIC_SWDA_CASH_SAME_MEAN_RISKY_TARGET,LATEST_THREE_YEARS,0.2137446714648461,0.18682342362237536,0.02692124784247074,178831.81099464715,167191.35802469114,11640.452969956008,-0.1766200425885759,-0.18496854651804395,0.008348503929468065,0.034182110532920924,0.03596268632297483,-0.0017805757900539038,1.9357279105970715,0.0,0.031200848427940697,0.0,MATCHED_RISK_GATE_FAIL
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,MATCHED_M2_EXPOSURE,STATIC_SWDA_M2_CASH_SAME_MEAN_TARGETS,FULL_COMMON_HISTORY,0.11659430939178739,0.11911816706093892,-0.00252385766915153,284263.3041867834,290408.6643934828,-6145.360206699406,-0.24503327939915098,-0.2461692682187212,0.0011359888195702217,0.05278971226074617,0.05064280077409358,0.0021469114866525876,2.281776538194094,1.3705256945121618,0.08211765298034111,0.06133409036597275,DIAGNOSTIC_CONTROL_NOT_PRIMARY_GATE
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,MATCHED_M2_EXPOSURE,STATIC_SWDA_M2_CASH_SAME_MEAN_TARGETS,PRE_2020,0.06433093217510866,0.06973867937049527,-0.005407747195386614,119324.08518372965,121050.11446303462,-1726.029279304974,-0.14628390343414843,-0.14694933934294663,0.0006654359087981954,0.042524467102116326,0.04100862835063534,0.001515838751480987,2.487019185252865,1.0719413382162997,0.019273570756951096,0.011223840114761376,DIAGNOSTIC_CONTROL_NOT_PRIMARY_GATE
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,MATCHED_M2_EXPOSURE,STATIC_SWDA_M2_CASH_SAME_MEAN_TARGETS,POST_2020,0.1378151250645554,0.13900556389217722,-0.0011904388276218203,235409.11687269568,237047.1814871391,-1638.0646144434286,-0.24503327939915098,-0.2461692682187212,0.0011359888195702217,0.05630650559138459,0.05389918761541285,0.00240731797597174,2.196895939477643,1.4998181742189138,0.06284408222339004,0.05011025025121137,DIAGNOSTIC_CONTROL_NOT_PRIMARY_GATE
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,MATCHED_M2_EXPOSURE,STATIC_SWDA_M2_CASH_SAME_MEAN_TARGETS,LATEST_FIVE_YEARS,0.11982151259839058,0.12012956740771452,-0.00030805480932394325,175483.0698725241,175723.08954647076,-240.0196739466628,-0.176620042588576,-0.1772663668140323,0.0006463242254562962,0.05497543693636156,0.05252160464968569,0.0024538322866758736,2.3396588319455596,1.608609266351742,0.05265833803417456,0.04194863194117126,DIAGNOSTIC_CONTROL_NOT_PRIMARY_GATE
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,MATCHED_M2_EXPOSURE,STATIC_SWDA_M2_CASH_SAME_MEAN_TARGETS,LATEST_THREE_YEARS,0.2137446714648461,0.21086939488717382,0.002875276577672281,178831.81099464715,177563.5848299032,1268.2261647439445,-0.1766200425885759,-0.1772663668140324,0.0006463242254565182,0.034182110532920924,0.034181026268545196,1.0842643757280612e-06,1.9357279105970715,1.7362705418535993,0.031200848427940697,0.029168804228358283,DIAGNOSTIC_CONTROL_NOT_PRIMARY_GATE
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,MATCHED_VOLATILITY,STATIC_SWDA_CASH_NO_LEVERAGE_APPROX_VOL_MATCH,FULL_COMMON_HISTORY,0.11659430939178739,0.11601083229325537,0.0005834770985320148,284263.3041867834,282859.2536793278,1404.0505074555986,-0.24503327939915098,-0.2558185599683075,0.010785280569156508,0.05278971226074617,0.04890992072479278,0.0038797915359533933,2.281776538194094,0.1055614161849711,0.08211765298034111,0.0020159600000000002,DIAGNOSTIC_CONTROL_NOT_PRIMARY_GATE
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,MATCHED_VOLATILITY,STATIC_SWDA_CASH_NO_LEVERAGE_APPROX_VOL_MATCH,PRE_2020,0.06433093217510866,0.0807540672530016,-0.016423135077892947,119324.08518372965,124615.76682771275,-5291.681643983102,-0.14628390343414843,-0.14952004517221906,0.0032361417380706303,0.042524467102116326,0.04087472980339594,0.001649737298720387,2.487019185252865,0.3528913043478261,0.019273570756951096,0.0020159600000000002,DIAGNOSTIC_CONTROL_NOT_PRIMARY_GATE
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,MATCHED_VOLATILITY,STATIC_SWDA_CASH_NO_LEVERAGE_APPROX_VOL_MATCH,POST_2020,0.1378151250645554,0.12967523294147298,0.008139892123082415,235409.11687269568,224538.8601036255,10870.256769070169,-0.24503327939915098,-0.2558185599683076,0.010785280569156619,0.05630650559138459,0.05196027087625241,0.00434623471513218,2.196895939477643,0.0,0.06284408222339004,0.0,DIAGNOSTIC_CONTROL_NOT_PRIMARY_GATE
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,MATCHED_VOLATILITY,STATIC_SWDA_CASH_NO_LEVERAGE_APPROX_VOL_MATCH,LATEST_FIVE_YEARS,0.11982151259839058,0.11516454821291378,0.004656964385476803,175483.0698725241,171886.4033000154,3596.666572508693,-0.176620042588576,-0.18496854651804406,0.008348503929468065,0.05497543693636156,0.04640044369222054,0.008574993244141023,2.3396588319455596,0.0,0.05265833803417456,0.0,DIAGNOSTIC_CONTROL_NOT_PRIMARY_GATE
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,MATCHED_VOLATILITY,STATIC_SWDA_CASH_NO_LEVERAGE_APPROX_VOL_MATCH,LATEST_THREE_YEARS,0.2137446714648461,0.18682342362237536,0.02692124784247074,178831.81099464715,167191.35802469114,11640.452969956008,-0.1766200425885759,-0.18496854651804395,0.008348503929468065,0.034182110532920924,0.03596268632297483,-0.0017805757900539038,1.9357279105970715,0.0,0.031200848427940697,0.0,DIAGNOSTIC_CONTROL_NOT_PRIMARY_GATE
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,MATCHED_MDD_FRONTIER,GLOBAL_75_M2_25,FULL_COMMON_HISTORY,0.11659430939178739,0.11961058776410716,-0.0030162783723197695,284263.3041867834,291621.4231881681,-7358.119001384708,-0.24503327939915098,-0.2450321989238512,-1.0804752997861655e-06,0.05278971226074617,0.051243435894984694,0.0015462763657614759,2.281776538194094,1.5160024767867764,0.08211765298034111,0.06617423345710288,DIAGNOSTIC_CONTROL_NOT_PRIMARY_GATE
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,MATCHED_MDD_FRONTIER,GLOBAL_75_M2_25,PRE_2020,0.06433093217510866,0.06864672430616192,-0.004315792131053264,119324.08518372965,120700.29434633367,-1376.20916260402,-0.14628390343414843,-0.14660534352767862,0.00032144009353018976,0.042524467102116326,0.04106243224514135,0.001462034856974978,2.487019185252865,1.1549420233479453,0.019273570756951096,0.01172932218148226,DIAGNOSTIC_CONTROL_NOT_PRIMARY_GATE
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,MATCHED_MDD_FRONTIER,GLOBAL_75_M2_25,POST_2020,0.1378151250645554,0.14023475177144484,-0.002419626706889444,235409.11687269568,238748.71247789403,-3339.595605198352,-0.24503327939915098,-0.24503219892385109,-1.0804752998971878e-06,0.05630650559138459,0.054664584068825586,0.0016419215225590006,2.196895939477643,1.6721732351433207,0.06284408222339004,0.054444911275620615,DIAGNOSTIC_CONTROL_NOT_PRIMARY_GATE
POLICY_2_ALPHA_TIMING_ONLY,SWITCH_IMMEDIATE_MONTHLY,MATCHED_MDD_FRONTIER,GLOBAL_75_M2_25,LATEST_FIVE_YEARS,0.11982151259839058,0.1207977172914525,-0.0009762046930619217,175483.0698725241,176244.5770663002,-761.5071937761095,-0.176620042588576,-0.1766170445614037,-2.998027172296247e-06,0.05497543693636156,0.053722554434493974,0.001252882501867586,2.3396588319455596,1.7936313174800427,0.05265833803417456,0.045676068682245996,DIAGNOSTIC_CONTROL_NOT_PRIMARY_GATE
