strategy_id,regime,months,episodes,average_episode_months,mean_monthly_return,median_monthly_return,annualised_return,realised_volatility,sharpe,sortino,positive_month_frequency,worst_month,average_episode_return,worst_episode_return,episode_mdd,forward_1m_return,forward_3m_return,forward_6m_return,excess_vs_global,excess_vs_equal_pool,sample_status,warning,risk_score_substate,summary_level,m2_minus_global,cash_minus_risky,differential_basis
GLOBAL_90_M2_10,R2_LEADERSHIP_RISK_ON,86,11,7.818181818181818,0.006952164242601938,0.00959319991737062,0.08070803648643365,0.1059901036454271,0.7871109475495133,1.1666673663911964,0.6046511627906976,-0.07606233653378502,0.058987436676218946,-0.07606233653378502,-0.08183411816882102,0.006952164242601938,0.023248266598515067,0.04750000557291837,7.654582434647889e-05,0.0001800787977901668,REGIME_SAMPLE_SUFFICIENT,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,ALL_SUBSTATES,FOUR_STATE_REGIME,0.01804801428204228,-0.05799728144379457,STATE_CONDITIONAL_ANNUALISED_COMPOUNDED_RETURN_DIFFERENCE
GLOBAL_90_M2_10,R3_ISOLATED_LEADERSHIP,16,8,2.0,0.01068037347040738,0.023947331087945778,0.1174752294947139,0.18345947847706276,0.6985983101489764,0.5999186892999414,0.75,-0.14688734985806917,0.022545833162697357,-0.14688734985806917,-0.04930115493645737,0.01068037347040738,0.053318225011201995,0.10701025827617242,-8.830268903987915e-05,-0.002623838119747507,INSUFFICIENT_REGIME_SAMPLE,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,ALL_SUBSTATES,FOUR_STATE_REGIME,-0.01634162382922688,-0.10327265645248196,STATE_CONDITIONAL_ANNUALISED_COMPOUNDED_RETURN_DIFFERENCE
GLOBAL_90_M2_10,R4_CAPITAL_PRESERVATION,5,5,1.0,0.05965524183688546,0.050153584287701225,0.9975074827222232,0.09904566355796297,7.2276046858295,,1.0,0.03944396145968798,0.05965524183688546,0.03944396145968798,0.0,0.05965524183688546,0.0905675302984578,0.14472350570417897,-0.00017006807513761935,-0.00027167550504572093,INSUFFICIENT_REGIME_SAMPLE,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,ALL_SUBSTATES,FOUR_STATE_REGIME,0.05013768510080485,-0.9927561463321675,STATE_CONDITIONAL_ANNUALISED_COMPOUNDED_RETURN_DIFFERENCE
M2_TOP7_CASH0_100,R1_BROAD_RISK_ON,7,6,1.1666666666666667,0.010821880025311545,-0.005470906476852888,0.1308044144194338,0.12325197291522819,1.0536347389185978,6.334894168513382,0.42857142857142855,-0.01971727110479804,0.012672828345982934,-0.033827435768195246,-0.014393974562113998,0.010821880025311545,0.026139690704517844,0.04283672707116632,0.0029651847105742757,0.005234425138859538,INSUFFICIENT_REGIME_SAMPLE,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,ALL_SUBSTATES,FOUR_STATE_REGIME,0.03819157416001362,-0.07113999430349116,STATE_CONDITIONAL_ANNUALISED_COMPOUNDED_RETURN_DIFFERENCE
M2_TOP7_CASH0_100,R2_LEADERSHIP_RISK_ON,86,11,7.818181818181818,0.008562197358683766,0.006570075268278797,0.09772077022055381,0.13714444638286719,0.7491835871892862,1.4646647932929444,0.5813953488372093,-0.08721534686166921,0.07753178204216142,-0.060978645153352606,-0.09774737295100921,0.008562197358683766,0.025696081395010954,0.055130577656747864,0.0016865789404283055,0.0017901119138719935,REGIME_SAMPLE_SUFFICIENT,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,ALL_SUBSTATES,FOUR_STATE_REGIME,0.01804801428204228,-0.05799728144379457,STATE_CONDITIONAL_ANNUALISED_COMPOUNDED_RETURN_DIFFERENCE
M2_TOP7_CASH0_100,R3_ISOLATED_LEADERSHIP,16,8,2.0,0.009925406684238046,0.02095607193241822,0.10236596979649093,0.2112862385071913,0.5637133826243147,0.6969261736891943,0.6875,-0.11979721551947498,0.021750131460755148,-0.11979721551947498,-0.10017960216791388,0.009925406684238046,0.06423356852801901,0.15228472146543123,-0.0008432694752092129,-0.0033788049059168407,INSUFFICIENT_REGIME_SAMPLE,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,ALL_SUBSTATES,FOUR_STATE_REGIME,-0.01634162382922688,-0.10327265645248196,STATE_CONDITIONAL_ANNUALISED_COMPOUNDED_RETURN_DIFFERENCE
M2_TOP7_CASH0_100,R4_CAPITAL_PRESERVATION,5,5,1.0,0.06264294077417976,0.04770741512196475,1.0518339986685743,0.17273422735826516,4.351860663555908,,1.0,0.008042376907867466,0.06264294077417976,0.008042376907867466,0.0,0.06264294077417976,0.1014542037080423,0.14440923259906352,0.0028176308621566727,0.002716023432248571,INSUFFICIENT_REGIME_SAMPLE,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,ALL_SUBSTATES,FOUR_STATE_REGIME,0.05013768510080485,-0.9927561463321675,STATE_CONDITIONAL_ANNUALISED_COMPOUNDED_RETURN_DIFFERENCE
M2_TOP7_CASH0_25_CASH75,R1_BROAD_RISK_ON,7,6,1.1666666666666667,0.003928768452089385,-0.0012693768144694806,0.04781733414425959,0.02850846172259324,1.653727299769021,27.67803136261454,0.42857142857142855,-0.002349138002636808,0.004584060184323373,-0.0036155328757917493,-0.0012693768144694806,0.003928768452089385,0.01066707618083808,0.019800926146099056,-0.003927926862647884,-0.0016586864343626218,INSUFFICIENT_REGIME_SAMPLE,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,ALL_SUBSTATES,FOUR_STATE_REGIME,0.03819157416001362,-0.07113999430349116,STATE_CONDITIONAL_ANNUALISED_COMPOUNDED_RETURN_DIFFERENCE
M2_TOP7_CASH0_25_CASH75,R2_LEADERSHIP_RISK_ON,86,11,7.818181818181818,0.0033883053800410835,0.0026266663077824104,0.040787119552917694,0.03540166055907815,1.1485242194399414,2.335242005669893,0.627906976744186,-0.021355033767233134,0.028138439997779704,-0.014139615476770895,-0.022696860367024896,0.0033883053800410835,0.010175532610772078,0.021140687341388676,-0.003487313038214376,-0.003383780064770688,REGIME_SAMPLE_SUFFICIENT,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,ALL_SUBSTATES,FOUR_STATE_REGIME,0.01804801428204228,-0.05799728144379457,STATE_CONDITIONAL_ANNUALISED_COMPOUNDED_RETURN_DIFFERENCE
M2_TOP7_CASH0_25_CASH75,R3_ISOLATED_LEADERSHIP,16,8,2.0,0.0033380816245707004,0.005498308016285369,0.039443036260115694,0.05277837705269026,0.7589657305085054,0.8970759690540461,0.6875,-0.029886944412693572,0.00680998954002425,-0.029886944412693572,-0.02442869963043759,0.0033380816245707004,0.018514405412939465,0.04176867693994709,-0.007430594534876558,-0.009966129965584186,INSUFFICIENT_REGIME_SAMPLE,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,ALL_SUBSTATES,FOUR_STATE_REGIME,-0.01634162382922688,-0.10327265645248196,STATE_CONDITIONAL_ANNUALISED_COMPOUNDED_RETURN_DIFFERENCE
M2_TOP7_CASH0_25_CASH75,R4_CAPITAL_PRESERVATION,5,5,1.0,0.016163406936638224,0.01258621748243316,0.21132116764223063,0.04256023675536752,4.5573262281065,,1.0,0.0025769053050967994,0.016163406936638224,0.0025769053050967994,0.0,0.016163406936638224,0.02605063224477593,0.03856124368649412,-0.04366190297538486,-0.04376351040529296,INSUFFICIENT_REGIME_SAMPLE,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,ALL_SUBSTATES,FOUR_STATE_REGIME,0.05013768510080485,-0.9927561463321675,STATE_CONDITIONAL_ANNUALISED_COMPOUNDED_RETURN_DIFFERENCE
M2_TOP7_CASH0_50_CASH50,R1_BROAD_RISK_ON,7,6,1.1666666666666667,0.006212042687110572,-0.0027793413747898565,0.07552030341857141,0.06005345531483895,1.241302633703863,9.791076505339076,0.42857142857142855,-0.008135618419153445,0.0072550965915452,-0.013777994289739803,-0.005688656610083553,0.006212042687110572,0.01610584121215865,0.027941247010204125,-0.001644652627626697,0.0006245878006585651,INSUFFICIENT_REGIME_SAMPLE,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,ALL_SUBSTATES,FOUR_STATE_REGIME,0.03819157416001362,-0.07113999430349116,STATE_CONDITIONAL_ANNUALISED_COMPOUNDED_RETURN_DIFFERENCE
M2_TOP7_CASH0_50_CASH50,R2_LEADERSHIP_RISK_ON,86,11,7.818181818181818,0.005113946702549618,0.004647591442992982,0.060646743932235125,0.06919717291321037,0.8868477980677706,1.742206569584473,0.5813953488372093,-0.043163396768046036,0.04374434393498203,-0.02974938759643808,-0.04651875348268253,0.005113946702549618,0.015362144639724634,0.032503054533834466,-0.0017616717157058416,-0.0016581387422621538,REGIME_SAMPLE_SUFFICIENT,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,ALL_SUBSTATES,FOUR_STATE_REGIME,0.01804801428204228,-0.05799728144379457,STATE_CONDITIONAL_ANNUALISED_COMPOUNDED_RETURN_DIFFERENCE
M2_TOP7_CASH0_50_CASH50,R3_ISOLATED_LEADERSHIP,16,8,2.0,0.005530706771498202,0.010650547409611466,0.06285354917176367,0.10554728709681246,0.6288032888718629,0.7655087173738322,0.6875,-0.05985895587247414,0.01154961384309229,-0.05985895587247414,-0.04968382935614746,0.005530706771498202,0.03363385386922365,0.07727591865529596,-0.005237969387949057,-0.007773504818656685,INSUFFICIENT_REGIME_SAMPLE,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,ALL_SUBSTATES,FOUR_STATE_REGIME,-0.01634162382922688,-0.10327265645248196,STATE_CONDITIONAL_ANNUALISED_COMPOUNDED_RETURN_DIFFERENCE
M2_TOP7_CASH0_50_CASH50,R4_CAPITAL_PRESERVATION,5,5,1.0,0.03174552886408706,0.024729698515431275,0.45104222652204107,0.08584100204758068,4.43781336753141,,1.0,0.004400527020786527,0.03174552886408706,0.004400527020786527,0.0,0.03174552886408706,0.05048961080770029,0.07252285011259292,-0.028079781047936025,-0.028181388477844127,INSUFFICIENT_REGIME_SAMPLE,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,ALL_SUBSTATES,FOUR_STATE_REGIME,0.05013768510080485,-0.9927561463321675,STATE_CONDITIONAL_ANNUALISED_COMPOUNDED_RETURN_DIFFERENCE
M2_TOP7_CASH0_75_CASH25,R1_BROAD_RISK_ON,7,6,1.1666666666666667,0.008495984710707323,-0.0042073189890924345,0.10300319188149487,0.09169217007728608,1.1118922852687865,7.3229851372864605,0.42857142857142855,-0.01392482578671117,0.009935442926659896,-0.02389295499787858,-0.010108893796175522,0.008495984710707323,0.02141494115867983,0.035867603778180226,0.0006392893959700536,0.002908529824255316,INSUFFICIENT_REGIME_SAMPLE,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,ALL_SUBSTATES,FOUR_STATE_REGIME,0.03819157416001362,-0.07113999430349116,STATE_CONDITIONAL_ANNUALISED_COMPOUNDED_RETURN_DIFFERENCE
M2_TOP7_CASH0_75_CASH25,R2_LEADERSHIP_RISK_ON,86,11,7.818181818181818,0.00683931811749627,0.005486208556325867,0.07964874482138251,0.10315316489290491,0.7956306284461884,1.5609747585707734,0.5813953488372093,-0.06497058121759869,0.060236891913329996,-0.04536179493044046,-0.07230615889975023,0.00683931811749627,0.020541698633035742,0.04388099091100561,-3.630030075918961e-05,6.72326726844983e-05,REGIME_SAMPLE_SUFFICIENT,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,ALL_SUBSTATES,FOUR_STATE_REGIME,0.01804801428204228,-0.05799728144379457,STATE_CONDITIONAL_ANNUALISED_COMPOUNDED_RETURN_DIFFERENCE
M2_TOP7_CASH0_75_CASH25,R3_ISOLATED_LEADERSHIP,16,8,2.0,0.007724982769158034,0.015804005961786216,0.08387477797902632,0.15839670564911826,0.5852381389499715,0.7197585385521761,0.6875,-0.08982580063140788,0.01652484777477703,-0.08982580063140788,-0.07493397650229094,0.007724982769158034,0.04885473441431866,0.11403107730373732,-0.0030436933902892246,-0.005579228820996852,INSUFFICIENT_REGIME_SAMPLE,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,ALL_SUBSTATES,FOUR_STATE_REGIME,-0.01634162382922688,-0.10327265645248196,STATE_CONDITIONAL_ANNUALISED_COMPOUNDED_RETURN_DIFFERENCE
M2_TOP7_CASH0_75_CASH25,R4_CAPITAL_PRESERVATION,5,5,1.0,0.04732936054305115,0.03687249481614252,0.7313884332325018,0.12914943348079863,4.39763699467605,,1.0,0.00622218359601856,0.04732936054305115,0.00622218359601856,0.0,0.04732936054305115,0.07569337506022052,0.10784263108228025,-0.012495949368971937,-0.012597556798880038,INSUFFICIENT_REGIME_SAMPLE,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,ALL_SUBSTATES,FOUR_STATE_REGIME,0.05013768510080485,-0.9927561463321675,STATE_CONDITIONAL_ANNUALISED_COMPOUNDED_RETURN_DIFFERENCE
EQUAL_WEIGHT_OPPORTUNITY_POOL,R1_BROAD_RISK_ON,7,6,1.1666666666666667,0.005587454886452007,-0.007162780658309109,0.05964106727640073,0.14588368385112874,0.4596090314379958,1.2659583024190182,0.42857142857142855,-0.04452610239934518,0.006694097438521895,-0.06710928580527387,-0.04452610239934518,0.005587454886452007,0.007371913507568352,0.029358033788850983,-0.0022692404282852623,0.0,INSUFFICIENT_REGIME_SAMPLE,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,ALL_SUBSTATES,FOUR_STATE_REGIME,0.03819157416001362,-0.07113999430349116,STATE_CONDITIONAL_ANNUALISED_COMPOUNDED_RETURN_DIFFERENCE
EQUAL_WEIGHT_OPPORTUNITY_POOL,R2_LEADERSHIP_RISK_ON,86,11,7.818181818181818,0.006772085444811771,0.0047894091115091575,0.07701967161580003,0.1182471073254281,0.6872474699452191,1.3179720708572158,0.5232558139534884,-0.06952175369856439,0.0577846912995083,-0.0666371707331429,-0.08651168631156125,0.006772085444811771,0.020348194310324613,0.042737183125853305,-0.0001035329734436879,0.0,REGIME_SAMPLE_SUFFICIENT,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,ALL_SUBSTATES,FOUR_STATE_REGIME,0.01804801428204228,-0.05799728144379457,STATE_CONDITIONAL_ANNUALISED_COMPOUNDED_RETURN_DIFFERENCE
EQUAL_WEIGHT_OPPORTUNITY_POOL,R3_ISOLATED_LEADERSHIP,16,8,2.0,0.013304211590154887,0.028331965762996347,0.14508740600532777,0.21575035103497486,0.7399781196925052,0.5851861613536774,0.75,-0.1793768216725269,0.0282633298992868,-0.1793768216725269,-0.054223464061141535,0.013304211590154887,0.06724389440497354,0.1404613631740133,0.0025355354307076278,0.0,INSUFFICIENT_REGIME_SAMPLE,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,ALL_SUBSTATES,FOUR_STATE_REGIME,-0.01634162382922688,-0.10327265645248196,STATE_CONDITIONAL_ANNUALISED_COMPOUNDED_RETURN_DIFFERENCE
EQUAL_WEIGHT_OPPORTUNITY_POOL,R4_CAPITAL_PRESERVATION,5,5,1.0,0.05992691734193119,0.04159866438635795,0.9948012641482864,0.15082592058440872,4.767900671958583,,1.0,0.02654183379633701,0.05992691734193119,0.02654183379633701,0.0,0.05992691734193119,0.10488001347958513,0.14647278551397597,0.00010160742990810157,0.0,INSUFFICIENT_REGIME_SAMPLE,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,ALL_SUBSTATES,FOUR_STATE_REGIME,0.05013768510080485,-0.9927561463321675,STATE_CONDITIONAL_ANNUALISED_COMPOUNDED_RETURN_DIFFERENCE
ACTUAL_GBP_CASH,R1_BROAD_RISK_ON,7,6,1.1666666666666667,0.0017728949065145233,0.0013839415398628763,0.02147284595592902,0.004923308488774877,4.321228077964359,,1.0,0.00018773988497367,0.0020703105270650037,0.00018773988497367,0.0,0.0017728949065145233,0.0054890888115272886,0.012241533409351999,-0.006083800408222746,-0.0038145599799374835,INSUFFICIENT_REGIME_SAMPLE,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,ALL_SUBSTATES,FOUR_STATE_REGIME,0.03819157416001362,-0.07113999430349116,STATE_CONDITIONAL_ANNUALISED_COMPOUNDED_RETURN_DIFFERENCE
ACTUAL_GBP_CASH,R2_LEADERSHIP_RISK_ON,86,11,7.818181818181818,0.001790045687842434,0.0006121325305735725,0.021675474494716962,0.005953002705149442,3.608355197878238,,1.0,3.73970588887218e-05,0.014451008778425957,0.0005759388652124553,0.0,0.001790045687842434,0.005368461286848208,0.010581301051267393,-0.005085572730413025,-0.004982039756969338,REGIME_SAMPLE_SUFFICIENT,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,ALL_SUBSTATES,FOUR_STATE_REGIME,0.01804801428204228,-0.05799728144379457,STATE_CONDITIONAL_ANNUALISED_COMPOUNDED_RETURN_DIFFERENCE
ACTUAL_GBP_CASH,R3_ISOLATED_LEADERSHIP,16,8,2.0,0.0012782069549094749,0.0005683939070861843,0.015434937173235852,0.004995450953067086,3.0704902526359983,,1.0,4.463776467833469e-05,0.0025658175443840914,0.00020922234604392465,0.0,0.0012782069549094749,0.003911822116396041,0.008275859939170405,-0.009490469204537784,-0.012026004635245412,INSUFFICIENT_REGIME_SAMPLE,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,ALL_SUBSTATES,FOUR_STATE_REGIME,-0.01634162382922688,-0.10327265645248196,STATE_CONDITIONAL_ANNUALISED_COMPOUNDED_RETURN_DIFFERENCE
ACTUAL_GBP_CASH,R4_CAPITAL_PRESERVATION,5,5,1.0,0.0007421459382407125,0.0005778579813060514,0.008940167235601981,0.0022422639313926813,3.971767611387809,,1.0,5.3970024343819034e-05,0.0007421459382407125,5.3970024343819034e-05,0.0,0.0007421459382407125,0.0027897582869763405,0.006727850511108491,-0.05908316397378237,-0.059184771403690474,INSUFFICIENT_REGIME_SAMPLE,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,ALL_SUBSTATES,FOUR_STATE_REGIME,0.05013768510080485,-0.9927561463321675,STATE_CONDITIONAL_ANNUALISED_COMPOUNDED_RETURN_DIFFERENCE
GLOBAL_0_M2_100,RISK_SCORE_0,73,7,10.428571428571429,0.009724577920462028,0.006501144294866146,0.11308079531854931,0.13695506675994693,0.852067307959374,1.6543510786077498,0.5753424657534246,-0.08721534686166921,0.10719421628809125,-0.07187470705439636,-0.11480340384711574,0.009724577920462028,0.02103593027745514,0.04729909363436235,0.0022455918462368205,0.002835972580270501,REGIME_SAMPLE_SUFFICIENT,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,0,EXACT_RISK_SCORE_SUBSTATE,0.02523289823856878,-0.06599607461948387,STATE_CONDITIONAL_ANNUALISED_COMPOUNDED_RETURN_DIFFERENCE
GLOBAL_0_M2_100,RISK_SCORE_1,20,10,2.0,0.005110397241512826,0.006901679884508627,0.05433420739334194,0.13293870131564414,0.4613010830649453,0.9812876575619637,0.55,-0.060978645153352606,0.010171165497277358,-0.04227748867880443,-0.0754049479594665,0.005110397241512826,0.04239488112066152,0.07904191678545996,9.369385377831496e-05,-0.0008217698897369175,REGIME_SAMPLE_SUFFICIENT,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,1,EXACT_RISK_SCORE_SUBSTATE,-0.00040617545832932755,-0.03377920009930202,STATE_CONDITIONAL_ANNUALISED_COMPOUNDED_RETURN_DIFFERENCE
GLOBAL_0_M2_100,RISK_SCORE_2,15,9,1.6666666666666667,0.0033381298119813827,0.020811392443798704,0.02215190301738179,0.19379149620200545,0.2067044144291098,0.23439140693715665,0.6666666666666666,-0.11979721551947498,0.006052207924655538,-0.11979721551947498,-0.10017960216791388,0.0033381298119813827,0.04927592568695981,0.11931469513368137,-0.0027237920770044758,-0.003375771171227108,INSUFFICIENT_REGIME_SAMPLE,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,2,EXACT_RISK_SCORE_SUBSTATE,-0.03687179416659592,-0.04417727717941067,STATE_CONDITIONAL_ANNUALISED_COMPOUNDED_RETURN_DIFFERENCE
GLOBAL_0_M2_100,RISK_SCORE_3,6,5,1.2,0.07032487727316446,0.0524861354530175,1.2345944153607,0.17859414635957838,4.725230610743997,,1.0,0.008042376907867466,0.08790664682998446,0.008042376907867466,0.0,0.07032487727316446,0.13264487161401978,0.2281468799061661,0.006908787310417182,0.0016926343724966708,INSUFFICIENT_REGIME_SAMPLE,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,3,EXACT_RISK_SCORE_SUBSTATE,0.1510063632891474,-1.0721033828872593,STATE_CONDITIONAL_ANNUALISED_COMPOUNDED_RETURN_DIFFERENCE
GLOBAL_100,RISK_SCORE_0,73,7,10.428571428571429,0.0074789860742252075,0.009776886437703913,0.08784789707998053,0.10294083733717749,0.8718389631584014,1.1955473697448835,0.6301369863013698,-0.07844522968197887,0.07945486972184732,-0.04817518248175201,-0.11312627522103846,0.0074789860742252075,0.018034226679360294,0.04318580723691779,0.0,0.00059038073403368,REGIME_SAMPLE_SUFFICIENT,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,0,EXACT_RISK_SCORE_SUBSTATE,0.02523289823856878,-0.06599607461948387,STATE_CONDITIONAL_ANNUALISED_COMPOUNDED_RETURN_DIFFERENCE
GLOBAL_100,RISK_SCORE_1,20,10,2.0,0.005016703387734511,0.003400433396968161,0.054740382851671265,0.12036000238011892,0.5001698193947365,1.086946085449555,0.6,-0.04884221181829751,0.009896853812149086,-0.04884221181829751,-0.04184566428003178,0.005016703387734511,0.04057504012651465,0.062444171959982676,0.0,-0.0009154637435152324,REGIME_SAMPLE_SUFFICIENT,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,1,EXACT_RISK_SCORE_SUBSTATE,-0.00040617545832932755,-0.03377920009930202,STATE_CONDITIONAL_ANNUALISED_COMPOUNDED_RETURN_DIFFERENCE
GLOBAL_100,RISK_SCORE_2,15,9,1.6666666666666667,0.0060619218889858585,0.020835886750826704,0.05902369718397771,0.1748011915477875,0.41614740737018174,0.3281265386470273,0.7333333333333333,-0.14975423265974874,0.010502414010710108,-0.14975423265974874,-0.04532211071544212,0.0060619218889858585,0.042344200984981865,0.09054811674772263,0.0,-0.0006519790942226322,INSUFFICIENT_REGIME_SAMPLE,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,2,EXACT_RISK_SCORE_SUBSTATE,-0.03687179416659592,-0.04417727717941067,STATE_CONDITIONAL_ANNUALISED_COMPOUNDED_RETURN_DIFFERENCE
GLOBAL_100,RISK_SCORE_3,6,5,1.2,0.06341608996274728,0.057162992999748585,1.0835880520715526,0.1011073486971416,7.526585251804564,,1.0,0.028504442250740558,0.07798251219330003,0.028504442250740558,0.0,0.06341608996274728,0.10940942003841929,0.16990951814571983,0.0,-0.005216152937920511,INSUFFICIENT_REGIME_SAMPLE,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,3,EXACT_RISK_SCORE_SUBSTATE,0.1510063632891474,-1.0721033828872593,STATE_CONDITIONAL_ANNUALISED_COMPOUNDED_RETURN_DIFFERENCE
GLOBAL_25_CASH75,RISK_SCORE_0,73,7,10.428571428571429,0.0032007432962586286,0.003372176012590433,0.03873122645201588,0.026595657652199622,1.4441801010296464,1.9582557562730654,0.726027397260274,-0.019224447463036087,0.03432812069434099,-0.008579515586274344,-0.02684327556924382,0.0032007432962586286,0.008485684779683159,0.018810020613968154,-0.004278242777966579,-0.003687862043932899,REGIME_SAMPLE_SUFFICIENT,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,0,EXACT_RISK_SCORE_SUBSTATE,0.02523289823856878,-0.06599607461948387,STATE_CONDITIONAL_ANNUALISED_COMPOUNDED_RETURN_DIFFERENCE
GLOBAL_25_CASH75,RISK_SCORE_1,20,10,2.0,0.0025288959281344336,0.002071472188391321,0.03030241164429026,0.031090241803185727,0.9760860442874927,3.632751882877815,0.7,-0.011932480934182199,0.0050829192503419,-0.011932480934182199,-0.009277470521181552,0.0025288959281344336,0.01421702487478419,0.02427611381701915,-0.0024878074596000775,-0.00340327120311531,REGIME_SAMPLE_SUFFICIENT,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,1,EXACT_RISK_SCORE_SUBSTATE,-0.00040617545832932755,-0.03377920009930202,STATE_CONDITIONAL_ANNUALISED_COMPOUNDED_RETURN_DIFFERENCE
GLOBAL_25_CASH75,RISK_SCORE_2,15,9,1.6666666666666667,0.002410363061837062,0.005590641339564106,0.028356438876847134,0.044293548844024574,0.6530151116113782,0.5002452025203171,0.7333333333333333,-0.03732248388669146,0.00404931388569464,-0.03732248388669146,-0.010708925243346767,0.002410363061837062,0.013753737965739,0.02891281453448009,-0.003651558827148797,-0.004303537921371429,INSUFFICIENT_REGIME_SAMPLE,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,2,EXACT_RISK_SCORE_SUBSTATE,-0.03687179416659592,-0.04417727717941067,STATE_CONDITIONAL_ANNUALISED_COMPOUNDED_RETURN_DIFFERENCE
GLOBAL_25_CASH75,RISK_SCORE_3,6,5,1.2,0.01653049687928661,0.014764409511888288,0.21717637912446608,0.022872847509329802,8.672552137224107,,1.0,0.00985630269275739,0.019954200963614267,0.00985630269275739,0.0,0.01653049687928661,0.02882216395831705,0.04530889560663472,-0.046885593083460665,-0.05210174602138118,INSUFFICIENT_REGIME_SAMPLE,E2 DEVELOPMENTAL; A4F THRESHOLDS ARE PRIOR-ONLY; NO E3 CONFIRMATION,3,EXACT_RISK_SCORE_SUBSTATE,0.1510063632891474,-1.0721033828872593,STATE_CONDITIONAL_ANNUALISED_COMPOUNDED_RETURN_DIFFERENCE
