strategy_id,window_id,cost_scenario,global_weight,m2_weight,cash_weight,net_cagr,terminal_wealth_per_100k,maximum_drawdown,ulcer_index,longest_underwater_days,annualised_volatility,turnover,cost_drag,pareto_efficient
M2_TOP7_CASH0_100,LATEST_FIVE_YEARS,BASE,0.0,1.0,0.0,0.13620163503003857,188614.30860216464,-0.22335553364971406,0.10130850086434587,857,0.19695379742723862,6.925927114696822,0.016751157034380126,False
M2_TOP7_CASH0_100,LATEST_THREE_YEARS,BASE,0.0,1.0,0.0,0.29511897267275145,217276.5159199184,-0.1671889313361411,0.0495545125485439,197,0.20351528197347482,7.463225962565238,0.02058524657429306,False
M2_TOP7_CASH0_100,FULL_COMMON_HISTORY,DOUBLE,0.0,1.0,0.0,0.11798678443990163,287639.31001007254,-0.23731788865172476,0.08824648490931822,912,0.18499151359030783,5.523060844665003,0.026819067853049994,False
M2_TOP7_CASH0_100,PRE_2020,DOUBLE,0.0,1.0,0.0,0.03024726327516669,108810.96930070675,-0.14033105702826743,0.04845321704353442,328,0.13271342201574413,3.3897873969622623,0.014677216230596812,False
M2_TOP7_CASH0_100,POST_2020,DOUBLE,0.0,1.0,0.0,0.15648328819836044,262234.8535621668,-0.23731788865172476,0.09942545981358941,912,0.20157557005475243,6.4415196394240155,0.03215898913558357,False
M2_TOP7_CASH0_100,LATEST_FIVE_YEARS,DOUBLE,0.0,1.0,0.0,0.11951964455275466,175248.12469474936,-0.2319074746615183,0.10998515847647546,912,0.19713379284232432,6.925927114696822,0.033433147511664485,False
M2_TOP7_CASH0_100,LATEST_THREE_YEARS,DOUBLE,0.0,1.0,0.0,0.27463259968166054,207125.55765221152,-0.16884716407095213,0.05120972850992052,198,0.2037120728498614,7.463225962565238,0.04107161956538641,False
GLOBAL_90_M2_10,FULL_COMMON_HISTORY,BASE,0.9000000000000015,0.09999999999999978,0.0,0.1167037465715306,284527.34156470356,-0.251563536819147,0.04851419228376569,621,0.15019231096184898,0.6741617891969873,0.0026235670618142137,True
GLOBAL_90_M2_10,PRE_2020,BASE,0.9000000000000015,0.09999999999999978,0.0,0.07492641161397096,122721.02596010116,-0.14859421664260164,0.040939397440633914,243,0.13559588566879396,0.6755003221804359,0.002335414238753719,False
GLOBAL_90_M2_10,POST_2020,BASE,0.9000000000000015,0.09999999999999978,0.0,0.1330776880363671,228985.20645608284,-0.251563536819147,0.05113562972967306,621,0.15545670082186624,0.6744248378054607,0.0027084974493980507,False
GLOBAL_90_M2_10,LATEST_FIVE_YEARS,BASE,0.9000000000000015,0.09999999999999978,0.0,0.11684949393990318,173180.85579280776,-0.18037647912836285,0.04772596039285328,621,0.137613124687518,0.7229990136487857,0.0026979422735051717,False
GLOBAL_90_M2_10,LATEST_THREE_YEARS,BASE,0.9000000000000015,0.09999999999999978,0.0,0.1970180314038017,171538.00181257134,-0.18037647912836274,0.03465604602164662,164,0.1231865756341872,0.78088096330937,0.0029389340144585496,False
GLOBAL_90_M2_10,FULL_COMMON_HISTORY,DOUBLE,0.9000000000000015,0.09999999999999978,0.0,0.11405460978921478,278197.04198046564,-0.25170406745740015,0.049113315158574894,666,0.1501879344045167,0.6741617891969872,0.0052727038441309215,False
GLOBAL_90_M2_10,PRE_2020,DOUBLE,0.9000000000000015,0.09999999999999978,0.0,0.0725795188824565,121963.28142514512,-0.14913140859005414,0.04126144044912105,243,0.13558390739744186,0.6755003221804361,0.004682306970269279,False
GLOBAL_90_M2_10,POST_2020,DOUBLE,0.9000000000000015,0.09999999999999978,0.0,0.1303375011627459,225337.96465267186,-0.25170406745740026,0.051823600218787624,666,0.1554577964720158,0.6744248378054604,0.0054486843230194815,False
GLOBAL_90_M2_10,LATEST_FIVE_YEARS,DOUBLE,0.9000000000000015,0.09999999999999978,0.0,0.11411804956837002,171086.33380788943,-0.18066738083262524,0.048618382575214183,666,0.13760909511210187,0.7229990136487856,0.005429386645038559,False
GLOBAL_90_M2_10,LATEST_THREE_YEARS,DOUBLE,0.9000000000000015,0.09999999999999978,0.0,0.19404162001953518,170261.26574987662,-0.18066738083262535,0.034821620599205606,168,0.12317695907417492,0.7808809633093701,0.0059153453987259574,False
GLOBAL_75_M2_25,FULL_COMMON_HISTORY,BASE,0.75,0.25,0.0,0.11961058776410716,291621.4231881681,-0.2450321989238512,0.051243435894984694,751,0.1518476555640371,1.5160024767867764,0.004526878689009806,True
GLOBAL_75_M2_25,PRE_2020,BASE,0.75,0.25,0.0,0.06864672430616192,120700.29434633367,-0.14660534352767862,0.04106243224514135,292,0.13381289211764116,1.1549420233479453,0.003359925185807855,False
GLOBAL_75_M2_25,POST_2020,BASE,0.75,0.25,0.0,0.14023475177144484,238748.71247789403,-0.24503219892385109,0.054664584068825586,751,0.15825646321830747,1.6721732351433207,0.004980549349820729,False
GLOBAL_75_M2_25,LATEST_FIVE_YEARS,BASE,0.75,0.25,0.0,0.1207977172914525,176244.5770663002,-0.1766170445614037,0.053722554434493974,751,0.14215773806257978,1.7936313174800427,0.005098956523158726,False
GLOBAL_75_M2_25,LATEST_THREE_YEARS,BASE,0.75,0.25,0.0,0.2137725696412891,178844.14580533362,-0.1766170445614037,0.034180491045120165,163,0.13041682053297557,1.9357279105970715,0.005797830577880303,False
GLOBAL_75_M2_25,FULL_COMMON_HISTORY,DOUBLE,0.75,0.25,0.0,0.11505407725820938,280570.3860868294,-0.24524704539010533,0.05262726603563631,755,0.15184537489675448,1.5160024767867766,0.009083389194908253,False
GLOBAL_75_M2_25,PRE_2020,DOUBLE,0.75,0.25,0.0,0.06527692368546867,119624.86699575772,-0.14731926316005206,0.041558170691859554,293,0.13379324116076935,1.1549420233479453,0.006729725806501774,False
GLOBAL_75_M2_25,POST_2020,DOUBLE,0.75,0.25,0.0,0.13521607687736292,231866.15538066858,-0.24524704539010544,0.05631686189034282,755,0.15826495189305315,1.6721732351433207,0.009999224243902871,False
GLOBAL_75_M2_25,LATEST_FIVE_YEARS,DOUBLE,0.75,0.25,0.0,0.11565789299029916,172264.61045306642,-0.17716226983306171,0.05583491648029642,755,0.14216565578655516,1.7936313174800427,0.010238780824312732,False
GLOBAL_75_M2_25,LATEST_THREE_YEARS,DOUBLE,0.75,0.25,0.0,0.20792834643598068,176272.56663875005,-0.17716226983306171,0.0344971537012425,163,0.1304205798234518,1.9357279105970715,0.011642053783188278,False
GLOBAL_50_M2_50,FULL_COMMON_HISTORY,BASE,0.5,0.5,0.0,0.12404609277719603,302751.29410708626,-0.23615256304303933,0.05890806125051354,763,0.1586764362513265,2.8916440962229357,0.007665595787035517,True
GLOBAL_50_M2_50,PRE_2020,BASE,0.5,0.5,0.0,0.05818456050356735,117381.7356022185,-0.14334907130702168,0.04208220674505418,295,0.13198552301265642,1.9429802921124373,0.00501984322247373,False
GLOBAL_50_M2_50,POST_2020,BASE,0.5,0.5,0.0,0.15167540325702045,255089.60640415928,-0.23615256304303933,0.0642293459900859,763,0.1678420335660308,3.3006209622605223,0.008760034395644878,False
GLOBAL_50_M2_50,LATEST_FIVE_YEARS,BASE,0.5,0.5,0.0,0.1268012731782593,180986.0056377347,-0.17175440937283115,0.06723273920757138,763,0.15539587194659943,3.5432355342407202,0.009069881213869868,False
GLOBAL_50_M2_50,LATEST_THREE_YEARS,BASE,0.5,0.5,0.0,0.24135183508105995,191317.51217623588,-0.17175440937283115,0.03603794463966535,146,0.14944774756904364,3.8193341139534387,0.010648756809999327,False
GLOBAL_50_M2_50,FULL_COMMON_HISTORY,DOUBLE,0.5,0.5,0.0,0.11635592045154697,283688.90541991225,-0.23649178971269413,0.06178007944320943,796,0.1586885141422956,2.8916440962229357,0.01535576811268391,False
GLOBAL_50_M2_50,PRE_2020,DOUBLE,0.5,0.5,0.0,0.053161014375175064,115809.5037716857,-0.14435362193223555,0.04287336382879644,306,0.1319485742910617,1.9429802921124373,0.010043389350865128,False
GLOBAL_50_M2_50,POST_2020,DOUBLE,0.5,0.5,0.0,0.14288314641408228,242450.0898113182,-0.23649178971269402,0.06767406591762858,796,0.16787727690460844,3.3006209622605223,0.017552291238581708,False
GLOBAL_50_M2_50,LATEST_FIVE_YEARS,DOUBLE,0.5,0.5,0.0,0.11769738601805146,173835.1837625405,-0.17270271972575002,0.07144471043691714,796,0.15544702450286704,3.543235534240721,0.018173768374077026,False
GLOBAL_50_M2_50,LATEST_THREE_YEARS,DOUBLE,0.5,0.5,0.0,0.23066630298873747,186418.14398259833,-0.17270271972575002,0.036631315098469515,150,0.14950188496555064,3.8193341139534382,0.021334288902320697,False
