policy_id,switch_mode,exclusion_type,excluded_families,window_id,net_cagr,excess_vs_global,maximum_drawdown,ulcer_index,delta_cagr,delta_mdd,dependency_status,incremental_vs_replacement_control
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_ONE_FAMILY_OUT,GLOBAL_RETAIL,FULL_COMMON_HISTORY,0.08212274563333066,-0.020070663405895806,-0.1687668671790422,0.061305649680527756,0.0018127045122835472,0.0,SIGN_REVERSAL_DEPENDENCY,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_ONE_FAMILY_OUT,GLOBAL_ROBOTICS_AUTOMATION,FULL_COMMON_HISTORY,0.07992330856531149,-0.022270100473914978,-0.17056462660005967,0.06009466029285561,-0.00038673255573562493,-0.001797759421017453,SIGN_REVERSAL_DEPENDENCY,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_ONE_FAMILY_OUT,GLOBAL_SEMICONDUCTORS,FULL_COMMON_HISTORY,0.07690933120538301,-0.025284077833843455,-0.1749164673882696,0.06158906430724018,-0.003400709915664102,-0.0061496002092273905,SIGN_REVERSAL_DEPENDENCY,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_ONE_FAMILY_OUT,GLOBAL_SILVER_MINERS,FULL_COMMON_HISTORY,0.07865085733625321,-0.023542551702973258,-0.1687668671790422,0.06196598108149709,-0.001659183784793905,0.0,SIGN_REVERSAL_DEPENDENCY,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_ONE_FAMILY_OUT,GLOBAL_SOFTWARE,FULL_COMMON_HISTORY,0.08072707183203165,-0.02146633720719482,-0.1711190097778339,0.06041518677589307,0.0004170307109845339,-0.0023521425987916844,SIGN_REVERSAL_DEPENDENCY,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_ONE_FAMILY_OUT,GLOBAL_SOLAR,FULL_COMMON_HISTORY,0.08005272783679462,-0.022140681202431844,-0.1687668671790422,0.06161397732408657,-0.00025731328425249167,0.0,SIGN_REVERSAL_DEPENDENCY,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_ONE_FAMILY_OUT,GLOBAL_TRANSPORTATION,FULL_COMMON_HISTORY,0.08046249279229434,-0.02173091624693213,-0.16876669236327568,0.061556989858745616,0.00015245167124722236,1.7481576652933484e-07,SIGN_REVERSAL_DEPENDENCY,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_ONE_FAMILY_OUT,GLOBAL_URANIUM_NUCLEAR,FULL_COMMON_HISTORY,0.08150104902405264,-0.020692360015173827,-0.1687668671790422,0.0618648875396377,0.0011910079030055254,0.0,SIGN_REVERSAL_DEPENDENCY,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_ONE_FAMILY_OUT,GLOBAL_WATER,FULL_COMMON_HISTORY,0.08156753022366758,-0.020625878815558885,-0.1699284472110033,0.060115338031278776,0.0012574891026204682,-0.0011615800319610958,SIGN_REVERSAL_DEPENDENCY,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_ONE_FAMILY_OUT,US_AEROSPACE_DEFENCE,FULL_COMMON_HISTORY,0.08031004112104712,-0.021883367918179353,-0.1687668671790422,0.0616727764885476,0.0,0.0,SIGN_REVERSAL_DEPENDENCY,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_ONE_FAMILY_OUT,US_BANKS,FULL_COMMON_HISTORY,0.08073229532783732,-0.021461113711389146,-0.16876644823936504,0.06129394559996316,0.00042225420679020687,4.189396771714371e-07,SIGN_REVERSAL_DEPENDENCY,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,EXCLUDE_TOP_1_FAMILY_CONTRIBUTORS,GLOBAL_SEMICONDUCTORS,FULL_COMMON_HISTORY,0.07690933120538301,-0.025284077833843455,-0.1749164673882696,0.06158906430724018,-0.003400709915664102,-0.0061496002092273905,ROBUSTNESS_DIAGNOSTIC,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,EXCLUDE_TOP_3_FAMILY_CONTRIBUTORS,GLOBAL_BATTERY_EV;GLOBAL_SEMICONDUCTORS;GLOBAL_SILVER_MINERS,FULL_COMMON_HISTORY,0.0718793747080726,-0.030314034331153872,-0.1747799400721619,0.0625615449096781,-0.008430666412974519,-0.0060130728931196975,ROBUSTNESS_DIAGNOSTIC,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,EXCLUDE_TOP_5_FAMILY_CONTRIBUTORS,EUROPE_BANKS;GLOBAL_BATTERY_EV;GLOBAL_GOLD_MINERS;GLOBAL_SEMICONDUCTORS;GLOBAL_SILVER_MINERS,FULL_COMMON_HISTORY,0.06827033343612854,-0.03392307560309793,-0.1742465305033578,0.06334083763225802,-0.012039707684918577,-0.005479663324315598,ROBUSTNESS_DIAGNOSTIC,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_ONE_FAMILY_OUT,CHINA_INTERNET,FULL_COMMON_HISTORY,0.0740295544729761,-0.025121917506658153,-0.1687704707594745,0.060635670929687295,0.00010445423789673391,0.0,SIGN_REVERSAL_DEPENDENCY,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_ONE_FAMILY_OUT,EUROPE_AEROSPACE_DEFENCE,FULL_COMMON_HISTORY,0.07392510023507937,-0.025226371744554887,-0.1687704707594745,0.060528981853551905,0.0,0.0,SIGN_REVERSAL_DEPENDENCY,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_ONE_FAMILY_OUT,EUROPE_BANKS,FULL_COMMON_HISTORY,0.07395661625896777,-0.025194855720666487,-0.1687696889414697,0.05951370887501714,3.151602388840047e-05,7.81818004780277e-07,SIGN_REVERSAL_DEPENDENCY,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_ONE_FAMILY_OUT,EUROPE_INFRASTRUCTURE,FULL_COMMON_HISTORY,0.07392510023507937,-0.025226371744554887,-0.1687704707594745,0.060528981853551905,0.0,0.0,SIGN_REVERSAL_DEPENDENCY,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_ONE_FAMILY_OUT,GLOBAL_AEROSPACE_DEFENCE,FULL_COMMON_HISTORY,0.07393905290746039,-0.025212419072173864,-0.1687704707594745,0.06052868952991871,1.395267238102349e-05,0.0,SIGN_REVERSAL_DEPENDENCY,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_ONE_FAMILY_OUT,GLOBAL_AGRIBUSINESS,FULL_COMMON_HISTORY,0.07366513612134673,-0.025486335858287523,-0.1687710401149657,0.06155481590695972,-0.00025996411373263584,-5.693554911978538e-07,SIGN_REVERSAL_DEPENDENCY,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_ONE_FAMILY_OUT,GLOBAL_AI,FULL_COMMON_HISTORY,0.0760668611217099,-0.023084610857924348,-0.1687704707594745,0.060497708769130625,0.0021417608866305393,0.0,SIGN_REVERSAL_DEPENDENCY,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_ONE_FAMILY_OUT,GLOBAL_BATTERY_EV,FULL_COMMON_HISTORY,0.07246228680481526,-0.026689185174818997,-0.17021236840737586,0.06024837479268931,-0.0014628134302641094,-0.001441897647901369,SIGN_REVERSAL_DEPENDENCY,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_ONE_FAMILY_OUT,GLOBAL_BIOTECHNOLOGY,FULL_COMMON_HISTORY,0.07487698256934294,-0.02427448941029131,-0.17052812685682905,0.06125747569327656,0.0009518823342635763,-0.0017576560973545652,SIGN_REVERSAL_DEPENDENCY,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_ONE_FAMILY_OUT,GLOBAL_CLEAN_ENERGY,FULL_COMMON_HISTORY,0.07454347223870172,-0.02460799974093253,-0.1687704707594745,0.06050184252158249,0.0006183720036223583,0.0,SIGN_REVERSAL_DEPENDENCY,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_ONE_FAMILY_OUT,GLOBAL_CYBERSECURITY,FULL_COMMON_HISTORY,0.07455367337893404,-0.024597798600700216,-0.1687704707594745,0.0584264350546468,0.0006285731438546716,0.0,SIGN_REVERSAL_DEPENDENCY,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_ONE_FAMILY_OUT,GLOBAL_GENOMICS,FULL_COMMON_HISTORY,0.07279760508149669,-0.026353866898137568,-0.1687704707594745,0.06054456720945256,-0.0011274951535826805,0.0,SIGN_REVERSAL_DEPENDENCY,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_ONE_FAMILY_OUT,GLOBAL_GOLD_MINERS,FULL_COMMON_HISTORY,0.07492455575290968,-0.02422691622672457,-0.17246562176510494,0.06043200418174461,0.0009994555178303166,-0.003695151005630448,SIGN_REVERSAL_DEPENDENCY,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_ONE_FAMILY_OUT,GLOBAL_INFRASTRUCTURE,FULL_COMMON_HISTORY,0.07374670360667213,-0.025404768372962128,-0.1706289988231029,0.06182391590900122,-0.00017839662840724024,-0.0018585280636284063,SIGN_REVERSAL_DEPENDENCY,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_ONE_FAMILY_OUT,GLOBAL_OIL_GAS,FULL_COMMON_HISTORY,0.07313978661570819,-0.026011685363926063,-0.16877041154114558,0.06286587625049317,-0.0007853136193711752,5.9218328907206796e-08,SIGN_REVERSAL_DEPENDENCY,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_ONE_FAMILY_OUT,GLOBAL_QUANTUM_COMPUTING,FULL_COMMON_HISTORY,0.07373508032687037,-0.02541639165276388,-0.1687704707594745,0.06052828948724412,-0.00019001990820899373,0.0,SIGN_REVERSAL_DEPENDENCY,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_ONE_FAMILY_OUT,GLOBAL_RETAIL,FULL_COMMON_HISTORY,0.07572738585262528,-0.02342408612700897,-0.1687704707594745,0.060273970085910226,0.0018022856175459179,0.0,SIGN_REVERSAL_DEPENDENCY,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_ONE_FAMILY_OUT,GLOBAL_ROBOTICS_AUTOMATION,FULL_COMMON_HISTORY,0.07435210648082125,-0.02479936549881301,-0.170568042439727,0.0593475108574547,0.00042700624574187884,-0.0017975716802525188,SIGN_REVERSAL_DEPENDENCY,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_ONE_FAMILY_OUT,GLOBAL_SEMICONDUCTORS,FULL_COMMON_HISTORY,0.07181182922295992,-0.02733964275667433,-0.17491972221131136,0.061211029592252233,-0.0021132710121194442,-0.006149251451836868,SIGN_REVERSAL_DEPENDENCY,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_ONE_FAMILY_OUT,GLOBAL_SILVER_MINERS,FULL_COMMON_HISTORY,0.07228923084565331,-0.026862241133980946,-0.1687704707594745,0.06086298403705428,-0.001635869389426059,0.0,SIGN_REVERSAL_DEPENDENCY,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_ONE_FAMILY_OUT,GLOBAL_SOFTWARE,FULL_COMMON_HISTORY,0.07454693161308268,-0.024604540366551575,-0.17112261004643448,0.05932513101882841,0.0006218313780033125,-0.0023521392869599866,SIGN_REVERSAL_DEPENDENCY,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_ONE_FAMILY_OUT,GLOBAL_SOLAR,FULL_COMMON_HISTORY,0.0738918595843725,-0.025259612395261755,-0.1687704707594745,0.06046941432218516,-3.3240650706867214e-05,0.0,SIGN_REVERSAL_DEPENDENCY,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_ONE_FAMILY_OUT,GLOBAL_TRANSPORTATION,FULL_COMMON_HISTORY,0.07434356348850035,-0.0248079084911339,-0.16877021904934464,0.06045691960676504,0.00041846325342098645,2.517101298504798e-07,SIGN_REVERSAL_DEPENDENCY,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_ONE_FAMILY_OUT,GLOBAL_URANIUM_NUCLEAR,FULL_COMMON_HISTORY,0.07510150723600661,-0.02404996474362764,-0.1687704707594745,0.060653266873188984,0.0011764070009272487,0.0,SIGN_REVERSAL_DEPENDENCY,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_ONE_FAMILY_OUT,GLOBAL_WATER,FULL_COMMON_HISTORY,0.07513337637394146,-0.02401809560569279,-0.1699318219110325,0.05968909197622527,0.0012082761388620966,-0.001161351151558021,SIGN_REVERSAL_DEPENDENCY,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_ONE_FAMILY_OUT,US_AEROSPACE_DEFENCE,FULL_COMMON_HISTORY,0.07392510023507937,-0.025226371744554887,-0.1687704707594745,0.060528981853551905,0.0,0.0,SIGN_REVERSAL_DEPENDENCY,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_ONE_FAMILY_OUT,US_BANKS,FULL_COMMON_HISTORY,0.07428873818835324,-0.02486273379128101,-0.16877003877486074,0.0603375109355574,0.0003636379532738765,4.319846137468275e-07,SIGN_REVERSAL_DEPENDENCY,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,EXCLUDE_TOP_1_FAMILY_CONTRIBUTORS,GLOBAL_SEMICONDUCTORS,FULL_COMMON_HISTORY,0.07181182922295992,-0.02733964275667433,-0.17491972221131136,0.061211029592252233,-0.0021132710121194442,-0.006149251451836868,ROBUSTNESS_DIAGNOSTIC,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,EXCLUDE_TOP_3_FAMILY_CONTRIBUTORS,GLOBAL_BATTERY_EV;GLOBAL_SEMICONDUCTORS;GLOBAL_SILVER_MINERS,FULL_COMMON_HISTORY,0.06746959083498916,-0.031681881144645097,-0.17478315281909584,0.06177321044196001,-0.006455509400090209,-0.006012682059621355,ROBUSTNESS_DIAGNOSTIC,
POLICY_3_BALANCED_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,EXCLUDE_TOP_5_FAMILY_CONTRIBUTORS,EUROPE_BANKS;GLOBAL_BATTERY_EV;GLOBAL_OIL_GAS;GLOBAL_SEMICONDUCTORS;GLOBAL_SILVER_MINERS,FULL_COMMON_HISTORY,0.06487031887095362,-0.03428115310868063,-0.17094368154289374,0.061129839348420555,-0.009054781364125741,-0.002173210783419255,ROBUSTNESS_DIAGNOSTIC,
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_ONE_FAMILY_OUT,CHINA_INTERNET,FULL_COMMON_HISTORY,0.06784222125993766,-0.02976454984843757,-0.14695859395894617,0.06803867273254004,0.0003308012323903764,0.0006253771651676399,SIGN_REVERSAL_DEPENDENCY,
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_ONE_FAMILY_OUT,EUROPE_AEROSPACE_DEFENCE,FULL_COMMON_HISTORY,0.06751142002754729,-0.030095351080827948,-0.1475839711241138,0.06833962011782331,0.0,0.0,SIGN_REVERSAL_DEPENDENCY,
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_ONE_FAMILY_OUT,EUROPE_BANKS,FULL_COMMON_HISTORY,0.067349953736068,-0.030256817372307232,-0.14630860183195615,0.06718471114179349,-0.00016146629147928415,0.0012753692921576576,SIGN_REVERSAL_DEPENDENCY,
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_ONE_FAMILY_OUT,EUROPE_INFRASTRUCTURE,FULL_COMMON_HISTORY,0.06751142002754729,-0.030095351080827948,-0.1475839711241138,0.06833962011782331,0.0,0.0,SIGN_REVERSAL_DEPENDENCY,
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_ONE_FAMILY_OUT,GLOBAL_AEROSPACE_DEFENCE,FULL_COMMON_HISTORY,0.0675253622501748,-0.03008140885820043,-0.1475839711241138,0.06833935760737564,1.3942222627516543e-05,0.0,SIGN_REVERSAL_DEPENDENCY,
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_ONE_FAMILY_OUT,GLOBAL_AGRIBUSINESS,FULL_COMMON_HISTORY,0.06702414619156394,-0.030582624916811296,-0.1512488830579829,0.06936195165480188,-0.0004872738359833484,-0.003664911933869086,SIGN_REVERSAL_DEPENDENCY,
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_ONE_FAMILY_OUT,GLOBAL_AI,FULL_COMMON_HISTORY,0.06972500308271679,-0.02788176802565845,-0.1475839711241138,0.06830442643353404,0.002213583055169499,0.0,SIGN_REVERSAL_DEPENDENCY,
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_ONE_FAMILY_OUT,GLOBAL_BATTERY_EV,FULL_COMMON_HISTORY,0.06576459555974412,-0.03184217554863111,-0.14779635279912107,0.06847947995353822,-0.0017468244678031652,-0.00021238167500725602,SIGN_REVERSAL_DEPENDENCY,
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_ONE_FAMILY_OUT,GLOBAL_BIOTECHNOLOGY,FULL_COMMON_HISTORY,0.06891215406418505,-0.028694617044190185,-0.1489804316954796,0.0689029779677707,0.001400734036637763,-0.0013964605713657763,SIGN_REVERSAL_DEPENDENCY,
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_ONE_FAMILY_OUT,GLOBAL_CLEAN_ENERGY,FULL_COMMON_HISTORY,0.06805657118979713,-0.0295501999185781,-0.1475355158491033,0.06830919853193082,0.0005451511622498462,4.845527501051716e-05,SIGN_REVERSAL_DEPENDENCY,
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_ONE_FAMILY_OUT,GLOBAL_CYBERSECURITY,FULL_COMMON_HISTORY,0.0680602782086801,-0.02954649289969513,-0.14695859395894617,0.06625672933381113,0.0005488581811328164,0.0006253771651676399,SIGN_REVERSAL_DEPENDENCY,
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_ONE_FAMILY_OUT,GLOBAL_GENOMICS,FULL_COMMON_HISTORY,0.0663907854485839,-0.031215985659791334,-0.1475839711241138,0.06835360999644452,-0.0011206345789633865,0.0,SIGN_REVERSAL_DEPENDENCY,
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_ONE_FAMILY_OUT,GLOBAL_GOLD_MINERS,FULL_COMMON_HISTORY,0.06761914253769197,-0.029987628570683267,-0.1529120263658691,0.06869771037459946,0.00010772251014468104,-0.005328055241755281,SIGN_REVERSAL_DEPENDENCY,
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_ONE_FAMILY_OUT,GLOBAL_INFRASTRUCTURE,FULL_COMMON_HISTORY,0.06712598641012679,-0.030480784698248442,-0.15417817791892607,0.06978903459620825,-0.0003854336174204942,-0.006594206794812263,SIGN_REVERSAL_DEPENDENCY,
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_ONE_FAMILY_OUT,GLOBAL_OIL_GAS,FULL_COMMON_HISTORY,0.06716786813568443,-0.030438902972690807,-0.1561303441447034,0.07062515063408627,-0.00034355189186285884,-0.008546373020589582,SIGN_REVERSAL_DEPENDENCY,
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_ONE_FAMILY_OUT,GLOBAL_QUANTUM_COMPUTING,FULL_COMMON_HISTORY,0.06732253333630944,-0.030284237772065792,-0.1475839711241138,0.06833899855933084,-0.00018888669123784396,0.0,SIGN_REVERSAL_DEPENDENCY,
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_ONE_FAMILY_OUT,GLOBAL_RETAIL,FULL_COMMON_HISTORY,0.06928790613312841,-0.028318864975246827,-0.1475839711241138,0.0679622953733385,0.001776486105581121,0.0,SIGN_REVERSAL_DEPENDENCY,
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_ONE_FAMILY_OUT,GLOBAL_ROBOTICS_AUTOMATION,FULL_COMMON_HISTORY,0.06740431227811983,-0.030202458830255408,-0.1481195307295774,0.06712341490359285,-0.00010710774942745971,-0.0005355596054635869,SIGN_REVERSAL_DEPENDENCY,
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_ONE_FAMILY_OUT,GLOBAL_SEMICONDUCTORS,FULL_COMMON_HISTORY,0.06431211759508093,-0.0332946535132943,-0.15483649375366726,0.06940113754884665,-0.0031993024324663555,-0.007252522629553448,SIGN_REVERSAL_DEPENDENCY,
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_ONE_FAMILY_OUT,GLOBAL_SILVER_MINERS,FULL_COMMON_HISTORY,0.0658652585062669,-0.031741512602108335,-0.1475839711241138,0.06860201654886955,-0.001646161521280387,0.0,SIGN_REVERSAL_DEPENDENCY,
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_ONE_FAMILY_OUT,GLOBAL_SOFTWARE,FULL_COMMON_HISTORY,0.06813575957752205,-0.029471011530853186,-0.14695859395894617,0.06687486740696733,0.0006243395499747617,0.0006253771651676399,SIGN_REVERSAL_DEPENDENCY,
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_ONE_FAMILY_OUT,GLOBAL_SOLAR,FULL_COMMON_HISTORY,0.06717693744300046,-0.030429833665374773,-0.1475839711241138,0.06828371599255588,-0.00033448258454682467,0.0,SIGN_REVERSAL_DEPENDENCY,
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_ONE_FAMILY_OUT,GLOBAL_TRANSPORTATION,FULL_COMMON_HISTORY,0.06787307323555614,-0.029733697872819098,-0.147589670194472,0.06810674748907468,0.0003616532080088497,-5.699070358189395e-06,SIGN_REVERSAL_DEPENDENCY,
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_ONE_FAMILY_OUT,GLOBAL_URANIUM_NUCLEAR,FULL_COMMON_HISTORY,0.06864824637874078,-0.02895852472963445,-0.1475839711241138,0.06856782669396866,0.0011368263511934984,0.0,SIGN_REVERSAL_DEPENDENCY,
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_ONE_FAMILY_OUT,GLOBAL_WATER,FULL_COMMON_HISTORY,0.06847894907093544,-0.0291278220374398,-0.1521475525051027,0.0675251098306814,0.0009675290433881489,-0.00456358138098889,SIGN_REVERSAL_DEPENDENCY,
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_ONE_FAMILY_OUT,US_AEROSPACE_DEFENCE,FULL_COMMON_HISTORY,0.06751142002754729,-0.030095351080827948,-0.1475839711241138,0.06833962011782331,0.0,0.0,SIGN_REVERSAL_DEPENDENCY,
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,LEAVE_ONE_FAMILY_OUT,US_BANKS,FULL_COMMON_HISTORY,0.0678067455902216,-0.02980002551815364,-0.14695859395894617,0.06818566017811893,0.000295325562674309,0.0006253771651676399,SIGN_REVERSAL_DEPENDENCY,
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,EXCLUDE_TOP_1_FAMILY_CONTRIBUTORS,GLOBAL_SEMICONDUCTORS,FULL_COMMON_HISTORY,0.06431211759508093,-0.0332946535132943,-0.15483649375366726,0.06940113754884665,-0.0031993024324663555,-0.007252522629553448,ROBUSTNESS_DIAGNOSTIC,
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,EXCLUDE_TOP_3_FAMILY_CONTRIBUTORS,GLOBAL_BATTERY_EV;GLOBAL_SEMICONDUCTORS;GLOBAL_SILVER_MINERS,FULL_COMMON_HISTORY,0.060057222653040254,-0.03754954845533498,-0.15483649375366726,0.07004571553058471,-0.007454197374507032,-0.007252522629553448,ROBUSTNESS_DIAGNOSTIC,
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_IMMEDIATE_MONTHLY,EXCLUDE_TOP_5_FAMILY_CONTRIBUTORS,EUROPE_BANKS;GLOBAL_BATTERY_EV;GLOBAL_GOLD_MINERS;GLOBAL_SEMICONDUCTORS;GLOBAL_SILVER_MINERS,FULL_COMMON_HISTORY,0.056073706129875056,-0.04153306497850018,-0.15766888477259278,0.07043742886730076,-0.01143771389767223,-0.010084913648478966,ROBUSTNESS_DIAGNOSTIC,
POLICY_4_DEFENSIVE_REGIME_STRATEGY,SWITCH_ASYMMETRIC_HYSTERESIS,LEAVE_ONE_FAMILY_OUT,CHINA_INTERNET,FULL_COMMON_HISTORY,0.05909498961911264,-0.03442768146319297,-0.1729117944796833,0.07518686475144738,-2.547298550736876e-05,0.0,SIGN_REVERSAL_DEPENDENCY,
