module_id,episode_id,family,entry_date,exit_date,mfe,position_return_at_exit_or_cutoff,giveback_ratio,surrendered_more_than_50pct_mfe,warning
SCALE_IN_STARTER_B_WEEKLY,SCALE_IN_STARTER_B_WEEKLY-EP-005,GLOBAL_INFRASTRUCTURE,2022-09-01,2022-10-03,0.02030008236658576,-0.07661078372924779,4.773914920431569,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_WEEKLY,SCALE_IN_STARTER_B_WEEKLY-EP-006,GLOBAL_GOLD_MINERS,2022-11-14,2022-11-28,0.0,-0.036549226210075836,,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_WEEKLY,SCALE_IN_STARTER_B_WEEKLY-EP-007,GLOBAL_OIL_GAS,2022-10-03,2022-12-01,0.18460441910192538,0.061297220242338524,0.667953667953666,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_WEEKLY,SCALE_IN_STARTER_B_WEEKLY-EP-008,EUROPE_BANKS,2022-12-01,2023-04-03,0.3216842561964146,0.13144110259389885,0.5913971540041945,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_WEEKLY,SCALE_IN_STARTER_B_WEEKLY-EP-009,CHINA_INTERNET,2023-07-31,2023-08-07,0.0,-0.04840450131031304,,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_WEEKLY,SCALE_IN_STARTER_B_WEEKLY-EP-010,GLOBAL_SEMICONDUCTORS,2023-04-03,2023-10-02,0.17651477215823874,0.1306530798391521,0.25981787109564636,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_WEEKLY,SCALE_IN_STARTER_B_WEEKLY-EP-011,GLOBAL_URANIUM_NUCLEAR,2023-10-02,2024-01-02,0.05723250705993177,0.04060244744273622,0.2905701754386045,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_WEEKLY,SCALE_IN_STARTER_B_WEEKLY-EP-012,GLOBAL_AI,2024-01-02,2024-02-01,0.0,-0.06525556890655348,,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_WEEKLY,SCALE_IN_STARTER_B_WEEKLY-EP-013,GLOBAL_SEMICONDUCTORS,2024-02-01,2024-05-01,0.2190165124296859,0.08873162765378328,0.5948632974316487,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_WEEKLY,SCALE_IN_STARTER_B_WEEKLY-EP-014,EUROPE_BANKS,2024-05-01,2024-07-01,0.06740448578324587,0.011126155295225981,0.8349344978165902,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_WEEKLY,SCALE_IN_STARTER_B_WEEKLY-EP-015,GLOBAL_GENOMICS,2024-07-22,2024-08-01,0.04304743339831041,0.02729044834308003,0.36603773584905136,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_WEEKLY,SCALE_IN_STARTER_B_WEEKLY-EP-016,GLOBAL_SEMICONDUCTORS,2024-07-01,2024-08-01,0.05915551839464883,-0.09733835005574121,2.6454652532391023,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_WEEKLY,SCALE_IN_STARTER_B_WEEKLY-EP-017,GLOBAL_GOLD_MINERS,2024-08-01,2024-12-02,0.18274582560296793,0.015769944341372355,0.913705583756348,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_WEEKLY,SCALE_IN_STARTER_B_WEEKLY-EP-018,GLOBAL_SOFTWARE,2024-12-02,2025-03-03,0.08825688073394478,-0.04709480122324183,1.5336105336105375,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_WEEKLY,SCALE_IN_STARTER_B_WEEKLY-EP-019,EUROPE_BANKS,2025-03-03,2025-04-01,0.07718894009216548,0.03261254874158026,0.577497129735943,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_WEEKLY,SCALE_IN_STARTER_B_WEEKLY-EP-020,GLOBAL_URANIUM_NUCLEAR,2025-06-02,2025-06-09,0.12032851115129573,0.12032851115129573,0.0,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_WEEKLY,SCALE_IN_STARTER_B_WEEKLY-EP-021,GLOBAL_GOLD_MINERS,2025-04-01,2025-07-01,0.1376274328081557,0.06846617238183494,0.5025252525252532,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_WEEKLY,SCALE_IN_STARTER_B_WEEKLY-EP-022,GLOBAL_URANIUM_NUCLEAR,2025-06-16,2025-07-01,0.014773240436100732,-0.007418876201535585,1.5021834061135562,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_WEEKLY,SCALE_IN_STARTER_B_WEEKLY-EP-023,EUROPE_BANKS,2025-07-01,2025-09-01,0.20113689456470896,0.1432019934589619,0.28803716608594887,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_WEEKLY,SCALE_IN_STARTER_B_WEEKLY-EP-024,GLOBAL_SILVER_MINERS,2025-09-01,2026-04-01,1.0213023480997343,0.6494795449043804,0.3640673145295108,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_WEEKLY,SCALE_IN_STARTER_B_WEEKLY-EP-025,GLOBAL_OIL_GAS,2026-04-01,2026-05-01,0.03283582089552217,-0.023880597014924843,1.727272727272716,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_WEEKLY,SCALE_IN_STARTER_B_WEEKLY-EP-026,GLOBAL_SEMICONDUCTORS,2026-05-01,2026-08-21,0.3988584745957655,0.1440075198865256,0.6389508332937538,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_A_MONTHLY,SCALE_IN_STARTER_A_MONTHLY-EP-001,GLOBAL_CYBERSECURITY,2021-09-01,2021-10-01,0.021940314027243835,-0.033066444837266507,2.50710900473927,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_A_MONTHLY,SCALE_IN_STARTER_A_MONTHLY-EP-002,GLOBAL_OIL_GAS,2021-10-01,2021-12-01,0.12390755486502303,0.054962128568654345,0.5564263322884018,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_A_MONTHLY,SCALE_IN_STARTER_A_MONTHLY-EP-003,GLOBAL_SEMICONDUCTORS,2021-12-01,2022-02-01,0.0030034593415630972,-0.1295286535384509,44.12648809523754,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_A_MONTHLY,SCALE_IN_STARTER_A_MONTHLY-EP-004,GLOBAL_OIL_GAS,2022-02-01,2022-09-01,0.47388294524858243,0.350377595972307,0.2606241699867229,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_A_MONTHLY,SCALE_IN_STARTER_A_MONTHLY-EP-005,GLOBAL_INFRASTRUCTURE,2022-09-01,2022-10-03,0.02030008236658576,-0.07661078372924779,4.773914920431569,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_A_MONTHLY,SCALE_IN_STARTER_A_MONTHLY-EP-006,GLOBAL_OIL_GAS,2022-10-03,2022-12-01,0.18460441910192538,0.061297220242338524,0.667953667953666,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_A_MONTHLY,SCALE_IN_STARTER_A_MONTHLY-EP-007,GLOBAL_GOLD_MINERS,2022-12-01,2023-03-01,0.1300995823964024,-0.03790555734018641,1.2913580246913583,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_A_MONTHLY,SCALE_IN_STARTER_A_MONTHLY-EP-008,EUROPE_BANKS,2022-12-01,2023-04-03,0.3216842561964146,0.13144110259389885,0.5913971540041945,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_A_MONTHLY,SCALE_IN_STARTER_A_MONTHLY-EP-009,CHINA_INTERNET,2023-08-01,2023-09-01,0.0028184451577544234,-0.025757457136146633,10.138888888889614,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_A_MONTHLY,SCALE_IN_STARTER_A_MONTHLY-EP-010,GLOBAL_SEMICONDUCTORS,2023-04-03,2023-10-02,0.17651477215823874,0.1306530798391521,0.25981787109564636,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_A_MONTHLY,SCALE_IN_STARTER_A_MONTHLY-EP-011,GLOBAL_URANIUM_NUCLEAR,2023-10-02,2024-01-02,0.05723250705993177,0.04060244744273622,0.2905701754386045,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_A_MONTHLY,SCALE_IN_STARTER_A_MONTHLY-EP-012,GLOBAL_AI,2024-01-02,2024-02-01,0.0,-0.06525556890655348,,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_A_MONTHLY,SCALE_IN_STARTER_A_MONTHLY-EP-013,GLOBAL_SEMICONDUCTORS,2024-02-01,2024-05-01,0.2190165124296859,0.08873162765378328,0.5948632974316487,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_A_MONTHLY,SCALE_IN_STARTER_A_MONTHLY-EP-014,EUROPE_BANKS,2024-05-01,2024-07-01,0.06740448578324587,0.011126155295225981,0.8349344978165902,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_A_MONTHLY,SCALE_IN_STARTER_A_MONTHLY-EP-015,GLOBAL_SEMICONDUCTORS,2024-07-01,2024-08-01,0.05915551839464883,-0.09733835005574121,2.6454652532391023,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_A_MONTHLY,SCALE_IN_STARTER_A_MONTHLY-EP-016,GLOBAL_GENOMICS,2024-08-01,2024-09-02,0.0,-0.03241619228336534,,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_A_MONTHLY,SCALE_IN_STARTER_A_MONTHLY-EP-017,GLOBAL_GOLD_MINERS,2024-08-01,2024-12-02,0.18274582560296793,0.015769944341372355,0.913705583756348,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_A_MONTHLY,SCALE_IN_STARTER_A_MONTHLY-EP-018,GLOBAL_SOFTWARE,2024-12-02,2025-03-03,0.08825688073394478,-0.04709480122324183,1.5336105336105375,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_A_MONTHLY,SCALE_IN_STARTER_A_MONTHLY-EP-019,EUROPE_BANKS,2025-03-03,2025-04-01,0.07718894009216548,0.03261254874158026,0.577497129735943,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_A_MONTHLY,SCALE_IN_STARTER_A_MONTHLY-EP-020,GLOBAL_GOLD_MINERS,2025-04-01,2025-07-01,0.1376274328081557,0.06846617238183494,0.5025252525252532,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_A_MONTHLY,SCALE_IN_STARTER_A_MONTHLY-EP-021,GLOBAL_URANIUM_NUCLEAR,2025-06-02,2025-07-01,0.18520192887281461,0.1592827004219406,0.13995117982099292,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_A_MONTHLY,SCALE_IN_STARTER_A_MONTHLY-EP-022,EUROPE_BANKS,2025-07-01,2025-09-01,0.20113689456470896,0.1432019934589619,0.28803716608594887,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_A_MONTHLY,SCALE_IN_STARTER_A_MONTHLY-EP-023,GLOBAL_SILVER_MINERS,2025-09-01,2026-04-01,1.0213023480997343,0.6494795449043804,0.3640673145295108,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_A_MONTHLY,SCALE_IN_STARTER_A_MONTHLY-EP-024,GLOBAL_OIL_GAS,2026-04-01,2026-05-01,0.03283582089552217,-0.023880597014924843,1.727272727272716,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_A_MONTHLY,SCALE_IN_STARTER_A_MONTHLY-EP-025,GLOBAL_SEMICONDUCTORS,2026-05-01,2026-08-21,0.3988584745957655,0.1440075198865256,0.6389508332937538,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_MONTHLY,SCALE_IN_STARTER_B_MONTHLY-EP-001,GLOBAL_CYBERSECURITY,2021-09-01,2021-10-01,0.021940314027243835,-0.033066444837266507,2.50710900473927,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_MONTHLY,SCALE_IN_STARTER_B_MONTHLY-EP-002,GLOBAL_OIL_GAS,2021-10-01,2021-12-01,0.12390755486502303,0.054962128568654345,0.5564263322884018,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_MONTHLY,SCALE_IN_STARTER_B_MONTHLY-EP-003,GLOBAL_SEMICONDUCTORS,2021-12-01,2022-02-01,0.0030034593415630972,-0.1295286535384509,44.12648809523754,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_MONTHLY,SCALE_IN_STARTER_B_MONTHLY-EP-004,GLOBAL_OIL_GAS,2022-02-01,2022-09-01,0.47388294524858243,0.350377595972307,0.2606241699867229,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_MONTHLY,SCALE_IN_STARTER_B_MONTHLY-EP-005,GLOBAL_INFRASTRUCTURE,2022-09-01,2022-10-03,0.02030008236658576,-0.07661078372924779,4.773914920431569,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_MONTHLY,SCALE_IN_STARTER_B_MONTHLY-EP-006,GLOBAL_OIL_GAS,2022-10-03,2022-12-01,0.18460441910192538,0.061297220242338524,0.667953667953666,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_MONTHLY,SCALE_IN_STARTER_B_MONTHLY-EP-007,EUROPE_BANKS,2022-12-01,2023-04-03,0.3216842561964146,0.13144110259389885,0.5913971540041945,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_MONTHLY,SCALE_IN_STARTER_B_MONTHLY-EP-008,CHINA_INTERNET,2023-08-01,2023-09-01,0.0028184451577544234,-0.025757457136146633,10.138888888889614,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_MONTHLY,SCALE_IN_STARTER_B_MONTHLY-EP-009,GLOBAL_SEMICONDUCTORS,2023-04-03,2023-10-02,0.17651477215823874,0.1306530798391521,0.25981787109564636,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_MONTHLY,SCALE_IN_STARTER_B_MONTHLY-EP-010,GLOBAL_URANIUM_NUCLEAR,2023-10-02,2024-01-02,0.05723250705993177,0.04060244744273622,0.2905701754386045,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_MONTHLY,SCALE_IN_STARTER_B_MONTHLY-EP-011,GLOBAL_AI,2024-01-02,2024-02-01,0.0,-0.06525556890655348,,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_MONTHLY,SCALE_IN_STARTER_B_MONTHLY-EP-012,GLOBAL_SEMICONDUCTORS,2024-02-01,2024-05-01,0.2190165124296859,0.08873162765378328,0.5948632974316487,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_MONTHLY,SCALE_IN_STARTER_B_MONTHLY-EP-013,EUROPE_BANKS,2024-05-01,2024-07-01,0.06740448578324587,0.011126155295225981,0.8349344978165902,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_MONTHLY,SCALE_IN_STARTER_B_MONTHLY-EP-014,GLOBAL_SEMICONDUCTORS,2024-07-01,2024-08-01,0.05915551839464883,-0.09733835005574121,2.6454652532391023,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_MONTHLY,SCALE_IN_STARTER_B_MONTHLY-EP-015,GLOBAL_GOLD_MINERS,2024-08-01,2024-12-02,0.18274582560296793,0.015769944341372355,0.913705583756348,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_MONTHLY,SCALE_IN_STARTER_B_MONTHLY-EP-016,GLOBAL_SOFTWARE,2024-12-02,2025-03-03,0.08825688073394478,-0.04709480122324183,1.5336105336105375,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_MONTHLY,SCALE_IN_STARTER_B_MONTHLY-EP-017,EUROPE_BANKS,2025-03-03,2025-04-01,0.07718894009216548,0.03261254874158026,0.577497129735943,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_MONTHLY,SCALE_IN_STARTER_B_MONTHLY-EP-018,GLOBAL_GOLD_MINERS,2025-04-01,2025-07-01,0.1376274328081557,0.06846617238183494,0.5025252525252532,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_MONTHLY,SCALE_IN_STARTER_B_MONTHLY-EP-019,GLOBAL_URANIUM_NUCLEAR,2025-06-02,2025-07-01,0.18520192887281461,0.1592827004219406,0.13995117982099292,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_MONTHLY,SCALE_IN_STARTER_B_MONTHLY-EP-020,EUROPE_BANKS,2025-07-01,2025-09-01,0.20113689456470896,0.1432019934589619,0.28803716608594887,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_MONTHLY,SCALE_IN_STARTER_B_MONTHLY-EP-021,GLOBAL_SILVER_MINERS,2025-09-01,2026-04-01,1.0213023480997343,0.6494795449043804,0.3640673145295108,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_MONTHLY,SCALE_IN_STARTER_B_MONTHLY-EP-022,GLOBAL_OIL_GAS,2026-04-01,2026-05-01,0.03283582089552217,-0.023880597014924843,1.727272727272716,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
SCALE_IN_STARTER_B_MONTHLY,SCALE_IN_STARTER_B_MONTHLY-EP-023,GLOBAL_SEMICONDUCTORS,2026-05-01,2026-08-21,0.3988584745957655,0.1440075198865256,0.6389508332937538,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-EP-001,GLOBAL_CYBERSECURITY,2021-09-01,2021-10-01,0.021940314027243835,-0.033066444837266507,2.50710900473927,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-EP-002,GLOBAL_OIL_GAS,2021-10-01,2021-12-01,0.12390755486502303,0.054962128568654345,0.5564263322884018,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-EP-003,GLOBAL_SEMICONDUCTORS,2021-12-01,2022-01-31,0.0030034593415630972,-0.14243637761350147,48.42410714285647,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-EP-004,GLOBAL_OIL_GAS,2022-02-01,2022-07-18,0.47388294524858243,0.12712397734424008,0.7317397078353278,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-EP-005,GLOBAL_OIL_GAS,2022-08-01,2022-08-08,0.006305004597399133,-0.005122816235387129,1.8125000000000528,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-EP-006,GLOBAL_OIL_GAS,2022-08-30,2022-09-01,0.0038910505836575737,-0.01773861295490964,5.558823529411793,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-EP-007,GLOBAL_INFRASTRUCTURE,2022-09-01,2022-10-03,0.02030008236658576,-0.07661078372924779,4.773914920431569,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-EP-008,GLOBAL_OIL_GAS,2022-10-03,2022-12-01,0.18460441910192538,0.061297220242338524,0.667953667953666,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-EP-009,EUROPE_BANKS,2022-12-01,2023-03-27,0.3216842561964146,0.0767724330782309,0.7613422739863432,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-EP-010,GLOBAL_SEMICONDUCTORS,2023-04-03,2023-05-09,0.0,-0.07341011517275897,,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-EP-011,GLOBAL_SEMICONDUCTORS,2023-05-22,2023-08-29,0.158102279728898,0.12451797632451456,0.21242137344237735,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-EP-012,GLOBAL_SEMICONDUCTORS,2023-09-01,2023-09-11,0.009176316364430948,-0.03200786541402656,4.48809523809519,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
