evaluation_id,signal_id,signal_family,signal_role,registry_class,universe_id,primary_decision_universe,cohort_id,ranking_mode,frequency_id,forward_horizon_sessions,authorised_family_count,scheduled_observation_dates,overlapping_forward_returns,historical_eligibility_warning,status,ic_observation_count,ic_mean,ic_median,ic_standard_deviation,ic_information_ratio,ic_positive_frequency,ic_hac_lag,ic_hac_standard_error,ic_hac_t_statistic,ic_hac_p_value,ic_confidence_interval_low,ic_confidence_interval_high,bh_fdr_q_value,headline_predeclared_test,multiple_testing_family,fdr_survives_q_0_10,spread_mean,spread_median,spread_hac_t_statistic,spread_hac_p_value,mean_monotonicity_score,strict_monotonicity_frequency,benchmark_id,top_rank_vs_cross_section_median_hit_rate,top_rank_vs_equal_weight_hit_rate,top_rank_vs_benchmark_hit_rate,deepvue_used
A3EVAL-2AA318BB92DEE681,ABOVE_GBP_CASH_294,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,EXPERIMENTAL,False,SECTOR_INDUSTRY,WITHIN_COHORT,MONTH_END,63,3,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,2,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-3009692E177CEFF1,ABOVE_GBP_CASH_294,CASH_RELATIVE_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,EXPERIMENTAL,False,SECTOR_INDUSTRY,WITHIN_COHORT,MONTH_END,126,3,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,5,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-3BBBB9D7DC7F265D,TREND_MA_210,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,EXPERIMENTAL,False,SECTOR_INDUSTRY,WITHIN_COHORT,WEEKLY_WEDNESDAY,1,3,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-CE0ACADB1BFAC04A,TREND_MA_210,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,EXPERIMENTAL,False,SECTOR_INDUSTRY,WITHIN_COHORT,WEEKLY_WEDNESDAY,5,3,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-A86E1D79C73E84FA,TREND_MA_210,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,EXPERIMENTAL,False,SECTOR_INDUSTRY,WITHIN_COHORT,WEEKLY_WEDNESDAY,21,3,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,4,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-6BFA19BCE655F303,TREND_MA_210,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,EXPERIMENTAL,False,SECTOR_INDUSTRY,WITHIN_COHORT,WEEKLY_WEDNESDAY,42,3,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,8,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-3CEB42906822F1B1,TREND_MA_210,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,EXPERIMENTAL,False,SECTOR_INDUSTRY,WITHIN_COHORT,WEEKLY_WEDNESDAY,63,3,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,12,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-1663B8AB7DD514E0,TREND_MA_210,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,EXPERIMENTAL,False,SECTOR_INDUSTRY,WITHIN_COHORT,WEEKLY_WEDNESDAY,126,3,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,25,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-07B8691BDABA4570,TREND_MA_210,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,EXPERIMENTAL,False,SECTOR_INDUSTRY,WITHIN_COHORT,MONTH_END,1,3,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-BEC4D58440721408,TREND_MA_210,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,EXPERIMENTAL,False,SECTOR_INDUSTRY,WITHIN_COHORT,MONTH_END,5,3,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-39267C34AFA9AA93,TREND_MA_210,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,EXPERIMENTAL,False,SECTOR_INDUSTRY,WITHIN_COHORT,MONTH_END,21,3,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-DE7FD95985C3D595,TREND_MA_210,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,EXPERIMENTAL,False,SECTOR_INDUSTRY,WITHIN_COHORT,MONTH_END,42,3,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-0C6E1EBE73EF2403,TREND_MA_210,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,EXPERIMENTAL,False,SECTOR_INDUSTRY,WITHIN_COHORT,MONTH_END,63,3,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,2,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-4402638E711DEF59,TREND_MA_210,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,EXPERIMENTAL,False,SECTOR_INDUSTRY,WITHIN_COHORT,MONTH_END,126,3,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,5,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-9BA5B42FD93C2CF9,TREND_MA_294,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,EXPERIMENTAL,False,SECTOR_INDUSTRY,WITHIN_COHORT,WEEKLY_WEDNESDAY,1,3,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-2481BCC3C061ABA7,TREND_MA_294,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,EXPERIMENTAL,False,SECTOR_INDUSTRY,WITHIN_COHORT,WEEKLY_WEDNESDAY,5,3,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-A792929BF1237908,TREND_MA_294,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,EXPERIMENTAL,False,SECTOR_INDUSTRY,WITHIN_COHORT,WEEKLY_WEDNESDAY,21,3,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,4,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-46A2C36D71A4D868,TREND_MA_294,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,EXPERIMENTAL,False,SECTOR_INDUSTRY,WITHIN_COHORT,WEEKLY_WEDNESDAY,42,3,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,8,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-722FE54F52A4CE23,TREND_MA_294,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,EXPERIMENTAL,False,SECTOR_INDUSTRY,WITHIN_COHORT,WEEKLY_WEDNESDAY,63,3,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,12,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-DA4A4201413EC9B7,TREND_MA_294,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,EXPERIMENTAL,False,SECTOR_INDUSTRY,WITHIN_COHORT,WEEKLY_WEDNESDAY,126,3,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,25,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-6797EE5FA90AA526,TREND_MA_294,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,EXPERIMENTAL,False,SECTOR_INDUSTRY,WITHIN_COHORT,MONTH_END,1,3,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-D354F8BF7F3E96F7,TREND_MA_294,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,EXPERIMENTAL,False,SECTOR_INDUSTRY,WITHIN_COHORT,MONTH_END,5,3,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-D4BA62A5C7302A8F,TREND_MA_294,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,EXPERIMENTAL,False,SECTOR_INDUSTRY,WITHIN_COHORT,MONTH_END,21,3,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-BC5E637558348815,TREND_MA_294,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,EXPERIMENTAL,False,SECTOR_INDUSTRY,WITHIN_COHORT,MONTH_END,42,3,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-E8E607B3E046FF57,TREND_MA_294,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,EXPERIMENTAL,False,SECTOR_INDUSTRY,WITHIN_COHORT,MONTH_END,63,3,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,2,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-6A410CFBD6284F10,TREND_MA_294,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,EXPERIMENTAL,False,SECTOR_INDUSTRY,WITHIN_COHORT,MONTH_END,126,3,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,5,,,,,,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,,,,,,,GLOBAL_ALL_WORLD,,,,False
A3EVAL-E043E14F1F5CA958,MOM_21,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,1,7,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,189,0.07496433562161409,0.07142857142857145,0.46509575428721167,0.1611804342022034,0.5502645502645502,1,0.03560913097525856,2.1051998060188484,0.03527391914867172,0.0051717213893376635,0.1447569498538905,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,0.001243247363404289,8.859117101154418e-05,1.157125134778461,0.24722123895118586,0.48742138364779874,0.18238993710691823,GLOBAL_ALL_WORLD,0.27040816326530615,0.3078231292517007,0.47440273037542663,False
A3EVAL-19A1AB02C1A498CC,MOM_21,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,5,7,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,178,0.07501854353175266,0.08088968085954831,0.46327144857930996,0.16193215394949995,0.5617977528089888,1,0.036057290463966205,2.0805374604262714,0.037476263389787136,0.004347552842279362,0.14568953422122596,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,0.0019864810138838524,0.002212404963935634,0.7334214036458155,0.4633014487345105,0.5033557046979866,0.18791946308724833,GLOBAL_ALL_WORLD,0.2884955752212389,0.31150442477876106,0.46714031971580816,False
A3EVAL-AE24EB7967C70D72,MOM_21,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,21,7,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,143,0.16782971126112728,0.24999999999999992,0.4343029718028467,0.3864346370102992,0.6573426573426573,4,0.048159349690689156,3.4848832540106844,0.0004923518088725609,0.07343912034850635,0.2622203021737482,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,0.017998270211852224,0.023080390146301415,2.087115683019891,0.03687767874185331,0.5798319327731093,0.2689075630252101,GLOBAL_ALL_WORLD,0.25826446280991733,0.2809917355371901,0.4297520661157025,False
A3EVAL-7A28E5E46D8F0216,MOM_21,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,42,7,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,102,0.2042921808021737,0.2857142857142857,0.42466679434657567,0.48106464532154686,0.6470588235294118,8,0.06443014385914272,3.1707546897427012,0.001520434816165155,0.07801141931951944,0.330572942284828,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,0.02876206337503803,0.04179667789971928,1.761108356553409,0.07822006491623079,0.5802469135802469,0.2716049382716049,GLOBAL_ALL_WORLD,0.24742268041237114,0.24742268041237114,0.3711340206185567,False
A3EVAL-F312585704D1DD8C,MOM_21,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,63,7,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,75,0.10285714285714284,0.14285714285714285,0.48676498892191733,0.21130760263787646,0.5733333333333334,12,0.10711336580690835,0.9602643151234913,0.3369222050008893,-0.10708119638726163,0.3127954821015473,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,0.053280609986830346,0.07100844415112391,2.0412191921976643,0.04122904488985476,0.5677966101694916,0.23728813559322035,GLOBAL_ALL_WORLD,0.21875,0.225,0.35,False
A3EVAL-897E46B0D3546CC5,MOM_21,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,126,7,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,22,0.3555194805194805,0.4285714285714286,0.43448265661902996,0.8182593139297912,0.8181818181818182,21,0.08875981238932397,4.005410454903602,6.19098838393396e-05,0.18155344496187345,0.5294855160770876,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,0.1365361306133085,0.17893533970886402,8.12891349382518,4.331552807076086e-16,0.75,0.5,GLOBAL_ALL_WORLD,0.12135922330097088,0.1262135922330097,0.2524271844660194,False
A3EVAL-B2B5349D0B877B6B,MOM_21,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,MONTH_END,1,7,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,43,0.006783927047766732,0.0,0.46004239685582515,0.014746308370992986,0.4883720930232558,1,0.0817704596138642,0.08296305389258832,0.9338809170240766,-0.15348322879469412,0.16705108289022758,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,-0.0026330412673380723,-0.0008453904917213109,-0.9919192553377488,0.3212369152812964,0.4594594594594595,0.13513513513513514,GLOBAL_ALL_WORLD,0.2949640287769784,0.2949640287769784,0.5217391304347826,False
A3EVAL-8FA88103A62B0B3E,MOM_21,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,MONTH_END,5,7,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,39,0.15464994449333822,0.1428571428571429,0.46821321613608735,0.3302981188134357,0.6410256410256411,1,0.06303068651801592,2.453565922197832,0.014144761055094995,0.031112068997192655,0.2781878199894838,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,0.0033485065966128926,0.006439734155917002,0.5939184724841629,0.5525666432159947,0.48484848484848486,0.18181818181818182,GLOBAL_ALL_WORLD,0.3484848484848485,0.3787878787878788,0.553030303030303,False
A3EVAL-47D07838D745A4F0,MOM_21,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,MONTH_END,21,7,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,33,0.19925852254497747,0.14285714285714288,0.44666329444328523,0.44610453785626253,0.5757575757575758,1,0.07308813563993714,2.726277265117401,0.006405316721518666,0.05600840899352233,0.3425086360964326,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,0.024620537117847594,0.02041869154048078,1.9521167172769265,0.05092434890408212,0.5892857142857143,0.21428571428571427,GLOBAL_ALL_WORLD,0.2719298245614035,0.2894736842105263,0.49122807017543857,False
A3EVAL-2B9145DD70979903,MOM_21,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,MONTH_END,42,7,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,23,0.20900621118012422,0.35714285714285704,0.4726038939645604,0.4422439464618486,0.6521739130434783,1,0.10189170207953509,2.0512584137320347,0.04024178801319441,0.009302144780750504,0.40871027757949796,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,0.04494619698853201,0.05904605784547201,1.8835326376288344,0.05962822108505609,0.6052631578947368,0.3157894736842105,GLOBAL_ALL_WORLD,0.24731182795698925,0.27956989247311825,0.3870967741935484,False
A3EVAL-440A23E622E8BE61,MOM_21,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,MONTH_END,63,7,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,18,0.06269841269841264,0.3107142857142857,0.4907827221953677,0.12775187443019653,0.5555555555555556,2,0.14160838949003982,0.44275916790101344,0.6579399405286179,-0.2148489306107857,0.340245756007611,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,0.05867813438810203,0.054156724658779604,1.6647628555602525,0.09596007723997033,0.5333333333333333,0.2,GLOBAL_ALL_WORLD,0.1794871794871795,0.21794871794871795,0.358974358974359,False
A3EVAL-351232B538822902,MOM_21,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,MONTH_END,126,7,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,5,0.21428571428571425,0.14285714285714288,0.3243911093675884,0.6605782590758162,0.8,4,0.11111677990074319,1.9284730395996745,0.05379631453884479,-0.0034991723978065603,0.43207060096923505,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,0.013037950346552784,0.03567925445481701,0.24993052395639886,0.8026410774426004,0.6,0.2,GLOBAL_ALL_WORLD,0.16326530612244897,0.16326530612244897,0.30612244897959184,False
A3EVAL-AA905D5A707DA06B,MOM_63,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,1,7,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,96,0.03193706171499608,1.2833405221743737e-17,0.5037941432377835,0.06339307858909002,0.5,1,0.056841460881088504,0.5618620848223437,0.5742099880438372,-0.07947015444057975,0.1433442778705719,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,0.001250166428536763,0.0010257075427074405,0.6937342156435654,0.48784890431365857,0.5533333333333333,0.26666666666666666,GLOBAL_ALL_WORLD,0.1883289124668435,0.20689655172413793,0.4562334217506631,False
A3EVAL-204708982622B0A2,MOM_63,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,5,7,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,90,0.009090824158602727,-2.8015635332369817e-17,0.5020052410798657,0.01810902240591635,0.4777777777777778,1,0.0485492560264775,0.187249504990248,0.8514650118258374,-0.08606396912950735,0.1042456174467128,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,0.003596955952211003,0.0041997766577989235,1.0716726536557688,0.2838670877562842,0.5071428571428571,0.2,GLOBAL_ALL_WORLD,0.21763085399449036,0.22865013774104684,0.4490358126721763,False
A3EVAL-ED74080CD36301C3,MOM_63,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,EXPERIMENTAL,False,THEMATIC,WITHIN_COHORT,WEEKLY_WEDNESDAY,21,7,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,72,0.029101755668748706,0.0714285714285714,0.4773749488558646,0.0609620503516105,0.5277777777777778,4,0.09443040131096175,0.30818206070009035,0.7579438020831886,-0.15597842994640024,0.21418194128389764,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False,0.02106718587668868,0.017990782313845093,2.017244326168845,0.04367002240594478,0.6181818181818182,0.2545454545454545,GLOBAL_ALL_WORLD,0.16825396825396827,0.18412698412698414,0.4126984126984127,False
