record_type,date,analysis_context_id,eligible_rs63_count,positive_global_rs_fraction,improving_acceleration_fraction,leading_state_fraction,rs63_cross_sectional_dispersion,leadership_breadth_regime,best_signal_id,warning,forward_horizon_sessions,observation_count,mean_top3_advantage_vs_global,median_top3_advantage_vs_global,positive_frequency,hac_t_statistic,hac_p_value,market_concentration_regime,regime_threshold_uses_future_data
WEEKLY_BREADTH,2013-12-13,ALL_EQUITY_OPPORTUNITIES,33.0,0.5454545454545454,0.5357142857142857,0.34375,0.042235156039429546,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2013-12-20,ALL_EQUITY_OPPORTUNITIES,33.0,0.48484848484848486,0.5,0.34375,0.047200706809282365,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2013-12-27,ALL_EQUITY_OPPORTUNITIES,30.0,0.4666666666666667,0.5,0.3448275862068966,0.05033306864165194,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2014-01-03,ALL_EQUITY_OPPORTUNITIES,33.0,0.3939393939393939,0.5384615384615384,0.40625,0.046791845427892186,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2014-01-10,ALL_EQUITY_OPPORTUNITIES,34.0,0.5,0.5,0.3225806451612903,0.05522656865631677,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2014-01-17,ALL_EQUITY_OPPORTUNITIES,33.0,0.45454545454545453,0.5769230769230769,0.3870967741935484,0.04937220357369055,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2014-01-24,ALL_EQUITY_OPPORTUNITIES,32.0,0.5,0.44,0.3225806451612903,0.046740164644109725,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2014-01-31,ALL_EQUITY_OPPORTUNITIES,34.0,0.38235294117647056,0.4,0.3333333333333333,0.04398033558500364,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2014-02-07,ALL_EQUITY_OPPORTUNITIES,32.0,0.5625,0.48,0.22580645161290322,0.038863580763502596,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
WEEKLY_BREADTH,2014-02-14,ALL_EQUITY_OPPORTUNITIES,33.0,0.6060606060606061,0.5416666666666666,0.21875,0.03873087662765117,MEDIUM,MH_LEVEL_EQ,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",,,,,,,,,
