evaluation_id,signal_id,signal_family,signal_role,registry_class,universe_id,primary_decision_universe,cohort_id,ranking_mode,frequency_id,forward_horizon_sessions,authorised_family_count,scheduled_observation_dates,overlapping_forward_returns,historical_eligibility_warning,status,ic_observation_count,ic_mean,ic_median,ic_standard_deviation,ic_information_ratio,ic_positive_frequency,ic_hac_lag,ic_hac_standard_error,ic_hac_t_statistic,ic_hac_p_value,ic_confidence_interval_low,ic_confidence_interval_high,bh_fdr_q_value,headline_predeclared_test,multiple_testing_family,fdr_survives_q_0_10
A3EVAL-A69BA3C58C218D2A,MOM_21,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,126,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,285,0.06567554432008053,0.03485182501631548,0.3867293478653407,0.16982301623239823,0.5473684210526316,25,0.0463373852524283,1.417333843122683,0.1563853449119737,-0.025144061912436386,0.15649515055259744,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-A15406999B3FF4E4,MOM_21,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,1,38,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,166,-0.007098200886885603,-0.008272358415201115,0.36424726962717935,-0.019487313917688046,0.5,1,0.027196843987090127,-0.2609935509522721,0.7940974805450047,-0.06040303559473698,0.04620663382096577,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-B4550584C44AA9DD,MOM_21,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,5,38,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,159,0.03275992515632313,0.06855566004285696,0.39516033255579075,0.08290286867722968,0.5660377358490566,1,0.03100226795748206,1.05669447155452,0.2906510489211126,-0.028003403479401848,0.09352325379204811,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-2FB192D2FDA1C88C,MOM_21,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,21,38,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,139,0.03392875160886548,0.07104162448580505,0.3750221328527311,0.09047133125390519,0.5611510791366906,1,0.030333104734156718,1.1185387023920392,0.26333698659489047,-0.0255230412093631,0.09338054442709406,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-FDF67186464A9381,MOM_21,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,42,38,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,118,-0.0018382610378601262,0.008573670950048715,0.40306571869310415,-0.004560698051475287,0.5169491525423728,1,0.03877608955582626,-0.04740707634310485,0.9621887892570472,-0.07783800002857934,0.07416147795285909,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-DD02D75F88C1C1A5,MOM_21,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,63,38,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,101,0.030128692508832773,-3.469446951953614e-17,0.37612879406630695,0.08010206339991469,0.49504950495049505,2,0.035122035476993975,0.8578287704472026,0.39098702064852653,-0.03870923208981348,0.09896661710747903,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-37DECD992E095ECC,MOM_21,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,126,38,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,68,0.06050260238233845,0.00533861593722538,0.38615741487939537,0.15667859803037737,0.5,5,0.05864785896634522,1.0316250831434026,0.30224778524359097,-0.05444508896208267,0.17545029372675958,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-E571F030C4BC8829,MOM_63,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,1,38,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,483,-0.0014781312750190467,-0.01755408781619479,0.37423741834999774,-0.003949715347909586,0.4886128364389234,1,0.016820046658936116,-0.08787914237049685,0.929972734434096,-0.0344448169448171,0.031488554394779,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-5028CA17B2A4A7BC,MOM_63,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,5,38,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,467,0.02468139580960471,0.028111090407416002,0.40065111394277925,0.06160321274716259,0.5224839400428265,1,0.01929962930666045,1.2788533612449735,0.2009486988593302,-0.013145182546423502,0.06250797416563292,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-B2589F787B80A938,MOM_63,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,21,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,413,0.05418728432597181,0.03748757438293309,0.41127635354641345,0.1317539504975616,0.5399515738498789,4,0.03403800253896257,1.5919642835664283,0.11139272998790921,-0.012525974756077737,0.12090054340802135,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-CD3850FA1FABDD8D,MOM_63,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,42,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,366,0.04349063276224511,0.025411535462655815,0.4121490212168588,0.10552162087839052,0.5273224043715847,8,0.04591061543448983,0.9472892565402916,0.3434914038176742,-0.046492519997423674,0.13347378552191388,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-1CE5C8A7E2C40F3A,MOM_63,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,63,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,322,0.06445709649168671,0.056717776682852716,0.40011662637492723,0.16109577118969187,0.546583850931677,12,0.05220626930960954,1.2346619925937166,0.21695632669986076,-0.03786531112234674,0.16677950410572018,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-38CC4E5A86368D30,MOM_63,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,126,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,235,0.14817738914207781,0.19094228467981955,0.37936066237468863,0.39059766559487213,0.6468085106382979,25,0.061566266908126006,2.4067950938652767,0.016093196526767398,0.02750972333957069,0.26884505494458494,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-8E967754B79542BA,MOM_63,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,1,38,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,115,-0.018348506224898514,-0.04545476231932412,0.36874268847764147,-0.04975964757606595,0.43478260869565216,1,0.034870956229733,-0.5261830534275258,0.5987610273354542,-0.08669432454164783,0.04999731209185079,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-33CD07CC25547E90,MOM_63,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,5,38,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,109,0.09078827974140173,0.0951184603965962,0.40592627253729124,0.22365706751109904,0.5963302752293578,1,0.037142978957714144,2.4442918228169233,0.014513681500451797,0.01798937870575293,0.16358718077705053,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-CAA48FEFCDF9680A,MOM_63,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,21,38,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,100,0.012913983512645666,0.009795778450829733,0.4072811500772355,0.03170778591200869,0.51,1,0.04238412471101298,0.3046891637068567,0.7606029035477133,-0.0701573744371939,0.09598534146248523,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-6F6106F6148536B8,MOM_63,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,42,38,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,88,0.03587626125509454,0.028997048693637735,0.42536753176627945,0.08434179521441931,0.5227272727272727,1,0.05164029225024328,0.6947338926984001,0.48722208366904884,-0.06533685170650516,0.13708937421669423,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-81D0B5939DAD502E,MOM_63,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,63,38,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,78,0.03960151651043205,0.07181716758890722,0.4378281858533352,0.09044990201635365,0.5512820512820513,2,0.06256561889783649,0.6329597182615173,0.5267599484084555,-0.08302484319978606,0.16222787622065016,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-AADFD9D3FACDD208,MOM_63,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,126,38,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,54,0.1439828009721435,0.17008690129813125,0.36468961177886894,0.3948091646203733,0.6296296296296297,5,0.06630423601084799,2.171547545598543,0.029889807194541363,0.014028886368437743,0.27393671557584925,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-71D9E3D664499333,MOM_126,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,1,38,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,320,0.020689694317443906,0.01715436733647629,0.38487739643471375,0.05375658458797923,0.515625,1,0.021928163021840415,0.943521547921593,0.3454141989403884,-0.022288715452486306,0.06366810408737411,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-51B127BA92BD5347,MOM_126,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,5,38,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,311,0.020053387457669408,0.016973811636296604,0.4130634710432879,0.04854795658163602,0.5176848874598071,1,0.02299234015867509,0.872176878007052,0.383111891370183,-0.025010771173627717,0.06511754608896653,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-5A19CFB33F6F7747,MOM_126,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,21,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,281,0.037516421774670225,0.0405444550067311,0.40529745667170514,0.09256515469589756,0.5266903914590747,4,0.04076997495802561,0.920197322007064,0.3574696535136461,-0.042391260793659874,0.11742410434300032,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-E96B01725C90A8BF,MOM_126,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,42,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,247,0.04281176377005116,0.04796930945977793,0.393712381452171,0.1087386777427319,0.5465587044534413,8,0.0502810950281079,0.8514485165074215,0.3945202507083113,-0.055737371588276304,0.14136089912837863,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-F9F3825D7D7073A9,MOM_126,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,63,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,235,0.07893557464325854,0.09435019850902164,0.35994395977554355,0.21929962289819158,0.5574468085106383,12,0.05256215706563189,1.501756759044257,0.13315993940612142,-0.024084360155117487,0.18195550944163458,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-6192050404FD58C6,MOM_126,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,126,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,222,0.16922221375346283,0.1469436597936731,0.3333817512909711,0.5075929114241409,0.6801801801801802,25,0.059304238418143786,2.853459015193934,0.004324610585775363,0.05298804232332438,0.2854563851836013,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-97D8BEFBCD1A14B2,MOM_126,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,1,38,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,77,-0.062071749357758416,-0.05518267483744728,0.40113121195350093,-0.15474175907546622,0.4155844155844156,1,0.03975637951881856,-1.561302867842303,0.1184523072703654,-0.13999282137034863,0.0158493226548318,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-70A1CC3AE9971BF4,MOM_126,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,5,38,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,72,-0.0020246296963262744,-0.002252903760505014,0.42710612243865337,-0.0047403434180859315,0.4861111111111111,1,0.04514931503303362,-0.04484297701626146,0.9642324688237204,-0.090515661087725,0.08646640169507246,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-D99F53CEBEA2D72F,MOM_126,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,21,38,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,68,-0.014546809380627725,-0.04925711408493993,0.4239918065772298,-0.0343091756844552,0.47058823529411764,1,0.04972586302524077,-0.2925401088211136,0.7698736979771014,-0.11200771001027157,0.08291409124901611,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-8EAA0B2F14BC047E,MOM_126,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,42,38,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,61,0.0026904775574382793,-0.004699713220259979,0.4224431305073744,0.006368851481161232,0.4918032786885246,1,0.056650176926018446,0.04749283591738598,0.9621204400042488,-0.10834182893537987,0.11372278405025642,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-067D420F9F8942AE,MOM_126,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,63,38,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,54,0.0458558754692763,0.0280665044843825,0.39142696095030194,0.11715052881883233,0.5185185185185185,2,0.06661867583492494,0.6883336375959052,0.4912427037187038,-0.08471432986492539,0.176426080803478,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-69FA5922FAA3B393,MOM_126,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,126,38,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,51,0.15850395452292654,0.1958516154766655,0.33970839032823835,0.46658828287924936,0.6666666666666666,5,0.06453180575219979,2.4562144616187713,0.014040933562751308,0.03202393939128026,0.28498396965457284,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-92EE95FD645CA2C4,MOM_252,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,1,38,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,222,0.014854090570997557,-1.1729255775843348e-16,0.3844661646598409,0.038635625020838484,0.4954954954954955,1,0.02688751844740671,0.5524530127260676,0.5806380184431386,-0.03784447721957591,0.06755265836157102,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-1DA730B162AFE5D5,MOM_252,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,5,38,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,221,0.03948170813759726,0.054413549601492195,0.42392257976450315,0.09313424201072298,0.5701357466063348,1,0.028799321164150946,1.3709249573126612,0.17039835043699192,-0.01696392412334074,0.09592734039853526,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-E357E9A0B35DC3F0,MOM_252,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,21,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,218,0.06100573207736393,0.10273747392931784,0.4484475503275811,0.13603760803866713,0.573394495412844,4,0.053790293443109816,1.1341401612148736,0.2567357596127876,-0.044421305788972326,0.16643276994370018,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-349C993F3703C64B,MOM_252,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,42,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,214,0.055624005722742835,0.03818994411986261,0.4614478987041739,0.12054233181892199,0.5280373831775701,8,0.07158379581281431,0.7770474461593934,0.43713077825942714,-0.08467765594704232,0.195925667392528,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-4632CDBB321FB0A6,MOM_252,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,63,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,209,0.05530747850032045,0.06891992463475884,0.4435657973706856,0.12468832995728092,0.5598086124401914,12,0.07902458755567839,0.6998768384757774,0.48400422310235647,-0.09957786700194132,0.2101928240025822,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-F5498C9DF4472D1B,MOM_252,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,126,38,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,196,0.08521607941370574,0.055632205222274536,0.34684472154461843,0.24568942273132865,0.5714285714285714,25,0.07076131977325077,1.2042748734304862,0.22848335498799266,-0.053473558840387764,0.22390571766779924,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-10CBE2FA3D09F24D,MOM_252,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,1,38,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,51,0.11789162997710982,0.11453250137651931,0.3826380861661309,0.3081021838634342,0.6274509803921569,1,0.0517094846255607,2.2798840644185105,0.02261456542902942,0.01654290245188321,0.21924035750233645,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-013250BE485CBE84,MOM_252,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,5,38,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,51,0.09820697875909822,0.17320508075688762,0.4541367830211326,0.21624977854861033,0.6274509803921569,1,0.062176434265056826,1.5794887551840613,0.11422399374086259,-0.023656593087535316,0.22007055060573175,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-9688CF5AC800DB80,MOM_252,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,21,38,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,50,0.0897321769862018,0.10024773875035498,0.4223232491562984,0.2124727378032476,0.56,1,0.06495098294335508,1.3815368593337354,0.16711395272881613,-0.037569410343249524,0.21703376431565313,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-A378CD0372053EBA,MOM_252,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,42,38,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,49,0.03496553991602949,0.04271788288583798,0.4704643277446508,0.07432134139404377,0.5306122448979592,1,0.07807766918493753,0.44783022189364896,0.6542757304179825,-0.11806387968328086,0.18799495951533984,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-65FBA065B226691C,MOM_252,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,63,38,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,48,0.06138954539639133,-0.01832373407080283,0.45202443606521997,0.13581023612522972,0.5,2,0.08250807650299147,0.7440428622059266,0.45685054472743925,-0.10032331298314745,0.2231024037759301,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-D9DB56CAC54B031F,MOM_252,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,MONTH_END,126,38,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,45,0.11114808045251995,0.13841244515356993,0.30704394320371003,0.3619940497532567,0.6666666666666666,5,0.06785207613068357,1.638094024395775,0.10140208134538532,-0.02183954503988972,0.24413570594492962,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
A3EVAL-82CB32CCDC7F14D5,MOM_12_1,TWELVE_MINUS_ONE_MOMENTUM,CONTINUOUS_RANK,PRIMARY,CORE,True,GLOBAL_CATEGORY_NEUTRAL,WITHIN_OPPORTUNITY_TYPE,WEEKLY_WEDNESDAY,1,38,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,222,0.025766628175781594,0.010232343933635538,0.38261123656704404,0.06734414913417361,0.5045045045045045,1,0.027179834933813665,0.9480053222739061,0.34312674472586735,-0.027504869400236793,0.07903812575179998,,False,DIAGNOSTIC_NOT_IN_HEADLINE_FDR_FAMILY,False
