module_id,counterfactual_event_id,review_date,execution_date,counterfactual_end_date,family,action_type,allocation_reduced,position_return_at_reduction,realised_profit_locked_return_equivalent,profit_remaining_invested_return_equivalent,family_counterfactual_return,actual_cash_return,avoided_downside_return_equivalent,foregone_upside_return_equivalent,incremental_cost_return_equivalent,net_monetisation_value,warning
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-CF-045,2023-12-08,2023-12-11,2023-12-27,GLOBAL_URANIUM_NUCLEAR,FIRST_WEAKENING_75,0.25,0.028804518355821207,0.006999512016591598,0.020998536049774794,0.030282637954239355,0.002219020091184687,0.0,0.007015904465763667,0.00051596,-0.007531864465763667,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-CF-047,2023-12-22,2023-12-27,2024-01-02,GLOBAL_URANIUM_NUCLEAR,FAILED_EXIT,1.0,0.05283966112331351,0.05018775704834003,0.0,-0.015379134255685711,0.0008315891007066867,0.016210723356392398,0.0,0.0020159600000000002,0.014194763356392397,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-CF-048,2024-04-05,2024-04-08,2024-04-29,GLOBAL_SEMICONDUCTORS,FIRST_WEAKENING_75,0.25,0.1643984757757213,0.03529686769518467,0.10589060308555401,-0.03155113459745107,0.0029200352134401975,0.008617792452722817,0.0,0.00051596,0.008101832452722817,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-CF-051,2024-04-26,2024-04-29,2024-05-01,GLOBAL_SEMICONDUCTORS,STRONGER_WEAKENING_50,0.5,0.13636363636363624,0.059999999999999956,0.059999999999999956,-0.03707270101107374,0.0002778038611381817,0.01867525243610596,0.0,0.00101596,0.01765929243610596,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-CF-052,2024-06-14,2024-06-17,2024-06-24,EUROPE_BANKS,FAILED_EXIT,1.0,-0.047153705775003885,0.0,0.0,0.028839133609150247,0.0009726694493095156,0.0,0.02786646415984073,0.0020159600000000002,-0.029882424159840732,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-CF-053,2024-06-21,2024-06-24,2024-07-01,EUROPE_BANKS,FIRST_WEAKENING_75,0.25,,0.0,0.0,0.0157303370786519,0.0009726694493092936,0.0,0.003689416907335652,0.00051596,-0.004205376907335652,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-CF-054,2024-07-19,2024-07-22,2024-07-29,GLOBAL_SEMICONDUCTORS,FIRST_WEAKENING_75,0.25,-0.060340022296543894,0.0,0.0,-0.04798351486605812,0.0009726694493095156,0.012239046078841909,0.0,0.00051596,0.01172308607884191,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-CF-055,2024-07-26,2024-07-29,2024-08-01,GLOBAL_SEMICONDUCTORS,STRONGER_WEAKENING_50,0.5,-0.09726867335562994,0.0,0.0,0.0014687693259123336,0.0004167425471570674,0.0,0.0005260133893776331,0.00101596,-0.001541973389377633,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-CF-056,2024-09-30,2024-10-01,2024-10-14,GLOBAL_GOLD_MINERS,FIRST_WEAKENING_75,0.25,0.015769944341372577,0.0038812785388127042,0.011643835616438112,0.006814814814814607,0.00172224899654716,0.0,0.0012731414545668618,0.00051596,-0.0017891014545668618,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-CF-058,2024-10-11,2024-10-14,2024-10-21,GLOBAL_GOLD_MINERS,STRONGER_WEAKENING_50,0.5,0.0598330241187377,0.02822757111597343,0.02822757111597343,0.10815185403178362,0.0009269965794080903,0.0,0.053612428726187766,0.00101596,-0.05462838872618777,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-CF-059,2024-11-15,2024-11-18,2024-12-02,GLOBAL_GOLD_MINERS,FAILED_EXIT,1.0,-0.018089053803340138,0.0,0.0,-0.006201784903947849,0.0017632102919324932,0.007964995195880342,0.0,0.0020159600000000002,0.0059490351958803415,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-CF-061,2025-01-10,2025-01-13,2025-01-27,GLOBAL_SOFTWARE,FIRST_WEAKENING_75,0.25,-0.005810397553516866,0.0,0.0,0.03861410685508848,0.0017632155346363199,0.0,0.00921272283011304,0.00051596,-0.00972868283011304,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-CF-063,2025-01-24,2025-01-27,2025-02-10,GLOBAL_SOFTWARE,STRONGER_WEAKENING_50,0.5,0.06030581039755334,0.028437932625749805,0.028437932625749805,0.061824908993256766,0.0017380808123523828,0.0,0.030043414090452192,0.00101596,-0.03105937409045219,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-CF-065,2025-02-21,2025-02-24,2025-03-03,GLOBAL_SOFTWARE,FAILED_EXIT,1.0,0.013700305810397273,0.013515144201761522,0.0,-0.02509229710280958,0.0008362276238267352,0.025928524726636315,0.0,0.0020159600000000002,0.023912564726636314,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-CF-066,2025-05-16,2025-05-19,2025-06-02,GLOBAL_GOLD_MINERS,FIRST_WEAKENING_75,0.25,-0.026876737720111232,0.0,0.0,0.1252621766487998,0.0015833192520748884,0.0,0.030919714349181227,0.00051596,-0.03143567434918123,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-CF-068,2025-05-30,2025-06-02,2025-06-23,GLOBAL_GOLD_MINERS,STRONGER_WEAKENING_50,0.5,0.04622335495829466,0.022090576901782722,0.022090576901782722,0.012322667495081152,0.0023773325112412813,0.0,0.004972667491919935,0.00101596,-0.005988627491919935,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-CF-071,2025-06-27,2025-06-30,2025-07-01,GLOBAL_GOLD_MINERS,FIRST_WEAKENING_75,0.25,0.03197405004633902,0.00774584643017508,0.02323753929052524,0.011626631567401624,0.00011317362927565355,0.0,0.0028783644845314926,0.00051596,-0.003394324484531493,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-CF-072,2025-06-30,2025-07-01,2025-07-07,EUROPE_BANKS,FIRST_WEAKENING_75,0.25,,0.0,0.0,0.028655972589939127,0.0006792681270992862,0.0,0.00699417611570996,0.00051596,-0.00751013611570996,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-CF-073,2025-07-18,2025-07-21,2025-07-28,EUROPE_BANKS,FIRST_WEAKENING_75,0.25,0.04158230805170504,0.00998056220095687,0.02994168660287061,0.033607169529499714,0.0007925133697113118,0.0,0.0082036640399471,0.00051596,-0.0087196240399471,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-CF-074,2025-10-24,2025-10-27,2025-11-10,GLOBAL_SILVER_MINERS,FIRST_WEAKENING_75,0.25,0.16993464052287544,0.0363128491620111,0.1089385474860333,0.05478562148116062,0.0014941576881204455,0.0,0.013322865948260043,0.00051596,-0.013838825948260042,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-CF-076,2025-11-07,2025-11-10,2025-12-08,GLOBAL_SILVER_MINERS,STRONGER_WEAKENING_50,0.5,0.10021786492374707,0.04554455445544546,0.04554455445544546,0.10511188667624771,0.0029910923317655325,0.0,0.05106039717224109,0.00101596,-0.05207635717224109,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-CF-080,2026-02-20,2026-02-23,2026-03-02,GLOBAL_SILVER_MINERS,FIRST_WEAKENING_75,0.25,0.7952069716775607,0.11074029126213598,0.33222087378640797,0.05381855458739082,0.0007020976388496525,0.0,0.013279114237135292,0.00051596,-0.013795074237135291,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-CF-081,2026-03-13,2026-03-16,2026-03-23,GLOBAL_SILVER_MINERS,FIRST_WEAKENING_75,0.25,0.654563059791818,0.09890270665691295,0.29670811997073887,-0.1178684329369265,0.0007023381621851232,0.029642692774777907,0.0,0.00051596,0.029126732774777907,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-CF-082,2026-03-20,2026-03-23,2026-04-01,GLOBAL_SILVER_MINERS,FAILED_EXIT,1.0,0.3967562333575403,0.2840554592720969,0.0,0.1627986348122863,0.0009029649915885951,0.0,0.1618956698206977,0.0020159600000000002,-0.1639116298206977,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-CF-084,2026-04-24,2026-04-27,2026-05-01,GLOBAL_OIL_GAS,FIRST_WEAKENING_75,0.25,-0.05634328358208929,0.0,0.0,0.024275646045418986,0.0004014350033185732,0.0,0.005968552760525103,0.00051596,-0.006484512760525103,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-CF-085,2026-07-17,2026-07-20,2026-07-27,GLOBAL_SEMICONDUCTORS,FIRST_WEAKENING_75,0.25,0.1472748398186956,0.032092318838345985,0.09627695651503795,-0.043626276635985395,0.0007026844049571324,0.011082240260235632,0.0,0.00051596,0.010566280260235632,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-CF-086,2026-07-24,2026-07-27,2026-08-10,GLOBAL_SEMICONDUCTORS,STRONGER_WEAKENING_50,0.5,0.19732424059784104,0.08240217390876269,0.08240217390876269,0.04759393539881329,0.0014062407950223843,0.0,0.023093847301895454,0.00101596,-0.024109807301895454,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-CF-088,2026-08-07,2026-08-10,2026-08-17,GLOBAL_SEMICONDUCTORS,FAILED_EXIT,1.0,0.19539355154701332,0.16345541708347483,0.0,0.04870375031462393,0.0007027531240699769,0.0,0.04800099719055395,0.0020159600000000002,-0.05001695719055395,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_WEEKLY,EXIT_FAST_TAPER_WEEKLY-CF-089,2026-08-14,2026-08-17,2026-08-21,GLOBAL_SEMICONDUCTORS,FIRST_WEAKENING_75,0.25,,0.0,0.0,-0.07560302412096487,0.00040153805116949215,0.01900114054303359,0.0,0.00051596,0.01848518054303359,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_MONTHLY,EXIT_FAST_TAPER_MONTHLY-CF-001,2022-06-30,2022-07-01,2022-08-01,GLOBAL_OIL_GAS,FIRST_WEAKENING_75,0.25,0.1532410320956561,0.03321964529331485,0.09965893587994455,0.05956854558107172,0.0010058794136365012,0.0,0.014640666541858804,0.00051596,-0.015156626541858804,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_MONTHLY,EXIT_FAST_TAPER_MONTHLY-CF-002,2022-07-29,2022-08-01,2022-09-01,GLOBAL_OIL_GAS,STRONGER_WEAKENING_50,0.5,0.2378854625550646,0.09608540925266855,0.09608540925266855,0.12741363457244126,0.0013839415398630983,0.0,0.06301484651628908,0.00101596,-0.06403080651628908,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_MONTHLY,EXIT_FAST_TAPER_MONTHLY-CF-003,2022-08-31,2022-09-01,2022-10-03,GLOBAL_INFRASTRUCTURE,STRONGER_WEAKENING_50,0.5,,0.0,0.0,-0.07661078372924779,0.001618652171676782,0.039114717950462286,0.0,0.00101596,0.03809875795046228,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_MONTHLY,EXIT_FAST_TAPER_MONTHLY-CF-004,2023-04-28,2023-05-02,2023-06-01,GLOBAL_SEMICONDUCTORS,FIRST_WEAKENING_75,0.25,-0.07586379569354007,0.0,0.0,0.18007601306139942,0.0035080365134916303,0.0,0.04414199413697695,0.00051596,-0.04465795413697695,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_MONTHLY,EXIT_FAST_TAPER_MONTHLY-CF-005,2023-07-31,2023-08-01,2023-09-01,GLOBAL_SEMICONDUCTORS,FIRST_WEAKENING_75,0.25,0.16725087631447266,0.035821535821535994,0.10746460746460798,-0.01751528260773083,0.004288424709405936,0.005450926829284192,0.0,0.00051596,0.0049349668292841915,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_MONTHLY,EXIT_FAST_TAPER_MONTHLY-CF-006,2023-08-31,2023-09-01,2023-10-02,GLOBAL_SEMICONDUCTORS,STRONGER_WEAKENING_50,0.5,0.15729679212930825,0.0679587091224448,0.0679587091224448,-0.021848372296263685,0.004302945801578861,0.013075659048921273,0.0,0.00101596,0.012059699048921273,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_MONTHLY,EXIT_FAST_TAPER_MONTHLY-CF-007,2023-11-30,2023-12-01,2024-01-02,GLOBAL_URANIUM_NUCLEAR,FIRST_WEAKENING_75,0.25,-0.0025729526200179986,0.0,0.0,0.004360993337370722,0.004443312186635184,2.057971231611555e-05,0.0,0.00051596,-0.0004953802876838844,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_MONTHLY,EXIT_FAST_TAPER_MONTHLY-CF-008,2024-09-30,2024-10-01,2024-11-01,GLOBAL_GOLD_MINERS,FIRST_WEAKENING_75,0.25,0.015769944341372577,0.0038812785388127042,0.011643835616438112,0.03674074074074074,0.0041117993005503894,0.0,0.008157235360047588,0.00051596,-0.008673195360047587,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_MONTHLY,EXIT_FAST_TAPER_MONTHLY-CF-009,2025-01-31,2025-02-03,2025-03-03,GLOBAL_SOFTWARE,FIRST_WEAKENING_75,0.25,0.07859327217125367,0.018216614686702548,0.054649844060107644,-0.09302596344161129,0.0033685147414805883,0.02409861954577297,0.0,0.00051596,0.02358265954577297,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_MONTHLY,EXIT_FAST_TAPER_MONTHLY-CF-010,2025-05-30,2025-06-02,2025-07-01,GLOBAL_GOLD_MINERS,FIRST_WEAKENING_75,0.25,0.04622335495829466,0.011045288450891361,0.033135865352674085,-0.0449414932173553,0.0032852256092283927,0.012056679706645923,0.0,0.00051596,0.011540719706645924,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_MONTHLY,EXIT_FAST_TAPER_MONTHLY-CF-011,2025-06-30,2025-07-01,2025-08-01,EUROPE_BANKS,FIRST_WEAKENING_75,0.25,,0.0,0.0,0.08651300420495223,0.003514447760013306,0.0,0.02074963911123473,0.00051596,-0.02126559911123473,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_MONTHLY,EXIT_FAST_TAPER_MONTHLY-CF-012,2025-10-31,2025-11-03,2025-12-01,GLOBAL_SILVER_MINERS,FIRST_WEAKENING_75,0.25,0.15274751876059023,0.03312683746325065,0.09938051238975196,0.20309810671256523,0.002990510881289765,0.0,0.050026898957818866,0.00051596,-0.05054285895781887,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_MONTHLY,EXIT_FAST_TAPER_MONTHLY-CF-013,2025-11-28,2025-12-01,2026-01-02,GLOBAL_SILVER_MINERS,STRONGER_WEAKENING_50,0.5,0.3430162188332124,0.12770367700072102,0.12770367700072102,0.03433476394849788,0.0033233976777644614,0.0,0.01550568313536671,0.00101596,-0.01652164313536671,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_FAST_TAPER_MONTHLY,EXIT_FAST_TAPER_MONTHLY-CF-014,2026-07-31,2026-08-03,2026-08-21,GLOBAL_SEMICONDUCTORS,FIRST_WEAKENING_75,0.25,0.12618577480196347,0.02801175827854709,0.08403527483564127,0.020805724887357657,0.0018082614807555242,0.0,0.004749365851650533,0.00051596,-0.0052653258516505335,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_MFE_GIVEBACK_LOCK_WEEKLY,EXIT_MFE_GIVEBACK_LOCK_WEEKLY-CF-001,2021-11-12,2021-11-15,2021-11-22,GLOBAL_OIL_GAS,MFE_25_GIVEBACK_WEAKENING_CAP50,0.5,0.085259273645369,0.039280601288475714,0.039280601288475714,-0.039447731755424376,8.945898345658065e-06,0.019728338826885017,0.0,0.00101596,0.018712378826885017,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_MFE_GIVEBACK_LOCK_WEEKLY,EXIT_MFE_GIVEBACK_LOCK_WEEKLY-CF-002,2021-11-19,2021-11-22,2021-12-01,GLOBAL_OIL_GAS,MFE_50_GIVEBACK_OR_FAILED_EXIT,1.0,0.025441833365702937,0.024810606060606876,0.0,0.014000373343288963,1.140290728729454e-05,0.0,0.013988970436001669,0.0020159600000000002,-0.01600493043600167,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_MFE_GIVEBACK_LOCK_WEEKLY,EXIT_MFE_GIVEBACK_LOCK_WEEKLY-CF-004,2022-01-28,2022-01-31,2022-02-01,GLOBAL_SEMICONDUCTORS,MFE_50_GIVEBACK_OR_FAILED_EXIT,1.0,-0.1775169615002996,0.0,0.0,0.015051622687923594,5.443917718173097e-06,0.0,0.01504617877020542,0.0020159600000000002,-0.01706213877020542,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_MFE_GIVEBACK_LOCK_WEEKLY,EXIT_MFE_GIVEBACK_LOCK_WEEKLY-CF-005,2022-06-17,2022-06-20,2022-09-01,GLOBAL_OIL_GAS,MFE_50_GIVEBACK_OR_FAILED_EXIT,1.0,0.16519823788546084,0.1417769376181462,0.0,0.15970814754762808,0.0027481889071450105,0.0,0.15695995864048307,0.0020159600000000002,-0.15897591864048308,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_MFE_GIVEBACK_LOCK_WEEKLY,EXIT_MFE_GIVEBACK_LOCK_WEEKLY-CF-017,2022-11-18,2022-11-21,2022-12-01,GLOBAL_OIL_GAS,MFE_50_GIVEBACK_OR_FAILED_EXIT,1.0,0.08564979805179429,0.07889265784002669,0.0,0.01846785225718195,0.0007908807899510428,0.0,0.017676971467230906,0.0020159600000000002,-0.019692931467230907,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_MFE_GIVEBACK_LOCK_WEEKLY,EXIT_MFE_GIVEBACK_LOCK_WEEKLY-CF-019,2023-03-17,2023-03-20,2023-04-03,EUROPE_BANKS,MFE_50_GIVEBACK_OR_FAILED_EXIT,1.0,0.06112555384512541,0.05760444993867981,0.0,0.05021253985122209,0.0015509757437666138,0.0,0.04866156410745548,0.0020159600000000002,-0.05067752410745548,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_MFE_GIVEBACK_LOCK_WEEKLY,EXIT_MFE_GIVEBACK_LOCK_WEEKLY-CF-021,2023-05-05,2023-05-09,2023-10-02,GLOBAL_SEMICONDUCTORS,MFE_50_GIVEBACK_OR_FAILED_EXIT,1.0,-0.0723084626940409,0.0,0.0,0.22023032881473537,0.019238961532255017,0.0,0.20099136728248035,0.0020159600000000002,-0.20300732728248036,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_MFE_GIVEBACK_LOCK_WEEKLY,EXIT_MFE_GIVEBACK_LOCK_WEEKLY-CF-045,2023-12-22,2023-12-27,2024-01-02,GLOBAL_URANIUM_NUCLEAR,MFE_50_GIVEBACK_OR_FAILED_EXIT,1.0,0.05283966112331351,0.05018775704834003,0.0,-0.015379134255685711,0.0008315891007066867,0.016210723356392398,0.0,0.0020159600000000002,0.014194763356392397,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_MFE_GIVEBACK_LOCK_WEEKLY,EXIT_MFE_GIVEBACK_LOCK_WEEKLY-CF-046,2024-04-19,2024-04-22,2024-05-01,GLOBAL_SEMICONDUCTORS,MFE_50_GIVEBACK_OR_FAILED_EXIT,1.0,0.08038468517510422,0.07440376217668784,0.0,0.016862977713753002,0.001250686155325198,0.0,0.015612291558427804,0.0020159600000000002,-0.017628251558427805,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_MFE_GIVEBACK_LOCK_WEEKLY,EXIT_MFE_GIVEBACK_LOCK_WEEKLY-CF-048,2024-06-14,2024-06-17,2024-07-01,EUROPE_BANKS,MFE_50_GIVEBACK_OR_FAILED_EXIT,1.0,-0.047153705775003885,0.0,0.0,0.045023119980530435,0.0019462849844764651,0.0,0.04307683499605397,0.0020159600000000002,-0.04509279499605397,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_MFE_GIVEBACK_LOCK_WEEKLY,EXIT_MFE_GIVEBACK_LOCK_WEEKLY-CF-050,2024-11-15,2024-11-18,2024-12-02,GLOBAL_GOLD_MINERS,MFE_50_GIVEBACK_OR_FAILED_EXIT,1.0,-0.018089053803340138,0.0,0.0,-0.006201784903947849,0.0017632102919324932,0.007964995195880342,0.0,0.0020159600000000002,0.0059490351958803415,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_MFE_GIVEBACK_LOCK_WEEKLY,EXIT_MFE_GIVEBACK_LOCK_WEEKLY-CF-052,2025-02-21,2025-02-24,2025-03-03,GLOBAL_SOFTWARE,MFE_50_GIVEBACK_OR_FAILED_EXIT,1.0,0.013700305810397273,0.013515144201761522,0.0,-0.02509229710280958,0.0008362276238267352,0.025928524726636315,0.0,0.0020159600000000002,0.023912564726636314,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_MFE_GIVEBACK_LOCK_WEEKLY,EXIT_MFE_GIVEBACK_LOCK_WEEKLY-CF-053,2025-05-16,2025-05-19,2025-07-01,GLOBAL_GOLD_MINERS,MFE_50_GIVEBACK_OR_FAILED_EXIT,1.0,-0.026876737720111232,0.0,0.0,0.07469121416919133,0.004873746422257685,0.0,0.06981746774693365,0.0020159600000000002,-0.07183342774693365,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
