test_type,central_signal_id,neighbour_signal_id,universe_id,cohort_id,frequency_id,forward_horizon_sessions,central_ic_mean,neighbour_ic_mean,ic_mean_difference,central_spread_mean,neighbour_spread_mean,spread_mean_difference,directionally_stable_ic,directionally_stable_spread,status,historical_eligibility_warning
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,GLOBAL,WEEKLY_WEDNESDAY,5,0.03331755856626841,0.043602055919848046,0.010284497353579634,0.001362946032483925,0.0012418406629035898,-0.00012110536958033513,True,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,GLOBAL,WEEKLY_WEDNESDAY,21,0.06297445779037966,0.03130345663082135,-0.031671001159558315,0.007607791393344255,0.00428319194491839,-0.003324599448425865,True,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,GLOBAL,WEEKLY_WEDNESDAY,42,0.09668601325537832,0.04745973553400813,-0.049226277721370185,0.01383377875843163,0.009148607305942082,-0.004685171452489548,True,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,GLOBAL,WEEKLY_WEDNESDAY,63,0.09964436688901368,0.07849427244856437,-0.02115009444044931,0.01948417387353607,0.015211228708065672,-0.004272945165470398,True,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,GLOBAL,WEEKLY_WEDNESDAY,126,0.15535055496697883,0.10557821104381014,-0.04977234392316869,0.03738582133565783,0.02897191727749136,-0.008413904058166468,True,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,GLOBAL,MONTH_END,1,0.022549571359307276,0.0787423916895907,0.05619282033028342,0.0002256892588751673,0.000235142607721771,9.45334884660371e-06,True,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,GLOBAL,MONTH_END,5,0.07713966793975027,0.11270504057950137,0.0355653726397511,0.0020172907443572904,0.004733937959826291,0.0027166472154690007,True,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,GLOBAL,MONTH_END,21,0.06056768656030359,0.004423114551307296,-0.056144572008996294,0.005794238567572637,-0.0010909120933940933,-0.00688515066096673,True,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,GLOBAL,MONTH_END,42,0.09696092195185217,0.03774388899826822,-0.05921703295358395,0.012060600367878649,0.007406761386652109,-0.00465383898122654,True,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,GLOBAL,MONTH_END,63,0.11190633294268246,0.09365691790610318,-0.018249415036579272,0.01868301327645882,0.01351835033969496,-0.00516466293676386,True,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,GLOBAL,MONTH_END,126,0.16769996740061568,0.1172450870201461,-0.05045488038046958,0.04050618997202267,0.027964251802599857,-0.012541938169422812,True,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,1,0.020137557847392785,0.037397017590449645,0.01725945974305686,-2.2080640532529454e-05,0.00034756605414797907,0.00036964669468050854,True,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,5,0.0457303527087941,0.04965200497440455,0.003921652265610448,0.000430351975025174,0.0005390590304322984,0.00010870705540712446,True,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,21,0.03245462578619836,0.04117021042607008,0.008715584639871723,0.0035446432438323195,0.003390842545882517,-0.0001538006979498025,True,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,42,-0.003432945993219241,0.047552263717630106,0.05098520971084935,0.007882402496026291,0.012056604542076053,0.004174202046049761,False,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,63,-0.021640166405880318,0.03463900533608927,0.056279171741969586,0.01171373576423232,0.0183081163082954,0.00659438054406308,False,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,GLOBAL_CATEGORY_NEUTRAL,WEEKLY_WEDNESDAY,126,-0.03931133718090952,-0.023330432582949867,0.01598090459795965,0.014810698869737526,0.021072208156648994,0.006261509286911469,False,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,1,0.04784133869575683,0.06007492566537206,0.012233586969615226,-5.526399461458135e-05,0.0007219380438973002,0.0007772020385118816,True,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,5,0.06363218580532695,0.11650852652483275,0.052876340719505796,9.078267416168447e-05,0.004966832368693106,0.0048760496945314214,True,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,21,0.00011833234031356859,0.016480734857055347,0.01636240251674178,0.0007511368407615596,0.0005821041069928047,-0.0001690327337687549,True,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,42,-0.03335031906637688,0.018311149907334075,0.051661468973710954,0.005066555425864341,0.01051321128027374,0.005446655854409399,False,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,63,-0.041644510299954425,0.01900394462177358,0.060648454921728004,0.009068196376073395,0.017686626189672178,0.008618429813598782,False,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,GLOBAL_CATEGORY_NEUTRAL,MONTH_END,126,-0.05368895043655457,-0.03160678035138073,0.02208217008517384,0.013990728415145951,0.019021239174402113,0.005030510759256162,False,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,GEOGRAPHY,WEEKLY_WEDNESDAY,1,-0.006666509627441913,0.0026580045769469367,0.009324514204388849,-0.0003287807813445207,0.00013708843788786944,0.0004658692192323901,False,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,GEOGRAPHY,WEEKLY_WEDNESDAY,5,-0.00033259588286528965,0.013748374221451797,0.014080970104317086,-0.0003544572223427987,0.00035149852293917894,0.0007059557452819777,False,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,GEOGRAPHY,WEEKLY_WEDNESDAY,21,-0.008870629786460811,0.004682665029777546,0.013553294816238357,0.0004253540238888409,0.0016064772406078627,0.0011811232167190217,False,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,GEOGRAPHY,WEEKLY_WEDNESDAY,42,-0.054466511519203016,-0.023142015843083976,0.031324495676119044,-0.0008185818205263232,0.0025484887521178023,0.0033670705726441255,False,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,GEOGRAPHY,WEEKLY_WEDNESDAY,63,-0.07849807682949231,-0.03665747148386876,0.04184060534562355,-0.0026422829368039696,0.0047336257216657775,0.007375908658469747,False,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,GEOGRAPHY,WEEKLY_WEDNESDAY,126,-0.1358843315559783,-0.12774700922739707,0.00813732232858122,-0.006792688715357033,0.0011659165864554401,0.007958605301812473,False,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,GEOGRAPHY,MONTH_END,1,0.024093559968170926,0.04214800184460038,0.018054441876429454,0.0003560545671891492,0.000505478058355384,0.00014942349116623478,True,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,GEOGRAPHY,MONTH_END,5,0.02201588014834184,0.07225700601634308,0.05024112586800124,0.0005390330692201726,0.0026678346518562487,0.002128801582636076,True,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,GEOGRAPHY,MONTH_END,21,-0.04494176264701502,-0.018397506188364554,0.026544256458650467,-0.0016559375470304237,0.0005537893363188767,0.0022097268833493004,False,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,GEOGRAPHY,MONTH_END,42,-0.07481317445796631,-0.04071650442600644,0.034096670031959875,-0.002569950229477782,0.00325833197747197,0.005828282206949751,False,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,GEOGRAPHY,MONTH_END,63,-0.08132530441977971,-0.04540421814718674,0.035921086272592974,-0.0016385704703917932,0.006842525487376756,0.00848109595776855,False,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,GEOGRAPHY,MONTH_END,126,-0.1340076514582174,-0.11836295967728042,0.015644691780936998,-0.0058756932057337785,0.004300996001363996,0.010176689207097776,False,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,SECTOR_INDUSTRY,WEEKLY_WEDNESDAY,1,-0.010825041941268541,0.04955928227302184,0.06038432421429038,0.00015409997430718372,-0.00021423424932801908,-0.0003683342236352028,False,False,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,SECTOR_INDUSTRY,WEEKLY_WEDNESDAY,5,-0.004345822458235561,0.005022577856841848,0.009368400315077408,0.002381391943065421,0.00152436276265958,-0.0008570291804058409,False,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,SECTOR_INDUSTRY,WEEKLY_WEDNESDAY,21,-0.049391051963674756,-0.003336442138263339,0.046054609825411416,0.010705276457712042,0.01428416364507888,0.0035788871873668384,False,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,SECTOR_INDUSTRY,WEEKLY_WEDNESDAY,42,-0.08342360131243047,-0.06875389260198328,0.01466970871044719,0.02187641414535164,0.029929768755341535,0.008053354609989894,False,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,SECTOR_INDUSTRY,WEEKLY_WEDNESDAY,63,-0.0354959580362603,-0.06146559898023838,-0.02596964094397808,0.0370502128913596,0.04108508068706949,0.004034867795709884,False,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,SECTOR_INDUSTRY,WEEKLY_WEDNESDAY,126,-0.1387633185121293,-0.09326190303199995,0.045501415480129356,0.06129085083794719,0.0701559377737928,0.008865086935845604,False,True,TESTED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,SECTOR_INDUSTRY,MONTH_END,1,-0.06861890727267632,0.05679240013674891,0.12541130740942524,-0.002339864943663282,-0.0014055583474657503,0.0009343065961975319,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,SECTOR_INDUSTRY,MONTH_END,5,0.05045673510946551,0.13736759018643582,0.08691085507697031,0.005857012925570664,0.010211900904231965,0.0043548879786613,True,True,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,SECTOR_INDUSTRY,MONTH_END,21,-0.006272825114034729,0.027706817868911767,0.03397964298294649,0.006433369320426567,0.010611050050779842,0.004177680730353276,False,True,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,SECTOR_INDUSTRY,MONTH_END,42,-0.08001662845747741,-0.03354714013906053,0.04646948831841688,0.01802851577034339,0.030493264734108728,0.012464748963765336,False,True,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,SECTOR_INDUSTRY,MONTH_END,63,-0.03165080358062439,0.0013899431472025473,0.03304074672782693,0.03479022938957339,0.041922184197302426,0.007131954807729032,False,True,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,SECTOR_INDUSTRY,MONTH_END,126,-0.11342518014283524,-0.07111812821885008,0.042307051923985164,0.061054157408711646,0.06838831647889708,0.007334159070185434,False,True,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,THEMATIC,WEEKLY_WEDNESDAY,1,,,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,THEMATIC,WEEKLY_WEDNESDAY,5,,,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,THEMATIC,WEEKLY_WEDNESDAY,21,,,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,THEMATIC,WEEKLY_WEDNESDAY,42,,,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,THEMATIC,WEEKLY_WEDNESDAY,63,,,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,THEMATIC,WEEKLY_WEDNESDAY,126,,,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,THEMATIC,MONTH_END,1,,,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,THEMATIC,MONTH_END,5,,,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,THEMATIC,MONTH_END,21,,,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,THEMATIC,MONTH_END,42,,,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,THEMATIC,MONTH_END,63,,,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,THEMATIC,MONTH_END,126,,,,,,,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,WEEKLY_WEDNESDAY,1,,,,-0.0001258257312979727,-2.4561665495620817e-05,0.00010126406580235189,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,WEEKLY_WEDNESDAY,5,,,,0.0015200145830890522,0.0025967711384955777,0.0010767565554065256,False,True,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,WEEKLY_WEDNESDAY,21,,,,0.0047151013504891145,0.0060981615340233225,0.001383060183534208,False,True,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,WEEKLY_WEDNESDAY,42,,,,0.011885847727271028,0.011389062342799077,-0.0004967853844719504,False,True,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,WEEKLY_WEDNESDAY,63,,,,0.019381419447069958,0.014242522505673151,-0.005138896941396806,False,True,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,WEEKLY_WEDNESDAY,126,,,,0.038255805443577456,0.03089880994059462,-0.0073569955029828375,False,True,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,MONTH_END,1,,,,-0.001739472316766304,-0.0015746330822368519,0.00016483923452945224,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,MONTH_END,5,,,,-7.656288409108444e-05,0.0012273942778855765,0.001303957161976661,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,MONTH_END,21,,,,0.0019379181868006377,-0.0015496495407291133,-0.0034875677275297513,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,MONTH_END,42,,,,0.015765009800143916,0.009745616801622909,-0.006019392998521007,False,True,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,MONTH_END,63,,,,0.021250333280449882,0.010193338112224243,-0.011056995168225638,False,True,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,MONTH_END,126,,,,0.04334545777727853,0.021773177450106297,-0.021572280327172233,False,True,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,DEFENSIVE_FIXED_INCOME_CASH,WEEKLY_WEDNESDAY,1,,,,0.00012155226548817385,0.0007130260242808743,0.0005914737587927005,False,True,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,DEFENSIVE_FIXED_INCOME_CASH,WEEKLY_WEDNESDAY,5,,,,-0.0006254944992508285,0.001731858800997448,0.0023573533002482763,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,DEFENSIVE_FIXED_INCOME_CASH,WEEKLY_WEDNESDAY,21,,,,-0.00885974719383916,0.007801322422332418,0.016661069616171576,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,DEFENSIVE_FIXED_INCOME_CASH,WEEKLY_WEDNESDAY,42,,,,-0.016292986245641062,0.0010731378513263023,0.017366124096967365,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,DEFENSIVE_FIXED_INCOME_CASH,WEEKLY_WEDNESDAY,63,,,,-0.01643073864410074,-0.0169756723606161,-0.0005449337165153618,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,DEFENSIVE_FIXED_INCOME_CASH,WEEKLY_WEDNESDAY,126,,,,-0.03936135801070728,-0.03062504811982194,0.008736309890885342,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,DEFENSIVE_FIXED_INCOME_CASH,MONTH_END,1,,,,-0.0024827422391677785,-0.0001386422656262377,0.002344099973541541,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
LOOKBACK_NEIGHBOURHOOD,ABOVE_GBP_CASH_252,ABOVE_GBP_CASH_210,CORE_EXTENDED,DEFENSIVE_FIXED_INCOME_CASH,MONTH_END,5,,,,-0.0020729461685251695,0.0022222656547412328,0.004295211823266402,False,False,LIMITED,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED
