economic_exposure_family_id,economic_exposure_name,preferred_or_alternate,isin,ticker,exchange,mic,listing_currency,price_unit,instrument_type,product_structure,ucits_status,LSE_current_status,UK_retail_disclosure_status,public_ISA_rules_status,current_investability_state,public_evidence_URLs,public_evidence_date,public_evidence_confidence,warning,current_eligibility_not_historical
SOUTH_KOREA,Broad South Korean equities,PREFERRED,IE00B0M63391,IKOR,London Stock Exchange,XLON,GBP,GBX,ETF,Physical,YES,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,CURRENTLY_INVESTABLE,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D16%26size%3D100;https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-msci-korea-ucits-etf-dist-gb-ie00b0m63391-en.pdf,2026-08-22,HIGH,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,YES
TAIWAN,Broad Taiwanese equities,ALTERNATE,IE00B0M63623,IDTW,London Stock Exchange,XLON,USD,USD,ETF,Physical,YES,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,CURRENTLY_INVESTABLE,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D16%26size%3D100;https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-msci-taiwan-ucits-etf-usd-dist-gb-ie00b0m63623-en.pdf,2026-08-22,HIGH,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,YES
TAIWAN,Broad Taiwanese equities,PREFERRED,IE00B0M63623,ITWN,London Stock Exchange,XLON,GBP,GBX,ETF,Physical,YES,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,CURRENTLY_INVESTABLE,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D16%26size%3D100;https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-msci-taiwan-ucits-etf-usd-dist-gb-ie00b0m63623-en.pdf,2026-08-22,HIGH,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,YES
UK_BROAD_MARKET,Broad UK equities,ALTERNATE,IE0003RA2ZR3,FASA,London Stock Exchange,XLON,GBP,GBX,ETF,NOT_VERIFIED,NOT_DETERMINED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,CURRENT_CANDIDATE_UNVERIFIED,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D10%26size%3D100,2026-08-22,MEDIUM,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,YES
UK_BROAD_MARKET,Broad UK equities,PREFERRED,IE00B539F030,CSUK,London Stock Exchange,XLON,GBP,GBX,ETF,Physical,YES,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,CURRENTLY_INVESTABLE,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D18%26size%3D100;https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-msci-uk-ucits-etf-gbp-acc-gb-ie00b539f030-en.pdf,2026-08-22,HIGH,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,YES
UK_GILTS_ALL,Broad UK government bonds,ALTERNATE,IE0003MKK4H3,GBPG,London Stock Exchange,XLON,GBP,GBX,ETF,NOT_VERIFIED,NOT_DETERMINED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,CURRENT_CANDIDATE_UNVERIFIED,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D6%26size%3D100,2026-08-22,MEDIUM,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,YES
UK_GILTS_ALL,Broad UK government bonds,PREFERRED,IE00B1FZSB30,IGLT,London Stock Exchange,XLON,GBP,GBX,ETF,Physical,YES,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,CURRENTLY_INVESTABLE,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D13%26size%3D100;https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-core-uk-gilts-ucits-etf-gbp-dist-gb-ie00b1fzsb30-en.pdf,2026-08-22,HIGH,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,YES
UK_GILTS_SHORT,Short-duration UK government bonds,ALTERNATE,IE000RCMNFR9,IGL5,London Stock Exchange,XLON,GBP,GBX,ETF,NOT_VERIFIED,NOT_DETERMINED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,CURRENT_CANDIDATE_UNVERIFIED,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D14%26size%3D100,2026-08-22,MEDIUM,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,YES
UK_GILTS_SHORT,Short-duration UK government bonds,PREFERRED,IE00B4WXJK79,IGLS,London Stock Exchange,XLON,GBP,GBX,ETF,Physical,YES,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,CURRENTLY_INVESTABLE,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D14%26size%3D100;https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-uk-gilts-0-5yr-ucits-etf-gbp-dist-gb-ie00b4wxjk79-en.pdf,2026-08-22,HIGH,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,YES
UK_LARGE_CAP,UK large-cap equities,ALTERNATE,IE0005042456,ISFU,London Stock Exchange,XLON,USD,USD,ETF,Physical,YES,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,CURRENTLY_INVESTABLE,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D16%26size%3D100;https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-core-ftse-100-ucits-etf-gbp-dist-gb-ie0005042456-en.pdf,2026-08-22,HIGH,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,YES
UK_LARGE_CAP,UK large-cap equities,PREFERRED,IE0005042456,ISF,London Stock Exchange,XLON,GBP,GBX,ETF,Physical,YES,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,CURRENTLY_INVESTABLE,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D16%26size%3D100;https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-core-ftse-100-ucits-etf-gbp-dist-gb-ie0005042456-en.pdf,2026-08-22,HIGH,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,YES
UK_MID_CAP,UK mid-cap equities,ALTERNATE,IE00BFMXVQ44,VMIG,London Stock Exchange,XLON,GBP,GBX,ETF,NOT_VERIFIED,NOT_DETERMINED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,CURRENT_CANDIDATE_UNVERIFIED,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D28%26size%3D100,2026-08-22,MEDIUM,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,YES
UK_MID_CAP,UK mid-cap equities,PREFERRED,IE00B00FV128,MIDD,London Stock Exchange,XLON,GBP,GBX,ETF,Physical,YES,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,CURRENTLY_INVESTABLE,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D16%26size%3D100;https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-ftse-250-ucits-etf-gbp-dist-gb-ie00b00fv128-en.pdf,2026-08-22,HIGH,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,YES
UK_SMALL_CAP,UK small-cap equities,PREFERRED,IE00B3VWLG82,CUKS,London Stock Exchange,XLON,GBP,GBX,ETF,Physical,YES,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,CURRENTLY_INVESTABLE,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D18%26size%3D100;https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-msci-uk-small-cap-ucits-etf-gbp-acc-gb-ie00b3vwlg82-en.pdf,2026-08-22,HIGH,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,YES
USD_OVERNIGHT_CASH,US-dollar overnight-rate exposure,ALTERNATE,IE000L00POB4,XONS,London Stock Exchange,XLON,GBP,GBX,ETF,NOT_VERIFIED,NOT_DETERMINED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,CURRENT_CANDIDATE_UNVERIFIED,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D12%26size%3D100,2026-08-22,MEDIUM,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,YES
USD_OVERNIGHT_CASH,US-dollar overnight-rate exposure,PREFERRED,IE00069Q7MY9,DCSH,London Stock Exchange,XLON,GBP,GBX,ETF,NOT_VERIFIED,NOT_DETERMINED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,CURRENT_CANDIDATE_UNVERIFIED,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D18%26size%3D100,2026-08-22,MEDIUM,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,YES
US_AEROSPACE_DEFENCE,United States aerospace and defence,ALTERNATE,IE000KDY10O3,GIJO,LONDON STOCK EXCHANGE,XLON,USD,USD,ETF,UCITS_ETF,UCITS_CONFIRMED_PRIMARY_EVIDENCE,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,CURRENT_CANDIDATE_UNVERIFIED,https://hanetf.com/fund/gijo-future-of-us-defence-etf/,2026-08-22,HIGH_PRIMARY_ISSUER_AND_EXACT_ACTIVE_CATALOGUE,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,YES
US_AEROSPACE_DEFENCE,United States aerospace and defence,PREFERRED,IE000KDY10O3,SEAL,LONDON STOCK EXCHANGE,XLON,GBP,GBX,ETF,UCITS_ETF,UCITS_CONFIRMED_PRIMARY_EVIDENCE,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,CURRENT_CANDIDATE_UNVERIFIED,https://hanetf.com/fund/gijo-future-of-us-defence-etf/,2026-08-22,HIGH_PRIMARY_ISSUER_AND_EXACT_ACTIVE_CATALOGUE,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,YES
US_BANKS,Us banking industry,ALTERNATE,IE00BD3V0B10,BNKS,London Stock Exchange,XLON,USD,USD,ETF,NOT_VERIFIED,NOT_DETERMINED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,CURRENT_CANDIDATE_UNVERIFIED,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D17%26size%3D100,2026-08-22,MEDIUM,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,YES
US_BANKS,Us banking industry,PREFERRED,IE00BDVPTJ63,XUFB,London Stock Exchange,XLON,GBP,GBX,ETF,NOT_VERIFIED,NOT_DETERMINED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,CURRENT_CANDIDATE_UNVERIFIED,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D31%26size%3D100,2026-08-22,MEDIUM,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,YES
US_BROAD_LARGE_CAP,Broad US large-cap equities,ALTERNATE,IE0031442068,IDUS,London Stock Exchange,XLON,USD,USD,ETF,Physical,YES,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,CURRENTLY_INVESTABLE,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D16%26size%3D100;https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-core-sp-500-ucits-etf-usd-dist-gb-ie0031442068-en.pdf,2026-08-22,HIGH,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,YES
US_BROAD_LARGE_CAP,Broad US large-cap equities,PREFERRED,IE0031442068,IUSA,London Stock Exchange,XLON,GBP,GBX,ETF,Physical,YES,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,CURRENTLY_INVESTABLE,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D16%26size%3D100;https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-core-sp-500-ucits-etf-usd-dist-gb-ie0031442068-en.pdf,2026-08-22,HIGH,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,YES
US_BROAD_LARGE_CAP_EUR_HEDGED,Broad US large-cap equities hedged to EUR,PREFERRED,IE00B3ZW0K18,IUSE,London Stock Exchange,XLON,EUR,EUR,ETF,Physical,YES,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,CURRENTLY_INVESTABLE,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D17%26size%3D100;https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-sp-500-eur-hedged-ucits-etf-acc-gb-ie00b3zw0k18-en.pdf,2026-08-22,HIGH,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,YES
US_BROAD_LARGE_CAP_GBP_HEDGED,Broad US large-cap equities hedged to GBP,PREFERRED,IE00B3Y8X563,IGUS,London Stock Exchange,XLON,GBP,GBX,ETF,Physical,YES,CONFIRMED,CURRENT_DISCLOSURE_CONFIRMED,RULES_ELIGIBLE,CURRENTLY_INVESTABLE,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D17%26size%3D100;https://www.ishares.com/gls-download/literature/kiid/ucits_kiid-ishares-sp-500-gbp-hedged-ucits-etf-acc-gb-ie00b3y8x563-en.pdf,2026-08-22,HIGH,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,YES
US_COMMUNICATION_SERVICES,Broad communication-services sector,ALTERNATE,IE00BNC1G707,XUCM,London Stock Exchange,XLON,USD,USD,ETF,NOT_VERIFIED,NOT_DETERMINED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,CURRENT_CANDIDATE_UNVERIFIED,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D31%26size%3D100,2026-08-22,MEDIUM,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,YES
US_COMMUNICATION_SERVICES,Broad communication-services sector,PREFERRED,IE00BNC1G707,XUCN,London Stock Exchange,XLON,GBP,GBX,ETF,NOT_VERIFIED,NOT_DETERMINED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,CURRENT_CANDIDATE_UNVERIFIED,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D33%26size%3D100,2026-08-22,MEDIUM,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,YES
US_CONSUMER_STAPLES,Broad consumer-staples sector,PREFERRED,IE00BWBXM385,SXLP,London Stock Exchange,XLON,USD,USD,ETF,NOT_VERIFIED,NOT_DETERMINED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,CURRENT_CANDIDATE_UNVERIFIED,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D26%26size%3D100,2026-08-22,MEDIUM,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,YES
US_FINANCIALS,Broad global financials sector,ALTERNATE,IE00BCHWNT26,XUFN,London Stock Exchange,XLON,USD,USD,ETF,NOT_VERIFIED,NOT_DETERMINED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,CURRENT_CANDIDATE_UNVERIFIED,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D31%26size%3D100,2026-08-22,MEDIUM,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,YES
US_FINANCIALS,Broad global financials sector,PREFERRED,IE00BCHWNT26,XSFN,London Stock Exchange,XLON,GBP,GBX,ETF,NOT_VERIFIED,NOT_DETERMINED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,CURRENT_CANDIDATE_UNVERIFIED,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D31%26size%3D100,2026-08-22,MEDIUM,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,YES
US_HEALTHCARE,Broad global healthcare sector,ALTERNATE,IE00BWBXM617,SXLV,London Stock Exchange,XLON,USD,USD,ETF,NOT_VERIFIED,NOT_DETERMINED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,CURRENT_CANDIDATE_UNVERIFIED,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D26%26size%3D100,2026-08-22,MEDIUM,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,YES
US_HEALTHCARE,Broad global healthcare sector,PREFERRED,IE00BWBXM617,GXLV,London Stock Exchange,XLON,GBP,GBX,ETF,NOT_VERIFIED,NOT_DETERMINED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,CURRENT_CANDIDATE_UNVERIFIED,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D26%26size%3D100,2026-08-22,MEDIUM,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,YES
US_NASDAQ_100,US Nasdaq-100 large-cap growth-biased equities,ALTERNATE,LU1829221024,NASL,London Stock Exchange,XLON,GBP,GBX,ETF,NOT_VERIFIED,NOT_DETERMINED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,CURRENT_CANDIDATE_UNVERIFIED,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D22%26size%3D100,2026-08-22,MEDIUM,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,YES
US_NASDAQ_100,US Nasdaq-100 large-cap growth-biased equities,PREFERRED,IE0001ZFMLN7,N100,London Stock Exchange,XLON,GBP,GBX,ETF,NOT_VERIFIED,NOT_DETERMINED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,CURRENT_CANDIDATE_UNVERIFIED,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D17%26size%3D100,2026-08-22,MEDIUM,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,YES
US_SMALL_CAP,US small-cap equities,ALTERNATE,IE000GTBEXG4,VRSG,London Stock Exchange,XLON,GBP,GBX,ETF,NOT_VERIFIED,NOT_DETERMINED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,CURRENT_CANDIDATE_UNVERIFIED,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D28%26size%3D100,2026-08-22,MEDIUM,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,YES
US_SMALL_CAP,US small-cap equities,PREFERRED,IE0007O06KL9,RU2K,London Stock Exchange,XLON,GBP,GBX,ETF,NOT_VERIFIED,NOT_DETERMINED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,CURRENT_CANDIDATE_UNVERIFIED,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D17%26size%3D100,2026-08-22,MEDIUM,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,YES
US_TOTAL_MARKET,Broad all-cap US equities,ALTERNATE,IE00B77D4428,UC04,London Stock Exchange,XLON,GBP,GBX,ETF,NOT_VERIFIED,NOT_DETERMINED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,CURRENT_CANDIDATE_UNVERIFIED,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D26%26size%3D100,2026-08-22,MEDIUM,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,YES
US_TOTAL_MARKET,Broad all-cap US equities,PREFERRED,IE0002W8NB38,MUSD,London Stock Exchange,XLON,GBP,GBX,ETF,NOT_VERIFIED,NOT_DETERMINED,CONFIRMED,DISCLOSURE_NOT_FOUND,UNCERTAIN,CURRENT_CANDIDATE_UNVERIFIED,https://api.londonstockexchange.com/api/v1/pages?path=live-markets%2Fmarket-data-dashboard%2Fprice-explorer&parameters=categories%3DETFS%26subcategories%3D15%26page%3D18%26size%3D100,2026-08-22,MEDIUM,CURRENT ELIGIBILITY MUST NOT BE BACK-PROJECTED HISTORICALLY,YES
