analysis_context_id,baseline_signal_id,quality_feature,quality_tercile,forward_horizon_sessions,date_observation_count,mean_forward_return,median_forward_return,hac_t_statistic,hac_p_value,trend_quality_in_primary_signal,warning,tercile_3_mean,tercile_1_mean,tercile_3_minus_tercile_1
ALL_EQUITY_OPPORTUNITIES,MH_LEVEL_EQ,REALISED_VOL_63,1,63,595,0.024419858382435357,0.02621020176393949,4.228347650920309,2.3541384040777983e-05,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.03138476282745748,0.024419858382435357,0.006964904445022124
ALL_EQUITY_OPPORTUNITIES,MH_LEVEL_EQ,REALISED_VOL_63,2,21,603,0.01002527007045586,0.011831002935045909,3.3972244708426476,0.0006807310191536537,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.00953624467117431,0.008001509249870621,0.0015347354213036887
ALL_EQUITY_OPPORTUNITIES,MH_LEVEL_EQ,REALISED_VOL_63,2,42,599,0.02016384985533806,0.02076072945929841,3.9686294920458294,7.228717286381253e-05,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.020176488794176276,0.015537274725097154,0.004639214069079122
ALL_EQUITY_OPPORTUNITIES,MH_LEVEL_EQ,REALISED_VOL_63,2,63,595,0.031145733960683583,0.031757636603260364,3.990283414136085,6.599438922007874e-05,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.03138476282745748,0.024419858382435357,0.006964904445022124
ALL_EQUITY_OPPORTUNITIES,MH_LEVEL_EQ,REALISED_VOL_63,3,21,603,0.00953624467117431,0.011300020243696297,2.299318106744828,0.021486882382508194,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.00953624467117431,0.008001509249870621,0.0015347354213036887
ALL_EQUITY_OPPORTUNITIES,MH_LEVEL_EQ,REALISED_VOL_63,3,42,599,0.020176488794176276,0.0202793020886054,2.6133944725959877,0.008964776372878533,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.020176488794176276,0.015537274725097154,0.004639214069079122
ALL_EQUITY_OPPORTUNITIES,MH_LEVEL_EQ,REALISED_VOL_63,3,63,595,0.03138476282745748,0.037682727947619066,2.815484751305112,0.004870370819462838,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.03138476282745748,0.024419858382435357,0.006964904445022124
ALL_EQUITY_OPPORTUNITIES,MH_LEVEL_EQ,REL_R2_63,1,21,594,0.010966238196009776,0.013179348759634103,3.437858291770141,0.0005863344554918918,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.00819732851267555,0.010966238196009776,-0.002768909683334226
ALL_EQUITY_OPPORTUNITIES,MH_LEVEL_EQ,REL_R2_63,1,42,590,0.017209865680962253,0.017176455612418984,3.184534293356654,0.0014498713071126094,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.021533765103871394,0.017209865680962253,0.004323899422909141
ALL_EQUITY_OPPORTUNITIES,MH_LEVEL_EQ,REL_R2_63,1,63,585,0.024768111759299147,0.030406889827790218,3.025815134321687,0.0024796385804428177,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.03527949993069452,0.024768111759299147,0.010511388171395374
ALL_EQUITY_OPPORTUNITIES,MH_LEVEL_EQ,REL_R2_63,2,21,594,0.009736853648042105,0.012385389216757461,3.1606853440919935,0.0015739842996600284,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.00819732851267555,0.010966238196009776,-0.002768909683334226
ALL_EQUITY_OPPORTUNITIES,MH_LEVEL_EQ,REL_R2_63,2,42,590,0.020499400982942815,0.01913846061218788,3.9383963923686545,8.20280004287607e-05,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.021533765103871394,0.017209865680962253,0.004323899422909141
ALL_EQUITY_OPPORTUNITIES,MH_LEVEL_EQ,REL_R2_63,2,63,586,0.03208955119119413,0.03511270097354938,4.433566700358473,9.26868145448886e-06,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.03527949993069452,0.024768111759299147,0.010511388171395374
ALL_EQUITY_OPPORTUNITIES,MH_LEVEL_EQ,REL_R2_63,3,21,594,0.00819732851267555,0.01142265569090023,2.5990961219198727,0.009346959615797543,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.00819732851267555,0.010966238196009776,-0.002768909683334226
ALL_EQUITY_OPPORTUNITIES,MH_LEVEL_EQ,REL_R2_63,3,42,590,0.021533765103871394,0.02296942631266317,3.7193792309897913,0.00019971300946880193,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.021533765103871394,0.017209865680962253,0.004323899422909141
ALL_EQUITY_OPPORTUNITIES,MH_LEVEL_EQ,REL_R2_63,3,63,586,0.03527949993069452,0.036652006175154815,3.995453581714105,6.457050820866917e-05,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.03527949993069452,0.024768111759299147,0.010511388171395374
SECTOR,MH_LEVEL_EQ,LARGEST_1_DAY_MOVE_SHARE_63,1,21,13,-0.01819531608036448,-0.027250335590491725,-1.0976307403059977,0.2723657640375542,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.013052790947989553,-0.01819531608036448,0.03124810702835403
SECTOR,MH_LEVEL_EQ,LARGEST_1_DAY_MOVE_SHARE_63,1,42,9,-0.017142745124070477,-0.020488007564743393,-1.773423606997683,0.07615854010745088,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.01719385957955971,-0.017142745124070477,0.03433660470363019
SECTOR,MH_LEVEL_EQ,LARGEST_1_DAY_MOVE_SHARE_63,1,63,5,-0.016473724890020646,-0.01819371184727181,-1.409394006109093,0.15871869542673633,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.03440595916156055,-0.016473724890020646,0.05087968405158119
SECTOR,MH_LEVEL_EQ,LARGEST_1_DAY_MOVE_SHARE_63,2,21,13,0.012258469737233709,0.01614232661789361,0.67744073778049,0.4981263585562494,NO,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED",0.013052790947989553,-0.01819531608036448,0.03124810702835403
