research_group_id,formation_horizon_sessions,global_parent_state,forward_horizon_sessions,family_observation_count,date_observation_count,mean_forward_relative_global,global_relative_hac_p_value,mean_forward_relative_parent,parent_relative_hac_p_value,parent_mapping_frozen_before_a3r1,warning
THEME,21,NEITHER_STRONG,63,598,231,-0.01195478773479582,0.03159156384367361,-0.013540630280295516,0.002889713697259224,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,21,NEITHER_STRONG,126,197,122,-0.023702584735772685,0.005720299894530528,-0.020764113580428786,0.013961866201959109,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,21,PARENT_ONLY,5,268,177,-0.001081538657178471,0.5518812779872806,-0.002048501712454097,0.16765799974713835,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,21,PARENT_ONLY,10,250,163,-0.0010645661884629445,0.7407851773406784,7.73538672711392e-05,0.9777763886528705,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,21,PARENT_ONLY,21,212,136,-0.003121189181969143,0.5287370817066335,-0.0017866652173222902,0.6551038236543878,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,21,PARENT_ONLY,42,131,86,-0.015635942199282195,0.19003270920010795,-0.0057738563611079265,0.5055802794515989,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,21,PARENT_ONLY,63,92,62,-0.014245221527094268,0.388599253591579,-0.004402868164924372,0.756839557684714,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,21,PARENT_ONLY,126,20,14,-0.01758106523168655,0.00368967147154501,-0.021938377545009317,0.06390976497356632,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,BOTH_STRONG,5,508,273,0.001613241499914678,0.3819313731830838,0.002208486612115724,0.08372307916457149,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,BOTH_STRONG,10,474,259,0.0031675054996565173,0.31161743651422646,0.004376547733049246,0.052315091433907376,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,BOTH_STRONG,21,403,226,0.006427736073289589,0.43446943138981875,0.010575075168303567,0.07267815217032404,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,BOTH_STRONG,42,336,195,0.015398776150067807,0.3806619225962731,0.023581436789180607,0.049139687241332976,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,BOTH_STRONG,63,281,168,0.02537376073056242,0.36553773139540924,0.03748030251004723,0.04337558973233177,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,BOTH_STRONG,126,153,104,0.02614823619110768,0.7240529201524295,0.04516596043209698,0.37414831136674387,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,GLOBAL_ONLY,5,123,89,-0.0024296607507563643,0.3017027423162252,-0.0010756609119305178,0.5461358317435636,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,GLOBAL_ONLY,10,110,83,-0.0016247461047395727,0.6532371497132531,0.0014301610584043839,0.6646787956909093,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,GLOBAL_ONLY,21,98,75,-0.002346943964913174,0.7766078010243609,0.0063027550510395365,0.29190659641911565,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,GLOBAL_ONLY,42,75,55,0.008172421017732273,0.4968262411708081,0.01861499240465705,0.03888977654707045,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,GLOBAL_ONLY,63,63,46,0.017243313523941758,0.05824173649300619,0.027541067328060595,9.872431477014848e-06,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,GLOBAL_ONLY,126,34,31,0.05521202580457513,0.201892239828678,0.06443424155081022,0.14925771466834709,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,NEITHER_STRONG,5,693,321,-0.0004894129793944526,0.6243427902016924,-0.0011201422556476907,0.1250132832435149,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,NEITHER_STRONG,10,660,307,-0.0008353670207837072,0.6321824997185002,-0.0026858026933297844,0.026642057750232852,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,NEITHER_STRONG,21,575,278,0.0014945858014818521,0.675024001597361,-0.004513892169021594,0.043914578685297,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,NEITHER_STRONG,42,484,246,0.00038974416398197717,0.9516286919110586,-0.010791851338889364,0.008376577335825915,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,NEITHER_STRONG,63,386,212,-0.0009512693357548006,0.92106900211055,-0.0164422956250826,0.01348454557628676,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,NEITHER_STRONG,126,199,133,0.009942730483521199,0.786049991813862,-0.010918867842321052,0.6909536853508627,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,PARENT_ONLY,5,195,125,-0.0032962665109812477,0.11034453823268373,-0.0005342293783229315,0.7677250080392625,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,PARENT_ONLY,10,182,118,-0.006267500621198863,0.06481846915400379,-0.0017109750452568174,0.5656994150712935,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,PARENT_ONLY,21,160,103,-0.007734169231257876,0.3704542143737036,-0.005615873163762519,0.38099563583542506,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,PARENT_ONLY,42,145,93,-0.0074288393403983835,0.5903789820593974,-0.014573111200910184,0.21861654458525503,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,PARENT_ONLY,63,119,82,-0.01700136281812302,0.14864896722275298,-0.01930068574650933,0.1879798294053846,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,PARENT_ONLY,126,58,50,-0.026496120702435164,0.13161712378783244,-0.032436467429613,0.21170488572859303,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,BOTH_STRONG,5,2928,382,-0.0001294846886519386,0.7173418663442143,2.25567887115739e-05,0.9272224413806508,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,BOTH_STRONG,10,2790,366,-0.00030353648545359966,0.6213583465889865,8.92412948299061e-06,0.9835366057835169,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,BOTH_STRONG,21,2503,332,-0.0014806706156213405,0.24200656797281517,-0.00019837399475181603,0.8161291965231258,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,BOTH_STRONG,42,2168,298,-0.0037746739614980783,0.0932324920366399,-0.0006760556788295963,0.6292135958284384,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,BOTH_STRONG,63,1844,264,-0.005930726190733761,0.03320260059674139,-0.001011040264769316,0.6203380325803263,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,BOTH_STRONG,126,1215,190,-0.008711024772881581,0.07233710457653984,-0.002099560894787392,0.5424346656136385,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,GLOBAL_ONLY,5,438,246,0.00014599942489061313,0.8617833363744325,9.247668720103646e-05,0.8541854661343378,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,GLOBAL_ONLY,10,413,235,-0.0012103351831900444,0.39921463446756666,-0.00011547148641054789,0.8918654076883682,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,GLOBAL_ONLY,21,367,216,-0.0021906473212327643,0.41114980715385707,-0.0017349887877646858,0.3209194365088305,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,GLOBAL_ONLY,42,301,188,-0.0025069800485869953,0.6207222525778007,-0.0004812632313257901,0.8958254699226871,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,GLOBAL_ONLY,63,250,166,-0.0030442266776380387,0.646419701070649,0.0007399715874977435,0.8971911422771592,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,GLOBAL_ONLY,126,154,114,-0.00679465018616542,0.39057348488013055,-0.00041411748827408065,0.9669428457310498,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,NEITHER_STRONG,5,2996,386,-1.4435150371857739e-05,0.9688527085844465,0.00010141533561788544,0.7498947142176742,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,NEITHER_STRONG,10,2855,370,-0.0001754157641651875,0.7813780772865252,4.794023432052477e-05,0.9297494399192067,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,NEITHER_STRONG,21,2561,339,0.0001821247463494691,0.8849780645715497,0.0003362534509725125,0.7251940961567067,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,NEITHER_STRONG,42,2291,307,-0.0008577599825442381,0.7497368292871811,-0.0005655412409384429,0.7630837705781209,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,NEITHER_STRONG,63,1995,274,-0.002651221891647318,0.499723149321163,-0.0009310745126373017,0.7239983278203315,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,NEITHER_STRONG,126,1284,195,-0.013155896070310738,0.0605702721316004,-0.006100492754096774,0.3089286062119261,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,PARENT_ONLY,5,759,303,-0.0004723774970244234,0.5243284455035582,9.308730033643833e-05,0.848278491307741,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,PARENT_ONLY,10,728,291,-0.0006873593989988383,0.5749503041729646,0.00041028435134954073,0.5947826756520985,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,PARENT_ONLY,21,663,267,-0.0013480758562214466,0.5708008826555995,-0.00010252678647391055,0.9440604536291778,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,PARENT_ONLY,42,601,242,0.0002998446786276123,0.9516055058030859,0.003107266919418121,0.24656888911202535,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,PARENT_ONLY,63,534,218,-0.001407025467864381,0.8573213443444527,0.0033929982125357433,0.29505437813672597,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,PARENT_ONLY,126,387,165,-0.014938538773277674,0.18342761684378683,0.0065040318221706046,0.27371419086048066,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,BOTH_STRONG,5,574,268,-0.001045585087058975,0.568870036729022,-0.0007399717178134546,0.5329711090252625,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,BOTH_STRONG,10,537,253,-0.00046977551806222953,0.8824076679582135,0.00032252107946663703,0.867346393941786,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,BOTH_STRONG,21,460,223,0.0024676365054566705,0.7094691570340079,0.0023692551582076412,0.48119717660281336,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,BOTH_STRONG,42,393,192,0.0017048072709357324,0.8869193275121002,0.005539250261371627,0.36497018369642853,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,BOTH_STRONG,63,327,160,-0.01373476058197214,0.23468391890719797,0.004880200940770615,0.6201512236317606,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,BOTH_STRONG,126,122,82,-0.05365210600162321,0.2330414845391633,0.018799173682520806,0.5777760083501406,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,GLOBAL_ONLY,5,126,108,0.0009510116802071253,0.7080516320956839,0.0005048482501198401,0.769495796776519,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,GLOBAL_ONLY,10,117,100,0.0018991496799675505,0.7064326526667446,-0.00037585372930102836,0.8906245986535928,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,GLOBAL_ONLY,21,97,83,0.0012523004639272126,0.9034801303822083,-0.000939716123795468,0.828288454112511,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,GLOBAL_ONLY,42,76,68,0.005588071019462544,0.8167367507030536,-0.008936679938675519,0.320947304282693,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,GLOBAL_ONLY,63,53,47,-0.018609561636870258,0.5618666077781667,-0.017064414356252562,0.025079300471039005,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,GLOBAL_ONLY,126,17,17,-0.17007563559157154,0.0003959074077334831,-0.03514230974934948,0.002366848555812138,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,NEITHER_STRONG,5,659,291,-0.001897686328099526,0.2747419763326324,-0.0006960953764077051,0.5288903389780972,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,NEITHER_STRONG,10,607,275,-0.0042494506091397925,0.15906216891007507,-0.0011653857371566002,0.5314360429571071,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,NEITHER_STRONG,21,512,241,-0.009718123308709003,0.12900656635500868,-0.0038695228402639667,0.30504990480319705,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,NEITHER_STRONG,42,404,204,-0.012355526935964338,0.3303344209885545,-0.005524391631380123,0.4658947237574156,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,NEITHER_STRONG,63,307,171,-0.013267776292423204,0.5221757058777652,-0.009186378816785504,0.38316713067719,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,NEITHER_STRONG,126,133,98,-0.07710559708807319,0.07083723148375795,-0.01886352529103422,0.33661786162393836,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,PARENT_ONLY,5,115,90,-8.200695936735768e-05,0.9813128745770696,0.0009905709315787103,0.683231411182725,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,PARENT_ONLY,10,109,86,-0.0020657542584801903,0.7188447895854901,-0.00031234126927671805,0.9330678673252496,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,PARENT_ONLY,21,97,76,0.000704371409719427,0.9498544636620271,0.0016495466287596843,0.8015271870353025,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,PARENT_ONLY,42,86,66,-0.033601737547977364,0.2103245201971491,-0.009546333868875247,0.48575982043874055,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,PARENT_ONLY,63,77,60,-0.02957638637851875,0.5374663340226802,-8.038377121970391e-05,0.9974238911059075,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,PARENT_ONLY,126,40,39,-0.12166942120804826,0.02122241229999488,-0.030762926465946406,0.009274136440398328,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,BOTH_STRONG,5,2334,376,-9.239660658468926e-05,0.848073594979517,0.00028200808936051225,0.5354136860448715,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,BOTH_STRONG,10,2182,359,0.00012003851396337302,0.8846279548150227,0.0007715528489401279,0.32324006942586114,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,BOTH_STRONG,21,1894,325,0.0008320847487050087,0.6475931781298352,0.002533125678185048,0.14822164306567823,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,BOTH_STRONG,42,1545,291,-0.0006131290553649593,0.8683187387391231,0.004140129438978842,0.2762358550764067,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,BOTH_STRONG,63,1213,254,-0.005863185699006429,0.22547445669121313,0.002539406007939995,0.6082127550110499,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,BOTH_STRONG,126,475,165,-0.029926466127830474,0.07077568374757767,-0.00834107967185491,0.6105237621589473,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,GLOBAL_ONLY,5,180,94,0.0035816949215665777,0.014993670083886183,0.0037274245935499306,0.0009080686777795723,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,GLOBAL_ONLY,10,166,87,0.005320076346552307,0.045044170785814415,0.0060740250698865135,0.0038565694273786483,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,GLOBAL_ONLY,21,154,78,0.005206596485934767,0.2737576629440689,0.0066833799797042645,0.08490579550698986,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,GLOBAL_ONLY,42,115,65,0.008477486246171832,0.35738631679914357,0.012921969013932859,0.11582701338531341,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,GLOBAL_ONLY,63,85,50,-0.003811284280667726,0.5713525274251552,0.0074189158195065285,0.35865806151490276,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,GLOBAL_ONLY,126,52,37,-0.002838741416235014,0.5954480752676012,0.014298769056875348,0.0347978515561357,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,NEITHER_STRONG,5,2304,368,-0.0008682919957352255,0.16527260024189128,-0.0006568359061544665,0.2538921235510321,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,NEITHER_STRONG,10,2164,351,-0.0020582343404941562,0.053962248670224616,-0.0017995195974839587,0.07034094518943303,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,NEITHER_STRONG,21,1817,318,-0.0035258069686449674,0.17247868621727436,-0.0027102984236148076,0.26301885680502124,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,NEITHER_STRONG,42,1512,285,-0.006740131537751546,0.2651850484691691,-0.00460399851477637,0.42236590224988624,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,NEITHER_STRONG,63,1180,252,-0.008630604929263515,0.3870402014326063,-0.004980715825307357,0.6109561598098439,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,NEITHER_STRONG,126,488,174,-0.03322159342900845,0.06305262088427316,-0.0225427456351972,0.2503310458843916,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,PARENT_ONLY,5,416,198,0.0015292951305559868,0.0962342913009282,0.0024019265230188257,0.005199337890995572,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,PARENT_ONLY,10,397,189,0.0018680350747932307,0.21127165488265331,0.004013853339048114,0.008660241118877398,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,PARENT_ONLY,21,356,166,0.0009120488618006351,0.7495450968157067,0.004961095773438825,0.03365712278290614,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,PARENT_ONLY,42,308,142,-0.0020614051935001335,0.8159581936862714,0.004062753070858821,0.514370387274194,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,PARENT_ONLY,63,267,117,-0.0034071027823804933,0.8279049271695362,0.008703100971283325,0.48516026326624595,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,PARENT_ONLY,126,158,74,-0.011437186767769789,0.5781934828108688,0.03979786347915777,0.017321962842022674,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,63,BOTH_STRONG,5,673,247,-0.0008375060122148291,0.32719592233270955,-0.00012377364921897297,0.8820426607253558,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,63,BOTH_STRONG,10,631,232,-0.0013484840012926785,0.35502043087684554,-0.0001861916451586209,0.8922996929103284,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,63,BOTH_STRONG,21,533,199,-0.00280395960642387,0.38584233071953977,-0.0004111456348431515,0.885159518744037,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,63,BOTH_STRONG,42,440,166,-0.002629822696635327,0.6487818834937739,-0.0006121642464971902,0.9137815336630863,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,63,BOTH_STRONG,63,332,136,-0.007436564147737882,0.3425039051022424,-0.007218110367045777,0.3411694721762545,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,63,BOTH_STRONG,126,54,51,-0.0358305545790612,0.0009591808020311959,-0.03626108390175159,0.0006562231701398372,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,63,GLOBAL_ONLY,5,138,88,0.004257001253412227,0.0745452995213442,0.0026904134869279294,0.14751452291668013,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,63,GLOBAL_ONLY,10,127,79,0.004119133395574642,0.2743628934922011,0.0032153882073040147,0.4236781465674194,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,63,GLOBAL_ONLY,21,102,65,0.006124928302620822,0.10899113653823904,0.009637113968098236,0.052085706098421655,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,63,GLOBAL_ONLY,42,73,46,0.01027132693989068,0.27072033591735156,0.01034337513419598,0.042810194599255474,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,63,GLOBAL_ONLY,63,41,29,0.01600343979839018,0.45637765576749434,0.017086325066044773,0.31203565283755685,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
