module_id,exit_event_id,family,review_date,execution_date,action_type,from_weight,to_weight,risky_weight_reduced,counterfactual_end_date,reentry_review_date,xlon_sessions_until_reentry_or_cutoff,frozen_baseline_switch_review_date,frozen_baseline_switch_execution_proxy_date,selected_asset_return_if_held,actual_cash_return_on_reduced_capital,avoided_downside,foregone_upside,incremental_cost,net_exit_value,whipsaw_within_42_sessions,same_close_execution,warning
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_016,GLOBAL_OIL_GAS,2022-11-18,2022-11-21,ABS_BELOW_EMA21,1.0,0.75,0.25,2022-12-01,2026-03-31,8,2022-11-30,2022-12-01,0.01846785225718195,0.0007908807899510428,0.0,0.004419242866807727,0.0005180268392167483,-0.004937269706024475,True,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_017,EUROPE_BANKS,2022-11-30,2022-12-01,MONTHLY_REENTRY_OR_SELECTION,0.0,1.0,0.0,2022-12-19,2022-12-16,12,2023-03-31,2023-04-03,0.011526004953324565,0.0014774205563330423,0.0,0.0,0.0035421096472017695,-0.0035421096472017695,True,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_018,EUROPE_BANKS,2022-12-09,2022-12-12,ABS_BELOW_EMA21,1.0,0.75,0.25,2022-12-19,2022-12-16,5,2023-03-31,2023-04-03,0.013360053440213848,0.0006067404132523713,0.0,0.0031883282567403692,0.0005178818984222568,-0.003706210155162626,True,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_019,EUROPE_BANKS,2022-12-16,2022-12-19,RECOVERED_ABOVE_EMA21,0.75,1.0,0.0,2023-04-03,2024-04-30,72,2023-03-31,2023-04-03,0.11854870468318568,0.010615345251498987,0.0,0.0,0.000512976676361346,-0.000512976676361346,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_020,EUROPE_BANKS,2023-03-10,2023-03-13,ABS_BELOW_EMA21,1.0,0.75,0.25,2023-04-03,2024-04-30,15,2023-03-31,2023-04-03,-0.021453915339549434,0.0022911145278710077,0.0059362574668551105,0.0,0.0005155021741403593,0.005420755292714751,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_021,EUROPE_BANKS,2023-03-17,2023-03-20,ABS_BELOW_EMA50,0.75,0.0,0.75,2023-04-03,2024-04-30,10,2023-03-31,2023-04-03,0.05021253985122209,0.0015509757437666138,0.0,0.03649617308059161,0.0014890865299869447,-0.03798525961057855,True,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_022,GLOBAL_SEMICONDUCTORS,2023-03-31,2023-04-03,MONTHLY_REENTRY_OR_SELECTION,0.0,1.0,0.0,2023-06-01,2023-05-31,38,2023-09-29,2023-10-02,0.1039058587881827,0.006776387106951054,0.0,0.0,0.002016342642220138,-0.002016342642220138,True,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_023,GLOBAL_SEMICONDUCTORS,2023-04-06,2023-04-11,ABS_BELOW_EMA21,1.0,0.75,0.25,2023-06-01,2023-05-31,34,2023-09-29,2023-10-02,0.12687215662219553,0.005873824609196054,0.0,0.03024958300324987,0.0005167163499179996,-0.03076629935316787,True,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_024,GLOBAL_SEMICONDUCTORS,2023-04-28,2023-05-02,ABS_BELOW_EMA50,0.75,0.0,0.75,2023-06-01,2023-05-31,20,2023-09-29,2023-10-02,0.18007601306139942,0.0035080365134916303,0.0,0.13242598241093084,0.0014988973724932347,-0.13392487978342407,True,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_025,GLOBAL_SEMICONDUCTORS,2023-05-31,2023-06-01,MONTHLY_REENTRY_OR_SELECTION,0.0,1.0,0.0,2023-07-03,2023-06-30,22,2023-09-29,2023-10-02,0.0277840780222276,0.00395041390968065,0.0,0.0,0.002017265169951136,-0.002017265169951136,True,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_026,GLOBAL_SEMICONDUCTORS,2023-06-23,2023-06-26,ABS_BELOW_EMA21,1.0,0.75,0.25,2023-07-03,2023-06-30,5,2023-09-29,2023-10-02,0.031997267137326535,0.0009230349827407114,0.0,0.007768558038646456,0.0005173709868456378,-0.008285929025492094,True,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_027,GLOBAL_SEMICONDUCTORS,2023-06-30,2023-07-03,MONTHLY_REENTRY_OR_SELECTION,0.75,1.0,0.0,2023-07-17,2023-07-14,10,2023-09-29,2023-10-02,0.0016550810989739428,0.001847442513165376,0.0,0.0,0.0005055916629103877,-0.0005055916629103877,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_028,GLOBAL_SEMICONDUCTORS,2023-07-07,2023-07-10,ABS_BELOW_EMA21,1.0,0.75,0.25,2023-07-17,2023-07-14,5,2023-09-29,2023-10-02,0.025646819568410306,0.0009233355277922239,0.0,0.0061808710101545206,0.0005173840741771704,-0.006698255084331691,True,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_029,GLOBAL_SEMICONDUCTORS,2023-07-14,2023-07-17,RECOVERED_ABOVE_EMA21,0.75,1.0,0.0,2023-10-02,2024-01-31,54,2023-09-29,2023-10-02,-0.0051050009082243,0.010606788850427096,0.0,0.0,0.0005079666874331948,-0.0005079666874331948,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_030,GLOBAL_SEMICONDUCTORS,2023-08-04,2023-08-07,ABS_BELOW_EMA21,1.0,0.75,0.25,2023-10-02,2024-01-31,39,2023-09-29,2023-10-02,-0.004885764460650588,0.007785683937695298,0.0031678620995864715,0.0,0.0005170733975003682,0.002650788702086103,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_031,GLOBAL_SEMICONDUCTORS,2023-08-11,2023-08-14,ABS_BELOW_EMA50,0.75,0.0,0.75,2023-10-02,2024-01-31,34,2023-09-29,2023-10-02,0.027141681082126112,0.006809538189475717,0.0,0.015249107169487797,0.0015051447933714945,-0.01675425196285929,True,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_032,GLOBAL_URANIUM_NUCLEAR,2023-09-29,2023-10-02,MONTHLY_REENTRY_OR_SELECTION,0.0,1.0,0.0,2023-10-23,2023-10-20,15,2023-12-29,2024-01-02,-0.04681518669595164,0.0029138498210339314,0.0,0.0,0.002017394847822875,-0.002017394847822875,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_033,GLOBAL_URANIUM_NUCLEAR,2023-10-13,2023-10-16,ABS_BELOW_EMA21,1.0,0.75,0.25,2023-10-23,2023-10-20,5,2023-12-29,2024-01-02,0.035731333106034935,0.0009704065852103039,0.0,0.008690231630206158,0.0005189394630671667,-0.009209171093273325,True,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_034,GLOBAL_URANIUM_NUCLEAR,2023-10-20,2023-10-23,RECOVERED_ABOVE_EMA21,0.75,1.0,0.0,2024-01-02,,48,2023-12-29,2024-01-02,0.09171110672196936,0.009885732422943772,0.0,0.0,0.0005057582400073035,-0.0005057582400073035,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_035,GLOBAL_AI,2023-12-29,2024-01-02,MONTHLY_REENTRY_OR_SELECTION,0.0,1.0,0.0,2024-01-29,2024-01-26,19,2024-01-31,2024-02-01,-0.029115445050374333,0.003748144399527531,0.0,0.0,0.004033817947071354,-0.004033817947071354,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_036,GLOBAL_AI,2024-01-05,2024-01-08,ABS_BELOW_EMA21,1.0,0.75,0.25,2024-01-29,2024-01-26,15,2024-01-31,2024-02-01,0.009126717263906237,0.002914139775154423,0.0,0.0015531443721879534,0.0005176461824175368,-0.0020707905546054903,True,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_037,GLOBAL_AI,2024-01-26,2024-01-29,RECOVERED_ABOVE_EMA21,0.75,1.0,0.0,2024-02-01,,3,2024-01-31,2024-02-01,-0.03722391469916242,0.0004158149772586217,0.0,0.0,0.0005152104079358792,-0.0005152104079358792,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_038,GLOBAL_SEMICONDUCTORS,2024-01-31,2024-02-01,MONTHLY_REENTRY_OR_SELECTION,0.0,1.0,0.0,2024-05-01,2024-06-28,62,2024-04-30,2024-05-01,0.08873162765378328,0.012558609678444466,0.0,0.0,0.004036418946410429,-0.004036418946410429,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_039,GLOBAL_SEMICONDUCTORS,2024-04-19,2024-04-22,ABS_BELOW_EMA50,1.0,0.0,1.0,2024-05-01,2024-06-28,7,2024-04-30,2024-05-01,0.016862977713753002,0.001250686155325198,0.0,0.015612291558427804,0.0020170763685833358,-0.01762936792701114,True,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_040,EUROPE_BANKS,2024-04-30,2024-05-01,MONTHLY_REENTRY_OR_SELECTION,0.0,1.0,0.0,2024-07-01,2025-02-28,41,2024-06-28,2024-07-01,0.011126155295225981,0.008507999384920417,0.0,0.0,0.0020170895089279355,-0.0020170895089279355,True,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_041,EUROPE_BANKS,2024-06-14,2024-06-17,ABS_BELOW_EMA50,1.0,0.0,1.0,2024-07-01,2025-02-28,10,2024-06-28,2024-07-01,0.045023119980530435,0.0019462849844764651,0.0,0.04307683499605397,0.0020176981158265485,-0.04509453311188052,True,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_042,GLOBAL_SEMICONDUCTORS,2024-06-28,2024-07-01,MONTHLY_REENTRY_OR_SELECTION,0.0,1.0,0.0,2024-08-01,2026-04-30,23,2024-07-31,2024-08-01,-0.09733835005574121,0.00431472431950608,0.0,0.0,0.002017699449305659,-0.002017699449305659,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_043,GLOBAL_SEMICONDUCTORS,2024-07-19,2024-07-22,ABS_BELOW_EMA50,1.0,0.0,1.0,2024-08-01,2026-04-30,8,2024-07-31,2024-08-01,-0.04658522225493056,0.0013898173492103982,0.04797503960414096,0.0,0.0020187324163769955,0.04595630718776396,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_044,GLOBAL_GOLD_MINERS,2024-07-31,2024-08-01,ABS_BELOW_EMA21,0.0,0.75,0.0,2024-08-19,2024-08-16,12,2024-11-29,2024-12-02,0.04545454545454519,0.0023854419789484105,0.0,0.0,0.0015187442575131567,-0.0015187442575131567,True,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_045,GLOBAL_GOLD_MINERS,2024-08-16,2024-08-19,RECOVERED_ABOVE_EMA21,0.75,1.0,0.0,2024-10-01,2024-09-30,30,2024-11-29,2024-12-02,-0.0017746228926355245,0.005707998738769371,0.0,0.0,0.0005025339586378474,-0.0005025339586378474,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_046,GLOBAL_GOLD_MINERS,2024-09-06,2024-09-09,ABS_BELOW_EMA50,1.0,0.0,1.0,2024-10-01,2024-09-30,16,2024-11-29,2024-12-02,0.07827476038338665,0.002916312480416572,0.0,0.07535844790297008,0.002019608228344538,-0.07737805613131463,True,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_047,GLOBAL_GOLD_MINERS,2024-09-30,2024-10-01,MONTHLY_REENTRY_OR_SELECTION,0.0,1.0,0.0,2024-12-02,2025-03-31,44,2024-11-29,2024-12-02,-0.02666666666666684,0.008075821589066834,0.0,0.0,0.0020195907765977877,-0.0020195907765977877,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_048,GLOBAL_GOLD_MINERS,2024-11-01,2024-11-04,ABS_BELOW_EMA21,1.0,0.75,0.25,2024-12-02,2025-03-31,20,2024-11-29,2024-12-02,-0.049754122071160034,0.003549201024722226,0.013325830773970565,0.0,0.0005191647886339281,0.012806665985336637,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_049,GLOBAL_GOLD_MINERS,2024-11-08,2024-11-11,ABS_BELOW_EMA50,0.75,0.0,0.75,2024-12-02,2025-03-31,15,2024-11-29,2024-12-02,0.020186335403726607,0.002645980936970993,0.0,0.01315526585006671,0.0014927574613056186,-0.01464802331137233,True,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_050,GLOBAL_SOFTWARE,2024-11-29,2024-12-02,MONTHLY_REENTRY_OR_SELECTION,0.0,1.0,0.0,2025-01-06,2025-01-03,22,2025-02-28,2025-03-03,0.017247706422018005,0.004413872419436249,0.0,0.0,0.002020186102867827,-0.002020186102867827,True,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_051,GLOBAL_SOFTWARE,2024-12-27,2024-12-30,ABS_BELOW_EMA21,1.0,0.75,0.25,2025-01-06,2025-01-03,4,2025-02-28,2025-03-03,0.03144186046511632,0.0008812325886249361,0.0,0.007640156969122847,0.0005205092018239765,-0.008160666170946823,True,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_052,GLOBAL_SOFTWARE,2025-01-03,2025-01-06,RECOVERED_ABOVE_EMA21,0.75,1.0,0.0,2025-01-20,2025-01-17,10,2025-02-28,2025-03-03,0.010942760942761032,0.0017632129132842955,0.0,0.0,0.0005088490252820209,-0.0005088490252820209,True,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_053,GLOBAL_SOFTWARE,2025-01-10,2025-01-13,ABS_BELOW_EMA21,1.0,0.75,0.25,2025-01-20,2025-01-17,5,2025-02-28,2025-03-03,0.042147018718234674,0.0008812194934204598,0.0,0.010316449806203554,0.0005206719999100149,-0.010837121806113568,True,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_054,GLOBAL_SOFTWARE,2025-01-17,2025-01-20,RECOVERED_ABOVE_EMA21,0.75,1.0,0.0,2025-03-03,,30,2025-02-28,2025-03-03,-0.07339122160104672,0.005137995831127284,0.0,0.0,0.0005050474315224264,-0.0005050474315224264,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_055,GLOBAL_SOFTWARE,2025-02-14,2025-02-17,ABS_BELOW_EMA21,1.0,0.75,0.25,2025-03-03,,10,2025-02-28,2025-03-03,-0.09947401884284135,0.001673086215166819,0.025286776264502042,0.0,0.0005194903446949451,0.0247672859198071,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_056,GLOBAL_SOFTWARE,2025-02-21,2025-02-24,ABS_BELOW_EMA50,0.75,0.0,0.75,2025-03-03,,5,2025-02-28,2025-03-03,-0.02509229710280958,0.0008362276238267352,0.019446393544977236,0.0,0.0014900060673527175,0.01795638747762452,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_057,EUROPE_BANKS,2025-02-28,2025-03-03,MONTHLY_REENTRY_OR_SELECTION,0.0,1.0,0.0,2025-04-01,2025-06-30,21,2025-03-31,2025-04-01,0.03261254874158026,0.003469361387341996,0.0,0.0,0.0020206930301730065,-0.0020206930301730065,True,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_058,GLOBAL_GOLD_MINERS,2025-03-31,2025-04-01,MONTHLY_REENTRY_OR_SELECTION,0.0,1.0,0.0,2025-04-14,2025-04-11,9,2025-06-30,2025-07-01,0.07958758109360531,0.0015540914743117362,0.0,0.0,0.004040160133875942,-0.004040160133875942,True,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_059,GLOBAL_GOLD_MINERS,2025-04-04,2025-04-07,ABS_BELOW_EMA21,1.0,0.75,0.25,2025-04-14,2025-04-11,5,2025-06-30,2025-07-01,0.20074732637546733,0.0008367001305202848,0.0,0.04997765656123676,0.0005224242061724424,-0.0505000807674092,True,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_060,GLOBAL_GOLD_MINERS,2025-04-11,2025-04-14,RECOVERED_ABOVE_EMA21,0.75,1.0,0.0,2025-05-12,2025-05-09,17,2025-06-30,2025-07-01,-0.0775834316986802,0.00332596722562295,0.0,0.0,0.0004543518055994535,-0.0004543518055994535,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_061,GLOBAL_GOLD_MINERS,2025-05-02,2025-05-06,ABS_BELOW_EMA21,1.0,0.75,0.25,2025-05-12,2025-05-09,4,2025-06-30,2025-07-01,-0.062186340824787134,0.00069125175435647,0.0157193981447859,0.0,0.0005198309008070359,0.015199567243978866,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_062,GLOBAL_GOLD_MINERS,2025-05-09,2025-05-12,RECOVERED_ABOVE_EMA21,0.75,1.0,0.0,2025-06-02,2025-05-30,14,2025-06-30,2025-07-01,0.12342950209399706,0.0023758620593066215,0.0,0.0,0.0005455362420500221,-0.0005455362420500221,True,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_063,GLOBAL_GOLD_MINERS,2025-05-16,2025-05-19,ABS_BELOW_EMA50,1.0,0.0,1.0,2025-06-02,2025-05-30,9,2025-06-30,2025-07-01,0.1252621766487998,0.0015833192520748884,0.0,0.1236788573967249,0.002020853424856163,-0.12569971082158107,True,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_064,GLOBAL_GOLD_MINERS,2025-05-30,2025-06-02,MONTHLY_REENTRY_OR_SELECTION,0.0,1.0,0.0,2025-07-01,,21,2025-06-30,2025-07-01,-0.0449414932173553,0.0032852256092283927,0.0,0.0,0.0020208626197184324,-0.0020208626197184324,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_065,GLOBAL_GOLD_MINERS,2025-06-27,2025-06-30,ABS_BELOW_EMA50,1.0,0.0,1.0,2025-07-01,,1,2025-06-30,2025-07-01,0.011626631567401624,0.00011317362927565355,0.0,0.01151345793812597,0.0020221430609745133,-0.013535600999100485,True,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_066,EUROPE_BANKS,2025-06-30,2025-07-01,MONTHLY_REENTRY_OR_SELECTION,0.0,1.0,0.0,2025-09-01,,43,2025-08-29,2025-09-01,0.1432019934589619,0.006875537307136748,0.0,0.0,0.002022185417335241,-0.002022185417335241,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_067,GLOBAL_SILVER_MINERS,2025-08-29,2025-09-01,MONTHLY_REENTRY_OR_SELECTION,0.0,1.0,0.0,2025-12-01,2025-11-28,65,2026-03-31,2026-04-01,0.35366739288307913,0.009749242669405023,0.0,0.0,0.004038891414457001,-0.004038891414457001,False,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_068,GLOBAL_SILVER_MINERS,2025-10-24,2025-10-27,ABS_BELOW_EMA21,1.0,0.75,0.25,2025-12-01,2025-11-28,25,2026-03-31,2026-04-01,0.2109138155045478,0.0037395097989407766,0.0,0.051793576426401755,0.0005174655645940141,-0.05231104199099577,True,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
EXIT_B_21_WARNING_50_FAILURE,EXIT_B_21_WARNING_50_FAILURE_EXIT_069,GLOBAL_SILVER_MINERS,2025-11-07,2025-11-10,ABS_BELOW_EMA50,0.75,0.0,0.75,2025-12-01,2025-11-28,15,2026-03-31,2026-04-01,0.14801888729213752,0.00224200220598747,0.0,0.10933266381461254,0.0015359675906073732,-0.11086863140521991,True,False,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
