signal_id,forward_horizon_sessions,window_id,metric,observation_count,hac_maximum_lag_weeks,estimate,hac_standard_error,hac_z_statistic,raw_two_sided_p_value,warning,bh_q_value_within_window_metric
M3_STRUCTURAL_DETERIORATION,42,LATEST_5Y,rank1_advantage,251,9,0.0066061664910193295,0.012123355809319369,0.5449123654311202,0.5858137912942867,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.99006917693114
M3_STRUCTURAL_DETERIORATION,42,LATEST_3Y,ic,148,9,0.08676239893915622,0.05754947643810467,1.5076140446294153,0.13165333608522634,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.13165333608522634
M3_STRUCTURAL_DETERIORATION,42,LATEST_3Y,top_quintile_advantage,148,9,0.006483780619374356,0.008898300352776401,0.7286538285203332,0.46621344260248043,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.5994172833460463
M3_STRUCTURAL_DETERIORATION,42,LATEST_3Y,rank1_advantage,148,9,0.000454494031177465,0.01479159546104665,0.03072650495170486,0.9754876532440138,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.9921073414003485
M3_STRUCTURAL_DETERIORATION,63,FULL_HISTORY,ic,617,13,0.04329936084345811,0.03315570699543473,1.3059399049889082,0.19157299477066414,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.5144777280777408
M3_STRUCTURAL_DETERIORATION,63,FULL_HISTORY,top_quintile_advantage,617,13,0.0008965014514853033,0.004891524411531637,0.18327649543602914,0.8545810759419774,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.9585258752656376
M3_STRUCTURAL_DETERIORATION,63,FULL_HISTORY,rank1_advantage,617,13,0.0051703866562001774,0.008225006609904823,0.6286179332638868,0.5295992169306856,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.9540368020583583
M3_STRUCTURAL_DETERIORATION,63,POST_2020,ic,334,13,0.06346474874175748,0.042029280652477845,1.5100127281863411,0.13104017640990584,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.2003476605357889
M3_STRUCTURAL_DETERIORATION,63,POST_2020,top_quintile_advantage,334,13,0.007581791428765579,0.007408009139447362,1.0234587034177418,0.30609101587796217,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.8149905825958204
M3_STRUCTURAL_DETERIORATION,63,POST_2020,rank1_advantage,334,13,0.014031795644591703,0.01375199954577512,1.0203458484626362,0.3075644662341417,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.938447166646006
M3_STRUCTURAL_DETERIORATION,63,LATEST_5Y,ic,247,13,0.061145995206292526,0.05065474242976025,1.2071129429012464,0.22738865104311357,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.34108297656467035
M3_STRUCTURAL_DETERIORATION,63,LATEST_5Y,top_quintile_advantage,247,13,0.008825978951090179,0.009445853664807305,0.9343759986430223,0.3501099739893545,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.9148387489082973
M3_STRUCTURAL_DETERIORATION,63,LATEST_5Y,rank1_advantage,247,13,0.015546042546399663,0.017986161768464074,0.8643335218777595,0.3874047003426895,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.99006917693114
M3_STRUCTURAL_DETERIORATION,63,LATEST_3Y,ic,144,13,0.10235295425385255,0.06429526940383958,1.5919204508028744,0.11140257977619727,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.12532790224822193
M3_STRUCTURAL_DETERIORATION,63,LATEST_3Y,top_quintile_advantage,144,13,0.012769119620896536,0.014666235888091069,0.8706473643496363,0.3839467264317782,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.5994172833460463
M3_STRUCTURAL_DETERIORATION,63,LATEST_3Y,rank1_advantage,144,13,0.012884336704327311,0.02497303947573273,0.5159298577510968,0.6059033996037635,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED",0.9921073414003485
