analysis_context_id,robustness_variant_id,score_column,forward_horizon_sessions,observation_count,mean_top3_advantage_vs_global,median_top3_advantage_vs_global,positive_frequency,hac_t_statistic,hac_p_value,neighbourhood_not_optimisation_grid,warning
COUNTRY,RS63_NEIGHBOUR_50,RANK_RS_50,21,664,-0.0020252716207060746,-0.0022692067459538223,0.45933734939759036,-0.8022330203938711,0.4224181788719885,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,RS63_NEIGHBOUR_50,RANK_RS_50,42,627,-0.003034715637897149,-0.0071297073727590865,0.44657097288676234,-0.6098154268121053,0.5419840811473583,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,RS63_NEIGHBOUR_50,RANK_RS_50,63,637,-0.004804392101782755,-0.011094621657916748,0.41130298273155413,-0.6313601394542452,0.527805072728257,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,RS63_CENTRAL_63,RANK_RS_63,10,654,-0.00038202418373788,-0.002110317255702654,0.46636085626911317,-0.30806816714417606,0.758030462948042,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,RS63_CENTRAL_63,RANK_RS_63,21,657,-0.001668883590192616,-0.003030642735514344,0.4535768645357686,-0.6295031514588083,0.5290197061840937,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,RS63_CENTRAL_63,RANK_RS_63,42,631,-0.0022673604463062966,-0.005649921488770859,0.4437400950871632,-0.4246662199005805,0.6710800122599168,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,RS63_CENTRAL_63,RANK_RS_63,63,638,-0.0020119071958331165,-0.01033171572619429,0.41379310344827586,-0.2522550113818105,0.8008439595696042,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,RS63_NEIGHBOUR_75,RANK_RS_75,10,655,-0.000988181355447107,-0.0021854799335407904,0.4534351145038168,-0.8045349060501121,0.4210881185308617,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,RS63_NEIGHBOUR_75,RANK_RS_75,21,655,-0.002684422348738919,-0.0034522107778457434,0.45038167938931295,-1.0161309678294324,0.3095670239435345,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,RS63_NEIGHBOUR_75,RANK_RS_75,42,633,-0.002668008803158362,-0.006705385526325602,0.4423380726698262,-0.503497620136406,0.6146144531280844,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,RS63_NEIGHBOUR_75,RANK_RS_75,63,637,-0.002181675040608116,-0.007535976394951738,0.43328100470957615,-0.27472288609673273,0.7835291468853068,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,MH_RECENCY_CENTRAL,MH_LEVEL_RECENCY_TILT,10,614,-0.0005937666327393004,-0.000684578816099124,0.4820846905537459,-0.46125900475352216,0.6446127932062715,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,MH_RECENCY_CENTRAL,MH_LEVEL_RECENCY_TILT,21,629,-0.002374913563635727,-0.0019990847952742197,0.46899841017488075,-0.9111749498319642,0.36220320062760114,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,MH_RECENCY_CENTRAL,MH_LEVEL_RECENCY_TILT,42,597,-0.0031258626475484013,-0.006309815667882801,0.4355108877721943,-0.6181512769363738,0.5364756240195072,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,MH_RECENCY_CENTRAL,MH_LEVEL_RECENCY_TILT,63,600,-0.004388970952384511,-0.008381912892254983,0.43,-0.5686080958420077,0.5696221294704817,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
