signal_id,signal_family,registry_class,universe_id,cohort_id,frequency_id,authorised_family_count,historical_eligibility_warning,date_pair_count,mean_rank_autocorrelation,median_rank_autocorrelation,mean_signal_autocorrelation,average_absolute_rank_change,mean_top_bucket_membership_turnover,mean_top_bucket_duration_observations,median_top_bucket_duration_observations,top_bucket_duration_run_count,status
RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,CORE_EXTENDED,THEMATIC,WEEKLY_WEDNESDAY,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,,,,0.0,,,,0,LIMITED_DATE_COUNT
RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,CORE_EXTENDED,THEMATIC,MONTH_END,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,,,,0.0,,,,0,LIMITED_DATE_COUNT
MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,CORE_EXTENDED,THEMATIC,WEEKLY_WEDNESDAY,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.886080586080586,0.9285714285714285,0.937412488404643,0.06442867001873213,0.3674418604651163,4.137931034482759,1.0,29,TESTED
MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,CORE_EXTENDED,THEMATIC,MONTH_END,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.6471907574945436,0.7857142857142856,0.6591809300933503,0.12333333333333334,0.6071428571428571,2.357142857142857,2.0,14,LIMITED_DATE_COUNT
MOM_147,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,CORE_EXTENDED,THEMATIC,WEEKLY_WEDNESDAY,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.9149637615029074,0.9428571428571428,0.959380978475797,0.03799216656359513,0.4444444444444444,3.4615384615384617,3.0,13,LIMITED_DATE_COUNT
MOM_147,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,CORE_EXTENDED,THEMATIC,MONTH_END,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.7834509512849855,0.8928571428571428,0.8071378149608314,0.07928571428571429,0.75,1.6666666666666667,2.0,9,LIMITED_DATE_COUNT
MOM_210,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,CORE_EXTENDED,THEMATIC,WEEKLY_WEDNESDAY,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,,,,0.008333333333333333,,,,0,LIMITED_DATE_COUNT
MOM_210,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,CORE_EXTENDED,THEMATIC,MONTH_END,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,,,,0.045454545454545456,,,,0,LIMITED_DATE_COUNT
MOM_294,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,CORE_EXTENDED,THEMATIC,WEEKLY_WEDNESDAY,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,,,,0.0,,,,0,LIMITED_DATE_COUNT
MOM_294,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,CORE_EXTENDED,THEMATIC,MONTH_END,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,,,,0.0,,,,0,LIMITED_DATE_COUNT
ABS_POS_210,ABSOLUTE_MOMENTUM_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,THEMATIC,WEEKLY_WEDNESDAY,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,,,,0.004166666666666667,,,,0,LIMITED_DATE_COUNT
ABS_POS_210,ABSOLUTE_MOMENTUM_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,THEMATIC,MONTH_END,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,,,,0.022727272727272728,,,,0,LIMITED_DATE_COUNT
ABS_POS_294,ABSOLUTE_MOMENTUM_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,THEMATIC,WEEKLY_WEDNESDAY,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,,,,0.0,,,,0,LIMITED_DATE_COUNT
ABS_POS_294,ABSOLUTE_MOMENTUM_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,THEMATIC,MONTH_END,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,,,,0.0,,,,0,LIMITED_DATE_COUNT
ABOVE_GBP_CASH_210,CASH_RELATIVE_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,THEMATIC,WEEKLY_WEDNESDAY,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,,,,0.004166666666666667,,,,0,LIMITED_DATE_COUNT
ABOVE_GBP_CASH_210,CASH_RELATIVE_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,THEMATIC,MONTH_END,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,,,,0.022727272727272728,,,,0,LIMITED_DATE_COUNT
ABOVE_GBP_CASH_294,CASH_RELATIVE_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,THEMATIC,WEEKLY_WEDNESDAY,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,,,,0.0,,,,0,LIMITED_DATE_COUNT
ABOVE_GBP_CASH_294,CASH_RELATIVE_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,THEMATIC,MONTH_END,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,,,,0.0,,,,0,LIMITED_DATE_COUNT
TREND_MA_210,TOTAL_RETURN_TREND_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,THEMATIC,WEEKLY_WEDNESDAY,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,,,,0.004166666666666667,,,,0,LIMITED_DATE_COUNT
TREND_MA_210,TOTAL_RETURN_TREND_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,THEMATIC,MONTH_END,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,,,,0.022727272727272728,,,,0,LIMITED_DATE_COUNT
TREND_MA_294,TOTAL_RETURN_TREND_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,THEMATIC,WEEKLY_WEDNESDAY,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,,,,0.0,,,,0,LIMITED_DATE_COUNT
TREND_MA_294,TOTAL_RETURN_TREND_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,THEMATIC,MONTH_END,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,,,,0.0,,,,0,LIMITED_DATE_COUNT
MOM_21,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,WEEKLY_WEDNESDAY,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.6216758065111014,0.7714285714285714,0.6883254866717297,0.14101477743968982,0.4516616314199396,3.059016393442623,2.0,305,TESTED
MOM_21,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,MONTH_END,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.12144532760307547,0.12500000000000006,0.14188109051044082,0.2592090501121915,0.753191489361702,1.6304347826086956,1.0,138,TESTED
MOM_63,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,WEEKLY_WEDNESDAY,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.8339899362638483,0.9,0.9042593092446687,0.07909989996791425,0.34315068493150686,4.417582417582418,3.0,91,TESTED
MOM_63,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,MONTH_END,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.5839486241420061,0.6928203230275508,0.662716327980876,0.161247947454844,0.6895833333333333,1.9473684210526316,1.0,57,TESTED
MOM_126,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,WEEKLY_WEDNESDAY,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.8572644920122652,0.9642857142857143,0.9488301233978268,0.051858172165339396,0.3288888888888889,4.8,2.0,25,TESTED
MOM_126,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,MONTH_END,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.4164285714285715,0.5428571428571428,0.7451554954406999,0.11954624781849912,0.76875,1.65,1.0,20,LIMITED_DATE_COUNT
MOM_252,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,WEEKLY_WEDNESDAY,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,,,,0.016613290632506005,,,,0,LIMITED_DATE_COUNT
MOM_252,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,MONTH_END,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,,,,0.05369718309859155,,,,0,LIMITED_DATE_COUNT
MOM_12_1,TWELVE_MINUS_ONE_MOMENTUM,PRIMARY,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,WEEKLY_WEDNESDAY,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,,,,0.01994929276754737,,,,0,LIMITED_DATE_COUNT
MOM_12_1,TWELVE_MINUS_ONE_MOMENTUM,PRIMARY,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,MONTH_END,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,,,,0.045481220657277,,,,0,LIMITED_DATE_COUNT
MULTI_Z_21_63_126,MULTI_HORIZON_RELATIVE_STRENGTH,PRIMARY,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,WEEKLY_WEDNESDAY,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.7892183288409703,0.8928571428571428,0.8563227399869593,0.09467832469775475,0.39111111111111113,3.870967741935484,3.0,31,TESTED
MULTI_Z_21_63_126,MULTI_HORIZON_RELATIVE_STRENGTH,PRIMARY,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,MONTH_END,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.43074826762017854,0.41428571428571426,0.5995312382533535,0.1819378506689685,0.8,1.5714285714285714,1.0,21,LIMITED_DATE_COUNT
MULTI_Z_63_126_252,MULTI_HORIZON_RELATIVE_STRENGTH,PRIMARY,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,WEEKLY_WEDNESDAY,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,,,,0.04058549567531604,,,,0,LIMITED_DATE_COUNT
MULTI_Z_63_126_252,MULTI_HORIZON_RELATIVE_STRENGTH,PRIMARY,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,MONTH_END,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,,,,0.07309941520467837,,,,0,LIMITED_DATE_COUNT
ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,PRIMARY,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,WEEKLY_WEDNESDAY,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.7732311592151752,1.0,0.8108421565852367,0.043573595536052875,0.44275362318840583,3.2222222222222223,1.5,18,TESTED
ABS_POS_126,ABSOLUTE_MOMENTUM_QUALIFICATION,PRIMARY,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,MONTH_END,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.3723538197126546,0.3227486121839517,0.39576611154024727,0.08885564697083022,0.9555555555555555,1.1428571428571428,1.0,14,LIMITED_DATE_COUNT
ABS_POS_252,ABSOLUTE_MOMENTUM_QUALIFICATION,PRIMARY,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,WEEKLY_WEDNESDAY,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,,,,0.019849212703496127,,,,0,LIMITED_DATE_COUNT
ABS_POS_252,ABSOLUTE_MOMENTUM_QUALIFICATION,PRIMARY,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,MONTH_END,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,,,,0.04240023474178404,,,,0,LIMITED_DATE_COUNT
ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,PRIMARY,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,WEEKLY_WEDNESDAY,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.8380751895339806,1.0,0.8380751895339806,0.044196597865539845,0.347008547008547,4.631578947368421,4.0,19,TESTED
ABOVE_GBP_CASH_126,CASH_RELATIVE_QUALIFICATION,PRIMARY,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,MONTH_END,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.4782660188245285,0.6454972243679027,0.5380492711775946,0.09417850909997508,0.7269230769230769,1.9230769230769231,2.0,13,LIMITED_DATE_COUNT
ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,PRIMARY,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,WEEKLY_WEDNESDAY,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,,,,0.019715772618094474,,,,0,LIMITED_DATE_COUNT
ABOVE_GBP_CASH_252,CASH_RELATIVE_QUALIFICATION,PRIMARY,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,MONTH_END,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,,,,0.04240023474178404,,,,0,LIMITED_DATE_COUNT
TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,PRIMARY,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,WEEKLY_WEDNESDAY,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,,,,0.03325994128636242,,,,0,LIMITED_DATE_COUNT
TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,PRIMARY,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,MONTH_END,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,,,,0.05941901408450704,,,,0,LIMITED_DATE_COUNT
RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,WEEKLY_WEDNESDAY,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.8738541347799874,0.9642857142857142,0.9108237768667552,0.04936616284739151,0.35555555555555557,4.444444444444445,2.0,27,TESTED
RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,MONTH_END,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.5550679638117858,0.7642857142857142,0.5880895493587666,0.10812141610570931,0.78125,1.65,1.0,20,LIMITED_DATE_COUNT
RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,WEEKLY_WEDNESDAY,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,,,,0.023885775286896185,,,,0,LIMITED_DATE_COUNT
RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,PRIMARY,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,MONTH_END,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,,,,0.058098591549295774,,,,0,LIMITED_DATE_COUNT
MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,WEEKLY_WEDNESDAY,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.8413193428001474,0.9285714285714285,0.9423679642051883,0.065830542206689,0.3149253731343284,4.894736842105263,3.0,38,TESTED
MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,MONTH_END,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.6187084670620548,0.7917946548886297,0.7729106113086153,0.11466165413533834,0.6181818181818183,2.217391304347826,2.0,23,LIMITED_DATE_COUNT
MOM_147,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,WEEKLY_WEDNESDAY,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.9105911330049261,0.9642857142857143,0.9682631584793696,0.04269283432222729,0.36538461538461536,4.4,4.0,15,TESTED
MOM_147,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,MONTH_END,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.75,0.7142857142857143,0.8872910968574438,0.0940301633850021,0.8333333333333334,1.5,1.5,12,LIMITED_DATE_COUNT
MOM_210,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,WEEKLY_WEDNESDAY,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,,,,0.020704334365325077,,,,0,LIMITED_DATE_COUNT
MOM_210,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,MONTH_END,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,,,,0.04579067121729238,,,,0,LIMITED_DATE_COUNT
MOM_294,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,WEEKLY_WEDNESDAY,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,,,,0.01831275720164609,,,,0,LIMITED_DATE_COUNT
MOM_294,SIMPLE_TOTAL_RETURN_MOMENTUM,SECONDARY_NEIGHBOURHOOD,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,MONTH_END,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,,,,0.040754257907542585,,,,0,LIMITED_DATE_COUNT
ABS_POS_210,ABSOLUTE_MOMENTUM_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,WEEKLY_WEDNESDAY,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,,,,0.028347523219814243,,,,0,LIMITED_DATE_COUNT
ABS_POS_210,ABSOLUTE_MOMENTUM_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,MONTH_END,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,,,,0.06129124004550626,,,,0,LIMITED_DATE_COUNT
ABS_POS_294,ABSOLUTE_MOMENTUM_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,WEEKLY_WEDNESDAY,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,,,,0.008813443072702333,,,,0,LIMITED_DATE_COUNT
ABS_POS_294,ABSOLUTE_MOMENTUM_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,MONTH_END,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,,,,0.02509124087591241,,,,0,LIMITED_DATE_COUNT
ABOVE_GBP_CASH_210,CASH_RELATIVE_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,WEEKLY_WEDNESDAY,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,,,,0.028154024767801857,,,,0,LIMITED_DATE_COUNT
ABOVE_GBP_CASH_210,CASH_RELATIVE_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,MONTH_END,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,,,,0.057878270762229816,,,,0,LIMITED_DATE_COUNT
ABOVE_GBP_CASH_294,CASH_RELATIVE_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,WEEKLY_WEDNESDAY,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,,,,0.01107681755829904,,,,0,LIMITED_DATE_COUNT
ABOVE_GBP_CASH_294,CASH_RELATIVE_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,MONTH_END,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,,,,0.026916058394160582,,,,0,LIMITED_DATE_COUNT
TREND_MA_210,TOTAL_RETURN_TREND_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,WEEKLY_WEDNESDAY,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,,,,0.03718395252837978,,,,0,LIMITED_DATE_COUNT
TREND_MA_210,TOTAL_RETURN_TREND_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,MONTH_END,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,,,,0.07124573378839591,,,,0,LIMITED_DATE_COUNT
TREND_MA_294,TOTAL_RETURN_TREND_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,WEEKLY_WEDNESDAY,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,,,,0.03583676268861454,,,,0,LIMITED_DATE_COUNT
TREND_MA_294,TOTAL_RETURN_TREND_QUALIFICATION,SECONDARY_TRIGGERED_NEIGHBOURHOOD,CORE_EXTENDED,DEFENSIVE_DIVERSIFIER,MONTH_END,7,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,,,,0.04455596107055961,,,,0,LIMITED_DATE_COUNT
MOM_21,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,CORE_EXTENDED,DEFENSIVE_FIXED_INCOME_CASH,WEEKLY_WEDNESDAY,6,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.5946205090651967,0.7714285714285714,0.6395211041121485,0.12752169833450622,0.4492682926829268,3.132596685082873,2.0,181,TESTED
MOM_21,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,CORE_EXTENDED,DEFENSIVE_FIXED_INCOME_CASH,MONTH_END,6,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.018389751936678692,-0.08571428571428572,-0.0304862525191737,0.23770114942528736,0.8050847457627118,1.5,1.0,88,TESTED
MOM_63,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,CORE_EXTENDED,DEFENSIVE_FIXED_INCOME_CASH,WEEKLY_WEDNESDAY,6,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.8014051522248243,0.8999999999999999,0.8699062429439063,0.06719647988505748,0.3576470588235294,4.178571428571429,3.0,56,TESTED
MOM_63,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,CORE_EXTENDED,DEFENSIVE_FIXED_INCOME_CASH,MONTH_END,6,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.5234285714285715,0.6999999999999998,0.5662550039582599,0.13131188118811882,0.6692307692307692,1.935483870967742,1.0,31,TESTED
MOM_126,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,CORE_EXTENDED,DEFENSIVE_FIXED_INCOME_CASH,WEEKLY_WEDNESDAY,6,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.8266885100005449,0.9428571428571428,0.8453053314364665,0.04433683077750874,0.37692307692307697,4.0588235294117645,3.0,17,TESTED
MOM_126,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,CORE_EXTENDED,DEFENSIVE_FIXED_INCOME_CASH,MONTH_END,6,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.3738095238095238,0.4928571428571429,0.49779066052849535,0.11082089552238805,0.76,1.6153846153846154,1.0,13,LIMITED_DATE_COUNT
MOM_252,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,CORE_EXTENDED,DEFENSIVE_FIXED_INCOME_CASH,WEEKLY_WEDNESDAY,6,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,,,,0.0099882491186839,,,,0,LIMITED_DATE_COUNT
MOM_252,SIMPLE_TOTAL_RETURN_MOMENTUM,PRIMARY,CORE_EXTENDED,DEFENSIVE_FIXED_INCOME_CASH,MONTH_END,6,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,,,,0.04404145077720207,,,,0,LIMITED_DATE_COUNT
MOM_12_1,TWELVE_MINUS_ONE_MOMENTUM,PRIMARY,CORE_EXTENDED,DEFENSIVE_FIXED_INCOME_CASH,WEEKLY_WEDNESDAY,6,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,,,,0.01625538582060321,,,,0,LIMITED_DATE_COUNT
MOM_12_1,TWELVE_MINUS_ONE_MOMENTUM,PRIMARY,CORE_EXTENDED,DEFENSIVE_FIXED_INCOME_CASH,MONTH_END,6,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,,,,0.037132987910189985,,,,0,LIMITED_DATE_COUNT
MULTI_Z_21_63_126,MULTI_HORIZON_RELATIVE_STRENGTH,PRIMARY,CORE_EXTENDED,DEFENSIVE_FIXED_INCOME_CASH,WEEKLY_WEDNESDAY,6,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,1372,0.673469387755102,0.8285714285714286,0.7190907744891675,0.11051716644936986,0.5346153846153846,2.6538461538461537,2.0,26,TESTED
MULTI_Z_21_63_126,MULTI_HORIZON_RELATIVE_STRENGTH,PRIMARY,CORE_EXTENDED,DEFENSIVE_FIXED_INCOME_CASH,MONTH_END,6,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,315,0.20952380952380947,0.22142857142857147,0.15753096112229492,0.21000000000000002,0.86,1.4,1.0,15,LIMITED_DATE_COUNT
