research_group_id,formation_horizon_sessions,global_parent_state,forward_horizon_sessions,family_observation_count,date_observation_count,mean_forward_relative_global,global_relative_hac_p_value,mean_forward_relative_parent,parent_relative_hac_p_value,parent_mapping_frozen_before_a3r1,warning
THEME,21,NEITHER_STRONG,10,2309,611,-0.0022922733563627462,0.019225164463411652,-0.0013381788547544935,0.11355748251052036,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,21,NEITHER_STRONG,21,2287,609,-0.005068342530835599,0.005767179701595307,-0.0032340598479678405,0.040480618082691856,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,21,NEITHER_STRONG,42,2254,605,-0.007282384084827709,0.016981912433791695,-0.006061134132244541,0.017499627374953492,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,21,NEITHER_STRONG,63,2206,595,-0.010010502662672794,0.01561430651739138,-0.008628822400879404,0.010345887534674407,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,21,NEITHER_STRONG,126,2116,583,-0.017163535683541065,0.0325574077982539,-0.012712993847536031,0.02839158128873504,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,21,PARENT_ONLY,5,440,268,-0.0025340380532041036,0.09089217976467773,-0.003195709467863728,0.007620286201150099,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,21,PARENT_ONLY,10,442,263,-0.0023075316200381,0.35795489182331297,-0.002619313013101984,0.1968462584196521,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,21,PARENT_ONLY,21,439,264,-0.0009685987595693185,0.7968281607026635,-0.004134275784164255,0.19950260497507688,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,21,PARENT_ONLY,42,431,261,-0.001830454932499544,0.812330577140393,-0.004265469372108653,0.45479939447932727,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,21,PARENT_ONLY,63,415,254,-0.010009535838473017,0.24231904188931652,-0.010387741206283715,0.12191757138058654,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,21,PARENT_ONLY,126,399,249,-0.022745593263839715,0.1322324110949392,-0.016699337291277802,0.05798827906013429,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,BOTH_STRONG,5,1450,619,-0.00031108338701385583,0.7445805929222025,0.0005629621173927048,0.4316389165499146,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,BOTH_STRONG,10,1452,620,-0.0010768958382918004,0.4732145037927067,0.001070336353503451,0.3498128537310571,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,BOTH_STRONG,21,1448,614,-0.0027915049323960083,0.347418956337871,0.0015226353810083948,0.5213154702546214,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,BOTH_STRONG,42,1419,610,-0.004681714313276333,0.40357476813091564,0.003128590612591042,0.4887317927953728,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,BOTH_STRONG,63,1417,605,-0.0030865431831120236,0.7192805510725124,0.007680019404308297,0.2758010158865787,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,BOTH_STRONG,126,1376,590,-0.0014883364783289848,0.9297804242650176,0.014457751009368537,0.31144696018122586,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,GLOBAL_ONLY,5,397,221,-0.001566460300229731,0.25419598304534563,0.0005647223437802663,0.5728495942630685,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,GLOBAL_ONLY,10,395,223,-0.0020920852599163563,0.27629309324969087,0.0025761634563501975,0.08665625706353983,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,GLOBAL_ONLY,21,395,221,-0.008214416184408721,0.02634552320639112,0.00446435325662455,0.08807243943858678,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,GLOBAL_ONLY,42,397,224,-0.00961720310757728,0.1437110900301314,0.007988947701329269,0.034787081865335884,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,GLOBAL_ONLY,63,395,221,-0.01809468906524196,0.04061867196976163,0.0074847310368642405,0.11573316341616427,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,GLOBAL_ONLY,126,390,218,-0.02904050848753487,0.0905254855216271,0.0014115811200734146,0.9139754024598276,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,NEITHER_STRONG,5,1844,659,-0.0006198442628962177,0.4042660012055299,-0.0003135808847383965,0.5276158808169472,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,NEITHER_STRONG,10,1837,658,-0.001408180939848005,0.2728632214261185,-0.0006383746510243531,0.43422189391999233,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,NEITHER_STRONG,21,1835,656,-0.003065526714891568,0.20600217762682527,-0.001159006175039575,0.42795635681001976,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,NEITHER_STRONG,42,1803,651,-0.006515376981825425,0.1241953210497624,-0.002245071844391288,0.40491281327745754,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,NEITHER_STRONG,63,1801,648,-0.011411577250837834,0.0446953420040001,-0.004968732947981237,0.20011901057837045,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,NEITHER_STRONG,126,1760,634,-0.02248415033451231,0.03732724196938587,-0.010382745881189795,0.17676413827350235,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,PARENT_ONLY,5,656,337,-0.0022349665893890984,0.02552461657310538,-0.0006356999400999128,0.4873462038399867,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,PARENT_ONLY,10,646,337,-0.004146401523806328,0.012772395943069377,-0.0011635985193726483,0.4406091345741412,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,PARENT_ONLY,21,655,333,-0.004778869911421791,0.17608434140481477,-0.0013085246832594804,0.6505581174420347,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,PARENT_ONLY,42,646,329,-0.010251267782000771,0.07367654303743872,-0.006451334730951542,0.1917977783266963,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,PARENT_ONLY,63,634,324,-0.014524057249128489,0.023464875102634866,-0.005140736372217531,0.4367233341787161,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
COUNTRY,63,PARENT_ONLY,126,626,318,-0.018535764402768776,0.08509929321998828,0.002776569862453614,0.8206006632546858,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,BOTH_STRONG,5,5707,708,-0.0004523134948987435,0.09505509359784997,-0.0002229754093512723,0.24254459099898795,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,BOTH_STRONG,10,5687,705,-0.0008729656264388671,0.037164500755705175,-0.0004577649983650564,0.1341174142224821,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,BOTH_STRONG,21,5649,701,-0.0019925313942426776,0.017070944516398432,-0.0008201650678686556,0.16532414330087586,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,BOTH_STRONG,42,5596,694,-0.0039898717417611715,0.0035148041719441805,-0.0010038654878652936,0.3242448767988224,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,BOTH_STRONG,63,5537,686,-0.005408628751710534,0.005883937633831909,-0.0008412676889510477,0.581882387374721,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,BOTH_STRONG,126,5383,672,-0.008539500282773274,0.03463892137952295,0.0002687442058091906,0.9310836222878597,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,GLOBAL_ONLY,5,868,457,-0.000527653469753985,0.3684947523174599,0.000284735293532396,0.47744924237420083,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,GLOBAL_ONLY,10,863,453,-0.0017619801379858686,0.07331333406770889,0.00042405012387982413,0.5042354566609728,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,GLOBAL_ONLY,21,858,452,-0.0031358729306026046,0.07414911811036477,0.0001329143550103207,0.9091691472699809,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,GLOBAL_ONLY,42,857,451,-0.005809608977103673,0.06723791386199562,0.0009344331619232423,0.6684366348616213,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,GLOBAL_ONLY,63,849,447,-0.007976064506605905,0.040768059424258776,0.0030703720844097843,0.34272815046607563,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,GLOBAL_ONLY,126,808,429,-0.016906794164742327,0.004548838503132849,0.00339702431881556,0.4926083803740886,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,NEITHER_STRONG,5,6038,706,-9.048811159420293e-05,0.7697819533463222,0.0001341796967139096,0.583081318902118,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,NEITHER_STRONG,10,6027,703,-0.00037372414719304354,0.45533116521705064,4.0630040909842695e-05,0.9211890854876862,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,NEITHER_STRONG,21,5985,699,-0.0010358437078836003,0.2659603001547246,-0.000225055688529555,0.7637537385213335,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,NEITHER_STRONG,42,5944,693,-0.0025716346968485187,0.1490091047435555,-0.001008340045497881,0.4734738832439189,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,NEITHER_STRONG,63,5884,686,-0.004100976653310147,0.11416329734707345,-0.00146504780808342,0.4706661362328749,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,NEITHER_STRONG,126,5763,672,-0.00910333729759062,0.04219705373431806,-0.004187378931044395,0.2522380011050639,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,PARENT_ONLY,5,1693,589,-0.00028849309888485036,0.5722485407996397,0.00012492931641234234,0.6921826206018082,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,PARENT_ONLY,10,1691,588,-0.0005748381929166435,0.4776031907817153,0.0005153467452730501,0.2957936909342559,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,PARENT_ONLY,21,1680,583,-0.0018916492652145875,0.2134756188009418,0.0008583704056794948,0.34637085818245716,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,PARENT_ONLY,42,1660,582,-0.0028695981671028113,0.37055377554260216,0.0019278261094146615,0.24388742097948346,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,PARENT_ONLY,63,1629,575,-0.0047415431029913385,0.315081328859508,0.002511400381212271,0.2710530284099395,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
GEOGRAPHY,63,PARENT_ONLY,126,1603,563,-0.0055798102310534205,0.5050856412930194,0.007701347820686563,0.07466635993968648,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,BOTH_STRONG,5,1399,547,-0.00040590736201387786,0.7368459520584114,-0.00023521873763260892,0.766990856543542,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,BOTH_STRONG,10,1393,547,-9.406406713561486e-05,0.9620985631173964,-0.0002766041274847965,0.8298095372010489,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,BOTH_STRONG,21,1381,544,-0.0007659552120473669,0.836577315690924,-0.0007365334920568606,0.7563550460042711,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,BOTH_STRONG,42,1365,540,-0.004867135651112809,0.43907528922015493,-0.0014992186319292761,0.7364942659995071,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,BOTH_STRONG,63,1355,536,-0.00807144476601907,0.34415804858662125,-0.00020315412280835652,0.9763812601593717,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,BOTH_STRONG,126,1332,520,-0.005468613664087864,0.7597874474574965,0.00948112772221088,0.5495617824335718,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,GLOBAL_ONLY,5,306,251,0.00012293995755406512,0.9438027912288078,-0.00024167618228140107,0.8394235645620036,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,GLOBAL_ONLY,10,306,250,0.0008419714430665162,0.7805657874597349,-0.00042461398256513907,0.8242014521282109,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,GLOBAL_ONLY,21,309,252,-0.0007629454933260139,0.8816559845031652,-0.0015010776777602958,0.6224579077046138,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,GLOBAL_ONLY,42,306,249,-0.003003942656840318,0.7285949031890286,-0.006023499059304559,0.22536861583101908,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,GLOBAL_ONLY,63,300,244,-0.007324013376115825,0.5164861038271498,-0.0122534546322349,0.06759691939179671,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,GLOBAL_ONLY,126,289,238,-0.03197995963568649,0.13518082348410082,-0.02805895439721028,0.01912682336263096,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,NEITHER_STRONG,5,1654,599,-0.0004562473683700517,0.6727870598782925,-7.004699551748556e-05,0.9185637825260364,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,NEITHER_STRONG,10,1656,598,-0.000675619563361516,0.70093434436998,-6.912074711781902e-05,0.9502347850554667,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,NEITHER_STRONG,21,1642,595,-0.0019267980685884233,0.541438964225601,-0.00035945505058768205,0.8568850604763675,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,NEITHER_STRONG,42,1621,588,-0.0017214650532633052,0.7426508658146731,-0.0009638125150633706,0.780849367520533,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,NEITHER_STRONG,63,1590,588,-0.0030312162768179633,0.7023646736403267,-0.0024670220032124877,0.6359579612657168,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,NEITHER_STRONG,126,1501,571,-0.00533482936645535,0.7432257806931564,-0.006224350262309075,0.5359454784992861,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,PARENT_ONLY,5,304,232,2.7780348294547176e-05,0.9899715937174094,-0.00012619923435550504,0.9266137287425142,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,PARENT_ONLY,10,306,233,-8.683220521190323e-05,0.9815171097790504,-0.0009213623943627784,0.6597923340916305,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,PARENT_ONLY,21,301,229,0.00044923349633668415,0.9595653479310104,-0.00045369276183255695,0.9119928904120432,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,PARENT_ONLY,42,302,230,-0.006981157830321232,0.670299718698946,-0.0017994440297022434,0.7933857756176552,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,PARENT_ONLY,63,297,226,-0.0089002461592733,0.6729696339291265,0.0004829096032843781,0.9598375828877818,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
INDUSTRY,63,PARENT_ONLY,126,285,218,-0.019024128724164643,0.5847686168265722,-0.0049498295126402594,0.7535773699553827,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,BOTH_STRONG,5,5142,685,-0.0006162560241999764,0.0745373790596298,-0.00016477954310323712,0.6051437375034514,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,BOTH_STRONG,10,5125,684,-0.00101641700577973,0.0878385577754418,-0.00019126121443633959,0.7290257478238777,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,BOTH_STRONG,21,5093,681,-0.0014556511117072483,0.2332401850414324,0.00041345669401240303,0.7121880095381341,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,BOTH_STRONG,42,5053,677,-0.002827885077929057,0.18191069671422155,0.0015580705840268804,0.41814092930696434,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,BOTH_STRONG,63,4976,673,-0.005080279518394525,0.0696155117742968,0.0020963649439973936,0.39194398453265156,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,BOTH_STRONG,126,4737,659,-0.01118813185268474,0.017819499095811014,0.0030352899837753915,0.4048238365942399,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,GLOBAL_ONLY,5,356,198,0.0009751508537654025,0.3848832305042721,0.001965013532639818,0.038831873171905555,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,GLOBAL_ONLY,10,360,200,0.0016382308763239544,0.35865743571000597,0.003831736668803309,0.011887850011968036,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,GLOBAL_ONLY,21,355,197,0.0002647870636988419,0.9298423151928285,0.003337246885606765,0.19818735644068852,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,GLOBAL_ONLY,42,350,194,-0.00015904597803501993,0.971264936083959,0.0072667326183984944,0.07790800313833468,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,GLOBAL_ONLY,63,343,191,-0.0004492828177671411,0.9395658365785416,0.012632761029702148,0.011341421822258488,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,GLOBAL_ONLY,126,333,183,-0.006208146348999428,0.36021012189985524,0.026027517952863552,3.650869665442462e-08,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,NEITHER_STRONG,5,5593,691,-0.0005349133042806469,0.23754489087899533,-0.000211882260523835,0.6024495510372398,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,NEITHER_STRONG,10,5563,689,-0.000986136672758429,0.1760756340882227,-0.0003922031958235219,0.5495685456928512,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,NEITHER_STRONG,21,5503,686,-0.002456893041098199,0.09924173419306484,-0.0011994480618200973,0.36694184679287745,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,NEITHER_STRONG,42,5389,679,-0.0039412236875422495,0.17453524536866571,-0.0012619977350944126,0.6331655631215829,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,NEITHER_STRONG,63,5246,674,-0.005155701715521369,0.21255580215754766,-0.0011917403691380107,0.7580693140527188,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,NEITHER_STRONG,126,5029,660,-0.011995336765053068,0.0482759674900651,-0.0048401259723003425,0.39767958896284794,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,PARENT_ONLY,5,979,412,0.0003150337088574265,0.6702957553256381,0.0012779709001765425,0.0536496921439908,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,PARENT_ONLY,10,978,414,-0.00043466395583706483,0.6958596402019475,0.0014710829874812691,0.16519119842506658,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,PARENT_ONLY,21,978,411,-0.0013195907646068935,0.5281164730595753,0.002152943097195558,0.22871389169377376,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,PARENT_ONLY,42,972,408,-0.0020790137446430475,0.6530353708254082,0.0019827519885859614,0.573451851070114,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,PARENT_ONLY,63,954,398,-0.005403964262386588,0.4076492632787415,0.0008753896465294464,0.8615129702481641,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,63,PARENT_ONLY,126,908,381,-0.002805871167475106,0.7489299769135797,0.01050582082430076,0.12893165621540795,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,63,BOTH_STRONG,5,1823,558,-0.00026036347491104755,0.7050782029793314,-0.00028686666906325514,0.6468430638541737,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,63,BOTH_STRONG,10,1818,559,-0.000586936281141032,0.6074845169998013,-0.000620895716388809,0.5458994699706501,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,63,BOTH_STRONG,21,1815,554,-0.001228626170363796,0.6055430509406556,-0.00041063298529031073,0.847551373253168,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,63,BOTH_STRONG,42,1794,551,-0.0018367927575770374,0.6826313398582082,-7.406577133275754e-05,0.9854970878727723,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,63,BOTH_STRONG,63,1769,549,-0.0002043710092881051,0.9740944573798016,0.001225593256486867,0.834644692277169,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,63,BOTH_STRONG,126,1667,533,0.002701026264089532,0.8272999340869209,0.003550463700563277,0.7450967222812379,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,63,GLOBAL_ONLY,5,362,250,0.001776717681728924,0.277250620183782,0.002261930530186043,0.19854121455095464,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
