module_id,date,normalised_value,drawdown
REGIME_GRADUAL_WEEKLY,2024-08-20,1.0713644902498887,-0.0856225030101535
REGIME_GRADUAL_WEEKLY,2024-08-21,1.0723064871639418,-0.08481853686391394
REGIME_GRADUAL_WEEKLY,2024-08-22,1.0500125601980153,-0.10384573565825117
REGIME_GRADUAL_WEEKLY,2024-08-23,1.0495415617409884,-0.10424771873137118
REGIME_GRADUAL_WEEKLY,2024-08-27,1.0350976090588389,-0.11657519964037832
REGIME_GRADUAL_WEEKLY,2024-08-28,1.0135886795212898,-0.13493242664618266
REGIME_GRADUAL_WEEKLY,2024-08-29,1.0393365951720785,-0.11295735198230006
REGIME_GRADUAL_WEEKLY,2024-08-30,1.0256776399183065,-0.12461486110277431
REGIME_GRADUAL_WEEKLY,2024-09-02,1.0277186332320887,-0.1228729344525884
REGIME_GRADUAL_WEEKLY,2024-09-03,0.9939637438118473,-0.15168172135950786
REGIME_GRADUAL_WEEKLY,2024-09-04,0.9900387566699587,-0.1550315803021729
REGIME_GRADUAL_WEEKLY,2024-09-05,0.9961617366113049,-0.1498058003516154
REGIME_GRADUAL_WEEKLY,2024-09-06,0.9807757870151018,-0.16293724740686233
REGIME_GRADUAL_WEEKLY,2024-09-09,0.9828167803288839,-0.16119532075667653
REGIME_GRADUAL_WEEKLY,2024-09-10,0.9790487926726709,-0.164411185341635
REGIME_GRADUAL_WEEKLY,2024-09-11,0.989567758212932,-0.1554335633752928
REGIME_GRADUAL_WEEKLY,2024-09-12,1.042162585914238,-0.11054545354358136
REGIME_GRADUAL_WEEKLY,2024-09-13,1.0649275113371914,-0.09111627167612424
REGIME_GRADUAL_WEEKLY,2024-09-16,1.048285565855584,-0.10531967359302397
REGIME_GRADUAL_WEEKLY,2024-09-17,1.0504835586550418,-0.10344375258513139
REGIME_GRADUAL_WEEKLY,2024-09-18,1.0421625859142383,-0.11054545354358125
REGIME_GRADUAL_WEEKLY,2024-09-19,1.0448315771707222,-0.10826754946256922
REGIME_GRADUAL_WEEKLY,2024-09-20,1.056920537567739,-0.09794998391916077
REGIME_GRADUAL_WEEKLY,2024-09-23,1.073951243491962,-0.08341478661079282
REGIME_GRADUAL_WEEKLY,2024-09-24,1.0798712340913792,-0.07836225198251157
REGIME_GRADUAL_WEEKLY,2024-09-25,1.079906780004736,-0.07833191461032951
REGIME_GRADUAL_WEEKLY,2024-09-26,1.08111922050167,-0.07729713296792395
REGIME_GRADUAL_WEEKLY,2024-09-27,1.0637368056295622,-0.09213250332697875
REGIME_GRADUAL_WEEKLY,2024-09-30,1.041399890484653,-0.11119639124425773
REGIME_GRADUAL_WEEKLY,2024-10-01,1.0699313943335476,-0.08684560744273062
REGIME_GRADUAL_WEEKLY,2024-10-02,1.0685048191411028,-0.08806314663280701
REGIME_GRADUAL_WEEKLY,2024-10-03,1.0597868596317184,-0.0955036639054958
REGIME_GRADUAL_WEEKLY,2024-10-04,1.0653346520467815,-0.09076878927742094
REGIME_GRADUAL_WEEKLY,2024-10-07,1.0399126317047227,-0.11246572205832239
REGIME_GRADUAL_WEEKLY,2024-10-08,1.02913442652997,-0.1216645972865229
REGIME_GRADUAL_WEEKLY,2024-10-09,1.0330899057933565,-0.11828871423162823
REGIME_GRADUAL_WEEKLY,2024-10-10,1.0532049094841118,-0.10112116117748093
REGIME_GRADUAL_WEEKLY,2024-10-11,1.0746269377213156,-0.08283810182817264
REGIME_GRADUAL_WEEKLY,2024-10-14,1.067719870347948,-0.08873307691263421
REGIME_GRADUAL_WEEKLY,2024-10-15,1.0815374368793431,-0.0769401978183114
REGIME_GRADUAL_WEEKLY,2024-10-16,1.1058111678872218,-0.05622329558421557
REGIME_GRADUAL_WEEKLY,2024-10-17,1.1190346435437422,-0.04493745525410053
REGIME_GRADUAL_WEEKLY,2024-10-18,1.1436648436703714,-0.02391631730608701
REGIME_GRADUAL_WEEKLY,2024-10-21,1.1552937919195443,-0.013991358350033622
REGIME_GRADUAL_WEEKLY,2024-10-22,1.1694678503800144,-0.0018942240738644145
REGIME_GRADUAL_WEEKLY,2024-10-23,1.1525110736529307,-0.01636632502721047
REGIME_GRADUAL_WEEKLY,2024-10-24,1.1353166614924652,-0.03104124070397618
REGIME_GRADUAL_WEEKLY,2024-10-25,1.1290536938101277,-0.03638649599778232
REGIME_GRADUAL_WEEKLY,2024-10-28,1.110490881014751,-0.052229300622535835
REGIME_GRADUAL_WEEKLY,2024-10-29,1.1129693852135694,-0.05011397153871877
REGIME_GRADUAL_WEEKLY,2024-10-30,1.108698373737028,-0.053759151884974155
REGIME_GRADUAL_WEEKLY,2024-10-31,1.0979105888417615,-0.06296620311764833
REGIME_GRADUAL_WEEKLY,2024-11-01,1.0984496034390345,-0.06250617030642414
REGIME_GRADUAL_WEEKLY,2024-11-04,1.091025964421966,-0.06884202381357185
REGIME_GRADUAL_WEEKLY,2024-11-05,1.0851873817370352,-0.07382507922561943
REGIME_GRADUAL_WEEKLY,2024-11-06,1.073983614963249,-0.08338715852981893
REGIME_GRADUAL_WEEKLY,2024-11-07,1.070512025258695,-0.08635005634238813
REGIME_GRADUAL_WEEKLY,2024-11-08,1.0717744215148965,-0.08527263895599924
REGIME_GRADUAL_WEEKLY,2024-11-11,1.0157048875174632,-0.1331263065178222
REGIME_GRADUAL_WEEKLY,2024-11-12,1.0076932160854344,-0.13996402807513741
REGIME_GRADUAL_WEEKLY,2024-11-13,1.010209235202774,-0.1378166811322169
REGIME_GRADUAL_WEEKLY,2024-11-14,1.0059828074191859,-0.14142381063215426
REGIME_GRADUAL_WEEKLY,2024-11-15,1.0053050420380514,-0.1420022630807729
REGIME_GRADUAL_WEEKLY,2024-11-18,1.0356121640928388,-0.11613604233365937
REGIME_GRADUAL_WEEKLY,2024-11-19,1.0399851960235924,-0.11240379058601524
REGIME_GRADUAL_WEEKLY,2024-11-20,1.0436533118253406,-0.10927316363692796
REGIME_GRADUAL_WEEKLY,2024-11-21,1.0520209313540847,-0.10213165104239363
REGIME_GRADUAL_WEEKLY,2024-11-22,1.0589787104269788,-0.09619339504158364
REGIME_GRADUAL_WEEKLY,2024-11-25,1.038355095951599,-0.11379503216368281
REGIME_GRADUAL_WEEKLY,2024-11-26,1.0428398644958965,-0.10996741656373221
REGIME_GRADUAL_WEEKLY,2024-11-27,1.043809819991548,-0.10913958860566875
REGIME_GRADUAL_WEEKLY,2024-11-28,1.0439596555946544,-0.1090117084071226
REGIME_GRADUAL_WEEKLY,2024-11-29,1.0432893713057334,-0.10958377596765212
REGIME_GRADUAL_WEEKLY,2024-12-02,1.0264466838094009,-0.1239585051803841
REGIME_GRADUAL_WEEKLY,2024-12-03,1.0277973478653935,-0.1228057538711591
REGIME_GRADUAL_WEEKLY,2024-12-04,1.052266608725897,-0.10192197276544024
REGIME_GRADUAL_WEEKLY,2024-12-05,1.0500388429294802,-0.10382330413431162
REGIME_GRADUAL_WEEKLY,2024-12-06,1.0674924900891434,-0.08892713915177208
REGIME_GRADUAL_WEEKLY,2024-12-09,1.053275675644571,-0.10106076437950873
REGIME_GRADUAL_WEEKLY,2024-12-10,1.0430906141416778,-0.109753409252899
REGIME_GRADUAL_WEEKLY,2024-12-11,1.0434054470954588,-0.10948470875846594
REGIME_GRADUAL_WEEKLY,2024-12-12,1.051253837759636,-0.10278634244502294
REGIME_GRADUAL_WEEKLY,2024-12-13,1.0443647181786742,-0.10866599962633794
REGIME_GRADUAL_WEEKLY,2024-12-16,1.0497352286278998,-0.10408242984517468
REGIME_GRADUAL_WEEKLY,2024-12-17,1.0463303938848612,-0.10698835429790465
REGIME_GRADUAL_WEEKLY,2024-12-18,1.0433022408947856,-0.10957279215893723
REGIME_GRADUAL_WEEKLY,2024-12-19,1.020686852505195,-0.12887434864818004
REGIME_GRADUAL_WEEKLY,2024-12-20,1.0339500174105232,-0.1175546347331996
REGIME_GRADUAL_WEEKLY,2024-12-23,1.0330583468925223,-0.11831564880806333
REGIME_GRADUAL_WEEKLY,2024-12-24,1.0335144868979138,-0.11792634697829152
REGIME_GRADUAL_WEEKLY,2024-12-27,1.0203337558903065,-0.12917570603108341
REGIME_GRADUAL_WEEKLY,2024-12-30,1.0162406346655855,-0.1326690623765635
REGIME_GRADUAL_WEEKLY,2024-12-31,1.0184158364480396,-0.13081259281892088
REGIME_GRADUAL_WEEKLY,2025-01-02,1.0231444081843437,-0.12677689849833507
REGIME_GRADUAL_WEEKLY,2025-01-03,1.024878475385278,-0.12529692409071536
REGIME_GRADUAL_WEEKLY,2025-01-06,1.0316315345547433,-0.11953339039457811
REGIME_GRADUAL_WEEKLY,2025-01-07,1.018357776233753,-0.13086214547247355
REGIME_GRADUAL_WEEKLY,2025-01-08,1.0127133276019298,-0.1356795132859714
REGIME_GRADUAL_WEEKLY,2025-01-09,1.0215211485438955,-0.12816230197260137
REGIME_GRADUAL_WEEKLY,2025-01-10,1.0082473902229052,-0.1394910570504968
REGIME_GRADUAL_WEEKLY,2025-01-13,1.0007421343498217,-0.14589656809921348
REGIME_GRADUAL_WEEKLY,2025-01-14,1.014015892670812,-0.13456781302131804
REGIME_GRADUAL_WEEKLY,2025-01-15,1.033306261071878,-0.11810406148288077
REGIME_GRADUAL_WEEKLY,2025-01-16,1.0443470507033559,-0.10868107828724816
REGIME_GRADUAL_WEEKLY,2025-01-17,1.0489990688065067,-0.10471072019920058
REGIME_GRADUAL_WEEKLY,2025-01-20,1.0429204318183898,-0.10989865476758254
REGIME_GRADUAL_WEEKLY,2025-01-21,1.049867445519095,-0.10396958668943157
REGIME_GRADUAL_WEEKLY,2025-01-22,1.070894567345337,-0.08602356813145695
REGIME_GRADUAL_WEEKLY,2025-01-23,1.0685995717477825,-0.08798227812156034
REGIME_GRADUAL_WEEKLY,2025-01-24,1.0752984778163202,-0.08226496247477155
REGIME_GRADUAL_WEEKLY,2025-01-27,1.039384898059995,-0.11291612691449882
REGIME_GRADUAL_WEEKLY,2025-01-28,1.0718249709659675,-0.08522949651384704
REGIME_GRADUAL_WEEKLY,2025-01-29,1.0659944416100182,-0.09020567865086682
REGIME_GRADUAL_WEEKLY,2025-01-30,1.0694059215523288,-0.08729408271963202
REGIME_GRADUAL_WEEKLY,2025-01-31,1.0938445233208816,-0.06643646823042226
REGIME_GRADUAL_WEEKLY,2025-02-03,1.065498226345682,-0.09062918351359195
REGIME_GRADUAL_WEEKLY,2025-02-04,1.07622888143695,-0.0814708908571623
REGIME_GRADUAL_WEEKLY,2025-02-05,1.076414962161076,-0.08131207653364059
REGIME_GRADUAL_WEEKLY,2025-02-06,1.0883241285051426,-0.07114795982823852
REGIME_GRADUAL_WEEKLY,2025-02-07,1.0904330433785712,-0.06934806416165684
REGIME_GRADUAL_WEEKLY,2025-02-10,1.1036447747915197,-0.05807224719160187
REGIME_GRADUAL_WEEKLY,2025-02-11,1.0909292586429071,-0.06892455929893193
REGIME_GRADUAL_WEEKLY,2025-02-12,1.0782757694023366,-0.07972393329842131
REGIME_GRADUAL_WEEKLY,2025-02-13,1.0804467111838068,-0.07787109952399929
REGIME_GRADUAL_WEEKLY,2025-02-14,1.0689717331960347,-0.08766464947451647
REGIME_GRADUAL_WEEKLY,2025-02-17,1.0731275360348496,-0.08411779624919391
REGIME_GRADUAL_WEEKLY,2025-02-18,1.0725072669544293,-0.08464717732760041
REGIME_GRADUAL_WEEKLY,2025-02-19,1.0691578139201607,-0.08750583515099453
REGIME_GRADUAL_WEEKLY,2025-02-20,1.0356632835774744,-0.1160924133849367
REGIME_GRADUAL_WEEKLY,2025-02-21,1.0280339738883069,-0.12260380064933474
REGIME_GRADUAL_WEEKLY,2025-02-24,0.9912520174193937,-0.15399609859883057
REGIME_GRADUAL_WEEKLY,2025-02-25,0.9640222047889505,-0.17723592794086884
REGIME_GRADUAL_WEEKLY,2025-02-26,0.9937330937410741,-0.15187857428520535
REGIME_GRADUAL_WEEKLY,2025-02-27,0.9939812013732422,-0.15166682185384273
REGIME_GRADUAL_WEEKLY,2025-02-28,0.9625335589959421,-0.17850644252904413
REGIME_GRADUAL_WEEKLY,2025-03-03,0.9624817419224577,-0.17855066684895127
REGIME_GRADUAL_WEEKLY,2025-03-04,0.9254632133869786,-0.21014487197014553
REGIME_GRADUAL_WEEKLY,2025-03-05,0.984829332881664,-0.15947766744399083
REGIME_GRADUAL_WEEKLY,2025-03-06,1.015621242562097,-0.13319769498143075
REGIME_GRADUAL_WEEKLY,2025-03-07,1.010759362086239,-0.13734716431762461
REGIME_GRADUAL_WEEKLY,2025-03-10,0.9821851522719868,-0.161734396381219
REGIME_GRADUAL_WEEKLY,2025-03-11,0.9681112877366086,-0.17374601814388513
REGIME_GRADUAL_WEEKLY,2025-03-12,0.9830381137589792,-0.16100641930469395
REGIME_GRADUAL_WEEKLY,2025-03-13,0.9746790911864517,-0.16814059465464104
REGIME_GRADUAL_WEEKLY,2025-03-14,1.0008650088371247,-0.14579169840531703
REGIME_GRADUAL_WEEKLY,2025-03-17,1.0106740659375397,-0.13741996202527706
REGIME_GRADUAL_WEEKLY,2025-03-18,1.0367746874395134,-0.11514386348360572
REGIME_GRADUAL_WEEKLY,2025-03-19,1.0345569875733325,-0.11703660388257142
REGIME_GRADUAL_WEEKLY,2025-03-20,1.0075181084356668,-0.1401134772084206
REGIME_GRADUAL_WEEKLY,2025-03-21,1.0122093966141261,-0.13610960328753197
REGIME_GRADUAL_WEEKLY,2025-03-24,1.0126358773576223,-0.1357456147492695
REGIME_GRADUAL_WEEKLY,2025-03-25,1.0320833992610539,-0.11914773740449458
REGIME_GRADUAL_WEEKLY,2025-03-26,1.024918522770316,-0.12526274484730637
REGIME_GRADUAL_WEEKLY,2025-03-27,1.0131476542498181,-0.13530882850335413
REGIME_GRADUAL_WEEKLY,2025-03-28,0.9955766476177702,-0.1503051562797737
REGIME_GRADUAL_WEEKLY,2025-03-31,0.9765556064578351,-0.1665390450862858
REGIME_GRADUAL_WEEKLY,2025-04-01,0.9898632732822988,-0.15518135011649103
REGIME_GRADUAL_WEEKLY,2025-04-02,0.9781665571244216,-0.16516414695246406
REGIME_GRADUAL_WEEKLY,2025-04-03,0.9681899462838796,-0.1736788854302055
REGIME_GRADUAL_WEEKLY,2025-04-04,0.903169965288622,-0.22917149137134885
REGIME_GRADUAL_WEEKLY,2025-04-07,0.8881865419752212,-0.24195939430291913
REGIME_GRADUAL_WEEKLY,2025-04-08,0.888292635992038,-0.24186884623788107
REGIME_GRADUAL_WEEKLY,2025-04-09,0.8883987520023271,-0.2417782794020733
REGIME_GRADUAL_WEEKLY,2025-04-10,0.8885048806893034,-0.24168770174709275
REGIME_GRADUAL_WEEKLY,2025-04-11,0.8886110546838363,-0.24159708542347014
REGIME_GRADUAL_WEEKLY,2025-04-14,0.8889296877708183,-0.2413251416291926
REGIME_GRADUAL_WEEKLY,2025-04-15,0.8890359195239702,-0.24123447601031878
REGIME_GRADUAL_WEEKLY,2025-04-16,0.8891421709684797,-0.24114379358546123
REGIME_GRADUAL_WEEKLY,2025-04-17,0.8892484351114296,-0.2410531003228652
REGIME_GRADUAL_WEEKLY,2025-04-22,0.8897800046983934,-0.24059942160490577
REGIME_GRADUAL_WEEKLY,2025-04-23,0.8898863637426351,-0.24050864734690014
REGIME_GRADUAL_WEEKLY,2025-04-24,0.8899927284976628,-0.24041786821490985
REGIME_GRADUAL_WEEKLY,2025-04-25,0.8900991106351253,-0.24032707424753208
REGIME_GRADUAL_WEEKLY,2025-04-28,0.8904183263435763,-0.24005463320328468
REGIME_GRADUAL_WEEKLY,2025-04-29,0.890524754682084,-0.23996379980469895
REGIME_GRADUAL_WEEKLY,2025-04-30,0.8906312004134174,-0.23987295156185762
REGIME_GRADUAL_WEEKLY,2025-05-01,0.8907376588683654,-0.2397820924597922
REGIME_GRADUAL_WEEKLY,2025-05-02,0.8908441160295254,-0.2396912344619362
REGIME_GRADUAL_WEEKLY,2025-05-06,0.8912701467256974,-0.23932763002558266
REGIME_GRADUAL_WEEKLY,2025-05-07,0.8913766768790771,-0.23923670973105382
REGIME_GRADUAL_WEEKLY,2025-05-08,0.8914832454852414,-0.23914575661822524
REGIME_GRADUAL_WEEKLY,2025-05-09,0.8915839714603112,-0.23905979001600497
REGIME_GRADUAL_WEEKLY,2025-05-12,0.8918862387782273,-0.23880181391534716
REGIME_GRADUAL_WEEKLY,2025-05-13,0.891987010286281,-0.23871580845208917
REGIME_GRADUAL_WEEKLY,2025-05-14,0.8920878072521848,-0.23862978126131884
REGIME_GRADUAL_WEEKLY,2025-05-15,0.8921886202995941,-0.23854374034546533
REGIME_GRADUAL_WEEKLY,2025-05-16,0.8922894517772217,-0.23845768369997256
REGIME_GRADUAL_WEEKLY,2025-05-19,0.8912371071884051,-0.23935582828087854
REGIME_GRADUAL_WEEKLY,2025-05-20,0.9069176113913812,-0.22597298769288054
REGIME_GRADUAL_WEEKLY,2025-05-21,0.9232212153421706,-0.21205835013665586
REGIME_GRADUAL_WEEKLY,2025-05-22,0.9216886606427901,-0.21336633966101715
REGIME_GRADUAL_WEEKLY,2025-05-23,0.934331576059356,-0.20257599010354999
REGIME_GRADUAL_WEEKLY,2025-05-27,0.9236657588483773,-0.21167894557153566
REGIME_GRADUAL_WEEKLY,2025-05-28,0.923770138027919,-0.21158986106873978
REGIME_GRADUAL_WEEKLY,2025-05-29,0.9238745217161873,-0.2115007727178806
REGIME_GRADUAL_WEEKLY,2025-05-30,0.9239789244870514,-0.21141166808059775
REGIME_GRADUAL_WEEKLY,2025-06-02,0.9242922327532114,-0.21114426886137327
REGIME_GRADUAL_WEEKLY,2025-06-03,0.9243966948789447,-0.21105511356648765
REGIME_GRADUAL_WEEKLY,2025-06-04,0.9245011688108311,-0.21096594819540393
REGIME_GRADUAL_WEEKLY,2025-06-05,0.9246056521194037,-0.2108767748215996
REGIME_GRADUAL_WEEKLY,2025-06-06,0.9247101666847933,-0.21078757477103816
REGIME_GRADUAL_WEEKLY,2025-06-09,0.9231577421952663,-0.21211252256603974
REGIME_GRADUAL_WEEKLY,2025-06-10,0.910558572840295,-0.22286553617046
REGIME_GRADUAL_WEEKLY,2025-06-11,0.9134886122251719,-0.22036483533222284
REGIME_GRADUAL_WEEKLY,2025-06-12,0.9381009430581392,-0.19935894829102963
REGIME_GRADUAL_WEEKLY,2025-06-13,0.9590995586497583,-0.18143725895032892
REGIME_GRADUAL_WEEKLY,2025-06-16,0.9491349675248807,-0.18994173896083189
REGIME_GRADUAL_WEEKLY,2025-06-17,0.9478439711673795,-0.1910435656768915
REGIME_GRADUAL_WEEKLY,2025-06-18,0.9466261984592411,-0.19208289820182
REGIME_GRADUAL_WEEKLY,2025-06-19,0.9443102337687158,-0.19405950468459177
REGIME_GRADUAL_WEEKLY,2025-06-20,0.9403835870858775,-0.19741077999574164
REGIME_GRADUAL_WEEKLY,2025-06-23,0.9532032663035588,-0.18646956782943025
REGIME_GRADUAL_WEEKLY,2025-06-24,0.915525378749153,-0.21862651612050787
REGIME_GRADUAL_WEEKLY,2025-06-25,0.9143076335605059,-0.21966582515837496
REGIME_GRADUAL_WEEKLY,2025-06-26,0.9171898277275523,-0.2172059587802314
REGIME_GRADUAL_WEEKLY,2025-06-27,0.8897617894580901,-0.2406149677668209
REGIME_GRADUAL_WEEKLY,2025-06-30,0.9046981985838756,-0.22786719003595124
REGIME_GRADUAL_WEEKLY,2025-07-01,0.9081514949474354,-0.22491990504189707
REGIME_GRADUAL_WEEKLY,2025-07-02,0.9177497250636825,-0.21672810317698787
REGIME_GRADUAL_WEEKLY,2025-07-03,0.9206651707046187,-0.21423985766201148
REGIME_GRADUAL_WEEKLY,2025-07-04,0.9165796124027291,-0.21772675927942142
REGIME_GRADUAL_WEEKLY,2025-07-07,0.9214719163033461,-0.21355132446160663
REGIME_GRADUAL_WEEKLY,2025-07-08,0.9269685710865602,-0.20886009427035745
REGIME_GRADUAL_WEEKLY,2025-07-09,0.9391833746593222,-0.19843512534640173
REGIME_GRADUAL_WEEKLY,2025-07-10,0.9323045133639044,-0.20430602738831782
REGIME_GRADUAL_WEEKLY,2025-07-11,0.9257085342371443,-0.20993549797373678
REGIME_GRADUAL_WEEKLY,2025-07-14,0.930070577082564,-0.20621262508121907
REGIME_GRADUAL_WEEKLY,2025-07-15,0.9239342788816328,-0.21144977176735025
REGIME_GRADUAL_WEEKLY,2025-07-16,0.924516130670863,-0.2109531786960872
REGIME_GRADUAL_WEEKLY,2025-07-17,0.9259112347796125,-0.2097624991331487
REGIME_GRADUAL_WEEKLY,2025-07-18,0.9279074476964735,-0.20805879121022464
REGIME_GRADUAL_WEEKLY,2025-07-21,0.9276307685136688,-0.20829492860412235
REGIME_GRADUAL_WEEKLY,2025-07-22,0.9254831543371248,-0.21012785296657732
REGIME_GRADUAL_WEEKLY,2025-07-23,0.9391308960396785,-0.19847991427613754
REGIME_GRADUAL_WEEKLY,2025-07-24,0.9657336006781586,-0.17577530281863074
REGIME_GRADUAL_WEEKLY,2025-07-25,0.9685047157446669,-0.17341023912514042
REGIME_GRADUAL_WEEKLY,2025-07-28,0.9583104258739263,-0.18211076013402938
REGIME_GRADUAL_WEEKLY,2025-07-29,0.9695547571538297,-0.17251406023907156
REGIME_GRADUAL_WEEKLY,2025-07-30,0.9789295552668602,-0.16451295089543572
REGIME_GRADUAL_WEEKLY,2025-07-31,0.9839940367948637,-0.16019056763066364
REGIME_GRADUAL_WEEKLY,2025-08-01,0.9642871656423524,-0.17700979179006415
REGIME_GRADUAL_WEEKLY,2025-08-04,0.9825444118894577,-0.16142777906023986
REGIME_GRADUAL_WEEKLY,2025-08-05,0.9817075974547148,-0.16214197511139583
REGIME_GRADUAL_WEEKLY,2025-08-06,0.9882503397755662,-0.15655794054497651
REGIME_GRADUAL_WEEKLY,2025-08-07,0.9956855018824388,-0.15021225242588443
REGIME_GRADUAL_WEEKLY,2025-08-08,1.005039559805306,-0.14222884421322812
REGIME_GRADUAL_WEEKLY,2025-08-11,1.00632942424064,-0.1411279835588285
REGIME_GRADUAL_WEEKLY,2025-08-12,1.0086128551491094,-0.13917914368440953
REGIME_GRADUAL_WEEKLY,2025-08-13,1.012234909303991,-0.13608782897102956
REGIME_GRADUAL_WEEKLY,2025-08-14,1.0158226481407822,-0.1330258013536375
REGIME_GRADUAL_WEEKLY,2025-08-15,1.02047442355011,-0.12905565039749745
REGIME_GRADUAL_WEEKLY,2025-08-18,1.0134455981898893,-0.1350545422761691
REGIME_GRADUAL_WEEKLY,2025-08-19,1.0219701907527152,-0.1277790578995711
REGIME_GRADUAL_WEEKLY,2025-08-20,1.0188980800400718,-0.13040101235995027
REGIME_GRADUAL_WEEKLY,2025-08-21,1.0223241286009312,-0.1274769825492239
REGIME_GRADUAL_WEEKLY,2025-08-22,1.024500536173657,-0.12561948388570698
REGIME_GRADUAL_WEEKLY,2025-08-26,0.9962666723593374,-0.14971624083428592
REGIME_GRADUAL_WEEKLY,2025-08-27,0.9824476350604788,-0.16151037518457823
REGIME_GRADUAL_WEEKLY,2025-08-28,0.9854238328480578,-0.15897027953242682
REGIME_GRADUAL_WEEKLY,2025-08-29,0.9840512682091158,-0.16014172233311152
REGIME_GRADUAL_WEEKLY,2025-09-01,0.9850941670122684,-0.15925163944729748
REGIME_GRADUAL_WEEKLY,2025-09-02,0.9906313349784656,-0.1545258324680473
REGIME_GRADUAL_WEEKLY,2025-09-03,1.0007589376653525,-0.14588222697279385
REGIME_GRADUAL_WEEKLY,2025-09-04,0.9925248307473666,-0.15290979055375464
REGIME_GRADUAL_WEEKLY,2025-09-05,0.9975850903985701,-0.1485910105343543
REGIME_GRADUAL_WEEKLY,2025-09-08,1.0133024388137442,-0.13517672451500717
REGIME_GRADUAL_WEEKLY,2025-09-09,1.003041417157239,-0.14393419910392635
REGIME_GRADUAL_WEEKLY,2025-09-10,1.0117382772272066,-0.1365116895706926
REGIME_GRADUAL_WEEKLY,2025-09-11,1.0244890283589643,-0.12562930546080142
REGIME_GRADUAL_WEEKLY,2025-09-12,1.0370013212415088,-0.11495043832299257
REGIME_GRADUAL_WEEKLY,2025-09-15,1.0502149285373146,-0.10367302034311565
REGIME_GRADUAL_WEEKLY,2025-09-16,1.034290437443199,-0.1172640964334557
REGIME_GRADUAL_WEEKLY,2025-09-17,1.0293352851843172,-0.1214931704422677
REGIME_GRADUAL_WEEKLY,2025-09-18,1.0130531069259738,-0.1353895218118505
REGIME_GRADUAL_WEEKLY,2025-09-19,1.0419598339714773,-0.11071849625277941
REGIME_GRADUAL_WEEKLY,2025-09-22,1.0597677543239878,-0.0955199697132959
REGIME_GRADUAL_WEEKLY,2025-09-23,1.0699153053945323,-0.08685933887019526
REGIME_GRADUAL_WEEKLY,2025-09-24,1.0624167945906664,-0.0932590932044004
REGIME_GRADUAL_WEEKLY,2025-09-25,1.062361415056401,-0.09330635797786169
REGIME_GRADUAL_WEEKLY,2025-09-26,1.0883988038154508,-0.07108422668797865
REGIME_GRADUAL_WEEKLY,2025-09-29,1.099104661669183,-0.061947097730921774
REGIME_GRADUAL_WEEKLY,2025-09-30,1.0962894783473873,-0.06434977236012351
REGIME_GRADUAL_WEEKLY,2025-10-01,1.106771576159401,-0.05540361589537435
REGIME_GRADUAL_WEEKLY,2025-10-02,1.073932995941816,-0.08343036034819085
REGIME_GRADUAL_WEEKLY,2025-10-03,1.1007230810510578,-0.060565825272345775
REGIME_GRADUAL_WEEKLY,2025-10-06,1.1166977401966456,-0.04693193225298542
REGIME_GRADUAL_WEEKLY,2025-10-07,1.1023415514471282,-0.059184509274681996
REGIME_GRADUAL_WEEKLY,2025-10-08,1.131138788925883,-0.034606929780793494
REGIME_GRADUAL_WEEKLY,2025-10-09,1.1233057999751923,-0.04129215119317309
REGIME_GRADUAL_WEEKLY,2025-10-10,1.1046008286243092,-0.05725628388633153
REGIME_GRADUAL_WEEKLY,2025-10-13,1.152142682489064,-0.016680735849479822
REGIME_GRADUAL_WEEKLY,2025-10-14,1.1816848025528859,0.0
REGIME_GRADUAL_WEEKLY,2025-10-15,1.204493057013925,0.0
REGIME_GRADUAL_WEEKLY,2025-10-16,1.233600734135632,0.0
REGIME_GRADUAL_WEEKLY,2025-10-17,1.1341133003912898,-0.08064800140869877
REGIME_GRADUAL_WEEKLY,2025-10-20,1.1634381989840548,-0.056876210600457666
REGIME_GRADUAL_WEEKLY,2025-10-21,1.0365808598864652,-0.15971121676351474
REGIME_GRADUAL_WEEKLY,2025-10-22,1.023764793094072,-0.17010036978341236
REGIME_GRADUAL_WEEKLY,2025-10-23,1.0669918658345177,-0.1350589892586722
REGIME_GRADUAL_WEEKLY,2025-10-24,1.0498313696209738,-0.1489698890649762
REGIME_GRADUAL_WEEKLY,2025-10-27,1.0026112047354807,-0.1872482100636903
REGIME_GRADUAL_WEEKLY,2025-10-28,1.0179441496966104,-0.17481878736893708
REGIME_GRADUAL_WEEKLY,2025-10-29,1.0381620596476564,-0.15842944080680776
REGIME_GRADUAL_WEEKLY,2025-10-30,1.0370489733344435,-0.1593317475924736
REGIME_GRADUAL_WEEKLY,2025-10-31,1.026165966916368,-0.1681538941078945
REGIME_GRADUAL_WEEKLY,2025-11-03,1.0071656809382799,-0.18355619199271334
REGIME_GRADUAL_WEEKLY,2025-11-04,0.9913474591851617,-0.19637899706683792
REGIME_GRADUAL_WEEKLY,2025-11-05,0.9737957336782768,-0.2106070410531956
REGIME_GRADUAL_WEEKLY,2025-11-06,0.9952478426311361,-0.19321720951431398
REGIME_GRADUAL_WEEKLY,2025-11-07,0.9848468201085377,-0.201648642987711
REGIME_GRADUAL_WEEKLY,2025-11-10,1.0544156267449887,-0.1452537295352666
REGIME_GRADUAL_WEEKLY,2025-11-11,1.0497095592909416,-0.14906863278866378
