evaluation_id,signal_id,signal_family,signal_role,registry_class,universe_id,primary_decision_universe,cohort_id,ranking_mode,frequency_id,forward_horizon_sessions,authorised_family_count,scheduled_observation_dates,overlapping_forward_returns,historical_eligibility_warning,status,spread_observation_count,spread_mean,spread_median,spread_standard_deviation,spread_information_ratio,spread_positive_frequency,spread_hac_lag,spread_hac_standard_error,spread_hac_t_statistic,spread_hac_p_value,spread_confidence_interval_low,spread_confidence_interval_high,mean_monotonicity_score,strict_monotonicity_frequency,benchmark_id
A3EVAL-47F60CEC7813FA57,TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,MONTH_END,21,6,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,8,-0.013336788009707863,-0.015052645009088272,0.01705600498424145,-0.781940907148545,0.25,1,0.00546061210611359,-2.442361359961142,0.014591532915737645,-0.02403939107123391,-0.0026341849481818155,0.25,0.25,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-0B59084A968050C9,TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,MONTH_END,42,6,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,7,-0.02463510842715356,-0.02457124620819004,0.025067988199677618,-0.9827317705323626,0.14285714285714285,1,0.008776474685749432,-2.806948041125688,0.00500133079971716,-0.04183668272244993,-0.0074335341318571835,0.14285714285714285,0.14285714285714285,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-B288C9511F9E9A1F,TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,MONTH_END,63,6,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,7,-0.021892195498498683,-0.02735773152877336,0.03272046115592461,-0.6690674496968304,0.2857142857142857,2,0.01117849786916297,-1.9584201522183535,0.05018073200046486,-0.043801648723315836,1.7257726318473804e-05,0.2857142857142857,0.2857142857142857,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-4946C3555E5AE10C,TREND_MA_252,TOTAL_RETURN_TREND_QUALIFICATION,BINARY_QUALIFICATION,PRIMARY,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,MONTH_END,126,6,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,6,-0.008708456848957552,-0.006450710020960879,0.035546609519405234,-0.24498698938371385,0.3333333333333333,5,0.008194242515806128,-1.0627531260100662,0.28789392160819816,-0.024768877060524448,0.007351963362609343,0.3333333333333333,0.3333333333333333,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-C0B08CB07E1004E4,RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,WEEKLY_WEDNESDAY,1,6,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,23,-0.0006115354524506868,0.001154779839444398,0.004090544728954697,-0.14949975931615334,0.5217391304347826,1,0.0007162321994095063,-0.8538228984327483,0.39320312493237985,-0.0020153247678612292,0.0007922538629598556,0.45652173913043476,0.08695652173913043,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-663FF68390B8201C,RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,WEEKLY_WEDNESDAY,5,6,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,20,-0.00360933537982861,-0.004613823854985554,0.0060476083111758476,-0.5968202955800952,0.25,1,0.0011973490747473618,-3.014438692901794,0.002574552380139996,-0.005956096443255796,-0.0012625743164014235,0.45,0.1,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-DB9E234C86E5D995,RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,WEEKLY_WEDNESDAY,21,6,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,11,-0.01574106241293488,-0.014038988176181664,0.013204156336517071,-1.192129357738806,0.18181818181818182,4,0.003988326334622891,-3.9467839620559153,7.920796706281183e-05,-0.023558038387388392,-0.00792408643848137,0.4090909090909091,0.0,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-F045AEE5F82C05E1,RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,WEEKLY_WEDNESDAY,42,6,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,2,-0.010531620019835828,-0.010531620019835828,0.02060473493588896,-0.5111262072821932,0.5,1,0.007284873898859223,-1.4456832288455987,0.14826607045048615,-0.02480971049351579,0.003746470453844134,0.5,0.0,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-68B3D6805B0DD663,RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,WEEKLY_WEDNESDAY,63,6,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,12,,,,,,,,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-E4D5AD81ED0F6F96,RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,WEEKLY_WEDNESDAY,126,6,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,25,,,,,,,,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-3E2E941AE7F01CC8,RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,MONTH_END,1,6,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,7,-0.0035561732619194897,-0.001703222413217076,0.005364282688267654,-0.662935469395988,0.2857142857142857,1,0.001558826282660735,-2.2813146669874693,0.02252983343332872,-0.006611416634088985,-0.0005009298897499948,0.5,0.14285714285714285,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-D0E897B73A5409FA,RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,MONTH_END,5,6,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,4,-0.0072942847053378,-0.012482780843725134,0.01174161193823219,-0.6212336724897777,0.25,1,0.004936203597848141,-1.477711476187414,0.13948502133437907,-0.016969065977477195,0.002380496566801593,0.375,0.0,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-14A452247F155ACC,RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,MONTH_END,21,6,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,4,-0.01897861268474919,-0.02188359548235213,0.014310028899028493,-1.3262455875290124,0.25,1,0.005899629024651921,-3.2169162849809747,0.0012957640170540164,-0.030541673095214123,-0.007415552274284257,0.375,0.0,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-8D917F1159F1669B,RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,MONTH_END,42,6,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,2,-0.015031675420343523,-0.015031675420343523,0.004239309222294557,-3.5457841436269466,0.0,1,0.001498822149315575,-10.028992050329398,1.1367103517491364e-23,-0.017969312852232966,-0.012094037988454081,0.5,0.0,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-2CCF8289E4B5234C,RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,MONTH_END,63,6,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,2,,,,,,,,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-8EE29BF578C2C847,RISK_ADJ_MOM_126_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,MONTH_END,126,6,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,5,,,,,,,,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-D479148BB5591D3E,RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,WEEKLY_WEDNESDAY,1,6,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-D03B15AA6C239AC6,RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,WEEKLY_WEDNESDAY,5,6,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-8909228E0C523721,RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,WEEKLY_WEDNESDAY,21,6,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,4,,,,,,,,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-11941CC48B765EC2,RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,WEEKLY_WEDNESDAY,42,6,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,8,,,,,,,,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-63EE49097779BDD5,RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,WEEKLY_WEDNESDAY,63,6,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,12,,,,,,,,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-AA3186D8507A41E2,RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,WEEKLY_WEDNESDAY,126,6,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,25,,,,,,,,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-8F781EB25DA304E7,RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,MONTH_END,1,6,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-B64B94F9BCA5D2DA,RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,MONTH_END,5,6,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-013C7622CB5F3547,RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,MONTH_END,21,6,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-D272A5CB2C3697BF,RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,MONTH_END,42,6,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,1,,,,,,,,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-84B8B0CDB455D8F1,RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,MONTH_END,63,6,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,2,,,,,,,,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-20813782F1E66264,RISK_ADJ_MOM_252_VOL63,RISK_ADJUSTED_MOMENTUM,CONTINUOUS_RANK,PRIMARY,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,MONTH_END,126,6,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,5,,,,,,,,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-ECDAB23B8B8BD681,MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,WEEKLY_WEDNESDAY,1,6,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,36,-0.0017423061578924713,-0.0014258555047071135,0.00580856272373113,-0.2999547806851091,0.3333333333333333,1,0.0008424108777889879,-2.0682379630060934,0.03861765209023337,-0.003393401138543661,-9.12111772412821e-05,0.4861111111111111,0.2777777777777778,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-61B98438F95C4633,MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,WEEKLY_WEDNESDAY,5,6,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,33,-0.003185908716573563,-0.002302582274273507,0.009833088241820918,-0.3239987924672166,0.2727272727272727,1,0.0014915645768431832,-2.1359509108994588,0.03268341524219564,-0.006109321567801928,-0.000262495865345198,0.4090909090909091,0.12121212121212122,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-CBA30F976D6DD80F,MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,WEEKLY_WEDNESDAY,21,6,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,TESTED,22,-0.011396187078107524,-0.01412555022390749,0.018504957158551032,-0.6158450938559138,0.36363636363636365,4,0.005098503587690849,-2.2352023259571627,0.02540406886484976,-0.021389070485029842,-0.0014033036711852062,0.2727272727272727,0.13636363636363635,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-267750944D69058C,MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,WEEKLY_WEDNESDAY,42,6,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,10,-0.02516743132890792,-0.019904111753964525,0.01569810223553549,-1.6032148951060399,0.1,8,0.004637345663438622,-5.42711998532499,5.72706306358206e-08,-0.03425646181311062,-0.016078400844705215,0.05,0.0,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-31D66E6C10F81628,MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,WEEKLY_WEDNESDAY,63,6,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,2,-0.039873295280917626,-0.039873295280917626,0.0023119698865913725,-17.24645961531289,0.0,1,0.0008174047923539263,-48.78035418179073,0.0,-0.04147537923472176,-0.03827121132711349,0.0,0.0,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-E53B8CA914054627,MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,WEEKLY_WEDNESDAY,126,6,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,25,,,,,,,,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-F21E2270D18FF1AA,MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,MONTH_END,1,6,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,10,-0.003291039320984829,-0.0018166488601145114,0.005902925376321948,-0.5575268381650187,0.3,1,0.0014332030108633294,-2.296282728992022,0.021659720958381395,-0.0061000656048113226,-0.0004820130371583353,0.45,0.2,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-9AC9121DA7DC89BE,MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,MONTH_END,5,6,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,7,-0.0060594653675041035,-0.012005539525348387,0.015801193135108978,-0.38348150773756823,0.2857142857142857,1,0.004720831070982064,-1.2835590336520062,0.19929629145886874,-0.0153121242437266,0.0031931935087183925,0.21428571428571427,0.14285714285714285,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-7094C07590ECFA9A,MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,MONTH_END,21,6,316,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,7,-0.02014517059373355,-0.017473878844080224,0.015179504890412832,-1.3271296224198303,0.0,1,0.0038197138329618316,-5.273999957769833,1.3348193722066043e-07,-0.027631672137588183,-0.012658669049878914,0.21428571428571427,0.0,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-DC1C8E5132C083E0,MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,MONTH_END,42,6,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,4,-0.030363138562377493,-0.02741946596922743,0.013796741561691283,-2.2007470696331146,0.0,1,0.006025793212790441,-5.038861688437669,4.6830874550532783e-07,-0.04217347623773266,-0.018552800887022325,0.0,0.0,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-DF57331EB239BF3A,MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,MONTH_END,63,6,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,2,-0.035627371012693004,-0.035627371012693004,0.0036926737983409507,-9.648123002010012,0.0,1,0.001305557341758386,-27.289012801772753,5.7272273424755354e-164,-0.03818621638229129,-0.03306852564309472,0.0,0.0,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-5DB16E9B3A27642C,MOM_105,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,MONTH_END,126,6,316,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,5,,,,,,,,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-F2C2175D9AE3DE6E,MOM_147,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,WEEKLY_WEDNESDAY,1,6,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,12,-0.000754100197856461,0.0001513231162904029,0.0047695051285818885,-0.1581086879092374,0.5,1,0.0010957894675620698,-0.6881798193718683,0.49133955063278945,-0.00290180808891644,0.0013936076932035179,0.5,0.16666666666666666,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-91B935EBA4A6029F,MOM_147,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,WEEKLY_WEDNESDAY,5,6,1373,False,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,10,-0.004291930049556496,-0.0037759305309625468,0.007342596198708586,-0.5845248646945014,0.3,1,0.002030963833343869,-2.113247896930824,0.03457955570619684,-0.00827254601681389,-0.0003113140822991042,0.35,0.1,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-AD5BCA0BA4928A0B,MOM_147,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,WEEKLY_WEDNESDAY,21,6,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,3,-0.014651811634768364,-0.013788050735866643,0.0031650658773480066,-4.629228016904674,0.0,2,0.0007569076430662489,-19.35746292032878,1.7635994075278147e-83,-0.01613532335480131,-0.013168299914735417,0.16666666666666666,0.0,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-E6DAF60ECAAE86A4,MOM_147,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,WEEKLY_WEDNESDAY,42,6,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,8,,,,,,,,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-68B28C445B7466D1,MOM_147,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,WEEKLY_WEDNESDAY,63,6,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,12,,,,,,,,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
A3EVAL-B232BD26B5E6A018,MOM_147,SIMPLE_TOTAL_RETURN_MOMENTUM,CONTINUOUS_RANK,SECONDARY_NEIGHBOURHOOD,ALL_A3_READY,False,DEFENSIVE_FIXED_INCOME_CASH,WITHIN_COHORT,WEEKLY_WEDNESDAY,126,6,1373,True,HISTORICAL ELIGIBILITY REMAINS UNRESOLVED,INSUFFICIENT_DATE_OBSERVATIONS,0,,,,,,25,,,,,,,,GLOBAL_AGGREGATE_BONDS_GBP_HEDGED
