analysis_context_id,robustness_variant_id,score_column,forward_horizon_sessions,observation_count,mean_top3_advantage_vs_global,median_top3_advantage_vs_global,positive_frequency,hac_t_statistic,hac_p_value,neighbourhood_not_optimisation_grid,warning
SECTOR,RS63_NEIGHBOUR_75,RANK_RS_75,10,319,0.0006833995525784519,0.00015294866463522183,0.5109717868338558,0.5198529310183001,0.6031660838912006,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,RS63_NEIGHBOUR_75,RANK_RS_75,21,288,-0.000335606557090689,-0.0009862691761919895,0.4722222222222222,-0.13245545864453007,0.8946240513893327,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,RS63_NEIGHBOUR_75,RANK_RS_75,42,243,-0.0018381392666328798,-0.005422214946153581,0.4444444444444444,-0.37757403759444486,0.705747054408028,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,RS63_NEIGHBOUR_75,RANK_RS_75,63,204,-0.005431923177932982,-0.007084114854954915,0.4362745098039216,-1.0231607013445527,0.3062318704166739,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,MH_RECENCY_CENTRAL,MH_LEVEL_RECENCY_TILT,10,168,-0.0023350148843407762,-0.0028681107667798966,0.40476190476190477,-1.7496654248239016,0.08017606312951324,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,MH_RECENCY_CENTRAL,MH_LEVEL_RECENCY_TILT,21,164,-0.004282499866014093,-0.0058471137659200645,0.3902439024390244,-1.6491734844654795,0.09911209846706741,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,MH_RECENCY_CENTRAL,MH_LEVEL_RECENCY_TILT,42,160,-0.011003610036502697,-0.009738593929438988,0.33125,-2.56151942766831,0.010421541238839135,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,MH_RECENCY_CENTRAL,MH_LEVEL_RECENCY_TILT,63,156,-0.017152317522176917,-0.0189250308179027,0.26282051282051283,-2.8651821664871244,0.004167694131492335,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,MH_RECENCY_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_FAST_NEIGHBOUR,10,168,-0.002691885332951317,-0.0038672910112693137,0.3869047619047619,-1.9703978926740264,0.048792786913710424,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,MH_RECENCY_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_FAST_NEIGHBOUR,21,163,-0.004831259722226537,-0.006612863632403099,0.3987730061349693,-1.904638246583986,0.05682711134928511,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,MH_RECENCY_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_FAST_NEIGHBOUR,42,159,-0.011352648325457636,-0.012584217100198414,0.3270440251572327,-2.7138354920637573,0.006650918503268639,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,MH_RECENCY_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_FAST_NEIGHBOUR,63,155,-0.017418393467954554,-0.0214854902908852,0.25806451612903225,-2.857028879845621,0.004276269279058537,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,MH_60D_CENTRAL,MH_LEVEL_60D_CENTERED,10,168,-0.0024177375885131728,-0.0030867409087441122,0.39880952380952384,-1.8438278064444036,0.06520823894283762,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,MH_60D_CENTRAL,MH_LEVEL_60D_CENTERED,21,163,-0.004493562291407897,-0.005725453637836608,0.39263803680981596,-1.7992959147432983,0.07197188398056703,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,MH_60D_CENTRAL,MH_LEVEL_60D_CENTERED,42,159,-0.011341283876315191,-0.009865174515734543,0.33962264150943394,-2.607568370999698,0.009118785769876271,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,MH_60D_CENTRAL,MH_LEVEL_60D_CENTERED,63,155,-0.017415833363086067,-0.020966934040944962,0.27741935483870966,-2.9829057630436697,0.0028552589323617016,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,MH_60D_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_60D_NEIGHBOUR,10,168,-0.002783544204970852,-0.0032421763427402106,0.38095238095238093,-2.2502500739338056,0.024433075256261844,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,MH_60D_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_60D_NEIGHBOUR,21,163,-0.0054682954301949775,-0.005968773894003521,0.4049079754601227,-2.084519984056063,0.03711289437474674,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,MH_60D_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_60D_NEIGHBOUR,42,158,-0.012645421930058184,-0.010982922943801599,0.310126582278481,-3.038892517612444,0.002374495538140023,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
SECTOR,MH_60D_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_60D_NEIGHBOUR,63,154,-0.01870387507821463,-0.021233257555206775,0.2662337662337662,-3.3621991387542702,0.000773243375424871,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,RS42_NEIGHBOUR_32,RANK_RS_32,10,420,-0.0012164676905083744,-0.00023747465952733693,0.4857142857142857,-0.9581215218870854,0.3380014841170107,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,RS42_NEIGHBOUR_32,RANK_RS_32,21,356,-0.0022753087197792325,-0.002493383679041339,0.45224719101123595,-0.8561207407293846,0.3919309973853068,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,RS42_NEIGHBOUR_32,RANK_RS_32,42,276,-0.001972957936427641,-0.0014808597487956932,0.4855072463768116,-0.4787213550750986,0.632136871578565,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,RS42_NEIGHBOUR_32,RANK_RS_32,63,223,-0.002071535902607484,0.00017134901366988586,0.5112107623318386,-0.36763110258724824,0.7131483200021311,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,RS42_CENTRAL_42,RANK_RS_42,10,374,-0.0009050744550063366,-0.0003715124880320775,0.48663101604278075,-0.7074022727115833,0.47931652497016897,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,RS42_CENTRAL_42,RANK_RS_42,21,310,-0.0019039052084590992,-0.0003831566473765369,0.4774193548387097,-0.7687672470826885,0.4420314957701137,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,RS42_CENTRAL_42,RANK_RS_42,42,248,-0.001145996523518192,0.0010113275730581073,0.5120967741935484,-0.2706536120251562,0.7866574577244339,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,RS42_CENTRAL_42,RANK_RS_42,63,204,-0.002566506601007584,-0.0005820905455484748,0.4950980392156863,-0.41656224379563395,0.6769986306844018,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,RS42_NEIGHBOUR_52,RANK_RS_52,10,327,-0.00043392706917325287,-6.436570707868405e-06,0.4984709480122324,-0.32738146233528126,0.7433793855636008,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,RS42_NEIGHBOUR_52,RANK_RS_52,21,277,-0.002040976532507352,-0.00014978765178030873,0.49458483754512633,-0.8107867050209643,0.41748817071268607,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,RS42_NEIGHBOUR_52,RANK_RS_52,42,226,-0.0009512973843743557,-0.00048604337882995896,0.49557522123893805,-0.20169367049602885,0.8401562111253655,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,RS42_NEIGHBOUR_52,RANK_RS_52,63,184,-0.0010551621967819333,0.00015336402845711472,0.5108695652173914,-0.1575113493583368,0.874841864046608,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,RS63_NEIGHBOUR_50,RANK_RS_50,10,329,-0.00022292476202047178,-6.436570707868405e-06,0.49848024316109424,-0.16747446565310894,0.8669967372267487,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,RS63_NEIGHBOUR_50,RANK_RS_50,21,280,-0.0013054601711193358,0.00012010626397368496,0.5,-0.504950296201981,0.6135937465615946,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,RS63_NEIGHBOUR_50,RANK_RS_50,42,229,-0.0008823664084357481,0.0006321441615906309,0.5065502183406113,-0.19118712820463415,0.8483789878134391,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,RS63_NEIGHBOUR_50,RANK_RS_50,63,187,-0.0010659862790747057,0.00017134901366988586,0.5133689839572193,-0.16670662841596087,0.867600889804323,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,RS63_CENTRAL_63,RANK_RS_63,10,284,-0.0017088357944789424,-0.00020867340824726188,0.4859154929577465,-1.242878918578754,0.213912455270461,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,RS63_CENTRAL_63,RANK_RS_63,21,246,-0.00317343017623478,-0.000760816907233175,0.4715447154471545,-1.230710013648911,0.21843134153347143,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,RS63_CENTRAL_63,RANK_RS_63,42,205,-0.0037864827362339886,-0.002841375838888438,0.4585365853658537,-0.8743471674142189,0.3819292198890534,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,RS63_CENTRAL_63,RANK_RS_63,63,165,-0.0036984082583574876,-0.0033278494237246603,0.4666666666666667,-0.5873213032149985,0.5569879362677606,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,RS63_NEIGHBOUR_75,RANK_RS_75,10,244,-0.001765943305247047,-0.000957244084600628,0.4672131147540984,-1.2149984484412206,0.22436668314856223,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,RS63_NEIGHBOUR_75,RANK_RS_75,21,218,-0.0030645096512967045,-0.0021557279075619107,0.44495412844036697,-1.1216700207605472,0.2620027677564569,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,RS63_NEIGHBOUR_75,RANK_RS_75,42,179,-0.004651855693772852,-0.002602860579833721,0.48044692737430167,-1.291135944398399,0.19665654201731897,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,RS63_NEIGHBOUR_75,RANK_RS_75,63,141,-0.0053381855451017325,-0.003767479142549046,0.46808510638297873,-0.8981445785583827,0.3691084755611529,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,MH_RECENCY_CENTRAL,MH_LEVEL_RECENCY_TILT,10,33,0.001208451763986873,0.0024233765055268197,0.6060606060606061,0.722336086685434,0.4700878713524632,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,MH_RECENCY_CENTRAL,MH_LEVEL_RECENCY_TILT,21,30,0.0020527063829273162,0.0013369125706944596,0.6,0.8679157215977509,0.3854404716563419,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,MH_RECENCY_CENTRAL,MH_LEVEL_RECENCY_TILT,42,26,0.0033041853098051068,0.0035888324385694448,0.7692307692307693,2.8562462173687293,0.004286825563108227,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,MH_RECENCY_CENTRAL,MH_LEVEL_RECENCY_TILT,63,22,0.006273428097307213,0.006804045583454377,0.7727272727272727,4.397222496043125,1.096449336589751e-05,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,MH_RECENCY_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_FAST_NEIGHBOUR,10,33,0.001208451763986873,0.0024233765055268197,0.6060606060606061,0.722336086685434,0.4700878713524632,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,MH_RECENCY_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_FAST_NEIGHBOUR,21,30,0.0020527063829273162,0.0013369125706944596,0.6,0.8679157215977509,0.3854404716563419,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,MH_RECENCY_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_FAST_NEIGHBOUR,42,26,0.0033041853098051068,0.0035888324385694448,0.7692307692307693,2.8562462173687293,0.004286825563108227,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,MH_RECENCY_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_FAST_NEIGHBOUR,63,22,0.006273428097307213,0.006804045583454377,0.7727272727272727,4.397222496043125,1.096449336589751e-05,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,MH_60D_CENTRAL,MH_LEVEL_60D_CENTERED,10,33,0.001208451763986873,0.0024233765055268197,0.6060606060606061,0.722336086685434,0.4700878713524632,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,MH_60D_CENTRAL,MH_LEVEL_60D_CENTERED,21,30,0.0020527063829273162,0.0013369125706944596,0.6,0.8679157215977509,0.3854404716563419,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,MH_60D_CENTRAL,MH_LEVEL_60D_CENTERED,42,26,0.0033041853098051068,0.0035888324385694448,0.7692307692307693,2.8562462173687293,0.004286825563108227,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,MH_60D_CENTRAL,MH_LEVEL_60D_CENTERED,63,22,0.006273428097307213,0.006804045583454377,0.7727272727272727,4.397222496043125,1.096449336589751e-05,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,MH_60D_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_60D_NEIGHBOUR,10,33,0.001208451763986873,0.0024233765055268197,0.6060606060606061,0.722336086685434,0.4700878713524632,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,MH_60D_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_60D_NEIGHBOUR,21,30,0.0020527063829273162,0.0013369125706944596,0.6,0.8679157215977509,0.3854404716563419,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,MH_60D_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_60D_NEIGHBOUR,42,26,0.0033041853098051068,0.0035888324385694448,0.7692307692307693,2.8562462173687293,0.004286825563108227,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
THEME,MH_60D_WHOLE_STRUCTURE_NEIGHBOUR,MH_STRUCTURE_60D_NEIGHBOUR,63,22,0.006273428097307213,0.006804045583454377,0.7727272727272727,4.397222496043125,1.096449336589751e-05,YES,"HISTORICAL UK RETAIL, ACCOUNT AND BROKER ELIGIBILITY REMAIN UNRESOLVED"
