module_id,date,portfolio_value,invested_fraction,cash_fraction,cash_value,cash_return_contribution,cumulative_cash_return_contribution,data_valid,warning
VOL_TARGET_0_125,2025-09-05,1.3176183013364309,0.4312468496815288,0.5687531503184712,0.7493995598023677,6.0882694879552835e-05,0.07150448461593967,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-09-08,1.3353715482828408,0.4386287349284258,0.5613712650715742,0.749639215400125,0.00018188545006867017,0.07168637006600834,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-09-09,1.3238428268046833,0.4336796601340154,0.5663203398659847,0.7497191196051742,5.983668376937375e-05,0.0717462067497777,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-09-10,1.3336525124982128,0.43778531116572633,0.5622146888342737,0.74979903232723,6.03642067152689e-05,0.07180657095649297,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-09-11,1.3480251347238648,0.44372034745419764,0.5562796525458024,0.7498789535671999,5.992658448954313e-05,0.07186649754098251,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-09-12,1.3621293579380913,0.449421687481111,0.550578312518889,0.749958883325992,5.9293967696301145e-05,0.07192579150867881,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-09-15,1.3770645224790117,0.4552188925502632,0.5447811074497367,0.7501987355858589,0.0001760862567634284,0.07210187776544223,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-09-16,1.3591611936595709,0.44798401043745045,0.5520159895625495,0.7502787112930039,5.807694980119427e-05,0.07215995471524343,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-09-17,1.3536046138254265,0.445658885962669,0.554341114037331,0.7503586895940582,5.884386739947626e-05,0.0722187985826429,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-09-18,1.3352986868076007,0.43799938859198617,0.5620006114080138,0.7504386783981896,5.909318224422033e-05,0.07227789176488712,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-09-19,1.3678559952985527,0.45131747909956166,0.5486825209004383,0.7505186757291881,5.9909690460162405e-05,0.07233780145534728,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-09-22,1.388495004825503,0.4593003861388217,0.5406996138611783,0.7507587129573242,0.00017548428267389073,0.07251328573802117,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-09-23,1.3966943581266258,0.4624172897243228,0.5375827102756773,0.7508387384684589,5.763471302137404e-05,0.07257092045104255,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-09-24,1.3907352365889638,0.4600562590165369,0.5399437409834632,0.7509187863613669,5.731239081921211e-05,0.07262823284186176,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-09-25,1.3907481891543108,0.4600037255731071,0.539996274426893,0.7509988408092757,5.756268037413477e-05,0.07268579552223589,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-09-26,1.4116969336550187,0.46796023854169516,0.5320397614583049,0.7510788998332366,5.7565434623785124e-05,0.07274336095685968,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-09-29,1.420459065385741,0.4710730419573406,0.5289269580426594,0.7513190924785991,0.0001701446249802189,0.0729135055818399,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-09-30,1.418257678701902,0.470195592038252,0.5298044079617479,0.751399169801864,5.6374256193884906e-05,0.07296987983803378,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-10-01,1.4265120699674263,0.4040772552845513,0.5959227447154487,0.8500909881047048,5.647336196956058e-05,0.07302635320000335,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-10-02,1.40409116440604,0.39449686031820247,0.6055031396817975,0.8501816084473282,6.352581554067999e-05,0.07308987901554403,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-10-03,1.422511790055891,0.4022740307714842,0.5977259692285158,0.8502722384501484,6.454709289379966e-05,0.07315442610843784,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-10-06,1.4336671595032326,0.4067352611489126,0.5932647388510874,0.8505441729820656,0.00019116504609534502,0.07334559115453318,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-10-07,1.4239054554954278,0.4026044086342984,0.5973955913657015,0.8506348416345397,6.324247010408435e-05,0.07340883362463727,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-10-08,1.4437008836174288,0.41073283663555665,0.5892671633644434,0.8507255244359827,6.368597092805178e-05,0.07347251959556532,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-10-09,1.4384071421069367,0.40850111610224965,0.5914988838977503,0.8508162191468057,6.282098449352153e-05,0.07353534058005884,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-10-10,1.4256668517759636,0.40315163762924466,0.5968483623707553,0.8509069257687543,6.306046410175618e-05,0.0735984010441606,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-10-13,1.4588184593598994,0.41652842531598544,0.5834715746840144,0.8511791036608285,0.00019091268884815438,0.07378931373300876,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-10-14,1.4744896875099407,0.42266816599546086,0.5773318340045391,0.8512698355108939,6.21954359592991e-05,0.07385150916896806,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-10-15,1.4866094931619536,0.4273139076296789,0.5726860923703212,0.8513605815195429,6.154401039063832e-05,0.0739130531793587,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-10-16,1.5020516134673967,0.4331410965931637,0.5668589034068362,0.8514513304705975,6.10442429380928e-05,0.0739740974222968,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-10-17,1.4496727707718455,0.4125970236294859,0.587402976370514,0.8515421003146719,6.0430575927331314e-05,0.07403452799822413,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-10-20,1.4654111125991482,0.4187197701783774,0.5812802298216226,0.8518145083147927,0.0001879099929397867,0.07422243799116392,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-10-21,1.3985974505179757,0.390885969347523,0.6091140306524769,0.8519053303452824,6.197716784651949e-05,0.07428441515901044,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-10-22,1.3919291098080617,0.38790260974734847,0.6120973902526515,0.851996175530211,6.49544905826828e-05,0.07434936964959311,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-10-23,1.4148178945211303,0.3977408460431661,0.6022591539568339,0.852087028157285,6.52710159115118e-05,0.07441464066550463,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-10-24,1.4058583304679866,0.39383799847656975,0.6061620015234301,0.8521778994548627,6.422826423780431e-05,0.07447886892974243,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-10-27,1.381500070860278,0.382952929588328,0.6170470704116721,0.8524505714978519,0.00019395413967382416,0.07467282306941625,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-10-28,1.3923598578638883,0.3877003267195795,0.6122996732804206,0.8525414860588316,6.580858220524481e-05,0.07473863165162149,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-10-29,1.4066565309942263,0.39385884629556356,0.6061411537044366,0.8526324125627208,6.530388202134447e-05,0.07480393553364284,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-10-30,1.405945527639149,0.39348763536444664,0.6065123646355534,0.852723346517201,6.464545713654784e-05,0.0748685809907794,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-10-31,1.3983607856146167,0.39013286203171926,0.6098671379682807,0.8528142901698629,6.46850470903629e-05,0.07493326603786976,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-11-03,1.3852493772215293,0.2730941581036944,0.7269058418963056,1.0069458647855487,0.00019513002955324826,0.07512839606742301,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-11-04,1.3794152576303778,0.2699419167064568,0.7300580832935432,1.0070532590515027,7.752702706091124e-05,0.07520592309448393,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-11-05,1.3729300246869387,0.2664151510554339,0.7335848489445661,1.0071606647714273,7.786322452974111e-05,0.07528378631901367,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-11-06,1.3810951113395,0.2706743556787972,0.7293256443212028,1.0072680819465443,7.823936630817636e-05,0.07536202568532184,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-11-07,1.3772957884789179,0.268584485373288,0.7314155146267121,1.007375507923511,7.778318530320332e-05,0.07543980887062504,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-11-10,1.4041515028770588,0.28234390348769794,0.717656096512302,1.0076978864666324,0.0002340663100970365,0.07567387518072208,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-11-11,1.4006777909143113,0.28048737013210856,0.7195126298678913,1.0078053609383046,7.654050966155829e-05,0.07575041569038364,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-11-12,1.4208887552417286,0.2906461936909123,0.7093538063090876,1.0079128468725018,7.673851537762974e-05,0.07582715420576128,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-11-13,1.418228966900547,0.28924005750574644,0.7107599424942536,1.0080203389579174,7.565130276319117e-05,0.07590280550852446,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-11-14,1.4086510048959655,0.28433099827953484,0.7156690017204652,1.0081278584464257,7.581250349389424e-05,0.07597861801201836,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-11-17,1.4022181804235296,0.28081773013788547,0.7191822698621145,1.008450453838918,0.00022901016033859855,0.07620762817235696,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-11-18,1.3989887152116847,0.2790806728512184,0.7209193271487816,1.0085580032591461,7.669949065670695e-05,0.07628432766301367,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-11-19,1.4084562005077546,0.28385024035420703,0.7161497596457929,1.008665569465255,7.688854451745202e-05,0.07636121620753113,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-11-20,1.404250073686465,0.28162856218538435,0.7183714378146157,1.0087731444854258,7.637796626681616e-05,0.07643759417379795,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-11-21,1.3882423132491053,0.27326756044359074,0.7267324395564092,1.008880723002955,7.660923046767377e-05,0.07651420340426562,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-11-24,1.405575753205007,0.2819999028197751,0.7180000971802248,1.0092035273953628,0.00023252741205692054,0.07674673081632255,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-11-25,1.4117062767583635,0.2850416810439729,0.7149583189560271,1.0093111464908315,7.656584515160652e-05,0.07682329666147415,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-11-26,1.4293128864982676,0.293773402172589,0.706226597827411,1.009418777062548,7.62414770610954e-05,0.07689953813853524,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-11-27,1.4373968127446046,0.29767033328492953,0.7023296667150706,1.0095264244322228,7.531406922284491e-05,0.07697485220775808,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-11-28,1.4611891311006957,0.30903258416648016,0.6909674158335197,1.0096340779606738,7.4894787226802e-05,0.07704974699498489,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-12-01,1.4648793898121895,0.24306824813800096,0.756931751861999,1.1088137227970767,0.00022110032405070568,0.0772708473190356,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-12-02,1.453918375509704,0.23728042531158935,0.7627195746884106,1.1089320050004263,8.074535294322411e-05,0.07735159267197882,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-12-03,1.4592579801413832,0.23999022307146578,0.7600097769285341,1.109050331968436,8.138487689732695e-05,0.07743297754887614,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-12-04,1.4529452426007152,0.23660668839438725,0.7633933116056127,1.1091686803305805,8.110174057986684e-05,0.077514079289456,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-12-05,1.455801637427971,0.23802318971825817,0.7619768102817418,1.109287088090302,8.149499117369401e-05,0.0775955742806297,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-12-08,1.4524002425482359,0.23599402309598377,0.7640059769040162,1.109642466163695,0.00024411160439466348,0.07783968588502437,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-12-09,1.465890289028672,0.24294406191130496,0.757055938088695,1.1097609478957096,8.157650249815954e-05,0.07792126238752252,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-12-10,1.46619983208587,0.2430230557178531,0.7569769442821469,1.1098794685993587,8.085236974158821e-05,0.07800211475726411,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-12-11,1.4838924044248003,0.25196868647490683,0.7480313135250932,1.1099979844117922,8.083196426566909e-05,0.07808294672152978,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-12-12,1.479490091001391,0.24966274522033105,0.750337254779669,1.1101165333557064,7.989052545903297e-05,0.07816283724698882,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-12-15,1.479782078239753,0.2495704529461127,0.7504295470538874,1.110472194711918,0.0002403945510516731,0.07840323179804048,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-12-16,1.4772900272924034,0.24822427412448697,0.751775725875513,1.110590782596403,8.01387489609261e-05,0.07848337054700141,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-12-17,1.4792551831120104,0.24914281073418626,0.7508571892658138,1.1107093889983708,8.028647034543165e-05,0.07856365701734684,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-12-18,1.4877151145459617,0.25333284569536924,0.7466671543046307,1.110828010994021,8.019035322939051e-05,0.07864384737057623,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
VOL_TARGET_0_125,2025-12-19,1.4948942931911897,0.25684420121345886,0.7431557987865411,1.1109393625579405,7.484737019257046e-05,0.0787186947407688,True,"HISTORICAL UK RETAIL, ISA, ACCOUNT AND BROKER ELIGIBILITY REMAIN PARTLY UNRESOLVED"
