diagnostic,period_end,m2_allocation,m2_minus_swda,linear_whole_sipp_drag,actual_blend_minus_continuity,interaction_and_cost_difference,notes,ii_plan,notional_gbp,subscription_treatment
ROLLING_6M,2022-04-30,0.1,-0.01243780632293634,-0.001243780632293634,-0.0014203800428234103,-0.00017659941052977635,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2022-04-30,0.15,-0.01243780632293634,-0.001865670948440451,-0.002011011393408868,-0.00014534044496841703,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2022-04-30,0.25,-0.01243780632293634,-0.003109451580734085,-0.003199346684651161,-8.989510391707589e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2022-05-31,0.1,-0.0013372416818129285,-0.00013372416818129286,-0.00031514770146612303,-0.00018142353328483017,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2022-05-31,0.15,-0.0013372416818129285,-0.00020058625227193925,-0.0003554615138408046,-0.00015487526156886535,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2022-05-31,0.25,-0.0013372416818129285,-0.0003343104204532321,-0.0004420044154227476,-0.00010769399496951548,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2022-06-30,0.1,-0.022384225184382545,-0.0022384225184382545,-0.0023886007025919476,-0.0001501781841536931,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2022-06-30,0.15,-0.022384225184382545,-0.0033576337776573817,-0.003471601192639673,-0.00011396741498229113,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2022-06-30,0.25,-0.022384225184382545,-0.005596056296095636,-0.005648484604755977,-5.242830866034054e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2022-07-31,0.1,-0.07949562243741026,-0.007949562243741026,-0.008242845161524404,-0.0002932829177833777,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2022-07-31,0.15,-0.07949562243741026,-0.01192434336561154,-0.01221518531452237,-0.00029084194891083014,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2022-07-31,0.25,-0.07949562243741026,-0.019873905609352566,-0.02015771844166947,-0.00028381283231690424,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2022-08-31,0.1,-0.06773419816794102,-0.006773419816794102,-0.006838713097990778,-6.529328119667631e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2022-08-31,0.15,-0.06773419816794102,-0.010160129725191152,-0.01012247942567246,3.765029951869302e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2022-08-31,0.25,-0.06773419816794102,-0.016933549541985254,-0.016719592883696066,0.0002139566582891883,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2022-09-30,0.1,-0.10195874775957214,-0.010195874775957216,-0.010868816678796689,-0.0006729419028394731,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2022-09-30,0.15,-0.10195874775957214,-0.01529381216393582,-0.016146397601575435,-0.000852585437639615,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2022-09-30,0.25,-0.10195874775957214,-0.025489686939893036,-0.026666273959604192,-0.001176587019711156,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2022-10-31,0.1,-0.07809543800810448,-0.007809543800810448,-0.00801927327911034,-0.00020972947829989153,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2022-10-31,0.15,-0.07809543800810448,-0.011714315701215672,-0.011888112272644746,-0.00017379657142907456,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2022-10-31,0.25,-0.07809543800810448,-0.01952385950202612,-0.019641386533838512,-0.00011752703181239221,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2022-11-30,0.1,-0.08477714404508874,-0.008477714404508873,-0.008638881747036198,-0.00016116734252732447,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2022-11-30,0.15,-0.08477714404508874,-0.012716571606763311,-0.012813842471057102,-9.727086429379105e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2022-11-30,0.25,-0.08477714404508874,-0.021194286011272184,-0.021179953931253714,1.4332080018469862e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2022-12-31,0.1,-0.04086092912317674,-0.004086092912317674,-0.004126842741982939,-4.0749829665264956e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2022-12-31,0.15,-0.04086092912317674,-0.00612913936847651,-0.006058238965916951,7.090040255955908e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2022-12-31,0.25,-0.04086092912317674,-0.010215232280794184,-0.009966749484768167,0.0002484827960260172,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2023-01-31,0.1,0.029938930844757294,0.0029938930844757294,0.00036917971571859276,-0.0026247133687571367,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2023-01-31,0.15,0.029938930844757294,0.004490839626713594,0.0021374214682610138,-0.0023534181584525804,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2023-01-31,0.25,0.029938930844757294,0.007484732711189324,0.005655422007443844,-0.0018293107037454792,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2023-02-28,0.1,-0.044413205089028795,-0.004441320508902879,-0.004551868568204109,-0.00011054805930122997,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2023-02-28,0.15,-0.044413205089028795,-0.0066619807633543195,-0.00670484777278102,-4.2867009426700124e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2023-02-28,0.25,-0.044413205089028795,-0.011103301272257199,-0.01102923176900894,7.406950324825856e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2023-03-31,0.1,-0.010441857364333007,-0.0010441857364333008,-0.0010965541356677821,-5.2368399234481314e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2023-03-31,0.15,-0.010441857364333007,-0.001566278604649951,-0.0015233690983813553,4.290950626859567e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2023-03-31,0.25,-0.010441857364333007,-0.0026104643410832518,-0.0024034078892161137,0.00020705645186713806,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2023-04-30,0.1,-0.0687895737401143,-0.00687895737401143,-0.00716114483304664,-0.00028218745903520973,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2023-04-30,0.15,-0.0687895737401143,-0.010318436061017145,-0.010607552071762782,-0.00028911601074563774,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2023-04-30,0.25,-0.0687895737401143,-0.017197393435028574,-0.017490509515265984,-0.00029311608023741,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2023-05-31,0.1,-0.05260217177678139,-0.00526021717767814,-0.005241081638526657,1.9135539151482993e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2023-05-31,0.15,-0.05260217177678139,-0.00789032576651721,-0.0077368724415078916,0.00015345332500931765,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2023-05-31,0.25,-0.05260217177678139,-0.013150542944195348,-0.012729589679434827,0.00042095326476052075,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2023-06-30,0.1,-0.060760391160391114,-0.006076039116039112,-0.0059939905535664195,8.204856247269205e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2023-06-30,0.15,-0.060760391160391114,-0.009114058674058666,-0.008861245859911548,0.0002528128141471176,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2023-06-30,0.25,-0.060760391160391114,-0.015190097790097778,-0.014593527433754527,0.0005965703563432512,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2023-07-31,0.1,-0.07514055331451208,-0.007514055331451209,-0.004907623925165083,0.0026064314062861256,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2023-07-31,0.15,-0.07514055331451208,-0.011271082997176812,-0.008757752172343203,0.002513330824833609,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2023-07-31,0.25,-0.07514055331451208,-0.01878513832862802,-0.016434216908565613,0.0023509214200624073,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2023-08-31,0.1,-0.030922932639800615,-0.0030922932639800616,-0.0031080287302058807,-1.573546622581903e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2023-08-31,0.15,-0.030922932639800615,-0.004638439895970092,-0.0045395136916499546,9.892620432013725e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2023-08-31,0.25,-0.030922932639800615,-0.007730733159950154,-0.007394338071805562,0.00033639508814459207,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2023-09-30,0.1,0.014930808921658878,0.001493080892165888,0.0015814943003906734,8.841340822478543e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2023-09-30,0.15,0.014930808921658878,0.0022396213382488315,0.00248275708994794,0.00024313575169910857,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2023-09-30,0.25,0.014930808921658878,0.0037327022304147195,0.004268641197128886,0.0005359389667141667,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2023-10-31,0.1,0.032251544879025706,0.003225154487902571,0.003234320093985499,9.165606082927984e-06,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2023-10-31,0.15,0.032251544879025706,0.004837731731853856,0.0049669543316614995,0.00012922259980764367,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2023-10-31,0.25,0.032251544879025706,0.008062886219756427,0.00843263980615716,0.00036975358640073397,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2023-11-30,0.1,0.014077444847315546,0.0014077444847315546,0.0011802344502138684,-0.00022751003451768623,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2023-11-30,0.15,0.014077444847315546,0.0021116167270973317,0.0018876684528104093,-0.00022394827428692246,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2023-11-30,0.25,0.014077444847315546,0.0035193612118288864,0.0032952892824651414,-0.00022407192936374498,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2023-12-31,0.1,0.04974534411552045,0.004974534411552045,0.004670549976498961,-0.00030398443505308403,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2023-12-31,0.15,0.04974534411552045,0.007461801617328068,0.007132863439336834,-0.0003289381779912337,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2023-12-31,0.25,0.04974534411552045,0.012436336028880113,0.012064260466644772,-0.0003720755622353411,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2024-01-31,0.1,0.03758500284482724,0.0037585002844827244,0.003487189183049466,-0.00027131110143325827,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2024-01-31,0.15,0.03758500284482724,0.005637750426724086,0.005358189895953824,-0.0002795605307702618,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2024-01-31,0.25,0.03758500284482724,0.00939625071120681,0.009101823816005217,-0.0002944268952015938,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2024-02-29,0.1,0.032945950773770605,0.0032945950773770605,0.002995377637308172,-0.0002992174400688885,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2024-02-29,0.15,0.032945950773770605,0.004941892616065591,0.0046199731240106345,-0.0003219194920549562,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2024-02-29,0.25,0.032945950773770605,0.008236487693442651,0.007867897847228633,-0.000368589846214018,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2024-03-31,0.1,-0.012815584042352057,-0.0012815584042352058,-0.0014854194920757013,-0.00020386108784049557,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2024-03-31,0.15,-0.012815584042352057,-0.0019223376063528085,-0.002098248185811835,-0.0001759105794590266,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2024-03-31,0.25,-0.012815584042352057,-0.0032038960105880143,-0.003318117917585184,-0.0001142219069971695,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2024-04-30,0.1,-0.0025289603874540934,-0.00025289603874540935,-0.00044598889627534,-0.00019309285752993065,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2024-04-30,0.15,-0.0025289603874540934,-0.000379344058118114,-0.0005431801810673598,-0.00016383612294924578,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2024-04-30,0.25,-0.0025289603874540934,-0.0006322400968635233,-0.0007411843628877257,-0.00010894426602420237,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2024-05-31,0.1,0.024489611347589868,0.002448961134758987,0.002219682963937153,-0.00022927817082183397,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2024-05-31,0.15,0.024489611347589868,0.00367344170213848,0.0034509744129953557,-0.00022246728914312444,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2024-05-31,0.25,0.024489611347589868,0.006122402836897467,0.0059077088664132305,-0.00021469397048423655,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2024-06-30,0.1,-0.07113046312244742,-0.007113046312244742,-0.007203784369757438,-9.073805751269592e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2024-06-30,0.15,-0.07113046312244742,-0.010669569468367113,-0.010687492386230346,-1.7922917863233412e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2024-06-30,0.25,-0.07113046312244742,-0.017782615780611855,-0.017661800078995205,0.00012081570161665,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2024-07-31,0.1,-0.0488231896259852,-0.00488231896259852,-0.00490820532638736,-2.5886363788840336e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2024-07-31,0.15,-0.0488231896259852,-0.007323478443897779,-0.007258739179357709,6.473926454006983e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2024-07-31,0.25,-0.0488231896259852,-0.0122057974064963,-0.011983839541377383,0.0002219578651189158,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2024-08-31,0.1,-0.0584622751862276,-0.00584622751862276,-0.005952076875769929,-0.00010584935714716935,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2024-08-31,0.15,-0.0584622751862276,-0.00876934127793414,-0.008823264509046247,-5.392323111210774e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2024-08-31,0.25,-0.0584622751862276,-0.0146155687965569,-0.014580968053745424,3.460074281147474e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2024-09-30,0.1,-0.07088397978037886,-0.0070883979780378865,-0.007336373968312326,-0.0002479759902744398,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2024-09-30,0.15,-0.07088397978037886,-0.010632596967056828,-0.01089041379713862,-0.0002578168300817925,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2024-09-30,0.25,-0.07088397978037886,-0.017720994945094715,-0.017999956867569944,-0.00027896192247522933,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2024-10-31,0.1,-0.0719642783471699,-0.00719642783471699,-0.007355037815062859,-0.00015860998034586925,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2024-10-31,0.15,-0.0719642783471699,-0.010794641752075484,-0.010912002906248164,-0.00011736115417267969,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2024-10-31,0.25,-0.0719642783471699,-0.017991069586792474,-0.018030209228548255,-3.9139641755780996e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2024-11-30,0.1,-0.10367010038565327,-0.010367010038565327,-0.010656879908718109,-0.0002898698701527813,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2024-11-30,0.15,-0.10367010038565327,-0.015550515057847991,-0.015838142769727614,-0.0002876277118796233,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2024-11-30,0.25,-0.10367010038565327,-0.02591752509641332,-0.026161879963113144,-0.0002443548666998252,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2024-12-31,0.1,-0.05629607294523664,-0.005629607294523664,-0.005896342153619338,-0.0002667348590956742,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2024-12-31,0.15,-0.05629607294523664,-0.008444410941785496,-0.008713564288090891,-0.0002691533463053952,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2024-12-31,0.25,-0.05629607294523664,-0.01407401823630916,-0.01432893306676375,-0.00025491483045458896,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2025-01-31,0.1,-0.028522271169620472,-0.0028522271169620474,-0.0029509055608565316,-9.867844389448415e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2025-01-31,0.15,-0.028522271169620472,-0.004278340675443071,-0.004307917716427578,-2.9577040984507703e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2025-01-31,0.25,-0.028522271169620472,-0.007130567792405118,-0.007030088122379707,0.0001004796700254107,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2025-02-28,0.1,0.01010657360524303,0.001010657360524303,0.000822095474753981,-0.00018856188577032196,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2025-02-28,0.15,0.01010657360524303,0.0015159860407864545,0.0013479888668566087,-0.0001679971739298458,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2025-02-28,0.25,0.01010657360524303,0.0025266434013107575,0.002384336925645769,-0.00014230647566498833,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2025-03-31,0.1,0.09868901987194523,0.009868901987194523,0.009417856294445581,-0.00045104569274894216,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2025-03-31,0.15,0.09868901987194523,0.014803352980791783,0.014244761967395325,-0.0005585910133964582,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2025-03-31,0.25,0.09868901987194523,0.024672254967986307,0.02391582793435565,-0.0007564270336306578,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2025-04-30,0.1,0.08090923256220517,0.008090923256220517,0.007892480061498897,-0.0001984431947216203,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2025-04-30,0.15,0.08090923256220517,0.012136384884330775,0.011941234802029355,-0.00019515008230142072,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2025-04-30,0.25,0.08090923256220517,0.020227308140551292,0.020041909596632212,-0.00018539854391907973,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2025-05-31,0.1,0.0735534421899342,0.00735534421899342,0.007253233318799013,-0.0001021109001944076,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2025-05-31,0.15,0.0735534421899342,0.01103301632849013,0.010973342093756444,-5.967423473368649e-05,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2025-05-31,0.25,0.0735534421899342,0.01838836054748355,0.01839742776787434,9.067220390790443e-06,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2025-06-30,0.1,0.11076015617084645,0.011076015617084645,0.010695586111235,-0.000380429505849645,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
ROLLING_6M,2025-06-30,0.15,0.11076015617084645,0.016614023425626966,0.016159708948770612,-0.0004543144768563538,Linear attribution is not a substitute for the separately simulated blend,II_PLUS,563000.0,SUBSCRIPTION_REPORTED_SEPARATELY
