strategy_id,control_id,window_id,ii_plan,notional_gbp,one_way_friction_bps,broker_fx_fee,ter_double_deducted,gross_cagr,net_cagr_subscription_reported_separately,net_cagr_full_subscription_deducted,cost_drag_cagr_subscription_reported_separately,cost_drag_cagr_full_subscription,net_incremental_cagr_vs_control,maximum_drawdown,maximum_drawdown_full_subscription,ulcer_index,ulcer_index_full_subscription,annual_turnover,trade_legs,free_trade_legs,paid_trade_legs,started_calendar_months,total_dealing_charges_gbp,total_subscription_gbp,historical_total_market_friction_gbp,annual_dealing_charges_gbp,annual_subscription_gbp,historical_average_annual_market_friction_gbp,current_scale_annual_market_friction_gbp,current_scale_annual_all_in_including_friction_gbp,subscription_attribution,partial_month_subscription_treatment,performance_normalisation
GLOBAL_50_M2_25_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,LATEST_FIVE_YEARS,II_PLUS,563000.0,20.0,0.0,False,0.10638547693242262,0.10195703672171885,0.10174970774991676,0.004428440210703766,0.004635769182505856,0.006256588825536591,-0.1314639493731421,-0.1314890600535451,0.04108908470547817,0.0411891096733731,1.7981916195479497,597,60,537,60,2142.63,899.4,17729.018243812974,431.1732990495868,179.88,3567.7085101464795,2024.7637636109914,2635.8170626605784,PLATFORM_MAINTENANCE_REPORTED_SEPARATELY_FROM_M2,FULL_MONTHLY_FEE_ON_FIRST_OBSERVED_SESSION_OF_EACH_STARTED_CALENDAR_MONTH,CANONICAL_A4D_FIRST_POST_COST_OBSERVATION; INCEPTION_COST_INCLUDED_IN_COST_TOTALS_NOT_CAGR
M2_100_DIAGNOSTIC,GLOBAL_100,FULL_HISTORY,II_PLUS,563000.0,20.0,0.0,False,0.1448058522929514,0.13203607170809906,0.1317831695147733,0.012769780584852342,0.013022682778178085,0.016025239414843906,-0.23518267319479258,-0.23522124080842766,0.08169637250996312,0.08179149508256917,5.523060844665003,865,99,766,114,3056.3400000000006,1708.8600000000001,102240.93324019638,322.6315787427746,179.88,10792.697704908214,6218.966511092794,6721.478089835568,PLATFORM_MAINTENANCE_REPORTED_SEPARATELY_FROM_M2,FULL_MONTHLY_FEE_ON_FIRST_OBSERVED_SESSION_OF_EACH_STARTED_CALENDAR_MONTH,CANONICAL_A4D_FIRST_POST_COST_OBSERVATION; INCEPTION_COST_INCLUDED_IN_COST_TOTALS_NOT_CAGR
M2_100_DIAGNOSTIC,GLOBAL_100,LATEST_FIVE_YEARS,II_PLUS,563000.0,20.0,0.0,False,0.15295279206441914,0.1368166655917915,0.13662408966997774,0.016136126472627632,0.016328702394441397,0.021652117378877733,-0.22304543980323277,-0.2231440975961536,0.10092872251065403,0.1010504100304651,6.925927114696822,530,59,471,60,1879.2900000000002,899.4,78222.2049572196,378.17993268595046,179.88,15741.08743475883,7798.593931148622,8356.653863834572,PLATFORM_MAINTENANCE_REPORTED_SEPARATELY_FROM_M2,FULL_MONTHLY_FEE_ON_FIRST_OBSERVED_SESSION_OF_EACH_STARTED_CALENDAR_MONTH,CANONICAL_A4D_FIRST_POST_COST_OBSERVATION; INCEPTION_COST_INCLUDED_IN_COST_TOTALS_NOT_CAGR
GLOBAL_100,GLOBAL_100,FULL_HISTORY,II_PLUS,563000.0,20.0,0.0,False,0.1160108322932567,0.11601083229325515,0.11576978959515505,1.5543122344752192e-15,0.00024104269810165668,0.0,-0.2558185599683076,-0.2558351870365413,0.04890992072479292,0.04895641166689165,0.1055614161849711,1,1,0,114,0.0,1708.8600000000001,1126.0,0.0,179.88,118.86215462427745,118.86215462427747,298.7421546242775,PLATFORM_MAINTENANCE_REPORTED_SEPARATELY_FROM_M2,FULL_MONTHLY_FEE_ON_FIRST_OBSERVED_SESSION_OF_EACH_STARTED_CALENDAR_MONTH,CANONICAL_A4D_FIRST_POST_COST_OBSERVATION; INCEPTION_COST_INCLUDED_IN_COST_TOTALS_NOT_CAGR
GLOBAL_100,GLOBAL_100,LATEST_FIVE_YEARS,II_PLUS,563000.0,20.0,0.0,False,0.11516454821291444,0.11516454821291378,0.11498277371963428,6.661338147750939e-16,0.00018177449328016237,0.0,-0.18496854651804395,-0.18499761621345312,0.046400443692220586,0.04645919866439828,0.0,0,0,0,60,0.0,899.4,0.0,0.0,179.88,0.0,0.0,179.88,PLATFORM_MAINTENANCE_REPORTED_SEPARATELY_FROM_M2,FULL_MONTHLY_FEE_ON_FIRST_OBSERVED_SESSION_OF_EACH_STARTED_CALENDAR_MONTH,CANONICAL_A4D_FIRST_POST_COST_OBSERVATION; INCEPTION_COST_INCLUDED_IN_COST_TOTALS_NOT_CAGR
GLOBAL_75_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,FULL_HISTORY,II_PREMIUM,563000.0,20.0,0.0,False,0.09291969802384759,0.09278399774815949,0.09210625441652343,0.00013570027568809984,0.0008134436073241602,0.0,-0.19550514107421002,-0.19555495784850518,0.03596428050276945,0.03609071115619806,0.14125588705592632,114,114,0,114,0.0,4558.860000000001,1779.6581068360135,0.0,479.88,187.86323008267416,159.05412882497305,638.9341288249731,PLATFORM_MAINTENANCE_REPORTED_SEPARATELY_FROM_M2,FULL_MONTHLY_FEE_ON_FIRST_OBSERVED_SESSION_OF_EACH_STARTED_CALENDAR_MONTH,CANONICAL_A4D_FIRST_POST_COST_OBSERVATION; INCEPTION_COST_INCLUDED_IN_COST_TOTALS_NOT_CAGR
GLOBAL_75_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,LATEST_FIVE_YEARS,II_PREMIUM,563000.0,20.0,0.0,False,0.0958241210599875,0.09570044789618226,0.09515530511777248,0.00012367316380523796,0.0006688159422150175,0.0,-0.13898588889392793,-0.1390820444478943,0.03352213750573257,0.033684057030526494,0.057585700467573525,60,60,0,60,0.0,2399.4,553.3447969729593,0.0,479.88,111.35263747019069,64.84149872648779,544.7214987264878,PLATFORM_MAINTENANCE_REPORTED_SEPARATELY_FROM_M2,FULL_MONTHLY_FEE_ON_FIRST_OBSERVED_SESSION_OF_EACH_STARTED_CALENDAR_MONTH,CANONICAL_A4D_FIRST_POST_COST_OBSERVATION; INCEPTION_COST_INCLUDED_IN_COST_TOTALS_NOT_CAGR
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,FULL_HISTORY,II_PREMIUM,563000.0,20.0,0.0,False,0.09611386451411885,0.09441662652543825,0.09373429368035024,0.0016972379886806,0.0023795708337686072,0.0016326287772787662,-0.19104569707080377,-0.1910966170494196,0.035742905962113526,0.03589115839536852,0.6838125098529217,1076,226,850,114,2541.5000000000005,4558.860000000001,10867.117530357733,268.2843392341041,479.88,1147.148316353088,769.9728860943899,1518.137225328494,PLATFORM_MAINTENANCE_REPORTED_SEPARATELY_FROM_M2,FULL_MONTHLY_FEE_ON_FIRST_OBSERVED_SESSION_OF_EACH_STARTED_CALENDAR_MONTH,CANONICAL_A4D_FIRST_POST_COST_OBSERVATION; INCEPTION_COST_INCLUDED_IN_COST_TOTALS_NOT_CAGR
GLOBAL_65_M2_10_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,LATEST_FIVE_YEARS,II_PREMIUM,563000.0,20.0,0.0,False,0.10013283340331292,0.09817055600252678,0.09762058045902,0.0019622774007861388,0.0025122529442929142,0.002470108106344515,-0.13511651571899308,-0.13518251533244474,0.0350553828521578,0.03525229706568382,0.7520076519855521,597,120,477,60,1426.2300000000002,2399.4,7411.287841230142,287.0081602066116,479.88,1491.4144900002755,846.7606161357318,1613.6487763423434,PLATFORM_MAINTENANCE_REPORTED_SEPARATELY_FROM_M2,FULL_MONTHLY_FEE_ON_FIRST_OBSERVED_SESSION_OF_EACH_STARTED_CALENDAR_MONTH,CANONICAL_A4D_FIRST_POST_COST_OBSERVATION; INCEPTION_COST_INCLUDED_IN_COST_TOTALS_NOT_CAGR
GLOBAL_60_M2_15_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,FULL_HISTORY,II_PREMIUM,563000.0,20.0,0.0,False,0.09770082509868461,0.09540224206927972,0.0947186065297938,0.002298583029404888,0.0029822185688908043,0.0026182443211202333,-0.18880023653738187,-0.18885165420116057,0.03644668888810155,0.036603808212020396,0.9568724387735823,1076,226,850,114,2541.5000000000005,4558.860000000001,15440.883139070762,268.2843392341041,479.88,1629.9614913069515,1077.4383660590536,1825.6027052931577,PLATFORM_MAINTENANCE_REPORTED_SEPARATELY_FROM_M2,FULL_MONTHLY_FEE_ON_FIRST_OBSERVED_SESSION_OF_EACH_STARTED_CALENDAR_MONTH,CANONICAL_A4D_FIRST_POST_COST_OBSERVATION; INCEPTION_COST_INCLUDED_IN_COST_TOTALS_NOT_CAGR
GLOBAL_60_M2_15_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,LATEST_FIVE_YEARS,II_PREMIUM,563000.0,20.0,0.0,False,0.10224675478863032,0.09951908530248432,0.09896807464868052,0.0027276694861460005,0.0032786801399498078,0.003818637406302061,-0.13380978285345424,-0.13387611676721256,0.03673633711765483,0.03694625962503085,1.1009697312592834,597,120,477,60,1426.2300000000002,2399.4,10862.704742903492,287.0081602066116,479.88,2185.9622242754426,1239.6919173979531,2006.5800776045648,PLATFORM_MAINTENANCE_REPORTED_SEPARATELY_FROM_M2,FULL_MONTHLY_FEE_ON_FIRST_OBSERVED_SESSION_OF_EACH_STARTED_CALENDAR_MONTH,CANONICAL_A4D_FIRST_POST_COST_OBSERVATION; INCEPTION_COST_INCLUDED_IN_COST_TOTALS_NOT_CAGR
GLOBAL_50_M2_25_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,FULL_HISTORY,II_PREMIUM,563000.0,20.0,0.0,False,0.10080981435170822,0.09730544708840205,0.09661910925685468,0.003504367263306163,0.004190705094853531,0.004521449340242567,-0.18430388067824566,-0.18435630992888008,0.038553186965185254,0.038750017326870584,1.5024903667854268,1076,226,850,114,2541.5000000000005,4558.860000000001,24565.81687299225,268.2843392341041,479.88,2593.2024188537202,1691.8041530003904,2439.9684922344945,PLATFORM_MAINTENANCE_REPORTED_SEPARATELY_FROM_M2,FULL_MONTHLY_FEE_ON_FIRST_OBSERVED_SESSION_OF_EACH_STARTED_CALENDAR_MONTH,CANONICAL_A4D_FIRST_POST_COST_OBSERVATION; INCEPTION_COST_INCLUDED_IN_COST_TOTALS_NOT_CAGR
GLOBAL_50_M2_25_DEFENSIVE_25,GLOBAL_75_DEFENSIVE_25,LATEST_FIVE_YEARS,II_PREMIUM,563000.0,20.0,0.0,False,0.10638547693242262,0.10212147915120373,0.10156824275882381,0.004263997781218887,0.004817234173598806,0.00642103125502147,-0.1314447608410524,-0.13151177208769105,0.041011039652461966,0.041277990634494395,1.7981916195479497,597,120,477,60,1426.2300000000002,2399.4,17753.671385370977,287.0081602066116,479.88,3572.669598331327,2024.7637636109914,2791.6519238176033,PLATFORM_MAINTENANCE_REPORTED_SEPARATELY_FROM_M2,FULL_MONTHLY_FEE_ON_FIRST_OBSERVED_SESSION_OF_EACH_STARTED_CALENDAR_MONTH,CANONICAL_A4D_FIRST_POST_COST_OBSERVATION; INCEPTION_COST_INCLUDED_IN_COST_TOTALS_NOT_CAGR
M2_100_DIAGNOSTIC,GLOBAL_100,FULL_HISTORY,II_PREMIUM,563000.0,20.0,0.0,False,0.1448058522929514,0.13218432860274798,0.13150931619991302,0.012621523690203418,0.01329653609303838,0.01617349630949283,-0.23515451569679335,-0.23525744952151495,0.08163281946387041,0.08188681828370188,5.523060844665003,865,198,667,114,1994.3300000000004,4558.860000000001,102330.76178530486,210.52429914017344,479.88,10802.180133343702,6218.966511092794,6909.370810232967,PLATFORM_MAINTENANCE_REPORTED_SEPARATELY_FROM_M2,FULL_MONTHLY_FEE_ON_FIRST_OBSERVED_SESSION_OF_EACH_STARTED_CALENDAR_MONTH,CANONICAL_A4D_FIRST_POST_COST_OBSERVATION; INCEPTION_COST_INCLUDED_IN_COST_TOTALS_NOT_CAGR
M2_100_DIAGNOSTIC,GLOBAL_100,LATEST_FIVE_YEARS,II_PREMIUM,563000.0,20.0,0.0,False,0.15295279206441914,0.13695411410295355,0.13644002139381195,0.01599867796146559,0.01651277067060719,0.021789565890039775,-0.22297577394877421,-0.22323912991380834,0.100843754893018,0.10116864184375873,6.925927114696822,530,118,412,60,1231.88,2399.4,78302.83560063795,247.89803355371902,479.88,15757.313185601104,7798.593931148622,8526.37196470234,PLATFORM_MAINTENANCE_REPORTED_SEPARATELY_FROM_M2,FULL_MONTHLY_FEE_ON_FIRST_OBSERVED_SESSION_OF_EACH_STARTED_CALENDAR_MONTH,CANONICAL_A4D_FIRST_POST_COST_OBSERVATION; INCEPTION_COST_INCLUDED_IN_COST_TOTALS_NOT_CAGR
GLOBAL_100,GLOBAL_100,FULL_HISTORY,II_PREMIUM,563000.0,20.0,0.0,False,0.1160108322932567,0.11601083229325515,0.11536677082141789,1.5543122344752192e-15,0.0006440614718388193,0.0,-0.2558185599683076,-0.25586298285076803,0.04890992072479292,0.04903437671722518,0.1055614161849711,1,1,0,114,0.0,4558.860000000001,1126.0,0.0,479.88,118.86215462427745,118.86215462427747,598.7421546242774,PLATFORM_MAINTENANCE_REPORTED_SEPARATELY_FROM_M2,FULL_MONTHLY_FEE_ON_FIRST_OBSERVED_SESSION_OF_EACH_STARTED_CALENDAR_MONTH,CANONICAL_A4D_FIRST_POST_COST_OBSERVATION; INCEPTION_COST_INCLUDED_IN_COST_TOTALS_NOT_CAGR
GLOBAL_100,GLOBAL_100,LATEST_FIVE_YEARS,II_PREMIUM,563000.0,20.0,0.0,False,0.11516454821291444,0.11516454821291378,0.11467832656326049,6.661338147750939e-16,0.00048622164965395065,0.0,-0.18496854651804395,-0.185046340256106,0.046400443692220586,0.04655784329892543,0.0,0,0,0,60,0.0,2399.4,0.0,0.0,479.88,0.0,0.0,479.88,PLATFORM_MAINTENANCE_REPORTED_SEPARATELY_FROM_M2,FULL_MONTHLY_FEE_ON_FIRST_OBSERVED_SESSION_OF_EACH_STARTED_CALENDAR_MONTH,CANONICAL_A4D_FIRST_POST_COST_OBSERVATION; INCEPTION_COST_INCLUDED_IN_COST_TOTALS_NOT_CAGR
